pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-36	0.084176	0.063099	0.068519	0.058315	0.061744	0.063248	0.031066	0.069164	0.067676	0.031744	0.061422	0.062967	0.281793	0.187480	0.060852	0.068560	0.062372	0.085077	0.288420	0.286049
-35	0.085011	0.063297	0.067693	0.057737	0.062256	0.062322	0.031306	0.070039	0.068453	0.031438	0.061513	0.063694	0.282669	0.186579	0.060273	0.068048	0.063099	0.083821	0.286842	0.284231
-34	0.085738	0.061926	0.068486	0.059092	0.062231	0.062347	0.030686	0.068155	0.068635	0.031934	0.061942	0.063314	0.284800	0.186909	0.059323	0.067527	0.064933	0.083730	0.287883	0.281761
-33	0.085473	0.062050	0.068015	0.059687	0.061893	0.061917	0.030628	0.068387	0.068511	0.032008	0.062388	0.063504	0.284388	0.186942	0.059422	0.066478	0.065090	0.084548	0.289130	0.281331
-32	0.084804	0.062959	0.067544	0.060108	0.062265	0.062554	0.030670	0.068213	0.067585	0.031768	0.062859	0.062339	0.282793	0.187851	0.058927	0.067511	0.064206	0.085688	0.289527	0.283966
-31	0.083854	0.063942	0.066991	0.058538	0.062859	0.063685	0.030884	0.069378	0.067561	0.031240	0.062248	0.062504	0.280653	0.188058	0.059389	0.068180	0.063743	0.085002	0.286784	0.286247
-30	0.084077	0.063867	0.067247	0.059216	0.063256	0.064214	0.030653	0.068643	0.068114	0.030603	0.062198	0.062479	0.281636	0.187669	0.059108	0.068494	0.063273	0.084556	0.286957	0.285908
-29	0.085448	0.063223	0.068387	0.058671	0.063909	0.063826	0.030512	0.068139	0.067957	0.030711	0.062050	0.062669	0.283842	0.187099	0.058712	0.067181	0.063413	0.085192	0.288023	0.284338
-28	0.086390	0.062645	0.068089	0.059125	0.063710	0.062314	0.030917	0.067759	0.068775	0.031033	0.062901	0.062306	0.286156	0.187165	0.058737	0.067395	0.062331	0.085572	0.289825	0.283041
-27	0.086266	0.062752	0.067891	0.058976	0.062867	0.061835	0.031653	0.067263	0.069139	0.031215	0.063479	0.061802	0.286776	0.188181	0.058414	0.067569	0.062793	0.086085	0.289742	0.282752
-26	0.085374	0.062711	0.067643	0.058563	0.061769	0.061719	0.032123	0.066131	0.068635	0.031372	0.064553	0.063140	0.286205	0.189768	0.059381	0.068321	0.062777	0.085787	0.289106	0.281959
-25	0.084746	0.062760	0.068279	0.059463	0.061843	0.062083	0.032057	0.066140	0.068734	0.030661	0.064479	0.064239	0.286238	0.189280	0.058580	0.067032	0.063396	0.085506	0.288296	0.280761
-24	0.085258	0.062901	0.069081	0.059158	0.062405	0.062140	0.031694	0.066470	0.068569	0.030884	0.064148	0.064330	0.287057	0.188867	0.058811	0.066883	0.062611	0.084655	0.287882	0.280149
-23	0.085275	0.062198	0.069222	0.060480	0.062876	0.062331	0.031793	0.067833	0.069643	0.030959	0.063843	0.062405	0.287982	0.188925	0.058241	0.067213	0.062281	0.083408	0.287403	0.280785
-22	0.084953	0.062372	0.069321	0.059770	0.063025	0.062471	0.030868	0.068486	0.068841	0.031661	0.063462	0.061843	0.286577	0.188462	0.058737	0.068064	0.063074	0.083052	0.286511	0.282074
-21	0.084093	0.062240	0.068478	0.060042	0.063421	0.062504	0.030463	0.068833	0.068511	0.031397	0.063124	0.061265	0.284206	0.187488	0.059224	0.067965	0.064669	0.083771	0.287131	0.283074
-20	0.084631	0.062322	0.068090	0.059150	0.063008	0.062777	0.029769	0.068816	0.068635	0.031488	0.062240	0.062677	0.283595	0.186273	0.059422	0.068106	0.064272	0.084597	0.287801	0.284297
-19	0.084920	0.062934	0.067817	0.059910	0.063248	0.062479	0.030686	0.067974	0.068965	0.031339	0.062537	0.061851	0.284240	0.187042	0.059546	0.068122	0.062579	0.085093	0.289470	0.283669
-18	0.085035	0.062777	0.068461	0.060843	0.062876	0.062826	0.030537	0.067751	0.069395	0.031083	0.063074	0.061769	0.285966	0.187521	0.059381	0.068577	0.060777	0.084837	0.290097	0.283991
-17	0.084432	0.063083	0.068651	0.060612	0.063388	0.062488	0.031091	0.067362	0.069089	0.030851	0.063314	0.061926	0.285487	0.187744	0.059546	0.067775	0.061620	0.084771	0.289362	0.282397
-16	0.084862	0.063132	0.068568	0.059918	0.062826	0.062752	0.031049	0.067156	0.068436	0.030554	0.063570	0.062529	0.285437	0.187925	0.060075	0.068494	0.061339	0.084738	0.289593	0.283140
-15	0.084490	0.063917	0.068552	0.058505	0.063793	0.062835	0.030909	0.068131	0.068197	0.029802	0.063628	0.062801	0.284867	0.187174	0.060108	0.067908	0.061157	0.085267	0.288370	0.284140
-14	0.084605	0.064454	0.068668	0.059166	0.063818	0.062545	0.030116	0.067759	0.068056	0.029471	0.063644	0.061967	0.284974	0.185777	0.059720	0.068296	0.061694	0.086018	0.289510	0.284619
-13	0.084291	0.063487	0.068924	0.059621	0.063636	0.062645	0.029463	0.067718	0.069560	0.029719	0.062702	0.061967	0.285478	0.184530	0.058894	0.067511	0.062900	0.086960	0.289766	0.284834
-12	0.084126	0.063173	0.068982	0.059736	0.062628	0.062289	0.030413	0.067437	0.069833	0.030546	0.062223	0.062735	0.285164	0.185472	0.058588	0.067990	0.063041	0.086258	0.288709	0.283975
-11	0.084796	0.063273	0.068626	0.059365	0.063330	0.063157	0.031248	0.067833	0.068205	0.030744	0.062306	0.062950	0.283933	0.187455	0.058687	0.067916	0.062454	0.085110	0.287957	0.284016
-10	0.085655	0.063231	0.068395	0.059001	0.063446	0.063694	0.031298	0.067932	0.067618	0.031339	0.061918	0.062611	0.283586	0.188248	0.059621	0.068007	0.061620	0.084614	0.288890	0.284248
-9	0.086547	0.062339	0.067990	0.059571	0.063694	0.063867	0.030215	0.067784	0.066396	0.031124	0.062421	0.061851	0.283355	0.187628	0.060100	0.068296	0.063025	0.084779	0.290997	0.284727
-8	0.085151	0.061752	0.068411	0.060158	0.062818	0.063231	0.030149	0.068023	0.068065	0.031206	0.061521	0.062446	0.283148	0.186108	0.059645	0.068527	0.063049	0.085845	0.290799	0.285627
-7	0.084449	0.062248	0.067874	0.060125	0.062413	0.062578	0.030422	0.068626	0.068155	0.030058	0.062553	0.063380	0.283032	0.185612	0.059067	0.068866	0.063735	0.085449	0.289089	0.285520
-6	0.084011	0.062355	0.067602	0.059075	0.062554	0.063206	0.032330	0.067974	0.068998	0.030636	0.061958	0.063917	0.282569	0.188132	0.058927	0.068312	0.063421	0.084721	0.286734	0.284214
-5	0.083639	0.063355	0.068403	0.059142	0.062355	0.063619	0.032454	0.068345	0.068502	0.030529	0.062512	0.063024	0.283057	0.189115	0.059108	0.067759	0.062983	0.084267	0.286156	0.283991
-4	0.083845	0.063933	0.067891	0.058704	0.062636	0.063396	0.032752	0.068188	0.068296	0.030785	0.061983	0.062471	0.282016	0.188917	0.059927	0.067337	0.063148	0.084705	0.287180	0.283627
-3	0.084515	0.064330	0.067470	0.059265	0.061587	0.063570	0.032066	0.068238	0.067974	0.030711	0.062273	0.062744	0.282231	0.188619	0.059960	0.067164	0.061794	0.086341	0.290080	0.285313
-2	0.085713	0.062917	0.066131	0.059216	0.060744	0.064066	0.031306	0.067478	0.067784	0.031454	0.062586	0.062339	0.282214	0.189412	0.061075	0.067949	0.062372	0.086869	0.292873	0.286362
-1	0.086052	0.061703	0.066677	0.059811	0.061471	0.064165	0.031016	0.067783	0.067982	0.031611	0.062504	0.063025	0.283214	0.189297	0.059959	0.067668	0.061802	0.086770	0.292592	0.286387
0	0.085895	0.061992	0.067668	0.060315	0.061868	0.063305	0.031149	0.067808	0.067808	0.031149	0.063305	0.061868	0.284677	0.188909	0.060315	0.067668	0.061992	0.085895	0.292418	0.284677
1	0.086770	0.061802	0.067668	0.059959	0.063025	0.062504	0.031611	0.067982	0.067783	0.031016	0.064165	0.061471	0.286387	0.189297	0.059811	0.066677	0.061703	0.086052	0.292592	0.283214
2	0.086869	0.062372	0.067949	0.061075	0.062339	0.062586	0.031454	0.067784	0.067478	0.031306	0.064066	0.060744	0.286362	0.189412	0.059216	0.066131	0.062917	0.085713	0.292873	0.282214
3	0.086341	0.061794	0.067164	0.059960	0.062744	0.062273	0.030711	0.067974	0.068238	0.032066	0.063570	0.061587	0.285313	0.188619	0.059265	0.067470	0.064330	0.084515	0.290080	0.282231
4	0.084705	0.063148	0.067337	0.059927	0.062471	0.061983	0.030785	0.068296	0.068188	0.032752	0.063396	0.062636	0.283627	0.188916	0.058704	0.067891	0.063933	0.083845	0.287180	0.282016
5	0.084267	0.062983	0.067759	0.059108	0.063024	0.062512	0.030529	0.068502	0.068345	0.032454	0.063619	0.062355	0.283991	0.189115	0.059142	0.068403	0.063355	0.083639	0.286156	0.283057
6	0.084721	0.063421	0.068312	0.058927	0.063917	0.061958	0.030636	0.068998	0.067974	0.032330	0.063206	0.062554	0.284214	0.188131	0.059075	0.067602	0.062355	0.084011	0.286734	0.282569
7	0.085449	0.063735	0.068866	0.059067	0.063380	0.062553	0.030058	0.068155	0.068626	0.030422	0.062578	0.062413	0.285520	0.185612	0.060125	0.067874	0.062248	0.084449	0.289089	0.283032
8	0.085845	0.063049	0.068527	0.059645	0.062446	0.061521	0.031206	0.068065	0.068023	0.030149	0.063231	0.062818	0.285627	0.186108	0.060158	0.068411	0.061752	0.085151	0.290799	0.283148
9	0.084779	0.063025	0.068296	0.060100	0.061851	0.062421	0.031124	0.066396	0.067784	0.030215	0.063867	0.063694	0.284727	0.187628	0.059571	0.067990	0.062339	0.086547	0.290997	0.283354
10	0.084614	0.061620	0.068007	0.059621	0.062611	0.061918	0.031339	0.067618	0.067932	0.031298	0.063694	0.063446	0.284248	0.188248	0.059001	0.068395	0.063231	0.085655	0.288890	0.283586
11	0.085110	0.062454	0.067916	0.058687	0.062950	0.062306	0.030744	0.068205	0.067833	0.031248	0.063157	0.063330	0.284016	0.187455	0.059365	0.068626	0.063273	0.084796	0.287957	0.283933
12	0.086258	0.063041	0.067990	0.058588	0.062735	0.062223	0.030546	0.069833	0.067437	0.030413	0.062289	0.062628	0.283974	0.185471	0.059736	0.068982	0.063173	0.084126	0.288708	0.285164
13	0.086960	0.062900	0.067511	0.058894	0.061967	0.062702	0.029719	0.069560	0.067718	0.029463	0.062645	0.063636	0.284834	0.184530	0.059621	0.068924	0.063487	0.084291	0.289766	0.285478
14	0.086018	0.061694	0.068296	0.059720	0.061967	0.063644	0.029471	0.068056	0.067759	0.030116	0.062545	0.063818	0.284619	0.185777	0.059166	0.068668	0.064454	0.084605	0.289510	0.284974
15	0.085267	0.061157	0.067908	0.060108	0.062801	0.063628	0.029802	0.068197	0.068131	0.030909	0.062835	0.063793	0.284140	0.187174	0.058505	0.068552	0.063917	0.084490	0.288370	0.284867
16	0.084738	0.061339	0.068494	0.060075	0.062529	0.063570	0.030554	0.068436	0.067156	0.031049	0.062752	0.062826	0.283140	0.187925	0.059918	0.068568	0.063132	0.084862	0.289593	0.285437
17	0.084771	0.061620	0.067775	0.059546	0.061926	0.063314	0.030851	0.069089	0.067362	0.031091	0.062488	0.063388	0.282397	0.187744	0.060612	0.068651	0.063083	0.084432	0.289362	0.285487
18	0.084837	0.060777	0.068577	0.059381	0.061769	0.063074	0.031083	0.069395	0.067751	0.030537	0.062826	0.062876	0.283991	0.187521	0.060843	0.068461	0.062777	0.085035	0.290097	0.285966
19	0.085093	0.062579	0.068122	0.059546	0.061851	0.062537	0.031339	0.068965	0.067974	0.030686	0.062479	0.063248	0.283669	0.187042	0.059910	0.067817	0.062934	0.084920	0.289470	0.284239
20	0.084597	0.064272	0.068106	0.059422	0.062677	0.062240	0.031488	0.068635	0.068816	0.029769	0.062777	0.063008	0.284297	0.186273	0.059150	0.068090	0.062322	0.084631	0.287801	0.283594
21	0.083771	0.064669	0.067965	0.059224	0.061265	0.063124	0.031397	0.068511	0.068833	0.030463	0.062504	0.063421	0.283074	0.187488	0.060042	0.068478	0.062240	0.084093	0.287131	0.284206
22	0.083052	0.063074	0.068064	0.058737	0.061843	0.063462	0.031661	0.068841	0.068486	0.030868	0.062471	0.063025	0.282074	0.188463	0.059770	0.069321	0.062372	0.084953	0.286511	0.286577
23	0.083408	0.062281	0.067213	0.058241	0.062405	0.063843	0.030959	0.069643	0.067833	0.031793	0.062331	0.062876	0.280785	0.188926	0.060480	0.069222	0.062198	0.085275	0.287404	0.287982
24	0.084655	0.062611	0.066883	0.058811	0.064330	0.064148	0.030884	0.068569	0.066470	0.031694	0.062140	0.062405	0.280149	0.188867	0.059158	0.069081	0.062901	0.085258	0.287883	0.287057
25	0.085506	0.063396	0.067032	0.058580	0.064239	0.064479	0.030661	0.068734	0.066140	0.032057	0.062083	0.061843	0.280761	0.189280	0.059463	0.068279	0.062760	0.084746	0.288296	0.286238
26	0.085787	0.062777	0.068321	0.059381	0.063140	0.064553	0.031372	0.068635	0.066131	0.032123	0.061719	0.061769	0.281959	0.189768	0.058563	0.067643	0.062711	0.085374	0.289105	0.286205
27	0.086085	0.062793	0.067569	0.058414	0.061802	0.063479	0.031215	0.069139	0.067263	0.031653	0.061835	0.062867	0.282752	0.188182	0.058976	0.067891	0.062752	0.086266	0.289742	0.286776
28	0.085572	0.062331	0.067395	0.058737	0.062306	0.062901	0.031033	0.068775	0.067759	0.030917	0.062314	0.063710	0.283041	0.187166	0.059125	0.068089	0.062645	0.086390	0.289824	0.286156
29	0.085192	0.063413	0.067181	0.058712	0.062669	0.062050	0.030711	0.067957	0.068139	0.030512	0.063826	0.063909	0.284338	0.187099	0.058671	0.068387	0.063223	0.085448	0.288023	0.283843
30	0.084556	0.063273	0.068494	0.059108	0.062479	0.062198	0.030603	0.068114	0.068643	0.030653	0.064214	0.063256	0.285908	0.187669	0.059216	0.067247	0.063867	0.084077	0.286957	0.281637
31	0.085002	0.063743	0.068180	0.059389	0.062504	0.062248	0.031240	0.067561	0.069378	0.030884	0.063685	0.062859	0.286246	0.188058	0.058538	0.066991	0.063942	0.083854	0.286784	0.280654
32	0.085688	0.064206	0.067511	0.058927	0.062339	0.062859	0.031768	0.067585	0.068213	0.030670	0.062554	0.062265	0.283966	0.187851	0.060108	0.067544	0.062959	0.084804	0.289527	0.282794
33	0.084548	0.065090	0.066478	0.059422	0.063504	0.062388	0.032008	0.068511	0.068387	0.030628	0.061917	0.061893	0.281330	0.186942	0.059687	0.068015	0.062050	0.085473	0.289130	0.284388
34	0.083730	0.064933	0.067527	0.059323	0.063314	0.061942	0.031934	0.068635	0.068155	0.030686	0.062347	0.062231	0.281760	0.186909	0.059092	0.068486	0.061926	0.085738	0.287883	0.284801
35	0.083821	0.063099	0.068048	0.060273	0.063694	0.061513	0.031438	0.068453	0.070039	0.031306	0.062322	0.062256	0.284231	0.186579	0.057737	0.067693	0.063297	0.085011	0.286842	0.282669
36	0.085077	0.062372	0.068560	0.060852	0.062967	0.061422	0.031744	0.067676	0.069164	0.031066	0.063248	0.061744	0.286049	0.187480	0.058315	0.068519	0.063099	0.084176	0.288420	0.281793
37	0.085738	0.062719	0.067627	0.060769	0.063157	0.062339	0.030826	0.067693	0.068693	0.031421	0.062339	0.061257	0.284397	0.186926	0.059860	0.067899	0.063173	0.084490	0.290857	0.282422
38	0.085771	0.064462	0.067842	0.058993	0.063562	0.062438	0.031207	0.068164	0.068519	0.030645	0.061380	0.061414	0.283512	0.185670	0.060794	0.067825	0.062752	0.084234	0.289791	0.282661
39	0.086638	0.064123	0.068651	0.059315	0.063966	0.063207	0.031231	0.068403	0.068478	0.031587	0.061124	0.061405	0.284892	0.187149	0.058918	0.067189	0.061670	0.084093	0.288965	0.282892
40	0.085787	0.064008	0.068734	0.058728	0.064776	0.063496	0.030744	0.068180	0.069477	0.031388	0.061752	0.061405	0.285751	0.187381	0.058737	0.067808	0.061810	0.083168	0.286420	0.282653
41	0.085515	0.063223	0.068734	0.059803	0.063628	0.063661	0.030339	0.068445	0.068403	0.031702	0.062223	0.062636	0.284875	0.187926	0.058571	0.067891	0.061322	0.083904	0.287792	0.283900
42	0.084350	0.063082	0.067618	0.058266	0.063479	0.062810	0.030157	0.068081	0.068279	0.031273	0.062041	0.063281	0.282289	0.186281	0.060108	0.068759	0.063694	0.084722	0.287445	0.284371
43	0.084350	0.062165	0.067585	0.059208	0.062405	0.062124	0.031339	0.069543	0.067313	0.030818	0.062520	0.063578	0.281768	0.186802	0.059654	0.068552	0.063752	0.085093	0.288305	0.285313
44	0.084837	0.062719	0.067817	0.059579	0.061967	0.062306	0.031248	0.068411	0.067205	0.030438	0.063322	0.061661	0.283181	0.187314	0.059654	0.069106	0.064066	0.085663	0.289733	0.285486
45	0.085357	0.063347	0.067784	0.060571	0.061587	0.062777	0.030372	0.067825	0.069023	0.030521	0.062264	0.062463	0.284429	0.185934	0.059695	0.067577	0.062991	0.085845	0.291468	0.284024
46	0.086423	0.063231	0.068362	0.060091	0.062289	0.062669	0.030364	0.066296	0.069114	0.030827	0.060736	0.062810	0.284635	0.184596	0.059918	0.067527	0.063421	0.085919	0.292352	0.282413
47	0.085977	0.062859	0.068387	0.060249	0.063644	0.063041	0.030224	0.066519	0.068783	0.030703	0.060628	0.063942	0.283776	0.184596	0.059273	0.066701	0.062802	0.086266	0.291766	0.282528
48	0.085481	0.062182	0.069064	0.059695	0.064586	0.062653	0.030686	0.067288	0.067891	0.030347	0.060843	0.063578	0.283280	0.184530	0.059463	0.067164	0.062769	0.086308	0.290948	0.283412
49	0.084738	0.062686	0.068833	0.060530	0.063347	0.063529	0.030372	0.067205	0.068354	0.030289	0.062207	0.063157	0.284132	0.186397	0.059207	0.067528	0.062322	0.085696	0.290172	0.283958
50	0.083945	0.062843	0.068610	0.059067	0.062719	0.063190	0.030959	0.068511	0.069238	0.030967	0.061917	0.063149	0.283710	0.187033	0.059339	0.067850	0.062702	0.084994	0.287346	0.284545
51	0.084094	0.063041	0.067544	0.059265	0.062265	0.064454	0.031347	0.068180	0.067916	0.030644	0.063710	0.062455	0.283264	0.190156	0.059596	0.067643	0.063074	0.084771	0.287726	0.285049
52	0.084341	0.063273	0.067709	0.058737	0.062099	0.064173	0.032107	0.068263	0.067809	0.031413	0.062297	0.062389	0.282157	0.189991	0.059207	0.067841	0.063264	0.085077	0.287362	0.285355
53	0.084358	0.063273	0.067354	0.059257	0.063173	0.064157	0.031372	0.067635	0.067908	0.031355	0.062496	0.061827	0.282116	0.189379	0.059307	0.068379	0.063330	0.084820	0.287742	0.284991
54	0.084672	0.063248	0.067924	0.059067	0.063702	0.063405	0.031603	0.068024	0.068064	0.031529	0.062521	0.062512	0.283181	0.189058	0.058786	0.068288	0.062240	0.084416	0.286941	0.284132
55	0.084655	0.064388	0.068246	0.058935	0.064189	0.062603	0.031231	0.068594	0.067759	0.030463	0.063901	0.062835	0.284561	0.188198	0.058563	0.068073	0.061455	0.084110	0.286263	0.283380
56	0.085077	0.064363	0.068916	0.058357	0.063578	0.062281	0.031628	0.068494	0.068759	0.030562	0.062892	0.062917	0.285644	0.187364	0.058910	0.068122	0.061314	0.083829	0.286173	0.282727
57	0.084540	0.065602	0.069163	0.057902	0.063520	0.063033	0.031008	0.067164	0.069296	0.031124	0.062190	0.062983	0.285189	0.187356	0.059026	0.068155	0.061289	0.084003	0.285470	0.282355
58	0.085630	0.063727	0.069287	0.057439	0.063487	0.064338	0.031231	0.067651	0.069651	0.031223	0.061637	0.062421	0.286206	0.188430	0.059133	0.067908	0.061835	0.083399	0.285602	0.283297
59	0.085944	0.063115	0.069097	0.058100	0.063561	0.065379	0.031140	0.067602	0.068503	0.030670	0.063099	0.062859	0.286644	0.190289	0.058712	0.067486	0.061736	0.082994	0.285751	0.283462
60	0.085473	0.063239	0.069238	0.058067	0.062901	0.064388	0.031975	0.068304	0.068362	0.030182	0.063719	0.062025	0.286792	0.190264	0.059249	0.068023	0.062231	0.082623	0.285412	0.283338
61	0.083812	0.064528	0.068288	0.058679	0.063289	0.063314	0.031677	0.067726	0.067486	0.030711	0.064363	0.063405	0.283950	0.190065	0.060422	0.067701	0.060777	0.083821	0.286734	0.282562
62	0.083160	0.065065	0.067957	0.058703	0.062595	0.062802	0.031372	0.067908	0.067065	0.031306	0.064148	0.062355	0.282331	0.189628	0.061380	0.067850	0.061488	0.084845	0.288089	0.283405
63	0.083771	0.064189	0.067147	0.059992	0.062347	0.063768	0.031273	0.067999	0.067461	0.031116	0.064363	0.062281	0.282744	0.190520	0.060472	0.067189	0.061347	0.085283	0.289518	0.284239
64	0.084374	0.062793	0.067875	0.059579	0.062818	0.064421	0.031711	0.067833	0.067784	0.030455	0.064256	0.061810	0.284289	0.190842	0.059596	0.067577	0.062314	0.084804	0.288354	0.284636
65	0.084696	0.062925	0.067850	0.059001	0.062620	0.063595	0.031678	0.068445	0.068511	0.030744	0.063694	0.062810	0.284751	0.189710	0.059364	0.067899	0.061884	0.084283	0.287345	0.284222
66	0.084787	0.062686	0.068180	0.058729	0.062711	0.062826	0.031306	0.068238	0.068073	0.030670	0.062545	0.063710	0.283586	0.187347	0.060381	0.068552	0.063082	0.083523	0.287420	0.283140
