AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.081103	0.085961	0.054184	0.077979	0.078525	0.061223	0.066379	0.052994	0.070692	0.051110	0.063256	0.064198	0.011055	0.048433	0.077087	0.055820	0.055820	0.077087	0.048433	0.011055	0.064198	0.063256	0.051110	0.070692	0.052994	0.066379	0.061223	0.078525	0.077979	0.054184	0.085961	0.081103
0.076393	0.085663	0.047690	0.079764	0.073171	0.061967	0.063355	0.053143	0.072576	0.053738	0.062959	0.064148	0.013038	0.052449	0.078525	0.061422	0.061422	0.078525	0.052449	0.013038	0.064148	0.062959	0.053738	0.072576	0.053143	0.063355	0.061967	0.073171	0.079764	0.047690	0.085663	0.076393
0.084474	0.086159	0.047541	0.074708	0.072378	0.064842	0.059141	0.055572	0.072923	0.052895	0.063405	0.066577	0.012988	0.051408	0.075749	0.059241	0.059241	0.075749	0.051408	0.012988	0.066577	0.063405	0.052895	0.072923	0.055572	0.059141	0.064842	0.072378	0.074708	0.047541	0.086159	0.084474
0.083928	0.083730	0.050664	0.074212	0.072873	0.063752	0.064743	0.052251	0.071237	0.051110	0.060926	0.061570	0.012740	0.048384	0.082292	0.065586	0.065586	0.082292	0.048384	0.012740	0.061570	0.060926	0.051110	0.071237	0.052251	0.064743	0.063752	0.072873	0.074212	0.050664	0.083730	0.083928
0.085713	0.086952	0.053391	0.075302	0.073319	0.064148	0.060579	0.055473	0.076046	0.049276	0.063454	0.062661	0.012096	0.048086	0.072130	0.061372	0.061372	0.072130	0.048086	0.012096	0.062661	0.063454	0.049276	0.076046	0.055473	0.060579	0.064148	0.073319	0.075302	0.053391	0.086952	0.085713
0.084771	0.088142	0.050615	0.071386	0.075154	0.059538	0.068065	0.049871	0.076988	0.048731	0.062512	0.064545	0.012542	0.050268	0.077037	0.059835	0.059835	0.077037	0.050268	0.012542	0.064545	0.062512	0.048731	0.076988	0.049871	0.068065	0.059538	0.075154	0.071386	0.050615	0.088142	0.084771
0.082738	0.085614	0.049822	0.076790	0.075897	0.063801	0.063008	0.055770	0.075451	0.052300	0.061868	0.062364	0.011699	0.048086	0.073914	0.060876	0.060876	0.073914	0.048086	0.011699	0.062364	0.061868	0.052300	0.075451	0.055770	0.063008	0.063801	0.075897	0.076790	0.049822	0.085614	0.082738
0.085614	0.088043	0.052102	0.074955	0.070345	0.059885	0.066776	0.051953	0.071882	0.053193	0.062859	0.061868	0.011253	0.048780	0.077583	0.062909	0.062909	0.077583	0.048780	0.011253	0.061868	0.062859	0.053193	0.071882	0.051953	0.066776	0.059885	0.070345	0.074955	0.052102	0.088043	0.085614
0.081152	0.087002	0.051160	0.078277	0.074608	0.066082	0.065437	0.054234	0.075055	0.047690	0.060876	0.060926	0.012790	0.048186	0.074906	0.061620	0.061620	0.074906	0.048186	0.012790	0.060926	0.060876	0.047690	0.075055	0.054234	0.065437	0.066082	0.074608	0.078277	0.051160	0.087002	0.081152
0.084771	0.084721	0.049375	0.073022	0.074708	0.060629	0.063206	0.056663	0.074360	0.051804	0.062463	0.063157	0.013187	0.051457	0.076294	0.060182	0.060182	0.076294	0.051457	0.013187	0.063157	0.062463	0.051804	0.074360	0.056663	0.063206	0.060629	0.074708	0.073022	0.049375	0.084721	0.084771
0.080855	0.082937	0.053936	0.075104	0.073766	0.061323	0.067420	0.056663	0.077335	0.050516	0.062265	0.063653	0.011154	0.050119	0.073171	0.059786	0.059786	0.073171	0.050119	0.011154	0.063653	0.062265	0.050516	0.077335	0.056663	0.067420	0.061323	0.073766	0.075104	0.053936	0.082937	0.080855
0.081152	0.084325	0.050863	0.077732	0.076492	0.061124	0.066131	0.050863	0.076393	0.048681	0.061223	0.063851	0.013534	0.046996	0.076492	0.064148	0.064148	0.076492	0.046996	0.013534	0.063851	0.061223	0.048681	0.076393	0.050863	0.066131	0.061124	0.076492	0.077732	0.050863	0.084325	0.081152
0.083482	0.085762	0.049871	0.074559	0.076096	0.064000	0.063107	0.051309	0.072774	0.053837	0.060232	0.064297	0.011154	0.052052	0.076046	0.061422	0.061422	0.076046	0.052052	0.011154	0.064297	0.060232	0.053837	0.072774	0.051309	0.063107	0.064000	0.076096	0.074559	0.049871	0.085762	0.083482
0.083978	0.085118	0.046599	0.075649	0.073022	0.061521	0.065388	0.056464	0.074608	0.050714	0.065239	0.062116	0.011352	0.052697	0.074955	0.060579	0.060579	0.074955	0.052697	0.011352	0.062116	0.065239	0.050714	0.074608	0.056464	0.065388	0.061521	0.073022	0.075649	0.046599	0.085118	0.083978
0.085663	0.084573	0.050763	0.076046	0.073815	0.062413	0.065388	0.053143	0.073369	0.048731	0.064495	0.063950	0.012790	0.046500	0.075402	0.062959	0.062959	0.075402	0.046500	0.012790	0.063950	0.064495	0.048731	0.073369	0.053143	0.065388	0.062413	0.073815	0.076046	0.050763	0.084573	0.085663
0.084325	0.084027	0.047045	0.079318	0.074658	0.060678	0.069106	0.050069	0.076343	0.050664	0.062165	0.061422	0.012592	0.051259	0.073072	0.063256	0.063256	0.073072	0.051259	0.012592	0.061422	0.062165	0.050664	0.076343	0.050069	0.069106	0.060678	0.074658	0.079318	0.047045	0.084027	0.084325
0.081053	0.081499	0.050863	0.079566	0.075848	0.062215	0.066230	0.053589	0.072675	0.052102	0.064594	0.063603	0.011055	0.051854	0.072824	0.060430	0.060430	0.072824	0.051854	0.011055	0.063603	0.064594	0.052102	0.072675	0.053589	0.066230	0.062215	0.075848	0.079566	0.050863	0.081499	0.081053
0.081350	0.083829	0.049871	0.075005	0.073815	0.059835	0.062711	0.053986	0.076790	0.054184	0.063107	0.067321	0.011997	0.049276	0.077632	0.059290	0.059290	0.077632	0.049276	0.011997	0.067321	0.063107	0.054184	0.076790	0.053986	0.062711	0.059835	0.073815	0.075005	0.049871	0.083829	0.081350
0.081945	0.087597	0.049970	0.074509	0.076443	0.065685	0.063058	0.050565	0.070345	0.048483	0.062017	0.062265	0.012195	0.052746	0.077533	0.064644	0.064644	0.077533	0.052746	0.012195	0.062265	0.062017	0.048483	0.070345	0.050565	0.063058	0.065685	0.076443	0.074509	0.049970	0.087597	0.081945
0.083482	0.084325	0.047640	0.080359	0.071733	0.061620	0.064644	0.050367	0.078822	0.054481	0.066875	0.063950	0.011105	0.048830	0.073617	0.058150	0.058150	0.073617	0.048830	0.011105	0.063950	0.066875	0.054481	0.078822	0.050367	0.064644	0.061620	0.071733	0.080359	0.047640	0.084325	0.083482
0.081202	0.084672	0.049722	0.078773	0.075203	0.061025	0.064694	0.052598	0.073617	0.054432	0.059389	0.062215	0.011947	0.049673	0.080012	0.060827	0.060827	0.080012	0.049673	0.011947	0.062215	0.059389	0.054432	0.073617	0.052598	0.064694	0.061025	0.075203	0.078773	0.049722	0.084672	0.081202
0.082689	0.085415	0.048929	0.083680	0.074708	0.062017	0.061918	0.052697	0.073022	0.051705	0.062215	0.063653	0.010609	0.051854	0.073964	0.060926	0.060926	0.073964	0.051854	0.010609	0.063653	0.062215	0.051705	0.073022	0.052697	0.061918	0.062017	0.074708	0.083680	0.048929	0.085415	0.082689
0.082838	0.084622	0.049673	0.075848	0.072328	0.058794	0.064495	0.053738	0.074708	0.053341	0.064198	0.062215	0.013137	0.052647	0.072972	0.064446	0.064446	0.072972	0.052647	0.013137	0.062215	0.064198	0.053341	0.074708	0.053738	0.064495	0.058794	0.072328	0.075848	0.049673	0.084622	0.082838
0.086357	0.084374	0.049673	0.077285	0.076145	0.059885	0.063553	0.053887	0.076591	0.052895	0.060629	0.062859	0.012740	0.047492	0.075352	0.060282	0.060282	0.075352	0.047492	0.012740	0.062859	0.060629	0.052895	0.076591	0.053887	0.063553	0.059885	0.076145	0.077285	0.049673	0.084374	0.086357
0.087547	0.085168	0.051358	0.077137	0.076046	0.060629	0.062165	0.053242	0.071337	0.052697	0.059191	0.065140	0.012542	0.051953	0.074608	0.059241	0.059241	0.074608	0.051953	0.012542	0.065140	0.059191	0.052697	0.071337	0.053242	0.062165	0.060629	0.076046	0.077137	0.051358	0.085168	0.087547
0.082441	0.085168	0.050367	0.075154	0.072774	0.060232	0.065784	0.054085	0.073121	0.049475	0.065239	0.067569	0.012393	0.050912	0.072378	0.062909	0.062909	0.072378	0.050912	0.012393	0.067569	0.065239	0.049475	0.073121	0.054085	0.065784	0.060232	0.072774	0.075154	0.050367	0.085168	0.082441
0.083284	0.084870	0.050962	0.075055	0.074955	0.061670	0.063355	0.051210	0.077583	0.051557	0.062909	0.064892	0.011947	0.051457	0.074311	0.059984	0.059984	0.074311	0.051457	0.011947	0.064892	0.062909	0.051557	0.077583	0.051210	0.063355	0.061670	0.074955	0.075055	0.050962	0.084870	0.083284
0.082838	0.082937	0.049871	0.075451	0.074460	0.062463	0.064892	0.053242	0.072675	0.049970	0.063206	0.064644	0.013335	0.048880	0.077781	0.063355	0.063355	0.077781	0.048880	0.013335	0.064644	0.063206	0.049970	0.072675	0.053242	0.064892	0.062463	0.074460	0.075451	0.049871	0.082937	0.082838
0.084573	0.084969	0.050218	0.072972	0.071733	0.065338	0.065586	0.052300	0.075947	0.052151	0.058844	0.065090	0.012691	0.047839	0.076938	0.062810	0.062810	0.076938	0.047839	0.012691	0.065090	0.058844	0.052151	0.075947	0.052300	0.065586	0.065338	0.071733	0.072972	0.050218	0.084969	0.084573
0.088737	0.087597	0.050367	0.075005	0.074807	0.063752	0.061719	0.053292	0.077285	0.051705	0.061025	0.063752	0.010609	0.047145	0.073319	0.059885	0.059885	0.073319	0.047145	0.010609	0.063752	0.061025	0.051705	0.077285	0.053292	0.061719	0.063752	0.074807	0.075005	0.050367	0.087597	0.088737
0.086109	0.085068	0.053044	0.073121	0.073964	0.062661	0.066082	0.053490	0.076492	0.053440	0.059389	0.058993	0.011848	0.050169	0.074559	0.061570	0.061570	0.074559	0.050169	0.011848	0.058993	0.059389	0.053440	0.076492	0.053490	0.066082	0.062661	0.073964	0.073121	0.053044	0.085068	0.086109
0.086060	0.084077	0.049871	0.075055	0.073319	0.063058	0.068412	0.056960	0.075699	0.052201	0.058646	0.060629	0.011997	0.046104	0.078921	0.058993	0.058993	0.078921	0.046104	0.011997	0.060629	0.058646	0.052201	0.075699	0.056960	0.068412	0.063058	0.073319	0.075055	0.049871	0.084077	0.086060
0.088142	0.087993	0.048830	0.077732	0.077186	0.060678	0.063553	0.057208	0.071832	0.048533	0.061769	0.063553	0.012146	0.048533	0.071931	0.060381	0.060381	0.071931	0.048533	0.012146	0.063553	0.061769	0.048533	0.071832	0.057208	0.063553	0.060678	0.077186	0.077732	0.048830	0.087993	0.088142
0.084226	0.083085	0.053639	0.073468	0.076294	0.061025	0.063405	0.054432	0.072725	0.049623	0.063206	0.064148	0.013187	0.049425	0.070692	0.067420	0.067420	0.070692	0.049425	0.013187	0.064148	0.063206	0.049623	0.072725	0.054432	0.063405	0.061025	0.076294	0.073468	0.053639	0.083085	0.084226
0.082491	0.081053	0.052796	0.072477	0.076542	0.061372	0.066974	0.051904	0.075600	0.051656	0.063107	0.062165	0.012691	0.051457	0.075897	0.061818	0.061818	0.075897	0.051457	0.012691	0.062165	0.063107	0.051656	0.075600	0.051904	0.066974	0.061372	0.076542	0.072477	0.052796	0.081053	0.082491
0.081846	0.082144	0.050664	0.075699	0.074013	0.062463	0.065289	0.055275	0.079962	0.050169	0.060876	0.063553	0.012840	0.050169	0.075055	0.059984	0.059984	0.075055	0.050169	0.012840	0.063553	0.060876	0.050169	0.079962	0.055275	0.065289	0.062463	0.074013	0.075699	0.050664	0.082144	0.081846
0.079219	0.082887	0.052449	0.080309	0.077781	0.057704	0.067618	0.051755	0.072328	0.056663	0.063801	0.064991	0.011600	0.044666	0.076443	0.059786	0.059786	0.076443	0.044666	0.011600	0.064991	0.063801	0.056663	0.072328	0.051755	0.067618	0.057704	0.077781	0.080309	0.052449	0.082887	0.079219
0.082788	0.088390	0.045657	0.074608	0.074013	0.064892	0.060629	0.055721	0.071188	0.053093	0.061025	0.066429	0.012939	0.052300	0.073468	0.062859	0.062859	0.073468	0.052300	0.012939	0.066429	0.061025	0.053093	0.071188	0.055721	0.060629	0.064892	0.074013	0.074608	0.045657	0.088390	0.082788
0.082540	0.083779	0.049871	0.078624	0.074162	0.061471	0.065983	0.051705	0.077236	0.053341	0.055770	0.060678	0.012294	0.050367	0.078574	0.063603	0.063603	0.078574	0.050367	0.012294	0.060678	0.055770	0.053341	0.077236	0.051705	0.065983	0.061471	0.074162	0.078624	0.049871	0.083779	0.082540
0.087944	0.087101	0.049128	0.078872	0.072675	0.062116	0.065338	0.053589	0.071089	0.052300	0.059141	0.064000	0.012939	0.046847	0.074311	0.062612	0.062612	0.074311	0.046847	0.012939	0.064000	0.059141	0.052300	0.071089	0.053589	0.065338	0.062116	0.072675	0.078872	0.049128	0.087101	0.087944
0.080954	0.084771	0.049177	0.074063	0.078029	0.064000	0.067073	0.056217	0.068263	0.053093	0.063058	0.062265	0.011204	0.052548	0.074708	0.060579	0.060579	0.074708	0.052548	0.011204	0.062265	0.063058	0.053093	0.068263	0.056217	0.067073	0.064000	0.078029	0.074063	0.049177	0.084771	0.080954
0.079566	0.085663	0.052399	0.074063	0.073964	0.062314	0.060083	0.057605	0.075550	0.054432	0.060976	0.061670	0.012542	0.048929	0.079714	0.060529	0.060529	0.079714	0.048929	0.012542	0.061670	0.060976	0.054432	0.075550	0.057605	0.060083	0.062314	0.073964	0.074063	0.052399	0.085663	0.079566
0.085812	0.085961	0.051011	0.079070	0.074559	0.062413	0.061868	0.052449	0.071931	0.047789	0.063405	0.062512	0.012046	0.050912	0.077236	0.061025	0.061025	0.077236	0.050912	0.012046	0.062512	0.063405	0.047789	0.071931	0.052449	0.061868	0.062413	0.074559	0.079070	0.051011	0.085961	0.085812
0.083928	0.081995	0.050763	0.078574	0.072972	0.058001	0.063553	0.054283	0.076889	0.051904	0.060480	0.061719	0.011402	0.048334	0.078971	0.066230	0.066230	0.078971	0.048334	0.011402	0.061719	0.060480	0.051904	0.076889	0.054283	0.063553	0.058001	0.072972	0.078574	0.050763	0.081995	0.083928
0.085713	0.086060	0.049128	0.076889	0.078921	0.060232	0.067569	0.053242	0.072229	0.052151	0.062661	0.061967	0.011055	0.050664	0.071634	0.059885	0.059885	0.071634	0.050664	0.011055	0.061967	0.062661	0.052151	0.072229	0.053242	0.067569	0.060232	0.078921	0.076889	0.049128	0.086060	0.085713
0.085118	0.085762	0.048880	0.076096	0.072824	0.061273	0.064247	0.054283	0.072675	0.051904	0.061174	0.062711	0.011749	0.052548	0.077087	0.061670	0.061670	0.077087	0.052548	0.011749	0.062711	0.061174	0.051904	0.072675	0.054283	0.064247	0.061273	0.072824	0.076096	0.048880	0.085762	0.085118
0.082292	0.087299	0.055423	0.076393	0.070841	0.063504	0.065189	0.051804	0.073567	0.048681	0.064594	0.063702	0.011749	0.049722	0.073964	0.061273	0.061273	0.073964	0.049722	0.011749	0.063702	0.064594	0.048681	0.073567	0.051804	0.065189	0.063504	0.070841	0.076393	0.055423	0.087299	0.082292
0.081896	0.081202	0.052846	0.077831	0.073617	0.061372	0.060579	0.054729	0.076641	0.052201	0.063900	0.061818	0.013434	0.048979	0.079268	0.059687	0.059687	0.079268	0.048979	0.013434	0.061818	0.063900	0.052201	0.076641	0.054729	0.060579	0.061372	0.073617	0.077831	0.052846	0.081202	0.081896
0.083730	0.082788	0.049375	0.076096	0.075996	0.060282	0.063851	0.054085	0.076492	0.052846	0.063157	0.060034	0.012294	0.048880	0.075154	0.064942	0.064942	0.075154	0.048880	0.012294	0.060034	0.063157	0.052846	0.076492	0.054085	0.063851	0.060282	0.075996	0.076096	0.049375	0.082788	0.083730
0.086754	0.086556	0.051557	0.074757	0.078277	0.062066	0.062661	0.051259	0.075302	0.052647	0.061025	0.062116	0.012294	0.049822	0.073072	0.059835	0.059835	0.073072	0.049822	0.012294	0.062116	0.061025	0.052647	0.075302	0.051259	0.062661	0.062066	0.078277	0.074757	0.051557	0.086556	0.086754
0.084226	0.085762	0.050119	0.072675	0.074113	0.059389	0.064694	0.057109	0.075848	0.049128	0.059340	0.066429	0.013831	0.049028	0.075451	0.062859	0.062859	0.075451	0.049028	0.013831	0.066429	0.059340	0.049128	0.075848	0.057109	0.064694	0.059389	0.074113	0.072675	0.050119	0.085762	0.084226
0.088935	0.085961	0.050962	0.077384	0.075302	0.059786	0.064842	0.051904	0.072278	0.051259	0.061471	0.063405	0.012790	0.050714	0.071337	0.061670	0.061670	0.071337	0.050714	0.012790	0.063405	0.061471	0.051259	0.072278	0.051904	0.064842	0.059786	0.075302	0.077384	0.050962	0.085961	0.088935
0.084226	0.084226	0.053639	0.075798	0.075055	0.060678	0.061868	0.052697	0.077533	0.050763	0.061223	0.068610	0.012294	0.050714	0.071882	0.058794	0.058794	0.071882	0.050714	0.012294	0.068610	0.061223	0.050763	0.077533	0.052697	0.061868	0.060678	0.075055	0.075798	0.053639	0.084226	0.084226
0.083284	0.082788	0.050516	0.073964	0.074906	0.059786	0.064545	0.052201	0.076740	0.054977	0.064198	0.065041	0.011898	0.046351	0.073419	0.065388	0.065388	0.073419	0.046351	0.011898	0.065041	0.064198	0.054977	0.076740	0.052201	0.064545	0.059786	0.074906	0.073964	0.050516	0.082788	0.083284
0.085465	0.084622	0.050714	0.074460	0.077930	0.060876	0.063504	0.055770	0.072229	0.051358	0.062859	0.062314	0.011947	0.049623	0.073815	0.062512	0.062512	0.073815	0.049623	0.011947	0.062314	0.062859	0.051358	0.072229	0.055770	0.063504	0.060876	0.077930	0.074460	0.050714	0.084622	0.085465
0.080954	0.086209	0.050962	0.074113	0.077732	0.061273	0.066330	0.051705	0.075302	0.049227	0.062215	0.064892	0.012493	0.050615	0.074063	0.061918	0.061918	0.074063	0.050615	0.012493	0.064892	0.062215	0.049227	0.075302	0.051705	0.066330	0.061273	0.077732	0.074113	0.050962	0.086209	0.080954
0.082292	0.081896	0.049722	0.079615	0.073617	0.062314	0.064247	0.052003	0.075947	0.053936	0.057555	0.063405	0.010956	0.050863	0.080607	0.061025	0.061025	0.080607	0.050863	0.010956	0.063405	0.057555	0.053936	0.075947	0.052003	0.064247	0.062314	0.073617	0.079615	0.049722	0.081896	0.082292
0.082838	0.082243	0.049227	0.081301	0.073567	0.061323	0.065636	0.055820	0.072774	0.050466	0.059588	0.063355	0.012195	0.049871	0.075897	0.063900	0.063900	0.075897	0.049871	0.012195	0.063355	0.059588	0.050466	0.072774	0.055820	0.065636	0.061323	0.073567	0.081301	0.049227	0.082243	0.082838
0.086903	0.084077	0.049276	0.075600	0.076790	0.061422	0.062364	0.053143	0.070742	0.052994	0.063157	0.060529	0.012988	0.052102	0.073121	0.064793	0.064793	0.073121	0.052102	0.012988	0.060529	0.063157	0.052994	0.070742	0.053143	0.062364	0.061422	0.076790	0.075600	0.049276	0.084077	0.086903
0.081598	0.085862	0.052350	0.070742	0.075055	0.058596	0.066577	0.057357	0.078227	0.049326	0.062066	0.063702	0.012889	0.049574	0.072774	0.063306	0.063306	0.072774	0.049574	0.012889	0.063702	0.062066	0.049326	0.078227	0.057357	0.066577	0.058596	0.075055	0.070742	0.052350	0.085862	0.081598
0.086853	0.086903	0.049574	0.072427	0.074261	0.062364	0.069800	0.052846	0.072477	0.048880	0.064198	0.065933	0.011947	0.046996	0.073964	0.060579	0.060579	0.073964	0.046996	0.011947	0.065933	0.064198	0.048880	0.072477	0.052846	0.069800	0.062364	0.074261	0.072427	0.049574	0.086903	0.086853
0.081747	0.084573	0.051061	0.077632	0.076244	0.062562	0.063702	0.054779	0.075749	0.051259	0.061422	0.062364	0.011650	0.049028	0.074311	0.061918	0.061918	0.074311	0.049028	0.011650	0.062364	0.061422	0.051259	0.075749	0.054779	0.063702	0.062562	0.076244	0.077632	0.051061	0.084573	0.081747
0.086456	0.086506	0.052598	0.070494	0.071832	0.060926	0.063306	0.055919	0.074311	0.053440	0.064148	0.062314	0.011848	0.050416	0.073766	0.061719	0.061719	0.073766	0.050416	0.011848	0.062314	0.064148	0.053440	0.074311	0.055919	0.063306	0.060926	0.071832	0.070494	0.052598	0.086506	0.086456
0.087398	0.090422	0.052102	0.072427	0.077037	0.060926	0.061868	0.053242	0.075055	0.048136	0.063306	0.063206	0.012740	0.045360	0.076988	0.059786	0.059786	0.076988	0.045360	0.012740	0.063206	0.063306	0.048136	0.075055	0.053242	0.061868	0.060926	0.077037	0.072427	0.052102	0.090422	0.087398
0.084721	0.086407	0.049921	0.077037	0.075203	0.063504	0.065636	0.050466	0.076244	0.050367	0.058993	0.062909	0.010063	0.047690	0.076393	0.064446	0.064446	0.076393	0.047690	0.010063	0.062909	0.058993	0.050367	0.076244	0.050466	0.065636	0.063504	0.075203	0.077037	0.049921	0.086407	0.084721
0.084969	0.088340	0.052102	0.075302	0.074708	0.061124	0.064099	0.054035	0.072873	0.051457	0.064594	0.063008	0.011253	0.048979	0.071386	0.061769	0.061769	0.071386	0.048979	0.011253	0.063008	0.064594	0.051457	0.072873	0.054035	0.064099	0.061124	0.074708	0.075302	0.052102	0.088340	0.084969
