AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.079256	0.084312	0.046778	0.074252	0.070269	0.057042	0.059749	0.052038	0.068839	0.049484	0.070218	0.068175	0.024972	0.057961	0.077061	0.059596	0.059596	0.077061	0.057961	0.024972	0.068175	0.070218	0.049484	0.068839	0.052038	0.059749	0.057042	0.070269	0.074252	0.046778	0.084312	0.079256
0.082678	0.083240	0.049637	0.074252	0.070728	0.059953	0.056685	0.053161	0.070115	0.053519	0.069400	0.069656	0.024155	0.056889	0.068328	0.057604	0.057604	0.068328	0.056889	0.024155	0.069656	0.069400	0.053519	0.070115	0.053161	0.056685	0.059953	0.070728	0.074252	0.049637	0.083240	0.082678
0.081401	0.081452	0.050046	0.070524	0.074354	0.060106	0.057757	0.049688	0.065724	0.048105	0.071545	0.073077	0.026249	0.059289	0.072362	0.058319	0.058319	0.072362	0.059289	0.026249	0.073077	0.071545	0.048105	0.065724	0.049688	0.057757	0.060106	0.074354	0.070524	0.050046	0.081452	0.081401
0.080635	0.080482	0.048463	0.069605	0.067460	0.060362	0.058574	0.049229	0.071750	0.049842	0.070881	0.072056	0.023899	0.060566	0.074456	0.061740	0.061740	0.074456	0.060566	0.023899	0.072056	0.070881	0.049842	0.071750	0.049229	0.058574	0.060362	0.067460	0.069605	0.048463	0.080482	0.080635
0.081299	0.083904	0.048616	0.074763	0.075222	0.058319	0.058217	0.046369	0.069656	0.050557	0.072516	0.068226	0.024972	0.054182	0.073128	0.060055	0.060055	0.073128	0.054182	0.024972	0.068226	0.072516	0.050557	0.069656	0.046369	0.058217	0.058319	0.075222	0.074763	0.048616	0.083904	0.081299
0.081401	0.081657	0.049791	0.072873	0.070218	0.061587	0.055970	0.049688	0.068634	0.055051	0.065570	0.070269	0.024768	0.058881	0.074660	0.058983	0.058983	0.074660	0.058881	0.024768	0.070269	0.065570	0.055051	0.068634	0.049688	0.055970	0.061587	0.070218	0.072873	0.049791	0.081657	0.081401
0.079359	0.079052	0.047646	0.075426	0.072260	0.063630	0.059442	0.049229	0.069554	0.049842	0.074048	0.072516	0.022470	0.056940	0.069758	0.058830	0.058830	0.069758	0.056940	0.022470	0.072516	0.074048	0.049842	0.069554	0.049229	0.059442	0.063630	0.072260	0.075426	0.047646	0.079052	0.079359
0.080686	0.081810	0.046778	0.066643	0.069043	0.059647	0.060464	0.049995	0.069349	0.050403	0.070320	0.072465	0.026095	0.059647	0.076499	0.060157	0.060157	0.076499	0.059647	0.026095	0.072465	0.070320	0.050403	0.069349	0.049995	0.060464	0.059647	0.069043	0.066643	0.046778	0.081810	0.080686
0.078593	0.083955	0.050148	0.073231	0.071443	0.061383	0.060004	0.050608	0.069656	0.051578	0.068073	0.071137	0.024870	0.054999	0.073792	0.056532	0.056532	0.073792	0.054999	0.024870	0.071137	0.068073	0.051578	0.069656	0.050608	0.060004	0.061383	0.071443	0.073231	0.050148	0.083955	0.078593
0.081912	0.087172	0.045807	0.070524	0.072413	0.062404	0.055255	0.049229	0.071035	0.051833	0.068226	0.071035	0.023848	0.059187	0.071494	0.058625	0.058625	0.071494	0.059187	0.023848	0.071035	0.068226	0.051833	0.071035	0.049229	0.055255	0.062404	0.072413	0.070524	0.045807	0.087172	0.081912
0.080074	0.083189	0.047952	0.072975	0.071545	0.060668	0.061230	0.048922	0.067971	0.050710	0.070881	0.070779	0.023542	0.058472	0.073231	0.057859	0.057859	0.073231	0.058472	0.023542	0.070779	0.070881	0.050710	0.067971	0.048922	0.061230	0.060668	0.071545	0.072975	0.047952	0.083189	0.080074
0.076448	0.085231	0.046216	0.070881	0.073486	0.060974	0.058676	0.051272	0.069605	0.052242	0.071954	0.071290	0.023287	0.056583	0.073128	0.058727	0.058727	0.073128	0.056583	0.023287	0.071290	0.071954	0.052242	0.069605	0.051272	0.058676	0.060974	0.073486	0.070881	0.046216	0.085231	0.076448
0.079512	0.084516	0.049688	0.070881	0.071443	0.063426	0.055408	0.050454	0.067868	0.050863	0.069758	0.071852	0.024461	0.058881	0.073639	0.057349	0.057349	0.073639	0.058881	0.024461	0.071852	0.069758	0.050863	0.067868	0.050454	0.055408	0.063426	0.071443	0.070881	0.049688	0.084516	0.079512
0.080431	0.082474	0.049893	0.071596	0.068686	0.060259	0.056174	0.050097	0.068788	0.051425	0.074150	0.071903	0.026095	0.057502	0.072720	0.057808	0.057808	0.072720	0.057502	0.026095	0.071903	0.074150	0.051425	0.068788	0.050097	0.056174	0.060259	0.068686	0.071596	0.049893	0.082474	0.080431
0.080431	0.080635	0.048718	0.074048	0.072618	0.058830	0.055357	0.049280	0.071545	0.049331	0.070218	0.070779	0.023082	0.058727	0.076958	0.059442	0.059442	0.076958	0.058727	0.023082	0.070779	0.070218	0.049331	0.071545	0.049280	0.055357	0.058830	0.072618	0.074048	0.048718	0.080635	0.080431
0.079665	0.080074	0.047493	0.072924	0.074354	0.061843	0.059187	0.047442	0.065162	0.052395	0.070269	0.070728	0.023848	0.057961	0.077214	0.059442	0.059442	0.077214	0.057961	0.023848	0.070728	0.070269	0.052395	0.065162	0.047442	0.059187	0.061843	0.074354	0.072924	0.047493	0.080074	0.079665
0.077827	0.082269	0.047033	0.076346	0.071290	0.059442	0.055561	0.050812	0.070575	0.051323	0.070320	0.070881	0.024819	0.061485	0.071852	0.058166	0.058166	0.071852	0.061485	0.024819	0.070881	0.070320	0.051323	0.070575	0.050812	0.055561	0.059442	0.071290	0.076346	0.047033	0.082269	0.077827
0.080380	0.078899	0.048616	0.074201	0.069298	0.060617	0.059085	0.047288	0.071698	0.052293	0.070320	0.071545	0.025023	0.059851	0.071239	0.059647	0.059647	0.071239	0.059851	0.025023	0.071545	0.070320	0.052293	0.071698	0.047288	0.059085	0.060617	0.069298	0.074201	0.048616	0.078899	0.080380
0.078593	0.080176	0.049484	0.073384	0.072413	0.060362	0.058523	0.047595	0.069247	0.051016	0.073179	0.071801	0.023440	0.056225	0.073537	0.061025	0.061025	0.073537	0.056225	0.023440	0.071801	0.073179	0.051016	0.069247	0.047595	0.058523	0.060362	0.072413	0.073384	0.049484	0.080176	0.078593
0.077673	0.082065	0.050710	0.070524	0.070575	0.062149	0.057502	0.048514	0.067562	0.054744	0.074201	0.069094	0.023338	0.055970	0.074150	0.061230	0.061230	0.074150	0.055970	0.023338	0.069094	0.074201	0.054744	0.067562	0.048514	0.057502	0.062149	0.070575	0.070524	0.050710	0.082065	0.077673
0.080125	0.083444	0.051118	0.074201	0.067051	0.060566	0.056685	0.050250	0.070064	0.048922	0.073435	0.071188	0.024921	0.058421	0.074609	0.054999	0.054999	0.074609	0.058421	0.024921	0.071188	0.073435	0.048922	0.070064	0.050250	0.056685	0.060566	0.067051	0.074201	0.051118	0.083444	0.080125
0.077673	0.081299	0.048820	0.070677	0.072822	0.061332	0.056123	0.050352	0.073690	0.052140	0.073128	0.070064	0.023951	0.057093	0.072771	0.058064	0.058064	0.072771	0.057093	0.023951	0.070064	0.073128	0.052140	0.073690	0.050352	0.056123	0.061332	0.072822	0.070677	0.048820	0.081299	0.077673
0.077980	0.083138	0.051221	0.073486	0.071903	0.058166	0.058676	0.047544	0.068226	0.051731	0.074150	0.068890	0.023287	0.058830	0.074711	0.058064	0.058064	0.074711	0.058830	0.023287	0.068890	0.074150	0.051731	0.068226	0.047544	0.058676	0.058166	0.071903	0.073486	0.051221	0.083138	0.077980
0.075580	0.079767	0.046778	0.075477	0.072311	0.059238	0.057144	0.053774	0.072107	0.048769	0.073128	0.070677	0.023951	0.060668	0.073179	0.057451	0.057451	0.073179	0.060668	0.023951	0.070677	0.073128	0.048769	0.072107	0.053774	0.057144	0.059238	0.072311	0.075477	0.046778	0.079767	0.075580
0.072056	0.079103	0.047799	0.069503	0.078848	0.059289	0.060208	0.050965	0.067205	0.049944	0.074354	0.071801	0.025636	0.058881	0.072618	0.061791	0.061791	0.072618	0.058881	0.025636	0.071801	0.074354	0.049944	0.067205	0.050965	0.060208	0.059289	0.078848	0.069503	0.047799	0.079103	0.072056
0.076958	0.077214	0.045348	0.072465	0.070881	0.062506	0.058830	0.049688	0.068890	0.051169	0.074865	0.076141	0.022929	0.058012	0.073639	0.060464	0.060464	0.073639	0.058012	0.022929	0.076141	0.074865	0.051169	0.068890	0.049688	0.058830	0.062506	0.070881	0.072465	0.045348	0.077214	0.076958
0.076856	0.082065	0.051578	0.072720	0.070575	0.058574	0.056991	0.047493	0.071290	0.052497	0.070320	0.071750	0.026912	0.057451	0.072209	0.060719	0.060719	0.072209	0.057451	0.026912	0.071750	0.070320	0.052497	0.071290	0.047493	0.056991	0.058574	0.070575	0.072720	0.051578	0.082065	0.076856
0.076958	0.080482	0.049893	0.072924	0.069809	0.060004	0.059698	0.050352	0.071137	0.051935	0.069145	0.072720	0.024870	0.059544	0.072771	0.057757	0.057757	0.072771	0.059544	0.024870	0.072720	0.069145	0.051935	0.071137	0.050352	0.059698	0.060004	0.069809	0.072924	0.049893	0.080482	0.076958
0.077571	0.082984	0.048054	0.074711	0.071443	0.058268	0.059136	0.048922	0.069707	0.052089	0.071086	0.069758	0.023389	0.063017	0.074405	0.055459	0.055459	0.074405	0.063017	0.023389	0.069758	0.071086	0.052089	0.069707	0.048922	0.059136	0.058268	0.071443	0.074711	0.048054	0.082984	0.077571
0.072056	0.083138	0.048412	0.072924	0.073179	0.063221	0.058012	0.049331	0.068226	0.051323	0.072720	0.069145	0.024666	0.058830	0.074814	0.060004	0.060004	0.074814	0.058830	0.024666	0.069145	0.072720	0.051323	0.068226	0.049331	0.058012	0.063221	0.073179	0.072924	0.048412	0.083138	0.072056
0.074048	0.083393	0.046727	0.070422	0.072822	0.062404	0.056021	0.051067	0.067205	0.049637	0.072975	0.070626	0.025636	0.060515	0.077367	0.059136	0.059136	0.077367	0.060515	0.025636	0.070626	0.072975	0.049637	0.067205	0.051067	0.056021	0.062404	0.072822	0.070422	0.046727	0.083393	0.074048
0.078388	0.081759	0.047033	0.072771	0.069605	0.058727	0.056429	0.053161	0.069145	0.052446	0.073537	0.071545	0.025329	0.056838	0.074609	0.058676	0.058676	0.074609	0.056838	0.025329	0.071545	0.073537	0.052446	0.069145	0.053161	0.056429	0.058727	0.069605	0.072771	0.047033	0.081759	0.078388
0.077061	0.081146	0.047493	0.074967	0.075171	0.058881	0.059647	0.050250	0.066796	0.049791	0.072209	0.071596	0.025074	0.059340	0.072056	0.058523	0.058523	0.072056	0.059340	0.025074	0.071596	0.072209	0.049791	0.066796	0.050250	0.059647	0.058881	0.075171	0.074967	0.047493	0.081146	0.077061
0.074609	0.082218	0.049586	0.072158	0.071801	0.061587	0.056634	0.046676	0.067460	0.052242	0.067102	0.073741	0.025125	0.060055	0.078235	0.060770	0.060770	0.078235	0.060055	0.025125	0.073741	0.067102	0.052242	0.067460	0.046676	0.056634	0.061587	0.071801	0.072158	0.049586	0.082218	0.074609
0.077673	0.084619	0.049331	0.072669	0.068941	0.061332	0.053570	0.050710	0.067971	0.051374	0.072516	0.074865	0.022623	0.058778	0.075222	0.057808	0.057808	0.075222	0.058778	0.022623	0.074865	0.072516	0.051374	0.067971	0.050710	0.053570	0.061332	0.068941	0.072669	0.049331	0.084619	0.077673
0.075069	0.081963	0.048565	0.074252	0.071494	0.058574	0.059034	0.049995	0.070984	0.051016	0.070524	0.070269	0.024870	0.059289	0.075580	0.058523	0.058523	0.075580	0.059289	0.024870	0.070269	0.070524	0.051016	0.070984	0.049995	0.059034	0.058574	0.071494	0.074252	0.048565	0.081963	0.075069
0.078746	0.085385	0.046727	0.070779	0.071545	0.061894	0.057553	0.049535	0.069094	0.054438	0.072056	0.071239	0.024563	0.057961	0.071239	0.057246	0.057246	0.071239	0.057961	0.024563	0.071239	0.072056	0.054438	0.069094	0.049535	0.057553	0.061894	0.071545	0.070779	0.046727	0.085385	0.078746
0.073843	0.081912	0.049535	0.075018	0.073997	0.060974	0.057246	0.050710	0.072056	0.049688	0.072311	0.073231	0.024308	0.058115	0.069962	0.057093	0.057093	0.069962	0.058115	0.024308	0.073231	0.072311	0.049688	0.072056	0.050710	0.057246	0.060974	0.073997	0.075018	0.049535	0.081912	0.073843
0.074711	0.081248	0.047952	0.070064	0.072362	0.061843	0.058676	0.045654	0.069503	0.052293	0.075171	0.072822	0.025789	0.060259	0.070473	0.061179	0.061179	0.070473	0.060259	0.025789	0.072822	0.075171	0.052293	0.069503	0.045654	0.058676	0.061843	0.072362	0.070064	0.047952	0.081248	0.074711
0.074967	0.081554	0.046471	0.073026	0.071392	0.059340	0.058217	0.048769	0.070524	0.050557	0.074252	0.073792	0.025636	0.057502	0.074814	0.059187	0.059187	0.074814	0.057502	0.025636	0.073792	0.074252	0.050557	0.070524	0.048769	0.058217	0.059340	0.071392	0.073026	0.046471	0.081554	0.074967
0.077112	0.082320	0.047493	0.072465	0.073945	0.061536	0.054897	0.048820	0.069145	0.049944	0.071494	0.070524	0.025074	0.062711	0.071852	0.060668	0.060668	0.071852	0.062711	0.025074	0.070524	0.071494	0.049944	0.069145	0.048820	0.054897	0.061536	0.073945	0.072465	0.047493	0.082320	0.077112
0.078644	0.078031	0.049586	0.070218	0.071290	0.061536	0.056225	0.049229	0.068583	0.049995	0.074150	0.074865	0.023440	0.059238	0.077061	0.057910	0.057910	0.077061	0.059238	0.023440	0.074865	0.074150	0.049995	0.068583	0.049229	0.056225	0.061536	0.071290	0.070218	0.049586	0.078031	0.078644
0.078899	0.080125	0.047033	0.071341	0.069605	0.061332	0.058830	0.048514	0.072107	0.048156	0.073588	0.071596	0.025483	0.057655	0.073333	0.062404	0.062404	0.073333	0.057655	0.025483	0.071596	0.073588	0.048156	0.072107	0.048514	0.058830	0.061332	0.069605	0.071341	0.047033	0.080125	0.078899
0.077112	0.079461	0.049331	0.070881	0.075529	0.060055	0.059953	0.050046	0.070371	0.049433	0.072158	0.072516	0.025227	0.058983	0.071852	0.057093	0.057093	0.071852	0.058983	0.025227	0.072516	0.072158	0.049433	0.070371	0.050046	0.059953	0.060055	0.075529	0.070881	0.049331	0.079461	0.077112
0.077878	0.078899	0.048054	0.071137	0.070218	0.061485	0.058472	0.049178	0.069707	0.054131	0.073435	0.071647	0.025891	0.058319	0.071494	0.060055	0.060055	0.071494	0.058319	0.025891	0.071647	0.073435	0.054131	0.069707	0.049178	0.058472	0.061485	0.070218	0.071137	0.048054	0.078899	0.077878
0.079001	0.081350	0.048105	0.073231	0.073179	0.060055	0.056532	0.048361	0.069809	0.048974	0.071239	0.074048	0.024921	0.057757	0.075324	0.058115	0.058115	0.075324	0.057757	0.024921	0.074048	0.071239	0.048974	0.069809	0.048361	0.056532	0.060055	0.073179	0.073231	0.048105	0.081350	0.079001
0.078542	0.078950	0.050506	0.072005	0.068839	0.062813	0.057400	0.048412	0.068175	0.048616	0.069911	0.074814	0.024512	0.060821	0.074558	0.061128	0.061128	0.074558	0.060821	0.024512	0.074814	0.069911	0.048616	0.068175	0.048412	0.057400	0.062813	0.068839	0.072005	0.050506	0.078950	0.078542
0.080278	0.080329	0.048156	0.068277	0.070371	0.061996	0.057451	0.048922	0.071239	0.048718	0.075886	0.076907	0.026402	0.056429	0.070524	0.058115	0.058115	0.070524	0.056429	0.026402	0.076907	0.075886	0.048718	0.071239	0.048922	0.057451	0.061996	0.070371	0.068277	0.048156	0.080329	0.080278
0.079308	0.078286	0.048769	0.070473	0.073741	0.061996	0.056736	0.046267	0.073435	0.049893	0.072107	0.074609	0.024921	0.057246	0.072005	0.060208	0.060208	0.072005	0.057246	0.024921	0.074609	0.072107	0.049893	0.073435	0.046267	0.056736	0.061996	0.073741	0.070473	0.048769	0.078286	0.079308
0.074099	0.077571	0.052089	0.071290	0.074099	0.058830	0.058932	0.049229	0.071035	0.047697	0.073179	0.077418	0.024359	0.059238	0.071545	0.059391	0.059391	0.071545	0.059238	0.024359	0.077418	0.073179	0.047697	0.071035	0.049229	0.058932	0.058830	0.074099	0.071290	0.052089	0.077571	0.074099
0.075784	0.077929	0.048922	0.069656	0.069503	0.059238	0.059544	0.048922	0.074405	0.052089	0.073128	0.076448	0.025023	0.058370	0.070779	0.060259	0.060259	0.070779	0.058370	0.025023	0.076448	0.073128	0.052089	0.074405	0.048922	0.059544	0.059238	0.069503	0.069656	0.048922	0.077929	0.075784
0.075886	0.075835	0.051118	0.074967	0.072516	0.058574	0.059851	0.050965	0.068481	0.050352	0.075631	0.074405	0.025432	0.058881	0.070115	0.056991	0.056991	0.070115	0.058881	0.025432	0.074405	0.075631	0.050352	0.068481	0.050965	0.059851	0.058574	0.072516	0.074967	0.051118	0.075835	0.075886
0.077418	0.077980	0.046114	0.070779	0.070881	0.058574	0.057910	0.048820	0.068686	0.052701	0.074354	0.074252	0.025993	0.059953	0.075171	0.060413	0.060413	0.075171	0.059953	0.025993	0.074252	0.074354	0.052701	0.068686	0.048820	0.057910	0.058574	0.070881	0.070779	0.046114	0.077980	0.077418
0.075988	0.080125	0.046063	0.074456	0.073639	0.060770	0.059647	0.048412	0.068073	0.049842	0.074507	0.073537	0.024461	0.059544	0.071954	0.058983	0.058983	0.071954	0.059544	0.024461	0.073537	0.074507	0.049842	0.068073	0.048412	0.059647	0.060770	0.073639	0.074456	0.046063	0.080125	0.075988
0.075631	0.077878	0.050097	0.073690	0.072362	0.062711	0.053365	0.047288	0.070064	0.051323	0.074609	0.075988	0.023542	0.059442	0.072669	0.059340	0.059340	0.072669	0.059442	0.023542	0.075988	0.074609	0.051323	0.070064	0.047288	0.053365	0.062711	0.072362	0.073690	0.050097	0.077878	0.075631
0.075631	0.077571	0.049280	0.070166	0.071239	0.057859	0.056174	0.049637	0.074354	0.052446	0.072413	0.076856	0.025636	0.058778	0.074456	0.057502	0.057502	0.074456	0.058778	0.025636	0.076856	0.072413	0.052446	0.074354	0.049637	0.056174	0.057859	0.071239	0.070166	0.049280	0.077571	0.075631
0.076243	0.080737	0.050352	0.073588	0.073639	0.058217	0.056889	0.048105	0.069196	0.050557	0.072975	0.073792	0.024972	0.060310	0.071188	0.059238	0.059238	0.071188	0.060310	0.024972	0.073792	0.072975	0.050557	0.069196	0.048105	0.056889	0.058217	0.073639	0.073588	0.050352	0.080737	0.076243
0.074967	0.079359	0.048054	0.070779	0.071750	0.059136	0.058012	0.050097	0.070269	0.050403	0.073894	0.077009	0.025483	0.059698	0.072209	0.058881	0.058881	0.072209	0.059698	0.025483	0.077009	0.073894	0.050403	0.070269	0.050097	0.058012	0.059136	0.071750	0.070779	0.048054	0.079359	0.074967
0.076346	0.078184	0.050506	0.071852	0.072260	0.059902	0.055102	0.050046	0.068277	0.048974	0.074456	0.074303	0.025687	0.060719	0.072362	0.061025	0.061025	0.072362	0.060719	0.025687	0.074303	0.074456	0.048974	0.068277	0.050046	0.055102	0.059902	0.072260	0.071852	0.050506	0.078184	0.076346
0.078184	0.077571	0.050454	0.070218	0.072005	0.057706	0.055051	0.049127	0.071035	0.050199	0.076243	0.074660	0.025534	0.059749	0.072771	0.059493	0.059493	0.072771	0.059749	0.025534	0.074660	0.076243	0.050199	0.071035	0.049127	0.055051	0.057706	0.072005	0.070218	0.050454	0.077571	0.078184
0.074048	0.077929	0.048718	0.072260	0.076243	0.060106	0.058830	0.045297	0.071341	0.049331	0.075375	0.074303	0.025432	0.058881	0.072005	0.059902	0.059902	0.072005	0.058881	0.025432	0.074303	0.075375	0.049331	0.071341	0.045297	0.058830	0.060106	0.076243	0.072260	0.048718	0.077929	0.074048
0.073741	0.079410	0.049637	0.072465	0.070575	0.059647	0.056634	0.046573	0.069247	0.051067	0.074405	0.078286	0.027321	0.057808	0.072107	0.061076	0.061076	0.072107	0.057808	0.027321	0.078286	0.074405	0.051067	0.069247	0.046573	0.056634	0.059647	0.070575	0.072465	0.049637	0.079410	0.073741
0.078184	0.077367	0.048412	0.072413	0.068634	0.059238	0.055408	0.050199	0.069503	0.047748	0.077316	0.074763	0.024257	0.062966	0.070422	0.063170	0.063170	0.070422	0.062966	0.024257	0.074763	0.077316	0.047748	0.069503	0.050199	0.055408	0.059238	0.068634	0.072413	0.048412	0.077367	0.078184
