AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.085313	0.086181	0.048940	0.073410	0.071264	0.055990	0.059872	0.047510	0.069374	0.051290	0.072388	0.068352	0.022784	0.055888	0.074278	0.057165	0.057165	0.074278	0.055888	0.022784	0.068352	0.072388	0.051290	0.069374	0.047510	0.059872	0.055990	0.071264	0.073410	0.048940	0.086181	0.085313
0.077241	0.085313	0.049604	0.076986	0.070549	0.058442	0.061967	0.050881	0.067586	0.054100	0.068812	0.066922	0.021303	0.055581	0.075504	0.059208	0.059208	0.075504	0.055581	0.021303	0.066922	0.068812	0.054100	0.067586	0.050881	0.061967	0.058442	0.070549	0.076986	0.049604	0.085313	0.077241
0.081992	0.083576	0.046948	0.075351	0.069630	0.063142	0.056347	0.054815	0.066513	0.050524	0.068046	0.063857	0.022478	0.060587	0.075402	0.060792	0.060792	0.075402	0.060587	0.022478	0.063857	0.068046	0.050524	0.066513	0.054815	0.056347	0.063142	0.069630	0.075351	0.046948	0.083576	0.081992
0.080613	0.077037	0.048582	0.072746	0.073155	0.063244	0.061762	0.052822	0.075607	0.049195	0.067126	0.065032	0.021762	0.057931	0.074227	0.059157	0.059157	0.074227	0.057931	0.021762	0.065032	0.067126	0.049195	0.075607	0.052822	0.061762	0.063244	0.073155	0.072746	0.048582	0.077037	0.080613
0.081022	0.085926	0.051852	0.067024	0.071213	0.056858	0.064112	0.052414	0.071673	0.053180	0.073052	0.067280	0.021814	0.058493	0.070345	0.053742	0.053742	0.070345	0.058493	0.021814	0.067280	0.073052	0.053180	0.071673	0.052414	0.064112	0.056858	0.071213	0.067024	0.051852	0.085926	0.081022
0.084138	0.090217	0.048787	0.075096	0.070243	0.061047	0.055683	0.047203	0.070089	0.048531	0.068455	0.064010	0.024725	0.059872	0.076986	0.054917	0.054917	0.076986	0.059872	0.024725	0.064010	0.068455	0.048531	0.070089	0.047203	0.055683	0.061047	0.070243	0.075096	0.048787	0.090217	0.084138
0.084240	0.083474	0.045670	0.075198	0.070907	0.060077	0.055530	0.052669	0.072388	0.050932	0.067126	0.066513	0.026769	0.057165	0.071877	0.059464	0.059464	0.071877	0.057165	0.026769	0.066513	0.067126	0.050932	0.072388	0.052669	0.055530	0.060077	0.070907	0.075198	0.045670	0.083474	0.084240
0.081737	0.077752	0.051494	0.074789	0.074381	0.058953	0.061149	0.050319	0.068148	0.050881	0.067126	0.066258	0.022886	0.058340	0.071877	0.063908	0.063908	0.071877	0.058340	0.022886	0.066258	0.067126	0.050881	0.068148	0.050319	0.061149	0.058953	0.074381	0.074789	0.051494	0.077752	0.081737
0.085466	0.077803	0.048838	0.067637	0.071060	0.060230	0.058748	0.055990	0.066360	0.048940	0.069527	0.069527	0.027433	0.055990	0.072593	0.063857	0.063857	0.072593	0.055990	0.027433	0.069527	0.069527	0.048940	0.066360	0.055990	0.058748	0.060230	0.071060	0.067637	0.048838	0.077803	0.085466
0.083525	0.080255	0.050166	0.070702	0.079489	0.060894	0.058493	0.046232	0.071928	0.050932	0.067739	0.065441	0.024777	0.059055	0.070140	0.060230	0.060230	0.070140	0.059055	0.024777	0.065441	0.067739	0.050932	0.071928	0.046232	0.058493	0.060894	0.079489	0.070702	0.050166	0.080255	0.083525
0.079693	0.082095	0.048174	0.071877	0.073870	0.058391	0.060179	0.047458	0.073308	0.051494	0.069068	0.069783	0.023295	0.059974	0.072184	0.059157	0.059157	0.072184	0.059974	0.023295	0.069783	0.069068	0.051494	0.073308	0.047458	0.060179	0.058391	0.073870	0.071877	0.048174	0.082095	0.079693
0.085466	0.081839	0.048429	0.074738	0.069221	0.060179	0.056501	0.049195	0.068863	0.051954	0.067739	0.068199	0.023142	0.060026	0.075862	0.058646	0.058646	0.075862	0.060026	0.023142	0.068199	0.067739	0.051954	0.068863	0.049195	0.056501	0.060179	0.069221	0.074738	0.048429	0.081839	0.085466
0.083116	0.080358	0.048838	0.076526	0.071418	0.059208	0.058799	0.050064	0.067995	0.052618	0.065083	0.070396	0.026105	0.056450	0.077190	0.055837	0.055837	0.077190	0.056450	0.026105	0.070396	0.065083	0.052618	0.067995	0.050064	0.058799	0.059208	0.071418	0.076526	0.048838	0.080358	0.083116
0.082452	0.080102	0.046897	0.075147	0.069425	0.063142	0.058238	0.050575	0.069323	0.053384	0.068404	0.071111	0.020945	0.057318	0.070907	0.062631	0.062631	0.070907	0.057318	0.020945	0.071111	0.068404	0.053384	0.069323	0.050575	0.058238	0.063142	0.069425	0.075147	0.046897	0.080102	0.082452
0.082861	0.082503	0.046743	0.074432	0.075402	0.057011	0.059974	0.048685	0.070089	0.051903	0.067791	0.067688	0.024112	0.059055	0.073768	0.057982	0.057982	0.073768	0.059055	0.024112	0.067688	0.067791	0.051903	0.070089	0.048685	0.059974	0.057011	0.075402	0.074432	0.046743	0.082503	0.082861
0.079898	0.081788	0.047510	0.075913	0.070089	0.062580	0.062120	0.047867	0.073206	0.053742	0.062529	0.064215	0.024266	0.061098	0.070600	0.062580	0.062580	0.070600	0.061098	0.024266	0.064215	0.062529	0.053742	0.073206	0.047867	0.062120	0.062580	0.070089	0.075913	0.047510	0.081788	0.079898
0.081533	0.081175	0.051086	0.072695	0.071928	0.063857	0.059004	0.050524	0.070038	0.050524	0.064521	0.068761	0.024623	0.059055	0.074534	0.056143	0.056143	0.074534	0.059055	0.024623	0.068761	0.064521	0.050524	0.070038	0.050524	0.059004	0.063857	0.071928	0.072695	0.051086	0.081175	0.081533
0.084138	0.082759	0.046488	0.073052	0.069374	0.062018	0.058238	0.047407	0.069936	0.049502	0.069936	0.070243	0.021201	0.062375	0.077446	0.055888	0.055888	0.077446	0.062375	0.021201	0.070243	0.069936	0.049502	0.069936	0.047407	0.058238	0.062018	0.069374	0.073052	0.046488	0.082759	0.084138
0.079693	0.078059	0.047612	0.074278	0.074176	0.063499	0.055888	0.052107	0.070805	0.051392	0.069272	0.066054	0.023346	0.060077	0.077395	0.056347	0.056347	0.077395	0.060077	0.023346	0.066054	0.069272	0.051392	0.070805	0.052107	0.055888	0.063499	0.074176	0.074278	0.047612	0.078059	0.079693
0.085824	0.080971	0.049808	0.069783	0.066054	0.062886	0.057267	0.049093	0.069783	0.050217	0.072644	0.071724	0.023704	0.059770	0.074330	0.056143	0.056143	0.074330	0.059770	0.023704	0.071724	0.072644	0.050217	0.069783	0.049093	0.057267	0.062886	0.066054	0.069783	0.049808	0.080971	0.085824
0.086794	0.079796	0.049757	0.075147	0.069987	0.060792	0.054304	0.047050	0.072848	0.049195	0.072082	0.065134	0.026054	0.058799	0.074125	0.058135	0.058135	0.074125	0.058799	0.026054	0.065134	0.072082	0.049195	0.072848	0.047050	0.054304	0.060792	0.069987	0.075147	0.049757	0.079796	0.086794
0.083985	0.078978	0.048633	0.068710	0.072082	0.059310	0.060128	0.050421	0.073308	0.054662	0.072644	0.065849	0.024112	0.057829	0.071367	0.057982	0.057982	0.071367	0.057829	0.024112	0.065849	0.072644	0.054662	0.073308	0.050421	0.060128	0.059310	0.072082	0.068710	0.048633	0.078978	0.083985
0.086335	0.081686	0.050268	0.073308	0.071928	0.061201	0.057165	0.048940	0.070038	0.053333	0.069579	0.062580	0.025185	0.057063	0.073614	0.057778	0.057778	0.073614	0.057063	0.025185	0.062580	0.069579	0.053333	0.070038	0.048940	0.057165	0.061201	0.071928	0.073308	0.050268	0.081686	0.086335
0.083985	0.089093	0.048020	0.068914	0.074330	0.057318	0.056756	0.050473	0.068659	0.048225	0.073614	0.068199	0.024777	0.059259	0.071060	0.057318	0.057318	0.071060	0.059259	0.024777	0.068199	0.073614	0.048225	0.068659	0.050473	0.056756	0.057318	0.074330	0.068914	0.048020	0.089093	0.083985
0.083116	0.082401	0.051648	0.073716	0.068352	0.062989	0.057318	0.046028	0.070754	0.049246	0.069017	0.066003	0.022580	0.059770	0.075862	0.061201	0.061201	0.075862	0.059770	0.022580	0.066003	0.069017	0.049246	0.070754	0.046028	0.057318	0.062989	0.068352	0.073716	0.051648	0.082401	0.083116
0.085670	0.079591	0.052056	0.077905	0.066871	0.059566	0.056501	0.047765	0.073359	0.048327	0.071520	0.065492	0.022324	0.058084	0.076220	0.058748	0.058748	0.076220	0.058084	0.022324	0.065492	0.071520	0.048327	0.073359	0.047765	0.056501	0.059566	0.066871	0.077905	0.052056	0.079591	0.085670
0.086130	0.081226	0.050524	0.069527	0.070498	0.062478	0.058391	0.047407	0.073257	0.048787	0.067995	0.068914	0.023244	0.055939	0.076731	0.058953	0.058953	0.076731	0.055939	0.023244	0.068914	0.067995	0.048787	0.073257	0.047407	0.058391	0.062478	0.070498	0.069527	0.050524	0.081226	0.086130
0.081635	0.083372	0.048940	0.069936	0.072593	0.060179	0.062580	0.051648	0.073206	0.051494	0.072337	0.066513	0.022937	0.052005	0.068455	0.062171	0.062171	0.068455	0.052005	0.022937	0.066513	0.072337	0.051494	0.073206	0.051648	0.062580	0.060179	0.072593	0.069936	0.048940	0.083372	0.081635
0.083474	0.080562	0.055888	0.071724	0.070856	0.058851	0.058442	0.054764	0.068710	0.048633	0.068761	0.069630	0.022018	0.057778	0.073972	0.055939	0.055939	0.073972	0.057778	0.022018	0.069630	0.068761	0.048633	0.068710	0.054764	0.058442	0.058851	0.070856	0.071724	0.055888	0.080562	0.083474
0.085722	0.078314	0.050115	0.070651	0.070498	0.060639	0.056552	0.052005	0.074738	0.051648	0.065594	0.065594	0.023142	0.060434	0.077803	0.056552	0.056552	0.077803	0.060434	0.023142	0.065594	0.065594	0.051648	0.074738	0.052005	0.056552	0.060639	0.070498	0.070651	0.050115	0.078314	0.085722
0.086641	0.077497	0.051188	0.071315	0.068761	0.062069	0.062427	0.053436	0.068710	0.048991	0.068506	0.066616	0.026207	0.058238	0.073359	0.056041	0.056041	0.073359	0.058238	0.026207	0.066616	0.068506	0.048991	0.068710	0.053436	0.062427	0.062069	0.068761	0.071315	0.051188	0.077497	0.086641
0.087663	0.076271	0.044649	0.071213	0.072542	0.061047	0.059974	0.053742	0.074483	0.049655	0.071469	0.066054	0.021865	0.058186	0.072184	0.059004	0.059004	0.072184	0.058186	0.021865	0.066054	0.071469	0.049655	0.074483	0.053742	0.059974	0.061047	0.072542	0.071213	0.044649	0.076271	0.087663
0.089706	0.079438	0.050217	0.070396	0.074074	0.057727	0.060894	0.050524	0.067586	0.047305	0.070907	0.065287	0.022427	0.056858	0.074432	0.062222	0.062222	0.074432	0.056858	0.022427	0.065287	0.070907	0.047305	0.067586	0.050524	0.060894	0.057727	0.074074	0.070396	0.050217	0.079438	0.089706
0.085057	0.080409	0.052005	0.073155	0.070856	0.061916	0.062120	0.046590	0.070805	0.046130	0.069272	0.068404	0.020843	0.060281	0.074789	0.057369	0.057369	0.074789	0.060281	0.020843	0.068404	0.069272	0.046130	0.070805	0.046590	0.062120	0.061916	0.070856	0.073155	0.052005	0.080409	0.085057
0.081226	0.078314	0.047305	0.076833	0.069527	0.057778	0.061762	0.050524	0.070192	0.048429	0.070089	0.067893	0.023959	0.056245	0.079234	0.060690	0.060690	0.079234	0.056245	0.023959	0.067893	0.070089	0.048429	0.070192	0.050524	0.061762	0.057778	0.069527	0.076833	0.047305	0.078314	0.081226
0.084904	0.081788	0.051443	0.075709	0.069987	0.061609	0.056296	0.048633	0.067688	0.047152	0.068250	0.074176	0.024879	0.060332	0.070600	0.056552	0.056552	0.070600	0.060332	0.024879	0.074176	0.068250	0.047152	0.067688	0.048633	0.056296	0.061609	0.069987	0.075709	0.051443	0.081788	0.084904
0.081635	0.075351	0.049502	0.074023	0.066309	0.057829	0.060332	0.048633	0.072542	0.053946	0.072644	0.066922	0.024981	0.062580	0.071469	0.061303	0.061303	0.071469	0.062580	0.024981	0.066922	0.072644	0.053946	0.072542	0.048633	0.060332	0.057829	0.066309	0.074023	0.049502	0.075351	0.081635
0.086130	0.079847	0.045466	0.074176	0.074330	0.055223	0.058186	0.051852	0.067586	0.048225	0.075964	0.070243	0.021303	0.057778	0.077701	0.055990	0.055990	0.077701	0.057778	0.021303	0.070243	0.075964	0.048225	0.067586	0.051852	0.058186	0.055223	0.074330	0.074176	0.045466	0.079847	0.086130
0.083985	0.079132	0.049706	0.074023	0.073512	0.061303	0.054355	0.049502	0.071980	0.049553	0.064112	0.071009	0.021660	0.058340	0.076679	0.061149	0.061149	0.076679	0.058340	0.021660	0.071009	0.064112	0.049553	0.071980	0.049502	0.054355	0.061303	0.073512	0.074023	0.049706	0.079132	0.083985
0.081481	0.076884	0.052516	0.075351	0.072337	0.059259	0.060281	0.048225	0.072082	0.049144	0.068506	0.073512	0.024470	0.059055	0.068404	0.058493	0.058493	0.068404	0.059055	0.024470	0.073512	0.068506	0.049144	0.072082	0.048225	0.060281	0.059259	0.072337	0.075351	0.052516	0.076884	0.081481
0.086079	0.079489	0.044853	0.069630	0.069885	0.053793	0.059464	0.051801	0.070958	0.054049	0.069170	0.068046	0.022427	0.063602	0.076782	0.059974	0.059974	0.076782	0.063602	0.022427	0.068046	0.069170	0.054049	0.070958	0.051801	0.059464	0.053793	0.069885	0.069630	0.044853	0.079489	0.086079
0.084138	0.084036	0.051852	0.076577	0.073614	0.060485	0.059208	0.048685	0.067024	0.049502	0.070243	0.068608	0.023653	0.056092	0.070498	0.055785	0.055785	0.070498	0.056092	0.023653	0.068608	0.070243	0.049502	0.067024	0.048685	0.059208	0.060485	0.073614	0.076577	0.051852	0.084036	0.084138
0.082197	0.077395	0.045670	0.077650	0.071111	0.055837	0.056654	0.052363	0.070754	0.054508	0.068199	0.070754	0.023653	0.058953	0.076066	0.058238	0.058238	0.076066	0.058953	0.023653	0.070754	0.068199	0.054508	0.070754	0.052363	0.056654	0.055837	0.071111	0.077650	0.045670	0.077395	0.082197
0.080307	0.080051	0.052618	0.073768	0.074636	0.064930	0.055990	0.045875	0.067126	0.053487	0.067075	0.071724	0.021456	0.058595	0.073001	0.059361	0.059361	0.073001	0.058595	0.021456	0.071724	0.067075	0.053487	0.067126	0.045875	0.055990	0.064930	0.074636	0.073768	0.052618	0.080051	0.080307
0.087612	0.080358	0.044904	0.071673	0.066411	0.060128	0.053742	0.050370	0.076322	0.053333	0.069119	0.071367	0.024368	0.058953	0.073410	0.057931	0.057931	0.073410	0.058953	0.024368	0.071367	0.069119	0.053333	0.076322	0.050370	0.053742	0.060128	0.066411	0.071673	0.044904	0.080358	0.087612
0.083269	0.078621	0.050370	0.067893	0.077650	0.062886	0.060945	0.051443	0.067484	0.049349	0.067637	0.071367	0.022886	0.055479	0.075096	0.057625	0.057625	0.075096	0.055479	0.022886	0.071367	0.067637	0.049349	0.067484	0.051443	0.060945	0.062886	0.077650	0.067893	0.050370	0.078621	0.083269
0.084649	0.080204	0.049093	0.073512	0.071826	0.060077	0.054253	0.050217	0.069119	0.047918	0.070702	0.074125	0.023397	0.057778	0.073155	0.059974	0.059974	0.073155	0.057778	0.023397	0.074125	0.070702	0.047918	0.069119	0.050217	0.054253	0.060077	0.071826	0.073512	0.049093	0.080204	0.084649
0.088633	0.076271	0.044751	0.069221	0.069630	0.060383	0.060945	0.049655	0.069834	0.051494	0.068352	0.068250	0.023295	0.059106	0.076169	0.064010	0.064010	0.076169	0.059106	0.023295	0.068250	0.068352	0.051494	0.069834	0.049655	0.060945	0.060383	0.069630	0.069221	0.044751	0.076271	0.088633
0.087969	0.075300	0.049655	0.073768	0.075658	0.059821	0.058851	0.055990	0.071622	0.050319	0.070243	0.064930	0.022580	0.055990	0.068148	0.059157	0.059157	0.068148	0.055990	0.022580	0.064930	0.070243	0.050319	0.071622	0.055990	0.058851	0.059821	0.075658	0.073768	0.049655	0.075300	0.087969
0.085109	0.075504	0.050626	0.069579	0.074534	0.060332	0.064470	0.047203	0.071418	0.048072	0.068250	0.067791	0.022937	0.056654	0.073103	0.064419	0.064419	0.073103	0.056654	0.022937	0.067791	0.068250	0.048072	0.071418	0.047203	0.064470	0.060332	0.074534	0.069579	0.050626	0.075504	0.085109
0.083678	0.079234	0.047356	0.072133	0.071111	0.058442	0.066003	0.051341	0.067331	0.050268	0.073819	0.068761	0.022733	0.058238	0.071980	0.057573	0.057573	0.071980	0.058238	0.022733	0.068761	0.073819	0.050268	0.067331	0.051341	0.066003	0.058442	0.071111	0.072133	0.047356	0.079234	0.083678
0.087152	0.077599	0.048020	0.071060	0.069834	0.064266	0.054917	0.054559	0.071418	0.048582	0.067944	0.068404	0.023244	0.058799	0.075249	0.058953	0.058953	0.075249	0.058799	0.023244	0.068404	0.067944	0.048582	0.071418	0.054559	0.054917	0.064266	0.069834	0.071060	0.048020	0.077599	0.087152
0.087458	0.075964	0.052158	0.067229	0.073512	0.061711	0.058953	0.051443	0.069579	0.047918	0.071213	0.065032	0.028761	0.057982	0.069476	0.061609	0.061609	0.069476	0.057982	0.028761	0.065032	0.071213	0.047918	0.069579	0.051443	0.058953	0.061711	0.073512	0.067229	0.052158	0.075964	0.087458
0.080000	0.080358	0.051852	0.069017	0.074585	0.055428	0.063653	0.047510	0.074227	0.049962	0.074483	0.073257	0.024623	0.054406	0.069732	0.056909	0.056909	0.069732	0.054406	0.024623	0.073257	0.074483	0.049962	0.074227	0.047510	0.063653	0.055428	0.074585	0.069017	0.051852	0.080358	0.080000
0.083627	0.082095	0.049706	0.069170	0.067024	0.061354	0.058289	0.051086	0.073155	0.048889	0.074023	0.066411	0.023448	0.064470	0.065543	0.061711	0.061711	0.065543	0.064470	0.023448	0.066411	0.074023	0.048889	0.073155	0.051086	0.058289	0.061354	0.067024	0.069170	0.049706	0.082095	0.083627
0.083167	0.077548	0.050626	0.067893	0.074074	0.062835	0.061711	0.046539	0.069732	0.048633	0.075811	0.066769	0.023908	0.053997	0.080102	0.056654	0.056654	0.080102	0.053997	0.023908	0.066769	0.075811	0.048633	0.069732	0.046539	0.061711	0.062835	0.074074	0.067893	0.050626	0.077548	0.083167
0.085415	0.076833	0.046692	0.076424	0.070856	0.063142	0.053129	0.051596	0.072644	0.049808	0.069732	0.072848	0.023550	0.050932	0.077344	0.059055	0.059055	0.077344	0.050932	0.023550	0.072848	0.069732	0.049808	0.072644	0.051596	0.053129	0.063142	0.070856	0.076424	0.046692	0.076833	0.085415
0.087969	0.076220	0.049757	0.074330	0.074125	0.057165	0.056858	0.049400	0.073972	0.052363	0.066207	0.070038	0.023653	0.062171	0.066667	0.059106	0.059106	0.066667	0.062171	0.023653	0.070038	0.066207	0.052363	0.073972	0.049400	0.056858	0.057165	0.074125	0.074330	0.049757	0.076220	0.087969
0.086590	0.077650	0.049093	0.068455	0.074483	0.056552	0.060281	0.049451	0.068966	0.051545	0.073614	0.071315	0.024317	0.057369	0.068404	0.061916	0.061916	0.068404	0.057369	0.024317	0.071315	0.073614	0.051545	0.068966	0.049451	0.060281	0.056552	0.074483	0.068455	0.049093	0.077650	0.086590
0.084700	0.074585	0.052925	0.074074	0.070498	0.058340	0.058799	0.050881	0.067024	0.049298	0.072797	0.071826	0.022937	0.057931	0.073870	0.059515	0.059515	0.073870	0.057931	0.022937	0.071826	0.072797	0.049298	0.067024	0.050881	0.058799	0.058340	0.070498	0.074074	0.052925	0.074585	0.084700
0.083883	0.078314	0.052516	0.072235	0.070447	0.054866	0.055275	0.051137	0.067229	0.052822	0.072899	0.068914	0.024623	0.059004	0.077241	0.058595	0.058595	0.077241	0.059004	0.024623	0.068914	0.072899	0.052822	0.067229	0.051137	0.055275	0.054866	0.070447	0.072235	0.052516	0.078314	0.083883
0.081277	0.082452	0.047254	0.072235	0.072133	0.059055	0.060179	0.049911	0.069732	0.048787	0.070805	0.071571	0.023244	0.057880	0.075504	0.057982	0.057982	0.075504	0.057880	0.023244	0.071571	0.070805	0.048787	0.069732	0.049911	0.060179	0.059055	0.072133	0.072235	0.047254	0.082452	0.081277
0.081328	0.078774	0.052567	0.077701	0.069221	0.060996	0.055785	0.049451	0.071928	0.048429	0.065849	0.070498	0.023448	0.061252	0.073768	0.059004	0.059004	0.073768	0.061252	0.023448	0.070498	0.065849	0.048429	0.071928	0.049451	0.055785	0.060996	0.069221	0.077701	0.052567	0.078774	0.081328
0.085926	0.079591	0.050421	0.073206	0.068352	0.054917	0.057011	0.049042	0.073052	0.047203	0.068863	0.069936	0.022427	0.060026	0.076322	0.063704	0.063704	0.076322	0.060026	0.022427	0.069936	0.068863	0.047203	0.073052	0.049042	0.057011	0.054917	0.068352	0.073206	0.050421	0.079591	0.085926
0.089655	0.079285	0.051750	0.074125	0.074023	0.056296	0.056296	0.050421	0.073716	0.051750	0.070907	0.070140	0.022835	0.058084	0.066769	0.053946	0.053946	0.066769	0.058084	0.022835	0.070140	0.070907	0.051750	0.073716	0.050421	0.056296	0.056296	0.074023	0.074125	0.051750	0.079285	0.089655
0.086437	0.075249	0.049808	0.067842	0.070754	0.061252	0.060741	0.049757	0.074432	0.050115	0.065900	0.073410	0.023550	0.059668	0.073155	0.057931	0.057931	0.073155	0.059668	0.023550	0.073410	0.065900	0.050115	0.074432	0.049757	0.060741	0.061252	0.070754	0.067842	0.049808	0.075249	0.086437
0.085926	0.078774	0.050932	0.072235	0.076117	0.060690	0.055581	0.047561	0.069783	0.051494	0.071060	0.070856	0.021762	0.054917	0.074023	0.058289	0.058289	0.074023	0.054917	0.021762	0.070856	0.071060	0.051494	0.069783	0.047561	0.055581	0.060690	0.076117	0.072235	0.050932	0.078774	0.085926
0.089808	0.076986	0.049911	0.066105	0.066411	0.064725	0.055428	0.052056	0.069885	0.054100	0.071826	0.066513	0.023499	0.061456	0.072388	0.058902	0.058902	0.072388	0.061456	0.023499	0.066513	0.071826	0.054100	0.069885	0.052056	0.055428	0.064725	0.066411	0.066105	0.049911	0.076986	0.089808
0.083167	0.077190	0.052465	0.065083	0.069579	0.063959	0.065441	0.052669	0.074125	0.046999	0.077957	0.060894	0.025390	0.056807	0.070447	0.057829	0.057829	0.070447	0.056807	0.025390	0.060894	0.077957	0.046999	0.074125	0.052669	0.065441	0.063959	0.069579	0.065083	0.052465	0.077190	0.083167
0.080204	0.078978	0.053436	0.069936	0.074023	0.059208	0.060128	0.051954	0.077241	0.048838	0.075453	0.066616	0.026207	0.050881	0.072286	0.054610	0.054610	0.072286	0.050881	0.026207	0.066616	0.075453	0.048838	0.077241	0.051954	0.060128	0.059208	0.074023	0.069936	0.053436	0.078978	0.080204
0.081635	0.078365	0.050830	0.070243	0.070702	0.060843	0.060843	0.050779	0.071928	0.052312	0.068046	0.070600	0.022989	0.058186	0.076015	0.055683	0.055683	0.076015	0.058186	0.022989	0.070600	0.068046	0.052312	0.071928	0.050779	0.060843	0.060843	0.070702	0.070243	0.050830	0.078365	0.081635
