pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
37	0.083985	0.048633	0.072082	0.060128	0.073308	0.072644	0.024112	0.071367	0.057982	0.057829	0.065849	0.054662	0.050421	0.059310	0.068710	0.078978	0.078978	0.068710	0.059310	0.050421	0.054662	0.065849	0.057829	0.057982	0.071367	0.024112	0.072644	0.073308	0.060128	0.072082	0.048633	0.083985
38	0.086335	0.050268	0.071928	0.057165	0.070038	0.069579	0.025185	0.073614	0.057778	0.057063	0.062580	0.053333	0.048940	0.061201	0.073308	0.081686	0.081686	0.073308	0.061201	0.048940	0.053333	0.062580	0.057063	0.057778	0.073614	0.025185	0.069579	0.070038	0.057165	0.071928	0.050268	0.086335
39	0.083985	0.048020	0.074330	0.056756	0.068659	0.073614	0.024777	0.071060	0.057318	0.059259	0.068199	0.048225	0.050473	0.057318	0.068914	0.089093	0.089093	0.068914	0.057318	0.050473	0.048225	0.068199	0.059259	0.057318	0.071060	0.024777	0.073614	0.068659	0.056756	0.074330	0.048020	0.083985
40	0.083116	0.051648	0.068352	0.057318	0.070754	0.069017	0.022580	0.075862	0.061201	0.059770	0.066003	0.049246	0.046028	0.062989	0.073716	0.082401	0.082401	0.073716	0.062989	0.046028	0.049246	0.066003	0.059770	0.061201	0.075862	0.022580	0.069017	0.070754	0.057318	0.068352	0.051648	0.083116
41	0.085670	0.052056	0.066871	0.056501	0.073359	0.071520	0.022324	0.076220	0.058748	0.058084	0.065492	0.048327	0.047765	0.059566	0.077905	0.079591	0.079591	0.077905	0.059566	0.047765	0.048327	0.065492	0.058084	0.058748	0.076220	0.022324	0.071520	0.073359	0.056501	0.066871	0.052056	0.085670
42	0.086130	0.050524	0.070498	0.058391	0.073257	0.067995	0.023244	0.076731	0.058953	0.055939	0.068914	0.048787	0.047407	0.062478	0.069527	0.081226	0.081226	0.069527	0.062478	0.047407	0.048787	0.068914	0.055939	0.058953	0.076731	0.023244	0.067995	0.073257	0.058391	0.070498	0.050524	0.086130
43	0.081635	0.048940	0.072593	0.062580	0.073206	0.072337	0.022937	0.068455	0.062171	0.052005	0.066513	0.051494	0.051648	0.060179	0.069936	0.083372	0.083372	0.069936	0.060179	0.051648	0.051494	0.066513	0.052005	0.062171	0.068455	0.022937	0.072337	0.073206	0.062580	0.072593	0.048940	0.081635
44	0.083474	0.055888	0.070856	0.058442	0.068710	0.068761	0.022018	0.073972	0.055939	0.057778	0.069630	0.048633	0.054764	0.058851	0.071724	0.080562	0.080562	0.071724	0.058851	0.054764	0.048633	0.069630	0.057778	0.055939	0.073972	0.022018	0.068761	0.068710	0.058442	0.070856	0.055888	0.083474
45	0.085722	0.050115	0.070498	0.056552	0.074738	0.065594	0.023142	0.077803	0.056552	0.060434	0.065594	0.051648	0.052005	0.060639	0.070651	0.078314	0.078314	0.070651	0.060639	0.052005	0.051648	0.065594	0.060434	0.056552	0.077803	0.023142	0.065594	0.074738	0.056552	0.070498	0.050115	0.085722
46	0.086641	0.051188	0.068761	0.062427	0.068710	0.068506	0.026207	0.073359	0.056041	0.058238	0.066616	0.048991	0.053436	0.062069	0.071315	0.077497	0.077497	0.071315	0.062069	0.053436	0.048991	0.066616	0.058238	0.056041	0.073359	0.026207	0.068506	0.068710	0.062427	0.068761	0.051188	0.086641
47	0.087663	0.044649	0.072542	0.059974	0.074483	0.071469	0.021865	0.072184	0.059004	0.058186	0.066054	0.049655	0.053742	0.061047	0.071213	0.076271	0.076271	0.071213	0.061047	0.053742	0.049655	0.066054	0.058186	0.059004	0.072184	0.021865	0.071469	0.074483	0.059974	0.072542	0.044649	0.087663
48	0.089706	0.050217	0.074074	0.060894	0.067586	0.070907	0.022427	0.074432	0.062222	0.056858	0.065287	0.047305	0.050524	0.057727	0.070396	0.079438	0.079438	0.070396	0.057727	0.050524	0.047305	0.065287	0.056858	0.062222	0.074432	0.022427	0.070907	0.067586	0.060894	0.074074	0.050217	0.089706
49	0.085057	0.052005	0.070856	0.062120	0.070805	0.069272	0.020843	0.074789	0.057369	0.060281	0.068404	0.046130	0.046590	0.061916	0.073155	0.080409	0.080409	0.073155	0.061916	0.046590	0.046130	0.068404	0.060281	0.057369	0.074789	0.020843	0.069272	0.070805	0.062120	0.070856	0.052005	0.085057
50	0.081226	0.047305	0.069527	0.061762	0.070192	0.070089	0.023959	0.079234	0.060690	0.056245	0.067893	0.048429	0.050524	0.057778	0.076833	0.078314	0.078314	0.076833	0.057778	0.050524	0.048429	0.067893	0.056245	0.060690	0.079234	0.023959	0.070089	0.070192	0.061762	0.069527	0.047305	0.081226
51	0.084904	0.051443	0.069987	0.056296	0.067688	0.068250	0.024879	0.070600	0.056552	0.060332	0.074176	0.047152	0.048633	0.061609	0.075709	0.081788	0.081788	0.075709	0.061609	0.048633	0.047152	0.074176	0.060332	0.056552	0.070600	0.024879	0.068250	0.067688	0.056296	0.069987	0.051443	0.084904
52	0.081635	0.049502	0.066309	0.060332	0.072542	0.072644	0.024981	0.071469	0.061303	0.062580	0.066922	0.053946	0.048633	0.057829	0.074023	0.075351	0.075351	0.074023	0.057829	0.048633	0.053946	0.066922	0.062580	0.061303	0.071469	0.024981	0.072644	0.072542	0.060332	0.066309	0.049502	0.081635
53	0.086130	0.045466	0.074330	0.058186	0.067586	0.075964	0.021303	0.077701	0.055990	0.057778	0.070243	0.048225	0.051852	0.055223	0.074176	0.079847	0.079847	0.074176	0.055223	0.051852	0.048225	0.070243	0.057778	0.055990	0.077701	0.021303	0.075964	0.067586	0.058186	0.074330	0.045466	0.086130
54	0.083985	0.049706	0.073512	0.054355	0.071980	0.064112	0.021660	0.076679	0.061149	0.058340	0.071009	0.049553	0.049502	0.061303	0.074023	0.079132	0.079132	0.074023	0.061303	0.049502	0.049553	0.071009	0.058340	0.061149	0.076679	0.021660	0.064112	0.071980	0.054355	0.073512	0.049706	0.083985
55	0.081481	0.052516	0.072337	0.060281	0.072082	0.068506	0.024470	0.068404	0.058493	0.059055	0.073512	0.049144	0.048225	0.059259	0.075351	0.076884	0.076884	0.075351	0.059259	0.048225	0.049144	0.073512	0.059055	0.058493	0.068404	0.024470	0.068506	0.072082	0.060281	0.072337	0.052516	0.081481
56	0.086079	0.044853	0.069885	0.059464	0.070958	0.069170	0.022427	0.076782	0.059974	0.063602	0.068046	0.054049	0.051801	0.053793	0.069630	0.079489	0.079489	0.069630	0.053793	0.051801	0.054049	0.068046	0.063602	0.059974	0.076782	0.022427	0.069170	0.070958	0.059464	0.069885	0.044853	0.086079
57	0.084138	0.051852	0.073614	0.059208	0.067024	0.070243	0.023653	0.070498	0.055785	0.056092	0.068608	0.049502	0.048685	0.060485	0.076577	0.084036	0.084036	0.076577	0.060485	0.048685	0.049502	0.068608	0.056092	0.055785	0.070498	0.023653	0.070243	0.067024	0.059208	0.073614	0.051852	0.084138
58	0.082197	0.045670	0.071111	0.056654	0.070754	0.068199	0.023653	0.076066	0.058238	0.058953	0.070754	0.054508	0.052363	0.055837	0.077650	0.077395	0.077395	0.077650	0.055837	0.052363	0.054508	0.070754	0.058953	0.058238	0.076066	0.023653	0.068199	0.070754	0.056654	0.071111	0.045670	0.082197
59	0.080307	0.052618	0.074636	0.055990	0.067126	0.067075	0.021456	0.073001	0.059361	0.058595	0.071724	0.053487	0.045875	0.064930	0.073768	0.080051	0.080051	0.073768	0.064930	0.045875	0.053487	0.071724	0.058595	0.059361	0.073001	0.021456	0.067075	0.067126	0.055990	0.074636	0.052618	0.080307
60	0.087612	0.044904	0.066411	0.053742	0.076322	0.069119	0.024368	0.073410	0.057931	0.058953	0.071367	0.053333	0.050370	0.060128	0.071673	0.080358	0.080358	0.071673	0.060128	0.050370	0.053333	0.071367	0.058953	0.057931	0.073410	0.024368	0.069119	0.076322	0.053742	0.066411	0.044904	0.087612
61	0.083269	0.050370	0.077650	0.060945	0.067484	0.067637	0.022886	0.075096	0.057625	0.055479	0.071367	0.049349	0.051443	0.062886	0.067893	0.078621	0.078621	0.067893	0.062886	0.051443	0.049349	0.071367	0.055479	0.057625	0.075096	0.022886	0.067637	0.067484	0.060945	0.077650	0.050370	0.083269
62	0.084649	0.049093	0.071826	0.054253	0.069119	0.070702	0.023397	0.073155	0.059974	0.057778	0.074125	0.047918	0.050217	0.060077	0.073512	0.080204	0.080204	0.073512	0.060077	0.050217	0.047918	0.074125	0.057778	0.059974	0.073155	0.023397	0.070702	0.069119	0.054253	0.071826	0.049093	0.084649
63	0.088633	0.044751	0.069630	0.060945	0.069834	0.068352	0.023295	0.076169	0.064010	0.059106	0.068250	0.051494	0.049655	0.060383	0.069221	0.076271	0.076271	0.069221	0.060383	0.049655	0.051494	0.068250	0.059106	0.064010	0.076169	0.023295	0.068352	0.069834	0.060945	0.069630	0.044751	0.088633
64	0.087969	0.049655	0.075658	0.058851	0.071622	0.070243	0.022580	0.068148	0.059157	0.055990	0.064930	0.050319	0.055990	0.059821	0.073768	0.075300	0.075300	0.073768	0.059821	0.055990	0.050319	0.064930	0.055990	0.059157	0.068148	0.022580	0.070243	0.071622	0.058851	0.075658	0.049655	0.087969
65	0.085109	0.050626	0.074534	0.064470	0.071418	0.068250	0.022937	0.073103	0.064419	0.056654	0.067791	0.048072	0.047203	0.060332	0.069579	0.075504	0.075504	0.069579	0.060332	0.047203	0.048072	0.067791	0.056654	0.064419	0.073103	0.022937	0.068250	0.071418	0.064470	0.074534	0.050626	0.085109
66	0.083678	0.047356	0.071111	0.066003	0.067331	0.073819	0.022733	0.071980	0.057573	0.058238	0.068761	0.050268	0.051341	0.058442	0.072133	0.079234	0.079234	0.072133	0.058442	0.051341	0.050268	0.068761	0.058238	0.057573	0.071980	0.022733	0.073819	0.067331	0.066003	0.071111	0.047356	0.083678
67	0.087152	0.048020	0.069834	0.054917	0.071418	0.067944	0.023244	0.075249	0.058953	0.058799	0.068404	0.048582	0.054559	0.064266	0.071060	0.077599	0.077599	0.071060	0.064266	0.054559	0.048582	0.068404	0.058799	0.058953	0.075249	0.023244	0.067944	0.071418	0.054917	0.069834	0.048020	0.087152
68	0.087458	0.052158	0.073512	0.058953	0.069579	0.071213	0.028761	0.069476	0.061609	0.057982	0.065032	0.047918	0.051443	0.061711	0.067229	0.075964	0.075964	0.067229	0.061711	0.051443	0.047918	0.065032	0.057982	0.061609	0.069476	0.028761	0.071213	0.069579	0.058953	0.073512	0.052158	0.087458
69	0.080000	0.051852	0.074585	0.063653	0.074227	0.074483	0.024623	0.069732	0.056909	0.054406	0.073257	0.049962	0.047510	0.055428	0.069017	0.080358	0.080358	0.069017	0.055428	0.047510	0.049962	0.073257	0.054406	0.056909	0.069732	0.024623	0.074483	0.074227	0.063653	0.074585	0.051852	0.080000
70	0.083627	0.049706	0.067024	0.058289	0.073155	0.074023	0.023448	0.065543	0.061711	0.064470	0.066411	0.048889	0.051086	0.061354	0.069170	0.082095	0.082095	0.069170	0.061354	0.051086	0.048889	0.066411	0.064470	0.061711	0.065543	0.023448	0.074023	0.073155	0.058289	0.067024	0.049706	0.083627
71	0.083167	0.050626	0.074074	0.061711	0.069732	0.075811	0.023908	0.080102	0.056654	0.053997	0.066769	0.048633	0.046539	0.062835	0.067893	0.077548	0.077548	0.067893	0.062835	0.046539	0.048633	0.066769	0.053997	0.056654	0.080102	0.023908	0.075811	0.069732	0.061711	0.074074	0.050626	0.083167
72	0.085415	0.046692	0.070856	0.053129	0.072644	0.069732	0.023550	0.077344	0.059055	0.050932	0.072848	0.049808	0.051596	0.063142	0.076424	0.076833	0.076833	0.076424	0.063142	0.051596	0.049808	0.072848	0.050932	0.059055	0.077344	0.023550	0.069732	0.072644	0.053129	0.070856	0.046692	0.085415
73	0.087969	0.049757	0.074125	0.056858	0.073972	0.066207	0.023653	0.066667	0.059106	0.062171	0.070038	0.052363	0.049400	0.057165	0.074330	0.076220	0.076220	0.074330	0.057165	0.049400	0.052363	0.070038	0.062171	0.059106	0.066667	0.023653	0.066207	0.073972	0.056858	0.074125	0.049757	0.087969
74	0.086590	0.049093	0.074483	0.060281	0.068966	0.073614	0.024317	0.068404	0.061916	0.057369	0.071315	0.051545	0.049451	0.056552	0.068455	0.077650	0.077650	0.068455	0.056552	0.049451	0.051545	0.071315	0.057369	0.061916	0.068404	0.024317	0.073614	0.068966	0.060281	0.074483	0.049093	0.086590
75	0.084700	0.052925	0.070498	0.058799	0.067024	0.072797	0.022937	0.073870	0.059515	0.057931	0.071826	0.049298	0.050881	0.058340	0.074074	0.074585	0.074585	0.074074	0.058340	0.050881	0.049298	0.071826	0.057931	0.059515	0.073870	0.022937	0.072797	0.067024	0.058799	0.070498	0.052925	0.084700
76	0.083883	0.052516	0.070447	0.055275	0.067229	0.072899	0.024623	0.077241	0.058595	0.059004	0.068914	0.052822	0.051137	0.054866	0.072235	0.078314	0.078314	0.072235	0.054866	0.051137	0.052822	0.068914	0.059004	0.058595	0.077241	0.024623	0.072899	0.067229	0.055275	0.070447	0.052516	0.083883
77	0.081277	0.047254	0.072133	0.060179	0.069732	0.070805	0.023244	0.075504	0.057982	0.057880	0.071571	0.048787	0.049911	0.059055	0.072235	0.082452	0.082452	0.072235	0.059055	0.049911	0.048787	0.071571	0.057880	0.057982	0.075504	0.023244	0.070805	0.069732	0.060179	0.072133	0.047254	0.081277
78	0.081328	0.052567	0.069221	0.055785	0.071928	0.065849	0.023448	0.073768	0.059004	0.061252	0.070498	0.048429	0.049451	0.060996	0.077701	0.078774	0.078774	0.077701	0.060996	0.049451	0.048429	0.070498	0.061252	0.059004	0.073768	0.023448	0.065849	0.071928	0.055785	0.069221	0.052567	0.081328
79	0.085926	0.050421	0.068352	0.057011	0.073052	0.068863	0.022427	0.076322	0.063704	0.060026	0.069936	0.047203	0.049042	0.054917	0.073206	0.079591	0.079591	0.073206	0.054917	0.049042	0.047203	0.069936	0.060026	0.063704	0.076322	0.022427	0.068863	0.073052	0.057011	0.068352	0.050421	0.085926
80	0.089655	0.051750	0.074023	0.056296	0.073716	0.070907	0.022835	0.066769	0.053946	0.058084	0.070140	0.051750	0.050421	0.056296	0.074125	0.079285	0.079285	0.074125	0.056296	0.050421	0.051750	0.070140	0.058084	0.053946	0.066769	0.022835	0.070907	0.073716	0.056296	0.074023	0.051750	0.089655
81	0.086437	0.049808	0.070754	0.060741	0.074432	0.065900	0.023550	0.073155	0.057931	0.059668	0.073410	0.050115	0.049757	0.061252	0.067842	0.075249	0.075249	0.067842	0.061252	0.049757	0.050115	0.073410	0.059668	0.057931	0.073155	0.023550	0.065900	0.074432	0.060741	0.070754	0.049808	0.086437
82	0.085926	0.050932	0.076117	0.055581	0.069783	0.071060	0.021762	0.074023	0.058289	0.054917	0.070856	0.051494	0.047561	0.060690	0.072235	0.078774	0.078774	0.072235	0.060690	0.047561	0.051494	0.070856	0.054917	0.058289	0.074023	0.021762	0.071060	0.069783	0.055581	0.076117	0.050932	0.085926
83	0.089808	0.049911	0.066411	0.055428	0.069885	0.071826	0.023499	0.072388	0.058902	0.061456	0.066513	0.054100	0.052056	0.064725	0.066105	0.076986	0.076986	0.066105	0.064725	0.052056	0.054100	0.066513	0.061456	0.058902	0.072388	0.023499	0.071826	0.069885	0.055428	0.066411	0.049911	0.089808
84	0.083167	0.052465	0.069579	0.065441	0.074125	0.077957	0.025390	0.070447	0.057829	0.056807	0.060894	0.046999	0.052669	0.063959	0.065083	0.077190	0.077190	0.065083	0.063959	0.052669	0.046999	0.060894	0.056807	0.057829	0.070447	0.025390	0.077957	0.074125	0.065441	0.069579	0.052465	0.083167
85	0.080204	0.053436	0.074023	0.060128	0.077241	0.075453	0.026207	0.072286	0.054610	0.050881	0.066616	0.048838	0.051954	0.059208	0.069936	0.078978	0.078978	0.069936	0.059208	0.051954	0.048838	0.066616	0.050881	0.054610	0.072286	0.026207	0.075453	0.077241	0.060128	0.074023	0.053436	0.080204
86	0.081635	0.050830	0.070702	0.060843	0.071928	0.068046	0.022989	0.076015	0.055683	0.058186	0.070600	0.052312	0.050779	0.060843	0.070243	0.078365	0.078365	0.070243	0.060843	0.050779	0.052312	0.070600	0.058186	0.055683	0.076015	0.022989	0.068046	0.071928	0.060843	0.070702	0.050830	0.081635
87	0.082554	0.047407	0.072082	0.057982	0.072644	0.071775	0.022784	0.070702	0.062886	0.053231	0.068863	0.049553	0.047203	0.062171	0.075249	0.082912	0.082912	0.075249	0.062171	0.047203	0.049553	0.068863	0.053231	0.062886	0.070702	0.022784	0.071775	0.072644	0.057982	0.072082	0.047407	0.082554
88	0.084087	0.050319	0.072542	0.058340	0.070140	0.065338	0.022784	0.076322	0.060332	0.063397	0.068608	0.046641	0.050881	0.058799	0.069732	0.081737	0.081737	0.069732	0.058799	0.050881	0.046641	0.068608	0.063397	0.060332	0.076322	0.022784	0.065338	0.070140	0.058340	0.072542	0.050319	0.084087
89	0.083167	0.047663	0.074943	0.059668	0.071673	0.072235	0.022631	0.071315	0.054100	0.059004	0.070856	0.049706	0.051648	0.060996	0.069068	0.081328	0.081328	0.069068	0.060996	0.051648	0.049706	0.070856	0.059004	0.054100	0.071315	0.022631	0.072235	0.071673	0.059668	0.074943	0.047663	0.083167
90	0.081430	0.053997	0.070089	0.055070	0.071877	0.070038	0.025032	0.072950	0.058442	0.057982	0.068352	0.052720	0.049093	0.058442	0.076169	0.078314	0.078314	0.076169	0.058442	0.049093	0.052720	0.068352	0.057982	0.058442	0.072950	0.025032	0.070038	0.071877	0.055070	0.070089	0.053997	0.081430
91	0.081584	0.050319	0.069272	0.059668	0.073103	0.070243	0.024266	0.072848	0.062222	0.056756	0.071724	0.048940	0.052107	0.056654	0.072899	0.077395	0.077395	0.072899	0.056654	0.052107	0.048940	0.071724	0.056756	0.062222	0.072848	0.024266	0.070243	0.073103	0.059668	0.069272	0.050319	0.081584
92	0.087356	0.049808	0.072848	0.059004	0.073052	0.064674	0.022937	0.073308	0.059770	0.058544	0.070958	0.048889	0.051596	0.055990	0.072695	0.078570	0.078570	0.072695	0.055990	0.051596	0.048889	0.070958	0.058544	0.059770	0.073308	0.022937	0.064674	0.073052	0.059004	0.072848	0.049808	0.087356
93	0.089962	0.049246	0.071980	0.060587	0.069170	0.073052	0.019821	0.066973	0.057114	0.058697	0.071775	0.051852	0.052465	0.059004	0.071111	0.077190	0.077190	0.071111	0.059004	0.052465	0.051852	0.071775	0.058697	0.057114	0.066973	0.019821	0.073052	0.069170	0.060587	0.071980	0.049246	0.089962
94	0.086130	0.049144	0.072337	0.061098	0.067433	0.070702	0.024879	0.076986	0.061354	0.054559	0.069834	0.048940	0.049706	0.060128	0.070192	0.076577	0.076577	0.070192	0.060128	0.049706	0.048940	0.069834	0.054559	0.061354	0.076986	0.024879	0.070702	0.067433	0.061098	0.072337	0.049144	0.086130
95	0.087356	0.050728	0.070498	0.056041	0.072848	0.068046	0.022018	0.071622	0.058033	0.057420	0.071315	0.050473	0.054457	0.060026	0.071571	0.077548	0.077548	0.071571	0.060026	0.054457	0.050473	0.071315	0.057420	0.058033	0.071622	0.022018	0.068046	0.072848	0.056041	0.070498	0.050728	0.087356
96	0.089195	0.051392	0.071060	0.061047	0.070856	0.068404	0.023653	0.073308	0.059974	0.058697	0.067944	0.048787	0.047816	0.058442	0.068761	0.080664	0.080664	0.068761	0.058442	0.047816	0.048787	0.067944	0.058697	0.059974	0.073308	0.023653	0.068404	0.070856	0.061047	0.071060	0.051392	0.089195
97	0.089808	0.045875	0.076169	0.055990	0.072848	0.073206	0.022682	0.068199	0.058953	0.056041	0.069476	0.046948	0.047510	0.057625	0.075504	0.083167	0.083167	0.075504	0.057625	0.047510	0.046948	0.069476	0.056041	0.058953	0.068199	0.022682	0.073206	0.072848	0.055990	0.076169	0.045875	0.089808
98	0.089400	0.050626	0.072542	0.056552	0.070396	0.072388	0.020587	0.069374	0.064368	0.059464	0.070651	0.049349	0.051034	0.056501	0.066922	0.079847	0.079847	0.066922	0.056501	0.051034	0.049349	0.070651	0.059464	0.064368	0.069374	0.020587	0.072388	0.070396	0.056552	0.072542	0.050626	0.089400
99	0.090115	0.055223	0.070243	0.059617	0.073614	0.069476	0.024470	0.071418	0.055223	0.054151	0.066258	0.055070	0.051290	0.057216	0.068301	0.078314	0.078314	0.068301	0.057216	0.051290	0.055070	0.066258	0.054151	0.055223	0.071418	0.024470	0.069476	0.073614	0.059617	0.070243	0.055223	0.090115
100	0.087356	0.050830	0.072950	0.059106	0.074789	0.069936	0.021967	0.069374	0.059617	0.056501	0.064470	0.048685	0.048633	0.056398	0.076833	0.082554	0.082554	0.076833	0.056398	0.048633	0.048685	0.064470	0.056501	0.059617	0.069374	0.021967	0.069936	0.074789	0.059106	0.072950	0.050830	0.087356
101	0.088582	0.049808	0.072388	0.059617	0.071877	0.063295	0.023142	0.075351	0.058697	0.058493	0.068352	0.050677	0.050677	0.062018	0.069783	0.077241	0.077241	0.069783	0.062018	0.050677	0.050677	0.068352	0.058493	0.058697	0.075351	0.023142	0.063295	0.071877	0.059617	0.072388	0.049808	0.088582
102	0.086232	0.050473	0.073512	0.059617	0.068812	0.064981	0.023040	0.076782	0.060128	0.057880	0.067842	0.047816	0.050575	0.058646	0.075147	0.078519	0.078519	0.075147	0.058646	0.050575	0.047816	0.067842	0.057880	0.060128	0.076782	0.023040	0.064981	0.068812	0.059617	0.073512	0.050473	0.086232
103	0.088378	0.047612	0.072082	0.057676	0.070958	0.071775	0.024010	0.065236	0.062580	0.057420	0.072031	0.047510	0.053589	0.059157	0.070805	0.079183	0.079183	0.070805	0.059157	0.053589	0.047510	0.072031	0.057420	0.062580	0.065236	0.024010	0.071775	0.070958	0.057676	0.072082	0.047612	0.088378
104	0.091290	0.048940	0.072899	0.062375	0.074738	0.068966	0.023295	0.068966	0.058851	0.059719	0.071367	0.048991	0.048736	0.057063	0.066871	0.076935	0.076935	0.066871	0.057063	0.048736	0.048991	0.071367	0.059719	0.058851	0.068966	0.023295	0.068966	0.074738	0.062375	0.072899	0.048940	0.091290
105	0.089246	0.050881	0.074891	0.058595	0.071469	0.067535	0.025492	0.070192	0.056756	0.061354	0.068506	0.047816	0.047663	0.057216	0.070498	0.081890	0.081890	0.070498	0.057216	0.047663	0.047816	0.068506	0.061354	0.056756	0.070192	0.025492	0.067535	0.071469	0.058595	0.074891	0.050881	0.089246
106	0.088582	0.049962	0.070396	0.056194	0.070805	0.070805	0.024930	0.070447	0.061456	0.057829	0.066003	0.054100	0.049860	0.058340	0.068710	0.081584	0.081584	0.068710	0.058340	0.049860	0.054100	0.066003	0.057829	0.061456	0.070447	0.024930	0.070805	0.070805	0.056194	0.070396	0.049962	0.088582
107	0.085364	0.049808	0.078314	0.057216	0.069425	0.072235	0.023857	0.071418	0.060383	0.054202	0.069374	0.046079	0.049553	0.056552	0.072899	0.083321	0.083321	0.072899	0.056552	0.049553	0.046079	0.069374	0.054202	0.060383	0.071418	0.023857	0.072235	0.069425	0.057216	0.078314	0.049808	0.085364
108	0.081533	0.050575	0.074023	0.058595	0.069374	0.068812	0.022886	0.071724	0.060587	0.059821	0.070089	0.053946	0.052209	0.060639	0.065236	0.079949	0.079949	0.065236	0.060639	0.052209	0.053946	0.070089	0.059821	0.060587	0.071724	0.022886	0.068812	0.069374	0.058595	0.074023	0.050575	0.081533
