pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-26	0.083082	0.060477	0.066147	0.053768	0.059906	0.070200	0.040443	0.067816	0.066224	0.039634	0.071571	0.059838	0.287024	0.221848	0.053657	0.065415	0.061456	0.080366	0.270873	0.283798
-25	0.084078	0.059268	0.066760	0.053189	0.059932	0.071060	0.039966	0.065058	0.066701	0.040221	0.072780	0.060664	0.290319	0.224027	0.054713	0.064334	0.061430	0.079847	0.271827	0.280298
-24	0.083823	0.060068	0.066845	0.054977	0.059157	0.071613	0.040136	0.064359	0.066215	0.041064	0.072882	0.060366	0.289766	0.225695	0.054806	0.064078	0.060766	0.078842	0.272448	0.278894
-23	0.082912	0.059736	0.065475	0.054134	0.058578	0.072295	0.040724	0.065917	0.066156	0.040741	0.072414	0.061124	0.286956	0.226172	0.055368	0.065075	0.060204	0.079148	0.271563	0.282435
-22	0.081124	0.060417	0.064955	0.055590	0.058868	0.070694	0.041251	0.066649	0.064521	0.041047	0.071912	0.061090	0.282512	0.224904	0.054806	0.065747	0.061430	0.079898	0.271418	0.282989
-21	0.080443	0.060374	0.063882	0.054330	0.059361	0.069519	0.041379	0.066505	0.065330	0.041677	0.071426	0.061541	0.281081	0.224002	0.055547	0.065398	0.062239	0.081047	0.271367	0.282469
-20	0.080724	0.060468	0.064002	0.055326	0.060110	0.067978	0.042197	0.066241	0.065653	0.041797	0.070634	0.060383	0.281013	0.222605	0.054287	0.065458	0.063014	0.081728	0.272065	0.281405
-19	0.082912	0.060315	0.065049	0.054168	0.060468	0.068191	0.041056	0.065083	0.065696	0.042401	0.069655	0.061618	0.283311	0.221303	0.054730	0.065117	0.062648	0.080894	0.272704	0.279285
-18	0.084147	0.059251	0.066462	0.055028	0.061413	0.067935	0.041022	0.065373	0.065687	0.041788	0.069936	0.061780	0.286232	0.220681	0.053810	0.065492	0.061388	0.079489	0.272474	0.278289
-17	0.084555	0.060034	0.068131	0.053768	0.060800	0.068650	0.039676	0.064811	0.065134	0.041005	0.070728	0.062759	0.288549	0.220059	0.053844	0.065943	0.060945	0.079217	0.271384	0.278621
-16	0.084734	0.060102	0.066241	0.053700	0.060673	0.068710	0.040715	0.065526	0.065773	0.040817	0.070072	0.062708	0.286821	0.220314	0.054100	0.066684	0.060673	0.078774	0.271307	0.279693
-15	0.084598	0.060919	0.065168	0.054781	0.060868	0.071035	0.040741	0.065866	0.065134	0.040792	0.068727	0.061762	0.283628	0.221294	0.054534	0.067118	0.059200	0.078757	0.272669	0.282775
-14	0.083371	0.060971	0.064146	0.055190	0.061618	0.071963	0.042145	0.065406	0.064564	0.040068	0.068634	0.060707	0.280715	0.222810	0.056194	0.068165	0.058357	0.078501	0.273257	0.284035
-13	0.080604	0.060928	0.064419	0.055956	0.061583	0.071273	0.042452	0.066726	0.064666	0.039480	0.069962	0.060792	0.279651	0.223168	0.055462	0.068012	0.058442	0.079242	0.271264	0.285253
-12	0.079864	0.060604	0.065841	0.054006	0.060477	0.069893	0.041958	0.066309	0.065483	0.038987	0.071018	0.061132	0.282205	0.221856	0.053895	0.068114	0.061090	0.081328	0.269093	0.285644
-11	0.080400	0.059191	0.066241	0.054934	0.060468	0.068463	0.041175	0.067807	0.066232	0.040928	0.070328	0.060741	0.283201	0.220893	0.053035	0.067101	0.061362	0.081592	0.269962	0.284963
-10	0.082205	0.059251	0.066761	0.054338	0.060102	0.069578	0.039881	0.066615	0.065381	0.041260	0.070455	0.059029	0.284802	0.221174	0.053410	0.067969	0.061107	0.082656	0.272610	0.286819
-9	0.082256	0.059804	0.065517	0.054117	0.061302	0.068846	0.040383	0.067169	0.064410	0.042009	0.069945	0.059779	0.282129	0.221183	0.053938	0.066828	0.060886	0.082810	0.273121	0.285653
-8	0.082163	0.060681	0.064402	0.053580	0.060775	0.069400	0.040886	0.065951	0.064470	0.041337	0.070251	0.060511	0.281286	0.221874	0.054142	0.066615	0.061464	0.083371	0.273257	0.285339
-7	0.081796	0.060034	0.064138	0.053334	0.061490	0.068472	0.041856	0.066028	0.065006	0.041166	0.069723	0.061260	0.280664	0.221218	0.054993	0.064879	0.061924	0.083899	0.274023	0.283279
-6	0.082818	0.059591	0.064589	0.054875	0.059940	0.069979	0.040919	0.065219	0.063917	0.041132	0.070455	0.061141	0.281780	0.222486	0.055802	0.065253	0.060690	0.083678	0.277173	0.284130
-5	0.083014	0.060170	0.065338	0.055598	0.058995	0.069945	0.040443	0.066471	0.064870	0.040357	0.069715	0.060698	0.282938	0.220460	0.055573	0.065602	0.060170	0.083039	0.277224	0.285058
-4	0.083065	0.060809	0.065773	0.055428	0.059242	0.070004	0.040085	0.066164	0.065645	0.040145	0.068829	0.060485	0.283312	0.219063	0.055590	0.066190	0.060128	0.082418	0.276500	0.284777
-3	0.083499	0.062171	0.065159	0.054679	0.059719	0.067969	0.040571	0.066726	0.066811	0.039804	0.067884	0.060613	0.283355	0.216228	0.055053	0.066241	0.060272	0.082826	0.276057	0.283764
-2	0.084078	0.060485	0.065560	0.053946	0.061831	0.068123	0.039583	0.064444	0.065517	0.040289	0.068574	0.061081	0.283729	0.216569	0.054687	0.065279	0.061949	0.084572	0.277284	0.282418
-1	0.084853	0.059992	0.064981	0.054091	0.061201	0.069229	0.039506	0.065015	0.065577	0.040204	0.069978	0.060647	0.285389	0.218919	0.053606	0.064717	0.061311	0.085091	0.277642	0.284053
0	0.085108	0.060409	0.065049	0.053666	0.061371	0.070242	0.039566	0.064589	0.064589	0.039566	0.070242	0.061371	0.284989	0.219617	0.053666	0.065049	0.060409	0.085108	0.277548	0.284989
1	0.085091	0.061311	0.064717	0.053606	0.060647	0.069978	0.040204	0.065577	0.065015	0.039506	0.069229	0.061201	0.284053	0.218919	0.054091	0.064981	0.059992	0.084853	0.277642	0.285389
2	0.084572	0.061949	0.065279	0.054687	0.061081	0.068574	0.040289	0.065517	0.064444	0.039583	0.068123	0.061831	0.282418	0.216569	0.053946	0.065560	0.060485	0.084078	0.277284	0.283729
3	0.082826	0.060272	0.066241	0.055053	0.060613	0.067884	0.039804	0.066811	0.066726	0.040571	0.067969	0.059719	0.283763	0.216229	0.054679	0.065159	0.062171	0.083499	0.276057	0.283355
4	0.082418	0.060128	0.066190	0.055590	0.060485	0.068829	0.040145	0.065645	0.066164	0.040085	0.070004	0.059242	0.284777	0.219064	0.055428	0.065773	0.060809	0.083065	0.276500	0.283312
5	0.083039	0.060170	0.065602	0.055573	0.060698	0.069715	0.040357	0.064870	0.066471	0.040443	0.069945	0.058995	0.285058	0.220460	0.055598	0.065338	0.060170	0.083014	0.277224	0.282938
6	0.083678	0.060690	0.065253	0.055802	0.061141	0.070455	0.041132	0.063917	0.065219	0.040919	0.069979	0.059940	0.284130	0.222486	0.054875	0.064589	0.059591	0.082818	0.277173	0.281780
7	0.083899	0.061924	0.064879	0.054993	0.061260	0.069723	0.041166	0.065006	0.066028	0.041856	0.068472	0.061490	0.283278	0.221218	0.053334	0.064138	0.060034	0.081796	0.274023	0.280664
8	0.083371	0.061464	0.066615	0.054142	0.060511	0.070251	0.041337	0.064470	0.065951	0.040886	0.069400	0.060775	0.285338	0.221874	0.053580	0.064402	0.060681	0.082163	0.273257	0.281286
9	0.082810	0.060886	0.066828	0.053938	0.059779	0.069945	0.042009	0.064410	0.067169	0.040383	0.068846	0.061302	0.285653	0.221183	0.054117	0.065517	0.059804	0.082256	0.273121	0.282129
10	0.082656	0.061107	0.067969	0.053410	0.059029	0.070455	0.041260	0.065381	0.066615	0.039881	0.069578	0.060102	0.286819	0.221175	0.054338	0.066761	0.059251	0.082205	0.272610	0.284802
11	0.081592	0.061362	0.067101	0.053035	0.060741	0.070328	0.040928	0.066232	0.067807	0.041175	0.068463	0.060468	0.284964	0.220894	0.054934	0.066241	0.059191	0.080400	0.269962	0.283201
12	0.081328	0.061090	0.068114	0.053895	0.061132	0.071018	0.038987	0.065483	0.066309	0.041958	0.069893	0.060477	0.285645	0.221856	0.054006	0.065841	0.060604	0.079864	0.269093	0.282205
13	0.079242	0.058442	0.068012	0.055462	0.060792	0.069962	0.039480	0.064666	0.066726	0.042452	0.071273	0.061583	0.285253	0.223168	0.055956	0.064419	0.060928	0.080604	0.271264	0.279651
14	0.078501	0.058357	0.068165	0.056194	0.060707	0.068634	0.040068	0.064564	0.065406	0.042145	0.071963	0.061618	0.284035	0.222810	0.055190	0.064146	0.060971	0.083371	0.273257	0.280715
15	0.078757	0.059200	0.067118	0.054534	0.061762	0.068727	0.040792	0.065134	0.065866	0.040741	0.071035	0.060868	0.282775	0.221294	0.054781	0.065168	0.060919	0.084598	0.272669	0.283627
16	0.078774	0.060673	0.066684	0.054100	0.062708	0.070072	0.040817	0.065773	0.065526	0.040715	0.068710	0.060673	0.279693	0.220314	0.053700	0.066241	0.060102	0.084734	0.271307	0.286820
17	0.079217	0.060945	0.065943	0.053844	0.062759	0.070728	0.041005	0.065134	0.064811	0.039676	0.068650	0.060800	0.278620	0.220059	0.053768	0.068131	0.060034	0.084555	0.271384	0.288549
18	0.079489	0.061388	0.065492	0.053810	0.061780	0.069936	0.041788	0.065687	0.065373	0.041022	0.067935	0.061413	0.278288	0.220681	0.055028	0.066462	0.059251	0.084147	0.272473	0.286232
19	0.080894	0.062648	0.065117	0.054730	0.061618	0.069655	0.042401	0.065696	0.065083	0.041056	0.068191	0.060468	0.279285	0.221303	0.054168	0.065049	0.060315	0.082912	0.272703	0.283311
20	0.081728	0.063014	0.065458	0.054287	0.060383	0.070634	0.041797	0.065653	0.066241	0.042197	0.067978	0.060110	0.281405	0.222606	0.055326	0.064002	0.060468	0.080724	0.272065	0.281013
21	0.081047	0.062239	0.065398	0.055547	0.061541	0.071426	0.041677	0.065330	0.066505	0.041379	0.069519	0.059361	0.282469	0.224002	0.054330	0.063882	0.060374	0.080443	0.271367	0.281081
22	0.079898	0.061430	0.065747	0.054806	0.061090	0.071912	0.041047	0.064521	0.066649	0.041251	0.070694	0.058868	0.282989	0.224904	0.055590	0.064955	0.060417	0.081124	0.271418	0.282512
23	0.079148	0.060204	0.065075	0.055368	0.061124	0.072414	0.040741	0.066156	0.065917	0.040724	0.072295	0.058578	0.282435	0.226172	0.054134	0.065475	0.059736	0.082912	0.271563	0.286956
24	0.078842	0.060766	0.064078	0.054806	0.060366	0.072882	0.041064	0.066215	0.064359	0.040136	0.071613	0.059157	0.278894	0.225695	0.054977	0.066845	0.060068	0.083823	0.272448	0.289766
25	0.079847	0.061430	0.064334	0.054713	0.060664	0.072780	0.040221	0.066701	0.065058	0.039966	0.071060	0.059932	0.280298	0.224027	0.053189	0.066760	0.059268	0.084078	0.271827	0.290319
26	0.080366	0.061456	0.065415	0.053657	0.059838	0.071571	0.039634	0.066224	0.067816	0.040443	0.070200	0.059906	0.283798	0.221847	0.053768	0.066147	0.060477	0.083082	0.270873	0.287024
27	0.081694	0.060392	0.066973	0.054279	0.059430	0.070881	0.039991	0.066266	0.067773	0.040230	0.070711	0.060332	0.287152	0.221813	0.053155	0.064896	0.060426	0.082571	0.271699	0.284615
28	0.082503	0.059030	0.065534	0.053470	0.059838	0.070524	0.040426	0.065560	0.067160	0.040085	0.070830	0.060937	0.286028	0.221865	0.055275	0.064930	0.061967	0.081933	0.273180	0.282946
29	0.082094	0.059796	0.066258	0.054270	0.060255	0.069936	0.041047	0.064725	0.064002	0.040630	0.071426	0.060911	0.283780	0.223039	0.055454	0.065534	0.062128	0.081532	0.273351	0.281728
30	0.081532	0.059430	0.067544	0.054185	0.061550	0.069911	0.039974	0.064419	0.065389	0.041907	0.071622	0.060468	0.286088	0.223414	0.055377	0.065364	0.060613	0.080715	0.271810	0.280409
31	0.081396	0.060051	0.068897	0.055607	0.061047	0.069034	0.040613	0.064844	0.065245	0.042511	0.071631	0.059447	0.287169	0.223789	0.055368	0.064870	0.059472	0.079966	0.272337	0.278714
32	0.081371	0.059719	0.067578	0.055240	0.060783	0.069528	0.040562	0.066377	0.066513	0.041447	0.070277	0.060622	0.285739	0.221814	0.056407	0.064572	0.058953	0.080051	0.273070	0.280528
33	0.081515	0.060630	0.066062	0.055811	0.060170	0.068353	0.040605	0.066147	0.065968	0.039795	0.069689	0.060485	0.283236	0.218442	0.057190	0.065475	0.060817	0.081286	0.275803	0.281260
34	0.081805	0.059728	0.065985	0.055956	0.059447	0.068821	0.040111	0.066488	0.067050	0.039753	0.068914	0.060877	0.283755	0.217599	0.056177	0.064317	0.060783	0.083789	0.277727	0.283414
35	0.082239	0.059651	0.067518	0.056032	0.058672	0.069578	0.040204	0.065977	0.066837	0.039855	0.069893	0.059617	0.286488	0.219532	0.054347	0.063874	0.061371	0.084334	0.276952	0.283763
36	0.081456	0.059038	0.068037	0.054789	0.058101	0.070464	0.040026	0.065415	0.068174	0.041507	0.070430	0.059072	0.288097	0.222427	0.054679	0.064138	0.061226	0.083448	0.274372	0.283465
37	0.081371	0.059830	0.067910	0.053793	0.059055	0.071230	0.040536	0.064683	0.067978	0.041354	0.071307	0.060094	0.288566	0.224428	0.054176	0.064708	0.059642	0.082333	0.271673	0.282954
38	0.082665	0.060587	0.067748	0.052848	0.061337	0.071222	0.040477	0.064436	0.068608	0.041277	0.069698	0.059455	0.288719	0.222674	0.054858	0.064776	0.058697	0.081311	0.271682	0.281746
39	0.084223	0.062597	0.067331	0.053819	0.062120	0.072797	0.040928	0.064019	0.067884	0.040647	0.068642	0.059089	0.288080	0.223014	0.053546	0.063499	0.058016	0.080843	0.272431	0.281159
40	0.084709	0.063704	0.067629	0.053342	0.062461	0.071911	0.040221	0.064453	0.067577	0.040392	0.068480	0.057429	0.288395	0.221005	0.054032	0.064342	0.059072	0.080247	0.272329	0.280954
41	0.083653	0.062733	0.066283	0.055667	0.062691	0.070915	0.041286	0.063942	0.067288	0.039983	0.069383	0.058561	0.286607	0.221567	0.053725	0.063925	0.058663	0.081303	0.274347	0.280085
42	0.081831	0.061558	0.066862	0.054866	0.062929	0.069885	0.041013	0.063772	0.066020	0.040570	0.070371	0.059566	0.285083	0.221839	0.054943	0.064444	0.059804	0.081566	0.273206	0.279668
43	0.080886	0.060868	0.067177	0.055232	0.062120	0.070600	0.041294	0.063746	0.067612	0.040315	0.069613	0.060145	0.285287	0.221822	0.053785	0.064470	0.060443	0.081694	0.271596	0.280511
44	0.081005	0.061703	0.066948	0.054841	0.060988	0.071196	0.040187	0.063321	0.068267	0.040937	0.071043	0.059319	0.287263	0.223363	0.053555	0.065117	0.060332	0.081243	0.270643	0.280877
45	0.081550	0.061584	0.066249	0.054849	0.060511	0.070336	0.041141	0.065483	0.069987	0.040681	0.070089	0.059651	0.287876	0.222248	0.053291	0.064095	0.059123	0.081379	0.271069	0.281294
46	0.083031	0.061669	0.066266	0.054355	0.060690	0.070183	0.041515	0.064760	0.067944	0.041218	0.069825	0.058476	0.287067	0.222742	0.054534	0.064172	0.059855	0.081507	0.273427	0.280622
47	0.083380	0.062989	0.066982	0.053870	0.060460	0.069919	0.041686	0.065041	0.067850	0.041345	0.068046	0.059872	0.286258	0.220996	0.055019	0.062954	0.059940	0.080647	0.272916	0.278562
48	0.084129	0.062887	0.067637	0.053487	0.060579	0.069826	0.041141	0.063738	0.067543	0.040621	0.068080	0.059574	0.287390	0.219668	0.056151	0.064223	0.060315	0.080068	0.273836	0.277855
49	0.084087	0.062938	0.066965	0.053845	0.059370	0.068702	0.041337	0.064964	0.068472	0.039830	0.068182	0.060358	0.287705	0.218050	0.056398	0.063763	0.060034	0.080758	0.275087	0.278186
50	0.083525	0.062205	0.066820	0.053972	0.060093	0.067663	0.041328	0.064998	0.067748	0.039336	0.069212	0.060298	0.287305	0.217540	0.056705	0.064802	0.059923	0.081371	0.275573	0.278833
51	0.083797	0.061984	0.066352	0.056118	0.060102	0.067603	0.041166	0.064691	0.067654	0.039770	0.069323	0.060136	0.287126	0.217863	0.055956	0.064061	0.060085	0.081201	0.277072	0.277556
52	0.082878	0.060885	0.067237	0.057471	0.061924	0.067356	0.040724	0.063457	0.068301	0.040426	0.069340	0.060025	0.287756	0.217846	0.055360	0.064359	0.059778	0.080477	0.276186	0.275649
53	0.082495	0.061115	0.067348	0.058698	0.061473	0.068037	0.041047	0.062742	0.068463	0.040596	0.068659	0.059259	0.286965	0.218340	0.054202	0.063542	0.061081	0.081243	0.276637	0.275564
54	0.082333	0.061226	0.067237	0.056577	0.061217	0.068472	0.039872	0.063959	0.068191	0.040340	0.068710	0.059830	0.286471	0.217394	0.054253	0.064640	0.060766	0.082376	0.275539	0.279447
55	0.081890	0.061728	0.066956	0.055394	0.061039	0.069510	0.039830	0.064410	0.067791	0.039302	0.068923	0.060587	0.285560	0.217565	0.054134	0.064674	0.060971	0.082861	0.274278	0.281456
56	0.083014	0.061754	0.066505	0.053240	0.061507	0.068174	0.040085	0.064955	0.068991	0.039319	0.069400	0.060622	0.287910	0.216977	0.054364	0.064768	0.060298	0.083005	0.273623	0.280902
57	0.084291	0.062009	0.067425	0.053972	0.061183	0.067493	0.041779	0.064010	0.069604	0.039429	0.069732	0.059396	0.291052	0.218434	0.053351	0.063124	0.060579	0.082622	0.274236	0.277250
58	0.085917	0.061566	0.066709	0.055096	0.061166	0.066539	0.041967	0.063125	0.069442	0.040570	0.071077	0.058119	0.293147	0.220154	0.052772	0.064214	0.059208	0.082512	0.276296	0.276390
59	0.086266	0.061098	0.067118	0.055726	0.061430	0.067390	0.041643	0.062512	0.067697	0.040945	0.070413	0.058553	0.291495	0.220392	0.052482	0.064725	0.059983	0.082018	0.276492	0.276645
60	0.084819	0.060349	0.066054	0.055419	0.063108	0.067509	0.040860	0.062716	0.067161	0.041362	0.071077	0.059259	0.289111	0.220809	0.052363	0.066420	0.059659	0.081865	0.274466	0.278510
61	0.083925	0.060766	0.066786	0.054185	0.063908	0.066769	0.040596	0.064095	0.066718	0.041992	0.070234	0.060409	0.287663	0.219591	0.052584	0.064725	0.060689	0.081618	0.272311	0.277207
62	0.083712	0.059847	0.067961	0.054713	0.063389	0.067671	0.040162	0.063925	0.067748	0.041303	0.070822	0.059940	0.290243	0.219957	0.052737	0.064163	0.059583	0.082324	0.273486	0.278084
63	0.084130	0.060145	0.069459	0.055207	0.062162	0.067211	0.040851	0.063533	0.068565	0.041132	0.069706	0.059362	0.291861	0.218902	0.053342	0.063686	0.059634	0.081873	0.274551	0.276304
64	0.085236	0.060289	0.069510	0.055326	0.061149	0.067552	0.041916	0.062273	0.069528	0.040281	0.069749	0.058893	0.294023	0.219498	0.053904	0.064197	0.058791	0.081405	0.275871	0.275427
65	0.086164	0.061090	0.069349	0.054542	0.061260	0.066556	0.042112	0.062954	0.069238	0.040656	0.068897	0.058953	0.293649	0.218221	0.054687	0.064180	0.059770	0.079591	0.274986	0.273282
66	0.087178	0.061831	0.069408	0.053887	0.062171	0.065883	0.042001	0.063159	0.068761	0.040230	0.068702	0.059608	0.294049	0.216816	0.054926	0.063490	0.059473	0.079293	0.275283	0.271826
