pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
-52	0.080768	0.0618835	0.064015	0.055836	0.061809	0.070781	0.0353655	0.0677075	0.0652045	0.0377695	0.0685005	0.064312	0.05544	0.066964	0.0619085	0.0817345	0.273778	0.212417	0.278488	0.287187
-51	0.080347	0.0628995	0.0638415	0.055787	0.060694	0.066964	0.038092	0.068525	0.0643865	0.0353905	0.069046	0.061636	0.057695	0.0679555	0.063767	0.082974	0.276803	0.209492	0.277621	0.286419
-50	0.0787115	0.060843	0.067906	0.056778	0.0608175	0.0676085	0.036927	0.068897	0.0660965	0.0367785	0.0678315	0.0617845	0.05487	0.0668895	0.06342	0.0838415	0.274201	0.209145	0.280546	0.287237
-49	0.0789345	0.0606695	0.066617	0.055316	0.0620815	0.0694175	0.0358615	0.069715	0.068203	0.0357375	0.0678565	0.062652	0.056258	0.067014	0.0608425	0.0828255	0.273334	0.208873	0.281611	0.288972
-48	0.0781165	0.0631475	0.0681785	0.0559355	0.061859	0.067906	0.03601	0.067113	0.0665425	0.036952	0.065626	0.062627	0.056134	0.069616	0.062627	0.081611	0.271797	0.206494	0.278464	0.286246
-47	0.079777	0.0599505	0.067113	0.052887	0.062181	0.068897	0.0365055	0.0689465	0.065626	0.0359355	0.070731	0.0612395	0.0544735	0.0696155	0.0633955	0.082726	0.269864	0.212069	0.283247	0.290185
-46	0.0810655	0.0624535	0.0663195	0.0530605	0.058736	0.0681285	0.0372495	0.06974	0.065006	0.0385625	0.06746	0.066295	0.0539775	0.068228	0.06171	0.0820075	0.270111	0.2114	0.279851	0.288104
-45	0.079405	0.062131	0.06684	0.0546965	0.0631225	0.068476	0.035217	0.069368	0.066171	0.0378195	0.0671125	0.0635935	0.054102	0.06803	0.0634695	0.080446	0.26865	0.208625	0.279529	0.28632
-44	0.078389	0.0613135	0.067336	0.0537545	0.064783	0.069244	0.037125	0.068129	0.0677325	0.034969	0.0696905	0.062776	0.0548945	0.066072	0.0628005	0.080991	0.268029	0.211029	0.283148	0.284436
-43	0.0797025	0.064139	0.0667655	0.0548455	0.061834	0.06969	0.03767	0.0646345	0.066716	0.03601	0.07031	0.062528	0.055688	0.067782	0.0617845	0.0799005	0.270137	0.21368	0.283494	0.282007
-42	0.0793555	0.0649565	0.06969	0.0542255	0.0615615	0.0684015	0.0361585	0.066146	0.0684265	0.037249	0.070186	0.062528	0.0524655	0.066097	0.061611	0.080942	0.266989	0.211995	0.287658	0.281587
-41	0.08	0.061586	0.067361	0.051698	0.0620075	0.066865	0.0378685	0.067212	0.069046	0.037695	0.0715485	0.0606445	0.0544485	0.0662455	0.0628995	0.082875	0.269022	0.213977	0.287956	0.283197
-40	0.0796035	0.062875	0.066295	0.0564805	0.061809	0.0699135	0.0366045	0.066394	0.0677075	0.038067	0.0709045	0.061462	0.053358	0.066344	0.0621565	0.080025	0.269467	0.21549	0.28451	0.282676
-39	0.082181	0.0616605	0.0669395	0.0536555	0.0642875	0.070632	0.038934	0.066989	0.066989	0.0360595	0.068897	0.0605455	0.055564	0.065452	0.062181	0.0790335	0.270434	0.214523	0.285006	0.282107
-38	0.0802725	0.063792	0.068129	0.0548945	0.063445	0.069641	0.0365305	0.0668155	0.0671125	0.0370505	0.0688725	0.06285	0.0523915	0.0677325	0.0605945	0.079876	0.267435	0.212095	0.284386	0.284065
-37	0.0785135	0.0605455	0.064238	0.0551175	0.0608925	0.0711525	0.035316	0.067807	0.068302	0.037745	0.0694425	0.0637425	0.055787	0.069219	0.064213	0.077968	0.267386	0.213656	0.280496	0.286147
-36	0.077596	0.0618835	0.066146	0.0550185	0.062404	0.0685255	0.038141	0.067658	0.0657745	0.0354645	0.070855	0.062255	0.053507	0.0684265	0.0633705	0.082974	0.269095	0.212986	0.280371	0.287584
-35	0.0792565	0.061239	0.0684265	0.054399	0.062255	0.067633	0.036654	0.0682035	0.0654275	0.035787	0.0711525	0.060347	0.0551175	0.070756	0.0634945	0.0798515	0.268624	0.211226	0.284263	0.286444
-34	0.0806445	0.062528	0.0670635	0.0545725	0.060719	0.0683025	0.036406	0.069145	0.069864	0.0389095	0.0682775	0.061834	0.0529365	0.067361	0.0602235	0.081214	0.269367	0.211896	0.285849	0.286023
-33	0.080446	0.061363	0.068947	0.054622	0.0619085	0.0705825	0.035093	0.0670385	0.065675	0.0363325	0.06974	0.064188	0.05487	0.0666665	0.0619335	0.0805945	0.270533	0.211748	0.284808	0.284882
-32	0.078587	0.0621065	0.0680795	0.0534075	0.0614625	0.0690955	0.037943	0.067187	0.068724	0.0350925	0.0693185	0.0614125	0.0558365	0.06684	0.063693	0.081214	0.269045	0.21145	0.284709	0.284336
-31	0.078587	0.05943	0.068426	0.0567535	0.062751	0.0703345	0.03653	0.069492	0.06684	0.037026	0.0697895	0.060124	0.0544485	0.0672615	0.0623545	0.0798515	0.269641	0.21368	0.283643	0.28694
-30	0.078984	0.060223	0.069318	0.053631	0.0603965	0.0709295	0.0345475	0.066543	0.0689465	0.0382405	0.069517	0.062404	0.0532095	0.070756	0.059455	0.0828995	0.268724	0.213234	0.286766	0.291128
-29	0.081264	0.06114	0.066518	0.053903	0.0614625	0.069839	0.036233	0.0700125	0.066196	0.0373485	0.0714745	0.060917	0.056258	0.064783	0.061834	0.0808175	0.272242	0.214895	0.285452	0.285452
-28	0.0787855	0.062726	0.067584	0.054622	0.06	0.0688725	0.036233	0.0685005	0.0687235	0.037224	0.0683765	0.061239	0.0545725	0.069492	0.062429	0.0806195	0.268599	0.210706	0.283469	0.287485
-27	0.0779925	0.0600245	0.067906	0.057373	0.062949	0.0690955	0.0350185	0.0668895	0.067534	0.0365305	0.069244	0.0640895	0.054969	0.067881	0.0628255	0.0796775	0.270012	0.209889	0.282676	0.283544
-26	0.081586	0.059083	0.0688475	0.056753	0.0640645	0.067187	0.037249	0.067311	0.0671375	0.0363565	0.069963	0.0617345	0.0541015	0.066518	0.0642625	0.0778435	0.270284	0.210755	0.287534	0.278859
-25	0.0804955	0.062776	0.067311	0.0573235	0.060793	0.067063	0.035068	0.0648575	0.0689965	0.0371745	0.0720695	0.0618585	0.0562575	0.069467	0.060124	0.0783645	0.272441	0.211375	0.288873	0.279752
-24	0.084907	0.059207	0.0685005	0.054994	0.0629245	0.069046	0.0366795	0.067212	0.0660965	0.036109	0.0675095	0.0635935	0.055118	0.0646345	0.063544	0.0799255	0.274944	0.209344	0.287014	0.280818
-23	0.0810905	0.0644115	0.067757	0.055167	0.0621065	0.06741	0.035192	0.066468	0.067534	0.035564	0.0698885	0.0611895	0.0558365	0.0675835	0.06228	0.0805205	0.272614	0.208055	0.28627	0.281982
-22	0.0807185	0.061735	0.067336	0.0568775	0.0628745	0.067608	0.035638	0.066691	0.069145	0.0372245	0.070087	0.061611	0.0552665	0.066741	0.060446	0.08	0.272863	0.210558	0.287287	0.28104
-21	0.0821315	0.0600245	0.067138	0.056729	0.0616605	0.0685255	0.0366295	0.0680795	0.069195	0.0362085	0.0701855	0.060942	0.053408	0.0659975	0.0638665	0.079281	0.271549	0.211549	0.28865	0.281884
-20	0.0782155	0.062924	0.0676085	0.0542755	0.062156	0.0671125	0.036803	0.0670385	0.0677075	0.036481	0.0700125	0.0626765	0.056382	0.0673605	0.065105	0.078141	0.267014	0.210409	0.283544	0.279653
-19	0.080149	0.0606195	0.067435	0.0543495	0.0619085	0.0708055	0.0371	0.066196	0.0681285	0.035985	0.0710535	0.062701	0.0558365	0.068327	0.0616855	0.07772	0.268055	0.214944	0.286766	0.283048
-18	0.080768	0.062949	0.06917	0.0561835	0.06228	0.0692195	0.03544	0.066171	0.0670135	0.035242	0.0704835	0.0601735	0.055589	0.0708305	0.060669	0.077819	0.270359	0.210385	0.287435	0.28404
-17	0.0815365	0.062156	0.066419	0.057373	0.0612885	0.06912	0.035886	0.0686	0.0656755	0.0386125	0.070508	0.0612885	0.0553405	0.067162	0.058389	0.080644	0.274894	0.214126	0.284139	0.285526
-16	0.0807685	0.0612145	0.067311	0.053234	0.0629985	0.070508	0.036654	0.0672615	0.0656255	0.036555	0.069839	0.0623295	0.0540025	0.066642	0.0614625	0.0835935	0.271599	0.213556	0.283544	0.288005
-15	0.0789345	0.0605205	0.0681785	0.0532345	0.062354	0.067906	0.038637	0.0702355	0.065849	0.037571	0.0677075	0.06285	0.055167	0.0676335	0.062503	0.0807185	0.268054	0.211821	0.28067	0.286493
-14	0.0799505	0.0637425	0.0659235	0.0546965	0.0622055	0.068724	0.036679	0.065105	0.064783	0.0382405	0.0704335	0.063594	0.054424	0.067683	0.063247	0.08057	0.269641	0.214077	0.28109	0.282082
-13	0.079009	0.063296	0.066865	0.055217	0.062255	0.06746	0.036035	0.0676335	0.068922	0.03658	0.0701615	0.0616355	0.0548945	0.065304	0.0640395	0.080694	0.269815	0.210236	0.284957	0.281091
-12	0.0790085	0.061165	0.06741	0.0551425	0.062156	0.067658	0.036679	0.067658	0.067782	0.0371995	0.071301	0.0609915	0.0559605	0.068228	0.06057	0.0810905	0.271202	0.212838	0.285502	0.284635
-11	0.080942	0.0609915	0.068203	0.055118	0.0609915	0.07026	0.035762	0.066741	0.0659975	0.0373485	0.071425	0.061933	0.0538535	0.0683025	0.0624535	0.079678	0.269591	0.214796	0.286568	0.284981
-10	0.080719	0.058885	0.065948	0.0550435	0.0631475	0.068451	0.036778	0.069368	0.0671375	0.0373975	0.0698145	0.061859	0.0544485	0.0682775	0.061908	0.080818	0.271029	0.212441	0.283619	0.286915
-9	0.077398	0.063296	0.067757	0.0556385	0.061041	0.069839	0.036481	0.06741	0.0658245	0.0359355	0.0701115	0.0639155	0.05601	0.066865	0.06171	0.0807685	0.269815	0.212367	0.281091	0.284883
-8	0.080372	0.063123	0.0669395	0.0545725	0.061611	0.0697895	0.0356135	0.0653035	0.0668895	0.0362085	0.071301	0.063916	0.0540025	0.064783	0.0635935	0.0819825	0.270929	0.212913	0.285502	0.281859
-7	0.0818835	0.062974	0.066642	0.05373	0.0607435	0.0669395	0.037596	0.0668895	0.067311	0.037125	0.069591	0.061958	0.054275	0.0673605	0.062652	0.0823295	0.272218	0.211251	0.285428	0.283519
-6	0.079182	0.059876	0.0686	0.055192	0.0621565	0.0680545	0.0393555	0.0683515	0.066865	0.037621	0.066865	0.0634695	0.054994	0.067881	0.0612395	0.0802975	0.269666	0.211896	0.281512	0.284585
-5	0.0799755	0.060099	0.066518	0.0557865	0.0628005	0.070805	0.036109	0.0648325	0.0660965	0.0365555	0.069963	0.0616105	0.0561585	0.0690705	0.0635935	0.080025	0.271946	0.213432	0.282553	0.284733
-4	0.079975	0.0624535	0.06741	0.0544985	0.0613385	0.0659975	0.0364065	0.0687485	0.0662455	0.037546	0.071103	0.0630485	0.0537545	0.067658	0.06057	0.0832465	0.271475	0.211053	0.284733	0.285651
-3	0.078736	0.0596285	0.0681785	0.053482	0.0617845	0.069616	0.036233	0.066518	0.068897	0.036952	0.0686985	0.0639405	0.0566295	0.0666915	0.0650805	0.0789345	0.267782	0.2115	0.28451	0.28176
-2	0.0799255	0.0631725	0.0694175	0.053209	0.061289	0.069269	0.0362575	0.0673855	0.0685505	0.0359105	0.071326	0.0630735	0.0538045	0.066468	0.062701	0.0782405	0.26518	0.212763	0.28922	0.281363
-1	0.079455	0.060694	0.0677075	0.057423	0.0609415	0.070731	0.0366295	0.065229	0.0680545	0.0371995	0.0730605	0.0604215	0.054622	0.0654275	0.062057	0.080347	0.271847	0.21762	0.288277	0.281734
0	0.080025	0.061165	0.0661955	0.0543	0.0609665	0.070285	0.0371995	0.0698635	0.0698635	0.0371995	0.070285	0.0609665	0.0543	0.0661955	0.061165	0.080025	0.26865	0.214969	0.286369	0.286369
1	0.080347	0.062057	0.0654275	0.054622	0.0604215	0.0730605	0.0371995	0.0680545	0.065229	0.0366295	0.070731	0.0609415	0.057423	0.0677075	0.060694	0.079455	0.271847	0.21762	0.281734	0.288277
2	0.0782405	0.062701	0.066468	0.0538045	0.0630735	0.071326	0.0359105	0.0685505	0.0673855	0.0362575	0.069269	0.061289	0.053209	0.0694175	0.0631725	0.0799255	0.26518	0.212763	0.281363	0.28922
3	0.0789345	0.0650805	0.0666915	0.0566295	0.0639405	0.0686985	0.036952	0.068897	0.066518	0.036233	0.069616	0.0617845	0.053482	0.0681785	0.0596285	0.078736	0.267782	0.2115	0.28176	0.28451
4	0.0832465	0.06057	0.067658	0.0537545	0.0630485	0.071103	0.037546	0.0662455	0.0687485	0.0364065	0.0659975	0.0613385	0.0544985	0.06741	0.0624535	0.079975	0.271475	0.211053	0.28565	0.284733
5	0.080025	0.0635935	0.0690705	0.0561585	0.0616105	0.069963	0.0365555	0.0660965	0.0648325	0.036109	0.070805	0.0628005	0.0557865	0.066518	0.060099	0.0799755	0.271946	0.213432	0.284733	0.282553
6	0.0802975	0.0612395	0.067881	0.054994	0.0634695	0.066865	0.037621	0.066865	0.0683515	0.0393555	0.0680545	0.0621565	0.055192	0.0686	0.059876	0.079182	0.269666	0.211896	0.284585	0.281512
7	0.0823295	0.062652	0.0673605	0.054275	0.061958	0.069591	0.037125	0.067311	0.0668895	0.037596	0.0669395	0.0607435	0.05373	0.066642	0.062974	0.0818835	0.272218	0.211251	0.283519	0.285428
8	0.0819825	0.0635935	0.064783	0.0540025	0.063916	0.071301	0.0362085	0.0668895	0.0653035	0.0356135	0.0697895	0.061611	0.0545725	0.0669395	0.063123	0.080372	0.270929	0.212913	0.281859	0.285502
9	0.0807685	0.06171	0.066865	0.05601	0.0639155	0.0701115	0.0359355	0.0658245	0.06741	0.036481	0.069839	0.061041	0.0556385	0.067757	0.063296	0.077398	0.269815	0.212367	0.284882	0.281091
10	0.080818	0.061908	0.0682775	0.0544485	0.061859	0.0698145	0.0373975	0.0671375	0.069368	0.036778	0.068451	0.0631475	0.0550435	0.065948	0.058885	0.080719	0.271029	0.212441	0.286914	0.283619
11	0.079678	0.0624535	0.0683025	0.0538535	0.061933	0.071425	0.0373485	0.0659975	0.066741	0.035762	0.07026	0.0609915	0.055118	0.068203	0.0609915	0.080942	0.269591	0.214795	0.284981	0.286568
12	0.0810905	0.06057	0.068228	0.0559605	0.0609915	0.071301	0.0371995	0.067782	0.067658	0.036679	0.067658	0.062156	0.0551425	0.06741	0.061165	0.0790085	0.271202	0.212838	0.284635	0.285502
13	0.080694	0.0640395	0.065304	0.0548945	0.0616355	0.0701615	0.03658	0.068922	0.0676335	0.036035	0.06746	0.062255	0.055217	0.066865	0.063296	0.079009	0.269815	0.210236	0.281092	0.284957
14	0.08057	0.063247	0.067683	0.054424	0.063594	0.0704335	0.0382405	0.064783	0.065105	0.036679	0.068724	0.0622055	0.0546965	0.0659235	0.0637425	0.0799505	0.269641	0.214077	0.282082	0.28109
15	0.0807185	0.062503	0.0676335	0.055167	0.06285	0.0677075	0.037571	0.065849	0.0702355	0.038637	0.067906	0.062354	0.0532345	0.0681785	0.0605205	0.0789345	0.268054	0.211821	0.286493	0.28067
16	0.0835935	0.0614625	0.066642	0.0540025	0.0623295	0.069839	0.036555	0.0656255	0.0672615	0.036654	0.070508	0.0629985	0.053234	0.067311	0.0612145	0.0807685	0.271598	0.213556	0.288005	0.283544
17	0.080644	0.058389	0.067162	0.0553405	0.0612885	0.070508	0.0386125	0.0656755	0.0686	0.035886	0.06912	0.0612885	0.057373	0.066419	0.062156	0.0815365	0.274894	0.214126	0.285526	0.284139
18	0.077819	0.060669	0.0708305	0.055589	0.0601735	0.0704835	0.035242	0.0670135	0.066171	0.03544	0.0692195	0.06228	0.0561835	0.06917	0.062949	0.080768	0.270359	0.210385	0.28404	0.287435
19	0.07772	0.0616855	0.068327	0.0558365	0.062701	0.0710535	0.035985	0.0681285	0.066196	0.0371	0.0708055	0.0619085	0.0543495	0.067435	0.0606195	0.080149	0.268055	0.214944	0.283048	0.286766
20	0.078141	0.065105	0.0673605	0.056382	0.0626765	0.0700125	0.036481	0.0677075	0.0670385	0.036803	0.0671125	0.062156	0.0542755	0.0676085	0.062924	0.0782155	0.267014	0.210409	0.279653	0.283544
21	0.079281	0.0638665	0.0659975	0.053408	0.060942	0.0701855	0.0362085	0.069195	0.0680795	0.0366295	0.0685255	0.0616605	0.056729	0.067138	0.0600245	0.0821315	0.271549	0.211549	0.281884	0.28865
22	0.08	0.060446	0.066741	0.0552665	0.061611	0.070087	0.0372245	0.069145	0.066691	0.035638	0.067608	0.0628745	0.0568775	0.067336	0.061735	0.0807185	0.272863	0.210558	0.28104	0.287287
23	0.0805205	0.06228	0.0675835	0.0558365	0.0611895	0.0698885	0.035564	0.067534	0.066468	0.035192	0.06741	0.0621065	0.055167	0.067757	0.0644115	0.0810905	0.272614	0.208055	0.281982	0.28627
24	0.0799255	0.063544	0.0646345	0.055118	0.0635935	0.0675095	0.036109	0.0660965	0.067212	0.0366795	0.069046	0.0629245	0.054994	0.0685005	0.059207	0.084907	0.274944	0.209344	0.280818	0.287014
25	0.0783645	0.060124	0.069467	0.0562575	0.0618585	0.0720695	0.0371745	0.0689965	0.0648575	0.035068	0.067063	0.060793	0.0573235	0.067311	0.062776	0.0804955	0.272441	0.211375	0.279752	0.288872
26	0.0778435	0.0642625	0.066518	0.0541015	0.0617345	0.069963	0.0363565	0.0671375	0.067311	0.037249	0.067187	0.0640645	0.056753	0.0688475	0.059083	0.081586	0.270284	0.210755	0.278859	0.287534
27	0.0796775	0.0628255	0.067881	0.054969	0.0640895	0.069244	0.0365305	0.067534	0.0668895	0.0350185	0.0690955	0.062949	0.057373	0.067906	0.0600245	0.0779925	0.270012	0.209889	0.283543	0.282676
28	0.0806195	0.062429	0.069492	0.0545725	0.061239	0.0683765	0.037224	0.0687235	0.0685005	0.036233	0.0688725	0.06	0.054622	0.067584	0.062726	0.0787855	0.268599	0.210706	0.287485	0.283469
29	0.0808175	0.061834	0.064783	0.056258	0.060917	0.0714745	0.0373485	0.066196	0.0700125	0.036233	0.069839	0.0614625	0.053903	0.066518	0.06114	0.081264	0.272243	0.214895	0.285452	0.285452
30	0.0828995	0.059455	0.070756	0.0532095	0.062404	0.069517	0.0382405	0.0689465	0.066543	0.0345475	0.0709295	0.0603965	0.053631	0.069318	0.060223	0.078984	0.268724	0.213234	0.291128	0.286766
31	0.0798515	0.0623545	0.0672615	0.0544485	0.060124	0.0697895	0.037026	0.06684	0.069492	0.03653	0.0703345	0.062751	0.0567535	0.068426	0.05943	0.078587	0.269641	0.21368	0.28694	0.283643
32	0.081214	0.063693	0.06684	0.0558365	0.0614125	0.0693185	0.0350925	0.068724	0.067187	0.037943	0.0690955	0.0614625	0.0534075	0.0680795	0.0621065	0.078587	0.269045	0.21145	0.284336	0.284709
33	0.0805945	0.0619335	0.0666665	0.05487	0.064188	0.06974	0.0363325	0.065675	0.0670385	0.035093	0.0705825	0.0619085	0.054622	0.068947	0.061363	0.080446	0.270533	0.211748	0.284882	0.284808
34	0.081214	0.0602235	0.067361	0.0529365	0.061834	0.0682775	0.0389095	0.069864	0.069145	0.036406	0.0683025	0.060719	0.0545725	0.0670635	0.062528	0.0806445	0.269367	0.211896	0.286023	0.285849
35	0.0798515	0.0634945	0.070756	0.0551175	0.060347	0.0711525	0.035787	0.0654275	0.0682035	0.036654	0.067633	0.062255	0.054399	0.0684265	0.061239	0.0792565	0.268624	0.211226	0.286444	0.284263
36	0.082974	0.0633705	0.0684265	0.053507	0.062255	0.070855	0.0354645	0.0657745	0.067658	0.038141	0.0685255	0.062404	0.0550185	0.066146	0.0618835	0.077596	0.269096	0.212986	0.287584	0.280371
37	0.077968	0.064213	0.069219	0.055787	0.0637425	0.0694425	0.037745	0.068302	0.067807	0.035316	0.0711525	0.0608925	0.0551175	0.064238	0.0605455	0.0785135	0.267386	0.213656	0.286147	0.280496
38	0.079876	0.0605945	0.0677325	0.0523915	0.06285	0.0688725	0.0370505	0.0671125	0.0668155	0.0365305	0.069641	0.063445	0.0548945	0.068129	0.063792	0.0802725	0.267435	0.212095	0.284065	0.284386
39	0.0790335	0.062181	0.065452	0.055564	0.0605455	0.068897	0.0360595	0.066989	0.066989	0.038934	0.070632	0.0642875	0.0536555	0.0669395	0.0616605	0.082181	0.270434	0.214523	0.282107	0.285006
40	0.080025	0.0621565	0.066344	0.053358	0.061462	0.0709045	0.038067	0.0677075	0.066394	0.0366045	0.0699135	0.061809	0.0564805	0.066295	0.062875	0.0796035	0.269467	0.21549	0.282676	0.28451
41	0.082875	0.0628995	0.0662455	0.0544485	0.0606445	0.0715485	0.037695	0.069046	0.067212	0.0378685	0.066865	0.0620075	0.051698	0.067361	0.061586	0.08	0.269021	0.213977	0.283197	0.287956
42	0.080942	0.061611	0.066097	0.0524655	0.062528	0.070186	0.037249	0.0684265	0.066146	0.0361585	0.0684015	0.0615615	0.0542255	0.06969	0.0649565	0.0793555	0.266989	0.211995	0.281587	0.287658
43	0.0799005	0.0617845	0.067782	0.055688	0.062528	0.07031	0.03601	0.066716	0.0646345	0.03767	0.06969	0.061834	0.0548455	0.0667655	0.064139	0.0797025	0.270137	0.21368	0.282007	0.283494
44	0.080991	0.0628005	0.066072	0.0548945	0.062776	0.0696905	0.034969	0.0677325	0.068129	0.037125	0.069244	0.064783	0.0537545	0.067336	0.0613135	0.078389	0.268029	0.211029	0.284436	0.283148
45	0.080446	0.0634695	0.06803	0.054102	0.0635935	0.0671125	0.0378195	0.066171	0.069368	0.035217	0.068476	0.0631225	0.0546965	0.06684	0.062131	0.079405	0.268649	0.208625	0.28632	0.279529
46	0.0820075	0.06171	0.068228	0.0539775	0.066295	0.06746	0.0385625	0.065006	0.06974	0.0372495	0.0681285	0.058736	0.0530605	0.0663195	0.0624535	0.0810655	0.270111	0.2114	0.288104	0.279851
47	0.082726	0.0633955	0.0696155	0.0544735	0.0612395	0.070731	0.0359355	0.065626	0.0689465	0.0365055	0.068897	0.062181	0.052887	0.067113	0.0599505	0.079777	0.269863	0.212069	0.290185	0.283247
48	0.081611	0.062627	0.069616	0.056134	0.062627	0.065626	0.036952	0.0665425	0.067113	0.03601	0.067906	0.061859	0.0559355	0.0681785	0.0631475	0.0781165	0.271797	0.206494	0.286246	0.278464
49	0.0828255	0.0608425	0.067014	0.056258	0.062652	0.0678565	0.0357375	0.068203	0.069715	0.0358615	0.0694175	0.0620815	0.055316	0.066617	0.0606695	0.0789345	0.273334	0.208873	0.288972	0.281611
50	0.0838415	0.06342	0.0668895	0.05487	0.0617845	0.0678315	0.0367785	0.0660965	0.068897	0.036927	0.0676085	0.0608175	0.056778	0.067906	0.060843	0.0787115	0.274201	0.209146	0.287237	0.280546
51	0.082974	0.063767	0.0679555	0.057695	0.061636	0.069046	0.0353905	0.0643865	0.068525	0.038092	0.066964	0.060694	0.055787	0.0638415	0.0628995	0.080347	0.276803	0.209492	0.286419	0.277621
