AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.084511	0.078017	0.052144	0.073854	0.072466	0.064139	0.059232	0.051004	0.074201	0.053532	0.065874	0.064833	0.017695	0.053086	0.075539	0.059876	0.059876	0.075539	0.053086	0.017695	0.064833	0.065874	0.053532	0.074201	0.051004	0.059232	0.064139	0.072466	0.073854	0.052144	0.078017	0.084511
0.083123	0.080198	0.050112	0.073457	0.074449	0.063841	0.061908	0.048823	0.075341	0.048278	0.065527	0.064287	0.016605	0.056357	0.077770	0.059926	0.059926	0.077770	0.056357	0.016605	0.064287	0.065527	0.048278	0.075341	0.048823	0.061908	0.063841	0.074449	0.073457	0.050112	0.080198	0.083123
0.081388	0.080694	0.052689	0.076580	0.074944	0.060520	0.058191	0.050359	0.073358	0.050012	0.070830	0.068699	0.017200	0.051053	0.074449	0.059033	0.059033	0.074449	0.051053	0.017200	0.068699	0.070830	0.050012	0.073358	0.050359	0.058191	0.060520	0.074944	0.076580	0.052689	0.080694	0.081388
0.080297	0.084064	0.047881	0.073556	0.075886	0.058191	0.060074	0.047534	0.076877	0.055415	0.067361	0.068154	0.016654	0.053581	0.074201	0.060273	0.060273	0.074201	0.053581	0.016654	0.068154	0.067361	0.055415	0.076877	0.047534	0.060074	0.058191	0.075886	0.073556	0.047881	0.084064	0.080297
0.080050	0.083172	0.050607	0.075341	0.072020	0.063147	0.062305	0.052094	0.071722	0.054572	0.063792	0.065923	0.018191	0.055366	0.073309	0.058389	0.058389	0.073309	0.055366	0.018191	0.065923	0.063792	0.054572	0.071722	0.052094	0.062305	0.063147	0.072020	0.075341	0.050607	0.083172	0.080050
0.080892	0.084709	0.050112	0.073804	0.070880	0.060818	0.060372	0.054027	0.072416	0.051004	0.066964	0.067261	0.019232	0.052639	0.074300	0.060570	0.060570	0.074300	0.052639	0.019232	0.067261	0.066964	0.051004	0.072416	0.054027	0.060372	0.060818	0.070880	0.073804	0.050112	0.084709	0.080892
0.082082	0.082627	0.048525	0.074597	0.074250	0.062949	0.063048	0.050211	0.071623	0.050706	0.067460	0.065130	0.015861	0.052887	0.075589	0.062454	0.062454	0.075589	0.052887	0.015861	0.065130	0.067460	0.050706	0.071623	0.050211	0.063048	0.062949	0.074250	0.074597	0.048525	0.082627	0.082082
0.082478	0.082776	0.048724	0.073507	0.076233	0.061809	0.058934	0.053879	0.071673	0.050508	0.067014	0.062156	0.018786	0.054919	0.074349	0.062255	0.062255	0.074349	0.054919	0.018786	0.062156	0.067014	0.050508	0.071673	0.053879	0.058934	0.061809	0.076233	0.073507	0.048724	0.082776	0.082478
0.082429	0.080496	0.050211	0.076679	0.074151	0.062354	0.063494	0.047038	0.071772	0.050112	0.068550	0.066914	0.019232	0.053730	0.072912	0.059926	0.059926	0.072912	0.053730	0.019232	0.066914	0.068550	0.050112	0.071772	0.047038	0.063494	0.062354	0.074151	0.076679	0.050211	0.080496	0.082429
0.081784	0.083717	0.048773	0.072169	0.070285	0.061859	0.060322	0.049269	0.074102	0.050359	0.067460	0.072615	0.017695	0.050359	0.075589	0.063643	0.063643	0.075589	0.050359	0.017695	0.072615	0.067460	0.050359	0.074102	0.049269	0.060322	0.061859	0.070285	0.072169	0.048773	0.083717	0.081784
0.084857	0.082478	0.052292	0.073160	0.071970	0.060173	0.059678	0.054176	0.070582	0.051053	0.065774	0.068253	0.018389	0.053829	0.073705	0.059628	0.059628	0.073705	0.053829	0.018389	0.068253	0.065774	0.051053	0.070582	0.054176	0.059678	0.060173	0.071970	0.073160	0.052292	0.082478	0.084857
0.080297	0.086344	0.053532	0.070682	0.077373	0.059777	0.058042	0.050112	0.072268	0.052590	0.067460	0.067955	0.017844	0.051896	0.074498	0.059331	0.059331	0.074498	0.051896	0.017844	0.067955	0.067460	0.052590	0.072268	0.050112	0.058042	0.059777	0.077373	0.070682	0.053532	0.086344	0.080297
0.078810	0.084511	0.049418	0.075242	0.073556	0.060967	0.060223	0.050756	0.072069	0.053036	0.064535	0.066766	0.018240	0.054820	0.077819	0.059232	0.059232	0.077819	0.054820	0.018240	0.066766	0.064535	0.053036	0.072069	0.050756	0.060223	0.060967	0.073556	0.075242	0.049418	0.084511	0.078810
0.078265	0.086344	0.048922	0.075886	0.074052	0.062800	0.059628	0.050558	0.068649	0.050012	0.067014	0.067509	0.017249	0.054969	0.076828	0.061314	0.061314	0.076828	0.054969	0.017249	0.067509	0.067014	0.050012	0.068649	0.050558	0.059628	0.062800	0.074052	0.075886	0.048922	0.086344	0.078265
0.081190	0.081784	0.049616	0.074002	0.070929	0.065081	0.057051	0.051945	0.073011	0.050905	0.068005	0.070037	0.016952	0.052739	0.075737	0.061016	0.061016	0.075737	0.052739	0.016952	0.070037	0.068005	0.050905	0.073011	0.051945	0.057051	0.065081	0.070929	0.074002	0.049616	0.081784	0.081190
0.080892	0.080595	0.050458	0.077869	0.072119	0.057150	0.063693	0.049864	0.074399	0.053284	0.067063	0.066716	0.016704	0.051450	0.077274	0.060471	0.060471	0.077274	0.051450	0.016704	0.066716	0.067063	0.053284	0.074399	0.049864	0.063693	0.057150	0.072119	0.077869	0.050458	0.080595	0.080892
0.079455	0.082875	0.049368	0.074845	0.074597	0.062007	0.062206	0.055118	0.067311	0.050954	0.064337	0.066964	0.018587	0.053482	0.075886	0.062007	0.062007	0.075886	0.053482	0.018587	0.066964	0.064337	0.050954	0.067311	0.055118	0.062206	0.062007	0.074597	0.074845	0.049368	0.082875	0.079455
0.081933	0.084213	0.050855	0.072268	0.072912	0.064387	0.058191	0.051053	0.069591	0.052441	0.067856	0.067856	0.017299	0.053284	0.074449	0.061413	0.061413	0.074449	0.053284	0.017299	0.067856	0.067856	0.052441	0.069591	0.051053	0.058191	0.064387	0.072912	0.072268	0.050855	0.084213	0.081933
0.080694	0.082230	0.047633	0.072515	0.076183	0.064139	0.059480	0.050409	0.071623	0.053185	0.067261	0.064932	0.019926	0.054176	0.077571	0.058042	0.058042	0.077571	0.054176	0.019926	0.064932	0.067261	0.053185	0.071623	0.050409	0.059480	0.064139	0.076183	0.072515	0.047633	0.082230	0.080694
0.082627	0.082379	0.048278	0.075043	0.072367	0.063445	0.057497	0.051599	0.073507	0.051896	0.066369	0.067063	0.019083	0.053135	0.074250	0.061462	0.061462	0.074250	0.053135	0.019083	0.067063	0.066369	0.051896	0.073507	0.051599	0.057497	0.063445	0.072367	0.075043	0.048278	0.082379	0.082627
0.084560	0.081190	0.051152	0.073953	0.071970	0.060273	0.061512	0.050607	0.071772	0.050260	0.065081	0.066270	0.018587	0.052639	0.075787	0.064387	0.064387	0.075787	0.052639	0.018587	0.066270	0.065081	0.050260	0.071772	0.050607	0.061512	0.060273	0.071970	0.073953	0.051152	0.081190	0.084560
0.081834	0.081388	0.054126	0.074151	0.074052	0.063098	0.061314	0.050112	0.072069	0.050954	0.065576	0.067856	0.016159	0.051846	0.075341	0.060124	0.060124	0.075341	0.051846	0.016159	0.067856	0.065576	0.050954	0.072069	0.050112	0.061314	0.063098	0.074052	0.074151	0.054126	0.081388	0.081834
0.079752	0.085799	0.051698	0.070682	0.074498	0.062156	0.058191	0.050359	0.072020	0.050260	0.064932	0.066568	0.020025	0.053978	0.077670	0.061413	0.061413	0.077670	0.053978	0.020025	0.066568	0.064932	0.050260	0.072020	0.050359	0.058191	0.062156	0.074498	0.070682	0.051698	0.085799	0.079752
0.078662	0.082230	0.050211	0.076778	0.074597	0.063098	0.060074	0.049814	0.070781	0.051846	0.068154	0.067460	0.016753	0.052491	0.077076	0.059975	0.059975	0.077076	0.052491	0.016753	0.067460	0.068154	0.051846	0.070781	0.049814	0.060074	0.063098	0.074597	0.076778	0.050211	0.082230	0.078662
0.081190	0.083519	0.047931	0.077323	0.071772	0.059926	0.058340	0.050458	0.072317	0.051698	0.066072	0.067906	0.019529	0.054424	0.076035	0.061561	0.061561	0.076035	0.054424	0.019529	0.067906	0.066072	0.051698	0.072317	0.050458	0.058340	0.059926	0.071772	0.077323	0.047931	0.083519	0.081190
0.084213	0.081933	0.047633	0.073011	0.072714	0.064684	0.060967	0.049963	0.071524	0.051846	0.063841	0.068996	0.017200	0.054077	0.075787	0.061611	0.061611	0.075787	0.054077	0.017200	0.068996	0.063841	0.051846	0.071524	0.049963	0.060967	0.064684	0.072714	0.073011	0.047633	0.081933	0.084213
0.081190	0.085006	0.051896	0.075787	0.075192	0.061512	0.059033	0.048228	0.070037	0.049616	0.066369	0.065874	0.016753	0.056506	0.077076	0.059926	0.059926	0.077076	0.056506	0.016753	0.065874	0.066369	0.049616	0.070037	0.048228	0.059033	0.061512	0.075192	0.075787	0.051896	0.085006	0.081190
0.081487	0.080545	0.046741	0.077571	0.071921	0.061363	0.059232	0.051252	0.072466	0.047732	0.069343	0.069343	0.018488	0.052590	0.075985	0.063941	0.063941	0.075985	0.052590	0.018488	0.069343	0.069343	0.047732	0.072466	0.051252	0.059232	0.061363	0.071921	0.077571	0.046741	0.080545	0.081487
0.083073	0.083172	0.051499	0.071128	0.073854	0.060421	0.060719	0.048773	0.069393	0.052639	0.067410	0.067460	0.017596	0.054027	0.075638	0.063197	0.063197	0.075638	0.054027	0.017596	0.067460	0.067410	0.052639	0.069393	0.048773	0.060719	0.060421	0.073854	0.071128	0.051499	0.083172	0.083073
0.084758	0.082528	0.049368	0.074796	0.073457	0.062007	0.056853	0.052838	0.072466	0.047980	0.067708	0.068055	0.018488	0.055019	0.074696	0.058984	0.058984	0.074696	0.055019	0.018488	0.068055	0.067708	0.047980	0.072466	0.052838	0.056853	0.062007	0.073457	0.074796	0.049368	0.082528	0.084758
0.083073	0.078612	0.050756	0.071128	0.077125	0.060273	0.058092	0.052045	0.071029	0.051004	0.069938	0.069888	0.017745	0.054969	0.075390	0.058934	0.058934	0.075390	0.054969	0.017745	0.069888	0.069938	0.051004	0.071029	0.052045	0.058092	0.060273	0.077125	0.071128	0.050756	0.078612	0.083073
0.083271	0.080743	0.049765	0.071921	0.070830	0.059529	0.061214	0.050905	0.074944	0.054473	0.070533	0.067162	0.016902	0.056456	0.073556	0.057794	0.057794	0.073556	0.056456	0.016902	0.067162	0.070533	0.054473	0.074944	0.050905	0.061214	0.059529	0.070830	0.071921	0.049765	0.080743	0.083271
0.083965	0.081388	0.051747	0.075242	0.070830	0.061165	0.060372	0.052193	0.072615	0.049071	0.066766	0.068848	0.018885	0.051351	0.078017	0.057546	0.057546	0.078017	0.051351	0.018885	0.068848	0.066766	0.049071	0.072615	0.052193	0.060372	0.061165	0.070830	0.075242	0.051747	0.081388	0.083965
0.081735	0.081685	0.048724	0.076877	0.074498	0.060421	0.061363	0.049864	0.070929	0.050508	0.067361	0.068203	0.018488	0.055465	0.074250	0.059628	0.059628	0.074250	0.055465	0.018488	0.068203	0.067361	0.050508	0.070929	0.049864	0.061363	0.060421	0.074498	0.076877	0.048724	0.081685	0.081735
0.079901	0.082974	0.049517	0.071722	0.074696	0.059480	0.058042	0.053631	0.072069	0.053532	0.065675	0.067807	0.016952	0.053532	0.077274	0.063197	0.063197	0.077274	0.053532	0.016952	0.067807	0.065675	0.053532	0.072069	0.053631	0.058042	0.059480	0.074696	0.071722	0.049517	0.082974	0.079901
0.079157	0.082677	0.051400	0.074399	0.076035	0.062751	0.062206	0.051995	0.071673	0.049864	0.065378	0.066221	0.017398	0.053532	0.073755	0.061561	0.061561	0.073755	0.053532	0.017398	0.066221	0.065378	0.049864	0.071673	0.051995	0.062206	0.062751	0.076035	0.074399	0.051400	0.082677	0.079157
0.081239	0.080694	0.049765	0.076035	0.075688	0.061660	0.057695	0.050112	0.072169	0.050112	0.066914	0.072416	0.019033	0.052887	0.074944	0.058637	0.058637	0.074944	0.052887	0.019033	0.072416	0.066914	0.050112	0.072169	0.050112	0.057695	0.061660	0.075688	0.076035	0.049765	0.080694	0.081239
0.084411	0.080892	0.049864	0.073209	0.072218	0.060223	0.055663	0.049120	0.068798	0.056555	0.066914	0.068699	0.018340	0.057745	0.077175	0.060173	0.060173	0.077175	0.057745	0.018340	0.068699	0.066914	0.056555	0.068798	0.049120	0.055663	0.060223	0.072218	0.073209	0.049864	0.080892	0.084411
0.078810	0.082032	0.051945	0.078265	0.072218	0.061264	0.059529	0.048724	0.074498	0.050359	0.067410	0.066369	0.016952	0.055812	0.075886	0.059926	0.059926	0.075886	0.055812	0.016952	0.066369	0.067410	0.050359	0.074498	0.048724	0.059529	0.061264	0.072218	0.078265	0.051945	0.082032	0.078810
0.078116	0.084064	0.049864	0.073606	0.074647	0.059182	0.059331	0.050954	0.076927	0.050905	0.064981	0.069393	0.019331	0.051549	0.075192	0.061958	0.061958	0.075192	0.051549	0.019331	0.069393	0.064981	0.050905	0.076927	0.050954	0.059331	0.059182	0.074647	0.073606	0.049864	0.084064	0.078116
0.082577	0.081338	0.051995	0.074449	0.073903	0.060322	0.059480	0.053383	0.070136	0.050558	0.066022	0.069492	0.018686	0.054771	0.070731	0.062156	0.062156	0.070731	0.054771	0.018686	0.069492	0.066022	0.050558	0.070136	0.053383	0.059480	0.060322	0.073903	0.074449	0.051995	0.081338	0.082577
0.079157	0.081041	0.049467	0.073656	0.079405	0.060025	0.060223	0.047385	0.074102	0.051450	0.066617	0.069839	0.018240	0.055217	0.074151	0.060025	0.060025	0.074151	0.055217	0.018240	0.069839	0.066617	0.051450	0.074102	0.047385	0.060223	0.060025	0.079405	0.073656	0.049467	0.081041	0.079157
0.079108	0.081933	0.050954	0.075737	0.073309	0.059678	0.057299	0.049517	0.071524	0.049963	0.065576	0.071375	0.018686	0.057150	0.075539	0.062652	0.062652	0.075539	0.057150	0.018686	0.071375	0.065576	0.049963	0.071524	0.049517	0.057299	0.059678	0.073309	0.075737	0.050954	0.081933	0.079108
0.078265	0.078166	0.050905	0.071822	0.072962	0.062800	0.060669	0.051945	0.072119	0.050607	0.069740	0.072119	0.018290	0.054374	0.073209	0.062007	0.062007	0.073209	0.054374	0.018290	0.072119	0.069740	0.050607	0.072119	0.051945	0.060669	0.062800	0.072962	0.071822	0.050905	0.078166	0.078265
0.081239	0.077076	0.048377	0.074201	0.075936	0.059380	0.058786	0.051995	0.076283	0.052937	0.070235	0.067906	0.018686	0.053532	0.072615	0.060818	0.060818	0.072615	0.053532	0.018686	0.067906	0.070235	0.052937	0.076283	0.051995	0.058786	0.059380	0.075936	0.074201	0.048377	0.077076	0.081239
0.081487	0.080743	0.051599	0.072664	0.076481	0.060372	0.060768	0.047633	0.072565	0.051945	0.066568	0.070533	0.018786	0.054027	0.073606	0.060223	0.060223	0.073606	0.054027	0.018786	0.070533	0.066568	0.051945	0.072565	0.047633	0.060768	0.060372	0.076481	0.072664	0.051599	0.080743	0.081487
0.079257	0.079207	0.049170	0.075192	0.071475	0.061809	0.062007	0.050855	0.071921	0.052689	0.069542	0.069195	0.015514	0.055465	0.075589	0.061115	0.061115	0.075589	0.055465	0.015514	0.069195	0.069542	0.052689	0.071921	0.050855	0.062007	0.061809	0.071475	0.075192	0.049170	0.079207	0.079257
0.078761	0.083569	0.051053	0.076035	0.074250	0.059678	0.059083	0.050211	0.075143	0.052193	0.068600	0.068154	0.018587	0.051499	0.073656	0.059529	0.059529	0.073656	0.051499	0.018587	0.068154	0.068600	0.052193	0.075143	0.050211	0.059083	0.059678	0.074250	0.076035	0.051053	0.083569	0.078761
0.078166	0.078513	0.050756	0.076729	0.074548	0.062454	0.060173	0.050805	0.075390	0.049170	0.066617	0.072714	0.018141	0.053532	0.070682	0.061611	0.061611	0.070682	0.053532	0.018141	0.072714	0.066617	0.049170	0.075390	0.050805	0.060173	0.062454	0.074548	0.076729	0.050756	0.078513	0.078166
0.080843	0.079157	0.050657	0.071822	0.075688	0.058786	0.058786	0.048773	0.072020	0.050211	0.067212	0.069343	0.018686	0.058885	0.075440	0.063693	0.063693	0.075440	0.058885	0.018686	0.069343	0.067212	0.050211	0.072020	0.048773	0.058786	0.058786	0.075688	0.071822	0.050657	0.079157	0.080843
0.080942	0.081437	0.047534	0.072615	0.077076	0.061214	0.059777	0.048327	0.075093	0.053779	0.071029	0.069641	0.016456	0.054325	0.072962	0.057794	0.057794	0.072962	0.054325	0.016456	0.069641	0.071029	0.053779	0.075093	0.048327	0.059777	0.061214	0.077076	0.072615	0.047534	0.081437	0.080942
0.076183	0.081338	0.050458	0.074994	0.078959	0.059727	0.056555	0.051896	0.072020	0.050805	0.069740	0.068649	0.019133	0.052639	0.073209	0.063693	0.063693	0.073209	0.052639	0.019133	0.068649	0.069740	0.050805	0.072020	0.051896	0.056555	0.059727	0.078959	0.074994	0.050458	0.081338	0.076183
0.079157	0.079653	0.047385	0.073011	0.076431	0.058934	0.060818	0.050310	0.072317	0.050706	0.068401	0.073656	0.017794	0.056109	0.074052	0.061264	0.061264	0.074052	0.056109	0.017794	0.073656	0.068401	0.050706	0.072317	0.050310	0.060818	0.058934	0.076431	0.073011	0.047385	0.079653	0.079157
0.077274	0.083767	0.048674	0.071574	0.078463	0.061165	0.058637	0.048724	0.071524	0.050012	0.068104	0.071227	0.018587	0.056704	0.072615	0.062949	0.062949	0.072615	0.056704	0.018587	0.071227	0.068104	0.050012	0.071524	0.048724	0.058637	0.061165	0.078463	0.071574	0.048674	0.083767	0.077274
0.082131	0.081437	0.048525	0.072714	0.071574	0.058290	0.058240	0.052590	0.072615	0.049467	0.069591	0.072813	0.017695	0.055812	0.074746	0.061760	0.061760	0.074746	0.055812	0.017695	0.072813	0.069591	0.049467	0.072615	0.052590	0.058240	0.058290	0.071574	0.072714	0.048525	0.081437	0.082131
0.079603	0.080446	0.053680	0.073953	0.076729	0.061115	0.059083	0.048377	0.069393	0.051499	0.067708	0.068005	0.018538	0.053680	0.076580	0.061611	0.061611	0.076580	0.053680	0.018538	0.068005	0.067708	0.051499	0.069393	0.048377	0.059083	0.061115	0.076729	0.073953	0.053680	0.080446	0.079603
0.077175	0.079950	0.048872	0.074647	0.072169	0.061462	0.060768	0.051549	0.077670	0.052243	0.067014	0.068104	0.018736	0.054721	0.072763	0.062156	0.062156	0.072763	0.054721	0.018736	0.068104	0.067014	0.052243	0.077670	0.051549	0.060768	0.061462	0.072169	0.074647	0.048872	0.079950	0.077175
0.081586	0.078810	0.046592	0.076976	0.077571	0.059926	0.062800	0.050012	0.074250	0.049665	0.066022	0.069641	0.018885	0.054027	0.072912	0.060322	0.060322	0.072912	0.054027	0.018885	0.069641	0.066022	0.049665	0.074250	0.050012	0.062800	0.059926	0.077571	0.076976	0.046592	0.078810	0.081586
0.081338	0.080496	0.051450	0.070434	0.073110	0.060818	0.060273	0.052441	0.072218	0.052788	0.065725	0.071772	0.017100	0.055415	0.071524	0.063098	0.063098	0.071524	0.055415	0.017100	0.071772	0.065725	0.052788	0.072218	0.052441	0.060273	0.060818	0.073110	0.070434	0.051450	0.080496	0.081338
0.084015	0.080991	0.048625	0.074399	0.075489	0.058587	0.060967	0.051103	0.073705	0.051648	0.067757	0.067113	0.018340	0.054027	0.073606	0.059628	0.059628	0.073606	0.054027	0.018340	0.067113	0.067757	0.051648	0.073705	0.051103	0.060967	0.058587	0.075489	0.074399	0.048625	0.080991	0.084015
0.081388	0.080198	0.051103	0.073755	0.074746	0.061809	0.061214	0.051450	0.072664	0.049219	0.065675	0.071574	0.015960	0.053036	0.074696	0.061512	0.061512	0.074696	0.053036	0.015960	0.071574	0.065675	0.049219	0.072664	0.051450	0.061214	0.061809	0.074746	0.073755	0.051103	0.080198	0.081388
0.080644	0.079802	0.051549	0.073259	0.074102	0.060372	0.060719	0.051896	0.073457	0.050260	0.066815	0.069641	0.017001	0.054523	0.074349	0.061611	0.061611	0.074349	0.054523	0.017001	0.069641	0.066815	0.050260	0.073457	0.051896	0.060719	0.060372	0.074102	0.073259	0.051549	0.079802	0.080644
0.082528	0.080644	0.048178	0.077522	0.073656	0.058587	0.063247	0.048377	0.073457	0.050310	0.067807	0.068649	0.015713	0.052937	0.076283	0.062107	0.062107	0.076283	0.052937	0.015713	0.068649	0.067807	0.050310	0.073457	0.048377	0.063247	0.058587	0.073656	0.077522	0.048178	0.080644	0.082528
0.080000	0.078711	0.050458	0.078364	0.074250	0.062503	0.061760	0.050905	0.072466	0.051103	0.064287	0.069343	0.018042	0.053978	0.072714	0.061115	0.061115	0.072714	0.053978	0.018042	0.069343	0.064287	0.051103	0.072466	0.050905	0.061760	0.062503	0.074250	0.078364	0.050458	0.078711	0.080000
0.084164	0.075985	0.049963	0.072714	0.073507	0.063147	0.056853	0.052441	0.073953	0.052639	0.066766	0.072565	0.017546	0.052887	0.072962	0.061908	0.061908	0.072962	0.052887	0.017546	0.072565	0.066766	0.052639	0.073953	0.052441	0.056853	0.063147	0.073507	0.072714	0.049963	0.075985	0.084164
0.082825	0.074597	0.052441	0.069839	0.079009	0.061165	0.058191	0.052838	0.073854	0.051252	0.069938	0.071772	0.015167	0.052144	0.073804	0.061165	0.061165	0.073804	0.052144	0.015167	0.071772	0.069938	0.051252	0.073854	0.052838	0.058191	0.061165	0.079009	0.069839	0.052441	0.074597	0.082825
0.082974	0.080198	0.052689	0.068600	0.073507	0.059033	0.061512	0.050012	0.071524	0.049913	0.071722	0.071177	0.019628	0.057200	0.072813	0.057497	0.057497	0.072813	0.057200	0.019628	0.071177	0.071722	0.049913	0.071524	0.050012	0.061512	0.059033	0.073507	0.068600	0.052689	0.080198	0.082974
0.080149	0.082478	0.049616	0.072169	0.072962	0.060025	0.059281	0.049765	0.072862	0.050607	0.072664	0.069145	0.019876	0.053432	0.075242	0.059727	0.059727	0.075242	0.053432	0.019876	0.069145	0.072664	0.050607	0.072862	0.049765	0.059281	0.060025	0.072962	0.072169	0.049616	0.082478	0.080149
0.079108	0.079653	0.050260	0.076183	0.075390	0.059480	0.057745	0.052292	0.073903	0.053779	0.067361	0.068154	0.018538	0.055960	0.075936	0.056258	0.056258	0.075936	0.055960	0.018538	0.068154	0.067361	0.053779	0.073903	0.052292	0.057745	0.059480	0.075390	0.076183	0.050260	0.079653	0.079108
0.081338	0.082528	0.050211	0.074796	0.073408	0.059827	0.056605	0.049963	0.073903	0.052045	0.068055	0.071772	0.018786	0.056159	0.072317	0.058290	0.058290	0.072317	0.056159	0.018786	0.071772	0.068055	0.052045	0.073903	0.049963	0.056605	0.059827	0.073408	0.074796	0.050211	0.082528	0.081338
0.077770	0.078959	0.052243	0.074647	0.073606	0.059827	0.059876	0.050062	0.073804	0.050756	0.065428	0.071128	0.018984	0.055415	0.076035	0.061462	0.061462	0.076035	0.055415	0.018984	0.071128	0.065428	0.050756	0.073804	0.050062	0.059876	0.059827	0.073606	0.074647	0.052243	0.078959	0.077770
0.079851	0.080198	0.049517	0.070781	0.074597	0.062652	0.059133	0.051995	0.072763	0.050756	0.068104	0.071970	0.018736	0.055713	0.073309	0.059926	0.059926	0.073309	0.055713	0.018736	0.071970	0.068104	0.050756	0.072763	0.051995	0.059133	0.062652	0.074597	0.070781	0.049517	0.080198	0.079851
