pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
42	0.081487	0.046741	0.071921	0.059232	0.072466	0.069343	0.018488	0.075985	0.063941	0.052590	0.069343	0.047732	0.051252	0.061363	0.077571	0.080545	0.080545	0.077571	0.061363	0.051252	0.047732	0.069343	0.052590	0.063941	0.075985	0.018488	0.069343	0.072466	0.059232	0.071921	0.046741	0.081487
43	0.083073	0.051499	0.073854	0.060719	0.069393	0.067410	0.017596	0.075638	0.063197	0.054027	0.067460	0.052639	0.048773	0.060421	0.071128	0.083172	0.083172	0.071128	0.060421	0.048773	0.052639	0.067460	0.054027	0.063197	0.075638	0.017596	0.067410	0.069393	0.060719	0.073854	0.051499	0.083073
44	0.084758	0.049368	0.073457	0.056853	0.072466	0.067708	0.018488	0.074696	0.058984	0.055019	0.068055	0.047980	0.052838	0.062007	0.074796	0.082528	0.082528	0.074796	0.062007	0.052838	0.047980	0.068055	0.055019	0.058984	0.074696	0.018488	0.067708	0.072466	0.056853	0.073457	0.049368	0.084758
45	0.083073	0.050756	0.077125	0.058092	0.071029	0.069938	0.017745	0.075390	0.058934	0.054969	0.069888	0.051004	0.052045	0.060273	0.071128	0.078612	0.078612	0.071128	0.060273	0.052045	0.051004	0.069888	0.054969	0.058934	0.075390	0.017745	0.069938	0.071029	0.058092	0.077125	0.050756	0.083073
46	0.083271	0.049765	0.070830	0.061214	0.074944	0.070533	0.016902	0.073556	0.057794	0.056456	0.067162	0.054473	0.050905	0.059529	0.071921	0.080743	0.080743	0.071921	0.059529	0.050905	0.054473	0.067162	0.056456	0.057794	0.073556	0.016902	0.070533	0.074944	0.061214	0.070830	0.049765	0.083271
47	0.083965	0.051747	0.070830	0.060372	0.072615	0.066766	0.018885	0.078017	0.057546	0.051351	0.068848	0.049071	0.052193	0.061165	0.075242	0.081388	0.081388	0.075242	0.061165	0.052193	0.049071	0.068848	0.051351	0.057546	0.078017	0.018885	0.066766	0.072615	0.060372	0.070830	0.051747	0.083965
48	0.081735	0.048724	0.074498	0.061363	0.070929	0.067361	0.018488	0.074250	0.059628	0.055465	0.068203	0.050508	0.049864	0.060421	0.076877	0.081685	0.081685	0.076877	0.060421	0.049864	0.050508	0.068203	0.055465	0.059628	0.074250	0.018488	0.067361	0.070929	0.061363	0.074498	0.048724	0.081735
49	0.079901	0.049517	0.074696	0.058042	0.072069	0.065675	0.016952	0.077274	0.063197	0.053532	0.067807	0.053532	0.053631	0.059480	0.071722	0.082974	0.082974	0.071722	0.059480	0.053631	0.053532	0.067807	0.053532	0.063197	0.077274	0.016952	0.065675	0.072069	0.058042	0.074696	0.049517	0.079901
50	0.079157	0.051400	0.076035	0.062206	0.071673	0.065378	0.017398	0.073755	0.061561	0.053532	0.066221	0.049864	0.051995	0.062751	0.074399	0.082677	0.082677	0.074399	0.062751	0.051995	0.049864	0.066221	0.053532	0.061561	0.073755	0.017398	0.065378	0.071673	0.062206	0.076035	0.051400	0.079157
51	0.081239	0.049765	0.075688	0.057695	0.072169	0.066914	0.019033	0.074944	0.058637	0.052887	0.072416	0.050112	0.050112	0.061660	0.076035	0.080694	0.080694	0.076035	0.061660	0.050112	0.050112	0.072416	0.052887	0.058637	0.074944	0.019033	0.066914	0.072169	0.057695	0.075688	0.049765	0.081239
52	0.084411	0.049864	0.072218	0.055663	0.068798	0.066914	0.018340	0.077175	0.060173	0.057745	0.068699	0.056555	0.049120	0.060223	0.073209	0.080892	0.080892	0.073209	0.060223	0.049120	0.056555	0.068699	0.057745	0.060173	0.077175	0.018340	0.066914	0.068798	0.055663	0.072218	0.049864	0.084411
53	0.078810	0.051945	0.072218	0.059529	0.074498	0.067410	0.016952	0.075886	0.059926	0.055812	0.066369	0.050359	0.048724	0.061264	0.078265	0.082032	0.082032	0.078265	0.061264	0.048724	0.050359	0.066369	0.055812	0.059926	0.075886	0.016952	0.067410	0.074498	0.059529	0.072218	0.051945	0.078810
54	0.078116	0.049864	0.074647	0.059331	0.076927	0.064981	0.019331	0.075192	0.061958	0.051549	0.069393	0.050905	0.050954	0.059182	0.073606	0.084064	0.084064	0.073606	0.059182	0.050954	0.050905	0.069393	0.051549	0.061958	0.075192	0.019331	0.064981	0.076927	0.059331	0.074647	0.049864	0.078116
55	0.082577	0.051995	0.073903	0.059480	0.070136	0.066022	0.018686	0.070731	0.062156	0.054771	0.069492	0.050558	0.053383	0.060322	0.074449	0.081338	0.081338	0.074449	0.060322	0.053383	0.050558	0.069492	0.054771	0.062156	0.070731	0.018686	0.066022	0.070136	0.059480	0.073903	0.051995	0.082577
56	0.079157	0.049467	0.079405	0.060223	0.074102	0.066617	0.018240	0.074151	0.060025	0.055217	0.069839	0.051450	0.047385	0.060025	0.073656	0.081041	0.081041	0.073656	0.060025	0.047385	0.051450	0.069839	0.055217	0.060025	0.074151	0.018240	0.066617	0.074102	0.060223	0.079405	0.049467	0.079157
57	0.079108	0.050954	0.073309	0.057299	0.071524	0.065576	0.018686	0.075539	0.062652	0.057150	0.071375	0.049963	0.049517	0.059678	0.075737	0.081933	0.081933	0.075737	0.059678	0.049517	0.049963	0.071375	0.057150	0.062652	0.075539	0.018686	0.065576	0.071524	0.057299	0.073309	0.050954	0.079108
58	0.078265	0.050905	0.072962	0.060669	0.072119	0.069740	0.018290	0.073209	0.062007	0.054374	0.072119	0.050607	0.051945	0.062800	0.071822	0.078166	0.078166	0.071822	0.062800	0.051945	0.050607	0.072119	0.054374	0.062007	0.073209	0.018290	0.069740	0.072119	0.060669	0.072962	0.050905	0.078265
59	0.081239	0.048377	0.075936	0.058786	0.076283	0.070235	0.018686	0.072615	0.060818	0.053532	0.067906	0.052937	0.051995	0.059380	0.074201	0.077076	0.077076	0.074201	0.059380	0.051995	0.052937	0.067906	0.053532	0.060818	0.072615	0.018686	0.070235	0.076283	0.058786	0.075936	0.048377	0.081239
60	0.081487	0.051599	0.076481	0.060768	0.072565	0.066568	0.018786	0.073606	0.060223	0.054027	0.070533	0.051945	0.047633	0.060372	0.072664	0.080743	0.080743	0.072664	0.060372	0.047633	0.051945	0.070533	0.054027	0.060223	0.073606	0.018786	0.066568	0.072565	0.060768	0.076481	0.051599	0.081487
61	0.079257	0.049170	0.071475	0.062007	0.071921	0.069542	0.015514	0.075589	0.061115	0.055465	0.069195	0.052689	0.050855	0.061809	0.075192	0.079207	0.079207	0.075192	0.061809	0.050855	0.052689	0.069195	0.055465	0.061115	0.075589	0.015514	0.069542	0.071921	0.062007	0.071475	0.049170	0.079257
62	0.078761	0.051053	0.074250	0.059083	0.075143	0.068600	0.018587	0.073656	0.059529	0.051499	0.068154	0.052193	0.050211	0.059678	0.076035	0.083569	0.083569	0.076035	0.059678	0.050211	0.052193	0.068154	0.051499	0.059529	0.073656	0.018587	0.068600	0.075143	0.059083	0.074250	0.051053	0.078761
63	0.078166	0.050756	0.074548	0.060173	0.075390	0.066617	0.018141	0.070682	0.061611	0.053532	0.072714	0.049170	0.050805	0.062454	0.076729	0.078513	0.078513	0.076729	0.062454	0.050805	0.049170	0.072714	0.053532	0.061611	0.070682	0.018141	0.066617	0.075390	0.060173	0.074548	0.050756	0.078166
64	0.080843	0.050657	0.075688	0.058786	0.072020	0.067212	0.018686	0.075440	0.063693	0.058885	0.069343	0.050211	0.048773	0.058786	0.071822	0.079157	0.079157	0.071822	0.058786	0.048773	0.050211	0.069343	0.058885	0.063693	0.075440	0.018686	0.067212	0.072020	0.058786	0.075688	0.050657	0.080843
65	0.080942	0.047534	0.077076	0.059777	0.075093	0.071029	0.016456	0.072962	0.057794	0.054325	0.069641	0.053779	0.048327	0.061214	0.072615	0.081437	0.081437	0.072615	0.061214	0.048327	0.053779	0.069641	0.054325	0.057794	0.072962	0.016456	0.071029	0.075093	0.059777	0.077076	0.047534	0.080942
66	0.076183	0.050458	0.078959	0.056555	0.072020	0.069740	0.019133	0.073209	0.063693	0.052639	0.068649	0.050805	0.051896	0.059727	0.074994	0.081338	0.081338	0.074994	0.059727	0.051896	0.050805	0.068649	0.052639	0.063693	0.073209	0.019133	0.069740	0.072020	0.056555	0.078959	0.050458	0.076183
67	0.079157	0.047385	0.076431	0.060818	0.072317	0.068401	0.017794	0.074052	0.061264	0.056109	0.073656	0.050706	0.050310	0.058934	0.073011	0.079653	0.079653	0.073011	0.058934	0.050310	0.050706	0.073656	0.056109	0.061264	0.074052	0.017794	0.068401	0.072317	0.060818	0.076431	0.047385	0.079157
68	0.077274	0.048674	0.078463	0.058637	0.071524	0.068104	0.018587	0.072615	0.062949	0.056704	0.071227	0.050012	0.048724	0.061165	0.071574	0.083767	0.083767	0.071574	0.061165	0.048724	0.050012	0.071227	0.056704	0.062949	0.072615	0.018587	0.068104	0.071524	0.058637	0.078463	0.048674	0.077274
69	0.082131	0.048525	0.071574	0.058240	0.072615	0.069591	0.017695	0.074746	0.061760	0.055812	0.072813	0.049467	0.052590	0.058290	0.072714	0.081437	0.081437	0.072714	0.058290	0.052590	0.049467	0.072813	0.055812	0.061760	0.074746	0.017695	0.069591	0.072615	0.058240	0.071574	0.048525	0.082131
70	0.079603	0.053680	0.076729	0.059083	0.069393	0.067708	0.018538	0.076580	0.061611	0.053680	0.068005	0.051499	0.048377	0.061115	0.073953	0.080446	0.080446	0.073953	0.061115	0.048377	0.051499	0.068005	0.053680	0.061611	0.076580	0.018538	0.067708	0.069393	0.059083	0.076729	0.053680	0.079603
71	0.077175	0.048872	0.072169	0.060768	0.077670	0.067014	0.018736	0.072763	0.062156	0.054721	0.068104	0.052243	0.051549	0.061462	0.074647	0.079950	0.079950	0.074647	0.061462	0.051549	0.052243	0.068104	0.054721	0.062156	0.072763	0.018736	0.067014	0.077670	0.060768	0.072169	0.048872	0.077175
72	0.081586	0.046592	0.077571	0.062800	0.074250	0.066022	0.018885	0.072912	0.060322	0.054027	0.069641	0.049665	0.050012	0.059926	0.076976	0.078810	0.078810	0.076976	0.059926	0.050012	0.049665	0.069641	0.054027	0.060322	0.072912	0.018885	0.066022	0.074250	0.062800	0.077571	0.046592	0.081586
73	0.081338	0.051450	0.073110	0.060273	0.072218	0.065725	0.017100	0.071524	0.063098	0.055415	0.071772	0.052788	0.052441	0.060818	0.070434	0.080496	0.080496	0.070434	0.060818	0.052441	0.052788	0.071772	0.055415	0.063098	0.071524	0.017100	0.065725	0.072218	0.060273	0.073110	0.051450	0.081338
74	0.084015	0.048625	0.075489	0.060967	0.073705	0.067757	0.018340	0.073606	0.059628	0.054027	0.067113	0.051648	0.051103	0.058587	0.074399	0.080991	0.080991	0.074399	0.058587	0.051103	0.051648	0.067113	0.054027	0.059628	0.073606	0.018340	0.067757	0.073705	0.060967	0.075489	0.048625	0.084015
75	0.081388	0.051103	0.074746	0.061214	0.072664	0.065675	0.015960	0.074696	0.061512	0.053036	0.071574	0.049219	0.051450	0.061809	0.073755	0.080198	0.080198	0.073755	0.061809	0.051450	0.049219	0.071574	0.053036	0.061512	0.074696	0.015960	0.065675	0.072664	0.061214	0.074746	0.051103	0.081388
76	0.080644	0.051549	0.074102	0.060719	0.073457	0.066815	0.017001	0.074349	0.061611	0.054523	0.069641	0.050260	0.051896	0.060372	0.073259	0.079802	0.079802	0.073259	0.060372	0.051896	0.050260	0.069641	0.054523	0.061611	0.074349	0.017001	0.066815	0.073457	0.060719	0.074102	0.051549	0.080644
77	0.082528	0.048178	0.073656	0.063247	0.073457	0.067807	0.015713	0.076283	0.062107	0.052937	0.068649	0.050310	0.048377	0.058587	0.077522	0.080644	0.080644	0.077522	0.058587	0.048377	0.050310	0.068649	0.052937	0.062107	0.076283	0.015713	0.067807	0.073457	0.063247	0.073656	0.048178	0.082528
78	0.080000	0.050458	0.074250	0.061760	0.072466	0.064287	0.018042	0.072714	0.061115	0.053978	0.069343	0.051103	0.050905	0.062503	0.078364	0.078711	0.078711	0.078364	0.062503	0.050905	0.051103	0.069343	0.053978	0.061115	0.072714	0.018042	0.064287	0.072466	0.061760	0.074250	0.050458	0.080000
79	0.084164	0.049963	0.073507	0.056853	0.073953	0.066766	0.017546	0.072962	0.061908	0.052887	0.072565	0.052639	0.052441	0.063147	0.072714	0.075985	0.075985	0.072714	0.063147	0.052441	0.052639	0.072565	0.052887	0.061908	0.072962	0.017546	0.066766	0.073953	0.056853	0.073507	0.049963	0.084164
80	0.082825	0.052441	0.079009	0.058191	0.073854	0.069938	0.015167	0.073804	0.061165	0.052144	0.071772	0.051252	0.052838	0.061165	0.069839	0.074597	0.074597	0.069839	0.061165	0.052838	0.051252	0.071772	0.052144	0.061165	0.073804	0.015167	0.069938	0.073854	0.058191	0.079009	0.052441	0.082825
81	0.082974	0.052689	0.073507	0.061512	0.071524	0.071722	0.019628	0.072813	0.057497	0.057200	0.071177	0.049913	0.050012	0.059033	0.068600	0.080198	0.080198	0.068600	0.059033	0.050012	0.049913	0.071177	0.057200	0.057497	0.072813	0.019628	0.071722	0.071524	0.061512	0.073507	0.052689	0.082974
82	0.080149	0.049616	0.072962	0.059281	0.072862	0.072664	0.019876	0.075242	0.059727	0.053432	0.069145	0.050607	0.049765	0.060025	0.072169	0.082478	0.082478	0.072169	0.060025	0.049765	0.050607	0.069145	0.053432	0.059727	0.075242	0.019876	0.072664	0.072862	0.059281	0.072962	0.049616	0.080149
83	0.079108	0.050260	0.075390	0.057745	0.073903	0.067361	0.018538	0.075936	0.056258	0.055960	0.068154	0.053779	0.052292	0.059480	0.076183	0.079653	0.079653	0.076183	0.059480	0.052292	0.053779	0.068154	0.055960	0.056258	0.075936	0.018538	0.067361	0.073903	0.057745	0.075390	0.050260	0.079108
84	0.081338	0.050211	0.073408	0.056605	0.073903	0.068055	0.018786	0.072317	0.058290	0.056159	0.071772	0.052045	0.049963	0.059827	0.074796	0.082528	0.082528	0.074796	0.059827	0.049963	0.052045	0.071772	0.056159	0.058290	0.072317	0.018786	0.068055	0.073903	0.056605	0.073408	0.050211	0.081338
85	0.077770	0.052243	0.073606	0.059876	0.073804	0.065428	0.018984	0.076035	0.061462	0.055415	0.071128	0.050756	0.050062	0.059827	0.074647	0.078959	0.078959	0.074647	0.059827	0.050062	0.050756	0.071128	0.055415	0.061462	0.076035	0.018984	0.065428	0.073804	0.059876	0.073606	0.052243	0.077770
86	0.079851	0.049517	0.074597	0.059133	0.072763	0.068104	0.018736	0.073309	0.059926	0.055713	0.071970	0.050756	0.051995	0.062652	0.070781	0.080198	0.080198	0.070781	0.062652	0.051995	0.050756	0.071970	0.055713	0.059926	0.073309	0.018736	0.068104	0.072763	0.059133	0.074597	0.049517	0.079851
87	0.080595	0.049616	0.075985	0.058340	0.073408	0.071177	0.017695	0.073705	0.060372	0.053978	0.071128	0.050607	0.046840	0.063643	0.074696	0.078216	0.078216	0.074696	0.063643	0.046840	0.050607	0.071128	0.053978	0.060372	0.073705	0.017695	0.071177	0.073408	0.058340	0.075985	0.049616	0.080595
88	0.080942	0.049765	0.070682	0.059827	0.074449	0.069393	0.019033	0.075539	0.060520	0.055960	0.070335	0.052689	0.049021	0.059380	0.071524	0.080942	0.080942	0.071524	0.059380	0.049021	0.052689	0.070335	0.055960	0.060520	0.075539	0.019033	0.069393	0.074449	0.059827	0.070682	0.049765	0.080942
89	0.077869	0.049665	0.075886	0.061512	0.071673	0.070979	0.017943	0.073903	0.058340	0.053234	0.069641	0.050359	0.052689	0.060917	0.075737	0.079653	0.079653	0.075737	0.060917	0.052689	0.050359	0.069641	0.053234	0.058340	0.073903	0.017943	0.070979	0.071673	0.061512	0.075886	0.049665	0.077869
90	0.079257	0.050211	0.072169	0.058934	0.072714	0.069294	0.018984	0.073804	0.060173	0.054077	0.070731	0.054226	0.050359	0.059182	0.073011	0.082875	0.082875	0.073011	0.059182	0.050359	0.054226	0.070731	0.054077	0.060173	0.073804	0.018984	0.069294	0.072714	0.058934	0.072169	0.050211	0.079257
91	0.079455	0.052639	0.073457	0.056952	0.070136	0.066419	0.019430	0.076778	0.059876	0.056704	0.068352	0.049963	0.049517	0.063197	0.074300	0.082825	0.082825	0.074300	0.063197	0.049517	0.049963	0.068352	0.056704	0.059876	0.076778	0.019430	0.066419	0.070136	0.056952	0.073457	0.052639	0.079455
92	0.076877	0.046890	0.075440	0.059777	0.073309	0.068798	0.019529	0.077323	0.056258	0.056952	0.067113	0.055217	0.051995	0.062652	0.072962	0.078910	0.078910	0.072962	0.062652	0.051995	0.055217	0.067113	0.056952	0.056258	0.077323	0.019529	0.068798	0.073309	0.059777	0.075440	0.046890	0.076877
93	0.079108	0.048823	0.071128	0.059380	0.074002	0.071375	0.018290	0.071623	0.058686	0.053631	0.071574	0.051152	0.051549	0.062354	0.077274	0.080050	0.080050	0.077274	0.062354	0.051549	0.051152	0.071574	0.053631	0.058686	0.071623	0.018290	0.071375	0.074002	0.059380	0.071128	0.048823	0.079108
94	0.075985	0.051698	0.074250	0.061413	0.072813	0.065973	0.020025	0.077373	0.058389	0.056059	0.072119	0.051698	0.049120	0.059777	0.071177	0.082131	0.082131	0.071177	0.059777	0.049120	0.051698	0.072119	0.056059	0.058389	0.077373	0.020025	0.065973	0.072813	0.061413	0.074250	0.051698	0.075985
95	0.076481	0.049616	0.074944	0.055266	0.073309	0.069244	0.018389	0.072565	0.063098	0.056952	0.067955	0.049566	0.053879	0.061165	0.077472	0.080099	0.080099	0.077472	0.061165	0.053879	0.049566	0.067955	0.056952	0.063098	0.072565	0.018389	0.069244	0.073309	0.055266	0.074944	0.049616	0.076481
96	0.079752	0.051896	0.078017	0.057100	0.073507	0.071822	0.016902	0.074746	0.061512	0.053234	0.072317	0.051698	0.048625	0.057893	0.072763	0.078216	0.078216	0.072763	0.057893	0.048625	0.051698	0.072317	0.053234	0.061512	0.074746	0.016902	0.071822	0.073507	0.057100	0.078017	0.051896	0.079752
97	0.077522	0.050905	0.075489	0.059480	0.073209	0.073160	0.016406	0.072069	0.062404	0.054523	0.073110	0.049963	0.048327	0.058092	0.074944	0.080397	0.080397	0.074944	0.058092	0.048327	0.049963	0.073110	0.054523	0.062404	0.072069	0.016406	0.073160	0.073209	0.059480	0.075489	0.050905	0.077522
98	0.078761	0.049864	0.073358	0.059480	0.070979	0.072218	0.018042	0.075440	0.064287	0.056357	0.068352	0.050954	0.049120	0.059033	0.072466	0.081289	0.081289	0.072466	0.059033	0.049120	0.050954	0.068352	0.056357	0.064287	0.075440	0.018042	0.072218	0.070979	0.059480	0.073358	0.049864	0.078761
99	0.080297	0.049170	0.072763	0.060917	0.070880	0.073011	0.019876	0.073705	0.058389	0.056853	0.068302	0.048674	0.055366	0.059926	0.070483	0.081388	0.081388	0.070483	0.059926	0.055366	0.048674	0.068302	0.056853	0.058389	0.073705	0.019876	0.073011	0.070880	0.060917	0.072763	0.049170	0.080297
100	0.078265	0.052639	0.075043	0.058984	0.074449	0.070335	0.018587	0.075589	0.060025	0.055613	0.066716	0.049071	0.049318	0.060818	0.074449	0.080099	0.080099	0.074449	0.060818	0.049318	0.049071	0.066716	0.055613	0.060025	0.075589	0.018587	0.070335	0.074449	0.058984	0.075043	0.052639	0.078265
101	0.077770	0.052689	0.072218	0.059380	0.078315	0.069442	0.016952	0.074696	0.060471	0.054077	0.069988	0.050260	0.051698	0.061413	0.069641	0.080991	0.080991	0.069641	0.061413	0.051698	0.050260	0.069988	0.054077	0.060471	0.074696	0.016952	0.069442	0.078315	0.059380	0.072218	0.052689	0.077770
102	0.084362	0.049963	0.075539	0.058389	0.074399	0.070087	0.019033	0.074102	0.060124	0.052788	0.066022	0.049864	0.047584	0.060570	0.073209	0.083965	0.083965	0.073209	0.060570	0.047584	0.049864	0.066022	0.052788	0.060124	0.074102	0.019033	0.070087	0.074399	0.058389	0.075539	0.049963	0.084362
103	0.080000	0.049913	0.075787	0.060768	0.072069	0.068352	0.019480	0.073507	0.058042	0.053928	0.070235	0.051599	0.052193	0.061908	0.071375	0.080843	0.080843	0.071375	0.061908	0.052193	0.051599	0.070235	0.053928	0.058042	0.073507	0.019480	0.068352	0.072069	0.060768	0.075787	0.049913	0.080000
104	0.081685	0.049517	0.073110	0.057993	0.071722	0.066617	0.018290	0.077472	0.059380	0.059182	0.067311	0.051004	0.050607	0.061760	0.072862	0.081487	0.081487	0.072862	0.061760	0.050607	0.051004	0.067311	0.059182	0.059380	0.077472	0.018290	0.066617	0.071722	0.057993	0.073110	0.049517	0.081685
105	0.081834	0.051004	0.071524	0.059033	0.073953	0.070830	0.017546	0.074746	0.057001	0.055762	0.067460	0.051351	0.050508	0.059827	0.073309	0.084312	0.084312	0.073309	0.059827	0.050508	0.051351	0.067460	0.055762	0.057001	0.074746	0.017546	0.070830	0.073953	0.059033	0.071524	0.051004	0.081834
106	0.081090	0.054176	0.070384	0.057646	0.073606	0.071871	0.018340	0.073606	0.056803	0.052243	0.070285	0.050508	0.050211	0.061710	0.076035	0.081487	0.081487	0.076035	0.061710	0.050211	0.050508	0.070285	0.052243	0.056803	0.073606	0.018340	0.071871	0.073606	0.057646	0.070384	0.054176	0.081090
107	0.081884	0.047683	0.072813	0.059331	0.077472	0.070582	0.018637	0.073309	0.060917	0.055019	0.068699	0.050409	0.049765	0.059628	0.076927	0.076927	0.076927	0.076927	0.059628	0.049765	0.050409	0.068699	0.055019	0.060917	0.073309	0.018637	0.070582	0.077472	0.059331	0.072813	0.047683	0.081884
108	0.080694	0.052292	0.077175	0.059876	0.071029	0.069294	0.018835	0.073755	0.063197	0.054523	0.067509	0.051846	0.050260	0.061214	0.068005	0.080496	0.080496	0.068005	0.061214	0.050260	0.051846	0.067509	0.054523	0.063197	0.073755	0.018835	0.069294	0.071029	0.059876	0.077175	0.052292	0.080694
