AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.089887	0.087260	0.049898	0.073634	0.073931	0.061692	0.060403	0.056241	0.070859	0.045587	0.064021	0.064962	0.016600	0.053218	0.073931	0.057876	0.057876	0.073931	0.053218	0.016600	0.064962	0.064021	0.045587	0.070859	0.056241	0.060403	0.061692	0.073931	0.073634	0.049898	0.087260	0.089887
0.087508	0.084089	0.049502	0.067440	0.074674	0.060156	0.063178	0.055498	0.071404	0.049601	0.064566	0.064070	0.018929	0.054209	0.073931	0.061246	0.061246	0.073931	0.054209	0.018929	0.064070	0.064566	0.049601	0.071404	0.055498	0.063178	0.060156	0.074674	0.067440	0.049502	0.084089	0.087508
0.084039	0.086666	0.049006	0.072940	0.076656	0.060899	0.065953	0.050295	0.071453	0.050245	0.069273	0.067787	0.017095	0.051435	0.070611	0.055646	0.055646	0.070611	0.051435	0.017095	0.067787	0.069273	0.050245	0.071453	0.050295	0.065953	0.060899	0.076656	0.072940	0.049006	0.086666	0.084039
0.084436	0.086170	0.045984	0.070809	0.068827	0.060156	0.062187	0.056340	0.068926	0.052326	0.066944	0.068728	0.017541	0.051335	0.077201	0.062088	0.062088	0.077201	0.051335	0.017541	0.068728	0.066944	0.052326	0.068926	0.056340	0.062187	0.060156	0.068827	0.070809	0.045984	0.086170	0.084436
0.084485	0.084039	0.049601	0.074030	0.072048	0.061097	0.065656	0.058719	0.066350	0.050097	0.064813	0.067390	0.017938	0.051880	0.075318	0.056538	0.056538	0.075318	0.051880	0.017938	0.067390	0.064813	0.050097	0.066350	0.058719	0.065656	0.061097	0.072048	0.074030	0.049601	0.084039	0.084485
0.081909	0.086368	0.047272	0.074030	0.073336	0.060106	0.063575	0.054606	0.073287	0.049849	0.064467	0.068778	0.016897	0.053615	0.072742	0.059165	0.059165	0.072742	0.053615	0.016897	0.068778	0.064467	0.049849	0.073287	0.054606	0.063575	0.060106	0.073336	0.074030	0.047272	0.086368	0.081909
0.086864	0.085130	0.046678	0.072742	0.071552	0.060998	0.063872	0.053664	0.074129	0.054754	0.065359	0.066597	0.016600	0.053367	0.069372	0.058322	0.058322	0.069372	0.053367	0.016600	0.066597	0.065359	0.054754	0.074129	0.053664	0.063872	0.060998	0.071552	0.072742	0.046678	0.085130	0.086864
0.085179	0.083197	0.049799	0.075913	0.074327	0.060255	0.063674	0.053763	0.070413	0.051484	0.067390	0.063129	0.016996	0.052178	0.071602	0.060701	0.060701	0.071602	0.052178	0.016996	0.063129	0.067390	0.051484	0.070413	0.053763	0.063674	0.060255	0.074327	0.075913	0.049799	0.083197	0.085179
0.086269	0.086616	0.047074	0.073287	0.072940	0.057777	0.063773	0.052277	0.072791	0.053417	0.067737	0.063922	0.016253	0.053317	0.072841	0.059710	0.059710	0.072841	0.053317	0.016253	0.063922	0.067737	0.053417	0.072791	0.052277	0.063773	0.057777	0.072940	0.073287	0.047074	0.086616	0.086269
0.082949	0.087904	0.052574	0.074922	0.071503	0.059957	0.064021	0.053863	0.074922	0.049452	0.062980	0.069025	0.016154	0.049799	0.071850	0.058124	0.058124	0.071850	0.049799	0.016154	0.069025	0.062980	0.049452	0.074922	0.053863	0.064021	0.059957	0.071503	0.074922	0.052574	0.087904	0.082949
0.084089	0.083544	0.048907	0.074426	0.073634	0.061989	0.063228	0.053268	0.070314	0.053119	0.062485	0.065210	0.015609	0.053763	0.076904	0.059511	0.059511	0.076904	0.053763	0.015609	0.065210	0.062485	0.053119	0.070314	0.053268	0.063228	0.061989	0.073634	0.074426	0.048907	0.083544	0.084089
0.082999	0.083494	0.050592	0.076409	0.072841	0.061989	0.060750	0.054903	0.068877	0.051038	0.065904	0.065061	0.016848	0.051930	0.075517	0.060849	0.060849	0.075517	0.051930	0.016848	0.065061	0.065904	0.051038	0.068877	0.054903	0.060750	0.061989	0.072841	0.076409	0.050592	0.083494	0.082999
0.082949	0.081859	0.050344	0.071602	0.073634	0.062039	0.060701	0.055300	0.078440	0.050592	0.062039	0.067142	0.015559	0.053218	0.074377	0.060205	0.060205	0.074377	0.053218	0.015559	0.067142	0.062039	0.050592	0.078440	0.055300	0.060701	0.062039	0.073634	0.071602	0.050344	0.081859	0.082949
0.088697	0.083792	0.050592	0.073089	0.073089	0.060701	0.064516	0.049948	0.070066	0.051038	0.064962	0.064665	0.017492	0.052525	0.075120	0.059710	0.059710	0.075120	0.052525	0.017492	0.064665	0.064962	0.051038	0.070066	0.049948	0.064516	0.060701	0.073089	0.073089	0.050592	0.083792	0.088697
0.080719	0.088103	0.049403	0.075913	0.075269	0.057975	0.063030	0.052475	0.069273	0.048511	0.063872	0.067588	0.017442	0.052178	0.078192	0.060056	0.060056	0.078192	0.052178	0.017442	0.067588	0.063872	0.048511	0.069273	0.052475	0.063030	0.057975	0.075269	0.075913	0.049403	0.088103	0.080719
0.080719	0.085080	0.049750	0.075417	0.070066	0.062485	0.061989	0.054854	0.066845	0.051236	0.064813	0.068827	0.016897	0.055448	0.074872	0.060701	0.060701	0.074872	0.055448	0.016897	0.068827	0.064813	0.051236	0.066845	0.054854	0.061989	0.062485	0.070066	0.075417	0.049750	0.085080	0.080719
0.083247	0.081909	0.047718	0.078787	0.068480	0.060948	0.063674	0.051534	0.070710	0.050741	0.069273	0.068480	0.017839	0.053020	0.074674	0.058966	0.058966	0.074674	0.053020	0.017839	0.068480	0.069273	0.050741	0.070710	0.051534	0.063674	0.060948	0.068480	0.078787	0.047718	0.081909	0.083247
0.085080	0.078539	0.049106	0.076755	0.069372	0.063277	0.060899	0.052426	0.071503	0.049601	0.067588	0.066597	0.017393	0.054507	0.074476	0.062881	0.062881	0.074476	0.054507	0.017393	0.066597	0.067588	0.049601	0.071503	0.052426	0.060899	0.063277	0.069372	0.076755	0.049106	0.078539	0.085080
0.080868	0.079778	0.049353	0.073931	0.075665	0.057430	0.066003	0.052376	0.075963	0.052178	0.069422	0.067638	0.015658	0.051236	0.073435	0.059065	0.059065	0.073435	0.051236	0.015658	0.067638	0.069422	0.052178	0.075963	0.052376	0.066003	0.057430	0.075665	0.073931	0.049353	0.079778	0.080868
0.082057	0.082503	0.049750	0.074872	0.071503	0.061741	0.064962	0.052277	0.069422	0.050344	0.066845	0.069323	0.016649	0.052029	0.074526	0.061196	0.061196	0.074526	0.052029	0.016649	0.069323	0.066845	0.050344	0.069422	0.052277	0.064962	0.061741	0.071503	0.074872	0.049750	0.082503	0.082057
0.083048	0.084535	0.048660	0.076706	0.069372	0.061295	0.063872	0.049799	0.072048	0.054011	0.067241	0.066449	0.018433	0.051335	0.072643	0.060552	0.060552	0.072643	0.051335	0.018433	0.066449	0.067241	0.054011	0.072048	0.049799	0.063872	0.061295	0.069372	0.076706	0.048660	0.084535	0.083048
0.081562	0.084139	0.049552	0.073832	0.072444	0.064764	0.061890	0.052326	0.071354	0.055894	0.064863	0.062831	0.017789	0.053020	0.074526	0.059214	0.059214	0.074526	0.053020	0.017789	0.062831	0.064863	0.055894	0.071354	0.052326	0.061890	0.064764	0.072444	0.073832	0.049552	0.084139	0.081562
0.084139	0.084684	0.047371	0.077152	0.072742	0.062237	0.060205	0.052376	0.070363	0.052921	0.068976	0.062930	0.017888	0.050097	0.074972	0.060948	0.060948	0.074972	0.050097	0.017888	0.062930	0.068976	0.052921	0.070363	0.052376	0.060205	0.062237	0.072742	0.077152	0.047371	0.084684	0.084139
0.083346	0.081017	0.052178	0.074625	0.070066	0.061246	0.062237	0.055894	0.069868	0.051534	0.064863	0.067390	0.016897	0.052376	0.077053	0.059412	0.059412	0.077053	0.052376	0.016897	0.067390	0.064863	0.051534	0.069868	0.055894	0.062237	0.061246	0.070066	0.074625	0.052178	0.081017	0.083346
0.082553	0.081017	0.050691	0.078291	0.073237	0.062633	0.062039	0.049898	0.071850	0.051435	0.066003	0.064268	0.017591	0.052673	0.075219	0.060602	0.060602	0.075219	0.052673	0.017591	0.064268	0.066003	0.051435	0.071850	0.049898	0.062039	0.062633	0.073237	0.078291	0.050691	0.081017	0.082553
0.082008	0.084386	0.048907	0.074426	0.073089	0.058273	0.060899	0.052624	0.071751	0.052326	0.067836	0.062732	0.018235	0.056737	0.074179	0.061593	0.061593	0.074179	0.056737	0.018235	0.062732	0.067836	0.052326	0.071751	0.052624	0.060899	0.058273	0.073089	0.074426	0.048907	0.084386	0.082008
0.083643	0.082206	0.048957	0.075417	0.071552	0.062782	0.063822	0.051385	0.072742	0.050939	0.068282	0.066201	0.017194	0.051583	0.073535	0.059759	0.059759	0.073535	0.051583	0.017194	0.066201	0.068282	0.050939	0.072742	0.051385	0.063822	0.062782	0.071552	0.075417	0.048957	0.082206	0.083643
0.083792	0.085328	0.047421	0.071255	0.074080	0.061345	0.062237	0.052574	0.072444	0.050245	0.066003	0.066796	0.017095	0.054606	0.076062	0.058719	0.058719	0.076062	0.054606	0.017095	0.066796	0.066003	0.050245	0.072444	0.052574	0.062237	0.061345	0.074080	0.071255	0.047421	0.085328	0.083792
0.081562	0.083990	0.050146	0.080373	0.073584	0.060007	0.062237	0.049502	0.070908	0.052723	0.066201	0.065160	0.017839	0.052525	0.074426	0.058818	0.058818	0.074426	0.052525	0.017839	0.065160	0.066201	0.052723	0.070908	0.049502	0.062237	0.060007	0.073584	0.080373	0.050146	0.083990	0.081562
0.078192	0.084931	0.049205	0.073832	0.072494	0.062980	0.060899	0.051633	0.072246	0.051088	0.064021	0.068332	0.017789	0.054854	0.074823	0.062683	0.062683	0.074823	0.054854	0.017789	0.068332	0.064021	0.051088	0.072246	0.051633	0.060899	0.062980	0.072494	0.073832	0.049205	0.084931	0.078192
0.084238	0.085526	0.049006	0.075467	0.071701	0.060998	0.059809	0.049750	0.071751	0.051732	0.070314	0.068232	0.016699	0.050889	0.072296	0.061593	0.061593	0.072296	0.050889	0.016699	0.068232	0.070314	0.051732	0.071751	0.049750	0.059809	0.060998	0.071701	0.075467	0.049006	0.085526	0.084238
0.080521	0.083643	0.050592	0.072147	0.072841	0.060502	0.063376	0.053070	0.070215	0.051930	0.070710	0.067440	0.016897	0.052128	0.073386	0.060602	0.060602	0.073386	0.052128	0.016897	0.067440	0.070710	0.051930	0.070215	0.053070	0.063376	0.060502	0.072841	0.072147	0.050592	0.083643	0.080521
0.080719	0.086170	0.049849	0.077300	0.073039	0.057975	0.060800	0.050889	0.076854	0.049898	0.065309	0.067341	0.016501	0.054507	0.075269	0.057579	0.057579	0.075269	0.054507	0.016501	0.067341	0.065309	0.049898	0.076854	0.050889	0.060800	0.057975	0.073039	0.077300	0.049849	0.086170	0.080719
0.080422	0.084882	0.051831	0.072841	0.073188	0.060651	0.060602	0.053763	0.073237	0.054209	0.065507	0.067390	0.018879	0.053119	0.070016	0.059462	0.059462	0.070016	0.053119	0.018879	0.067390	0.065507	0.054209	0.073237	0.053763	0.060602	0.060651	0.073188	0.072841	0.051831	0.084882	0.080422
0.081017	0.081760	0.050245	0.074426	0.074129	0.061048	0.061493	0.052475	0.072791	0.051137	0.067241	0.066597	0.016451	0.054011	0.074625	0.060552	0.060552	0.074625	0.054011	0.016451	0.066597	0.067241	0.051137	0.072791	0.052475	0.061493	0.061048	0.074129	0.074426	0.050245	0.081760	0.081017
0.080075	0.080521	0.049353	0.074972	0.073138	0.060255	0.064268	0.053268	0.073188	0.052277	0.068183	0.068084	0.016550	0.051732	0.074625	0.059511	0.059511	0.074625	0.051732	0.016550	0.068084	0.068183	0.052277	0.073188	0.053268	0.064268	0.060255	0.073138	0.074972	0.049353	0.080521	0.080075
0.080125	0.082949	0.049750	0.075764	0.071552	0.060849	0.064615	0.052128	0.070066	0.051583	0.068431	0.067192	0.018185	0.051930	0.072841	0.062039	0.062039	0.072841	0.051930	0.018185	0.067192	0.068431	0.051583	0.070066	0.052128	0.064615	0.060849	0.071552	0.075764	0.049750	0.082949	0.080125
0.081116	0.085328	0.050790	0.074426	0.071701	0.058818	0.060750	0.053417	0.072345	0.052723	0.065458	0.066250	0.018086	0.050642	0.075071	0.063079	0.063079	0.075071	0.050642	0.018086	0.066250	0.065458	0.052723	0.072345	0.053417	0.060750	0.058818	0.071701	0.074426	0.050790	0.085328	0.081116
0.083197	0.088202	0.050394	0.073089	0.072246	0.061692	0.064120	0.050889	0.070413	0.051236	0.064962	0.071453	0.017987	0.050097	0.072345	0.057678	0.057678	0.072345	0.050097	0.017987	0.071453	0.064962	0.051236	0.070413	0.050889	0.064120	0.061692	0.072246	0.073089	0.050394	0.088202	0.083197
0.077945	0.084386	0.050543	0.073634	0.073535	0.062286	0.060156	0.055597	0.075517	0.051236	0.062237	0.069124	0.014766	0.054259	0.074625	0.060156	0.060156	0.074625	0.054259	0.014766	0.069124	0.062237	0.051236	0.075517	0.055597	0.060156	0.062286	0.073535	0.073634	0.050543	0.084386	0.077945
0.082057	0.085625	0.051286	0.072494	0.073188	0.060502	0.062683	0.051781	0.066449	0.051236	0.071751	0.067787	0.016649	0.053516	0.074476	0.058520	0.058520	0.074476	0.053516	0.016649	0.067787	0.071751	0.051236	0.066449	0.051781	0.062683	0.060502	0.073188	0.072494	0.051286	0.085625	0.082057
0.081215	0.083643	0.048263	0.076409	0.069917	0.062534	0.059412	0.051435	0.074179	0.051682	0.067390	0.064913	0.017987	0.055002	0.077499	0.058520	0.058520	0.077499	0.055002	0.017987	0.064913	0.067390	0.051682	0.074179	0.051435	0.059412	0.062534	0.069917	0.076409	0.048263	0.083643	0.081215
0.079233	0.085675	0.051385	0.073138	0.073584	0.061791	0.061147	0.051633	0.070165	0.052872	0.068084	0.067638	0.018929	0.050097	0.076012	0.058619	0.058619	0.076012	0.050097	0.018929	0.067638	0.068084	0.052872	0.070165	0.051633	0.061147	0.061791	0.073584	0.073138	0.051385	0.085675	0.079233
0.081562	0.087359	0.046182	0.074327	0.068926	0.059957	0.062980	0.054061	0.068480	0.052376	0.071552	0.067588	0.017145	0.051534	0.074179	0.061791	0.061791	0.074179	0.051534	0.017145	0.067588	0.071552	0.052376	0.068480	0.054061	0.062980	0.059957	0.068926	0.074327	0.046182	0.087359	0.081562
0.082553	0.083544	0.049651	0.077152	0.072940	0.062385	0.060750	0.053813	0.071106	0.049898	0.068629	0.066201	0.018334	0.052227	0.071156	0.059660	0.059660	0.071156	0.052227	0.018334	0.066201	0.068629	0.049898	0.071106	0.053813	0.060750	0.062385	0.072940	0.077152	0.049651	0.083544	0.082553
0.078787	0.081314	0.051435	0.072890	0.075170	0.058322	0.061741	0.052822	0.072791	0.053565	0.064913	0.068827	0.018185	0.051831	0.077003	0.060403	0.060403	0.077003	0.051831	0.018185	0.068827	0.064913	0.053565	0.072791	0.052822	0.061741	0.058322	0.075170	0.072890	0.051435	0.081314	0.078787
0.079134	0.084585	0.050146	0.073089	0.073188	0.062683	0.062336	0.053268	0.071404	0.050741	0.067539	0.070165	0.018037	0.054556	0.069521	0.059611	0.059611	0.069521	0.054556	0.018037	0.070165	0.067539	0.050741	0.071404	0.053268	0.062336	0.062683	0.073188	0.073089	0.050146	0.084585	0.079134
0.078539	0.083395	0.049651	0.073485	0.074922	0.060056	0.060304	0.050245	0.076409	0.051930	0.066151	0.067489	0.018483	0.054209	0.073881	0.060849	0.060849	0.073881	0.054209	0.018483	0.067489	0.066151	0.051930	0.076409	0.050245	0.060304	0.060056	0.074922	0.073485	0.049651	0.083395	0.078539
0.080422	0.083197	0.050344	0.072444	0.075963	0.059710	0.059313	0.054160	0.070908	0.051980	0.067043	0.067489	0.017888	0.053268	0.074228	0.061642	0.061642	0.074228	0.053268	0.017888	0.067489	0.067043	0.051980	0.070908	0.054160	0.059313	0.059710	0.075963	0.072444	0.050344	0.083197	0.080422
0.078837	0.081116	0.051831	0.076260	0.072048	0.060651	0.064417	0.050691	0.073683	0.052029	0.066449	0.070413	0.016501	0.052079	0.073733	0.059264	0.059264	0.073733	0.052079	0.016501	0.070413	0.066449	0.052029	0.073683	0.050691	0.064417	0.060651	0.072048	0.076260	0.051831	0.081116	0.078837
0.079530	0.083197	0.050344	0.074773	0.071453	0.063030	0.061147	0.050295	0.071751	0.052227	0.070066	0.067093	0.017343	0.053317	0.071850	0.062584	0.062584	0.071850	0.053317	0.017343	0.067093	0.070066	0.052227	0.071751	0.050295	0.061147	0.063030	0.071453	0.074773	0.050344	0.083197	0.079530
0.080125	0.082107	0.048907	0.072593	0.074575	0.060701	0.060552	0.053020	0.075566	0.050443	0.066399	0.066994	0.020465	0.049948	0.074327	0.063277	0.063277	0.074327	0.049948	0.020465	0.066994	0.066399	0.050443	0.075566	0.053020	0.060552	0.060701	0.074575	0.072593	0.048907	0.082107	0.080125
0.081562	0.081661	0.049155	0.073435	0.075913	0.062187	0.065359	0.050146	0.068629	0.051682	0.065904	0.072147	0.018136	0.050146	0.073287	0.060651	0.060651	0.073287	0.050146	0.018136	0.072147	0.065904	0.051682	0.068629	0.050146	0.065359	0.062187	0.075913	0.073435	0.049155	0.081661	0.081562
0.078291	0.085873	0.050295	0.071404	0.072494	0.060304	0.059908	0.054408	0.072494	0.051088	0.064962	0.071057	0.016501	0.057876	0.073435	0.059611	0.059611	0.073435	0.057876	0.016501	0.071057	0.064962	0.051088	0.072494	0.054408	0.059908	0.060304	0.072494	0.071404	0.050295	0.085873	0.078291
0.079877	0.083346	0.048214	0.076458	0.076161	0.058719	0.060552	0.051781	0.074278	0.049799	0.067142	0.070561	0.016897	0.051137	0.075120	0.059957	0.059957	0.075120	0.051137	0.016897	0.070561	0.067142	0.049799	0.074278	0.051781	0.060552	0.058719	0.076161	0.076458	0.048214	0.083346	0.079877
0.079431	0.081958	0.049601	0.071751	0.074526	0.061394	0.062336	0.053714	0.070016	0.049502	0.065755	0.070760	0.017442	0.057182	0.071998	0.062633	0.062633	0.071998	0.057182	0.017442	0.070760	0.065755	0.049502	0.070016	0.053714	0.062336	0.061394	0.074526	0.071751	0.049601	0.081958	0.079431
0.084783	0.082949	0.049601	0.072296	0.069422	0.059264	0.061989	0.051286	0.070958	0.051980	0.068431	0.067043	0.019077	0.053863	0.075467	0.061593	0.061593	0.075467	0.053863	0.019077	0.067043	0.068431	0.051980	0.070958	0.051286	0.061989	0.059264	0.069422	0.072296	0.049601	0.082949	0.084783
0.082503	0.082999	0.049849	0.075913	0.073188	0.060849	0.063079	0.052624	0.070512	0.048461	0.069372	0.065359	0.018532	0.053417	0.072742	0.060602	0.060602	0.072742	0.053417	0.018532	0.065359	0.069372	0.048461	0.070512	0.052624	0.063079	0.060849	0.073188	0.075913	0.049849	0.082999	0.082503
0.078490	0.080769	0.052872	0.072989	0.073386	0.060552	0.061493	0.052971	0.072543	0.049403	0.067836	0.067142	0.017492	0.053218	0.075616	0.063228	0.063228	0.075616	0.053218	0.017492	0.067142	0.067836	0.049403	0.072543	0.052971	0.061493	0.060552	0.073386	0.072989	0.052872	0.080769	0.078490
0.082751	0.082702	0.051732	0.071057	0.072444	0.059908	0.060304	0.053615	0.073386	0.050543	0.070314	0.068381	0.016649	0.051435	0.074129	0.060651	0.060651	0.074129	0.051435	0.016649	0.068381	0.070314	0.050543	0.073386	0.053615	0.060304	0.059908	0.072444	0.071057	0.051732	0.082702	0.082751
0.084039	0.083247	0.049750	0.075120	0.073733	0.058520	0.062881	0.050790	0.074377	0.051930	0.066003	0.065210	0.018384	0.051732	0.074625	0.059660	0.059660	0.074625	0.051732	0.018384	0.065210	0.066003	0.051930	0.074377	0.050790	0.062881	0.058520	0.073733	0.075120	0.049750	0.083247	0.084039
0.079481	0.085377	0.049403	0.072395	0.078143	0.063030	0.061840	0.051880	0.072494	0.047322	0.067787	0.069124	0.016649	0.055200	0.069075	0.060800	0.060800	0.069075	0.055200	0.016649	0.069124	0.067787	0.047322	0.072494	0.051880	0.061840	0.063030	0.078143	0.072395	0.049403	0.085377	0.079481
0.079778	0.078837	0.047371	0.071354	0.076557	0.061692	0.060948	0.051732	0.074377	0.050790	0.070165	0.068480	0.016600	0.052723	0.074278	0.064318	0.064318	0.074278	0.052723	0.016600	0.068480	0.070165	0.050790	0.074377	0.051732	0.060948	0.061692	0.076557	0.071354	0.047371	0.078837	0.079778
0.080274	0.075417	0.048957	0.073336	0.076854	0.063723	0.064120	0.052376	0.070165	0.049502	0.069174	0.069769	0.018631	0.053516	0.073980	0.060205	0.060205	0.073980	0.053516	0.018631	0.069769	0.069174	0.049502	0.070165	0.052376	0.064120	0.063723	0.076854	0.073336	0.048957	0.075417	0.080274
0.081512	0.080620	0.048461	0.072098	0.071503	0.059165	0.061543	0.051137	0.072444	0.052971	0.070115	0.068778	0.017739	0.056241	0.075071	0.060602	0.060602	0.075071	0.056241	0.017739	0.068778	0.070115	0.052971	0.072444	0.051137	0.061543	0.059165	0.071503	0.072098	0.048461	0.080620	0.081512
0.081810	0.082553	0.046727	0.074327	0.074575	0.058818	0.062584	0.054507	0.072296	0.050097	0.069075	0.068530	0.017640	0.051930	0.074972	0.059561	0.059561	0.074972	0.051930	0.017640	0.068530	0.069075	0.050097	0.072296	0.054507	0.062584	0.058818	0.074575	0.074327	0.046727	0.082553	0.081810
0.077796	0.082801	0.053218	0.071998	0.075219	0.062286	0.061939	0.053119	0.070958	0.051236	0.068034	0.069868	0.017938	0.050840	0.069620	0.063129	0.063129	0.069620	0.050840	0.017938	0.069868	0.068034	0.051236	0.070958	0.053119	0.061939	0.062286	0.075219	0.071998	0.053218	0.082801	0.077796
0.081413	0.083048	0.052426	0.074625	0.070958	0.057876	0.060205	0.050047	0.072494	0.050989	0.068183	0.069224	0.017987	0.051930	0.075715	0.062881	0.062881	0.075715	0.051930	0.017987	0.069224	0.068183	0.050989	0.072494	0.050047	0.060205	0.057876	0.070958	0.074625	0.052426	0.083048	0.081413
0.081116	0.082850	0.049799	0.073733	0.072345	0.062782	0.063575	0.050592	0.073039	0.050592	0.067291	0.067787	0.017987	0.052673	0.072098	0.061741	0.061741	0.072098	0.052673	0.017987	0.067787	0.067291	0.050592	0.073039	0.050592	0.063575	0.062782	0.072345	0.073733	0.049799	0.082850	0.081116
0.084585	0.084832	0.048561	0.072593	0.073584	0.060750	0.059759	0.050939	0.071453	0.046925	0.067737	0.068778	0.019077	0.053714	0.074278	0.062435	0.062435	0.074278	0.053714	0.019077	0.068778	0.067737	0.046925	0.071453	0.050939	0.059759	0.060750	0.073584	0.072593	0.048561	0.084832	0.084585
0.084535	0.083693	0.050047	0.069818	0.071751	0.060849	0.063079	0.051435	0.071503	0.048610	0.069769	0.069620	0.016501	0.054606	0.072989	0.061196	0.061196	0.072989	0.054606	0.016501	0.069620	0.069769	0.048610	0.071503	0.051435	0.063079	0.060849	0.071751	0.069818	0.050047	0.083693	0.084535
0.084287	0.082057	0.051880	0.073733	0.074080	0.060849	0.058421	0.051732	0.073584	0.049651	0.069422	0.068778	0.018978	0.050642	0.073287	0.058619	0.058619	0.073287	0.050642	0.018978	0.068778	0.069422	0.049651	0.073584	0.051732	0.058421	0.060849	0.074080	0.073733	0.051880	0.082057	0.084287
0.079084	0.083693	0.049353	0.071354	0.077449	0.057232	0.062336	0.051137	0.073089	0.049750	0.066895	0.067836	0.017293	0.057083	0.075517	0.060899	0.060899	0.075517	0.057083	0.017293	0.067836	0.066895	0.049750	0.073089	0.051137	0.062336	0.057232	0.077449	0.071354	0.049353	0.083693	0.079084
0.079629	0.083346	0.050592	0.072989	0.072098	0.061741	0.061890	0.053218	0.070462	0.050047	0.066845	0.069917	0.018384	0.050989	0.074872	0.062980	0.062980	0.074872	0.050989	0.018384	0.069917	0.066845	0.050047	0.070462	0.053218	0.061890	0.061741	0.072098	0.072989	0.050592	0.083346	0.079629
0.082850	0.083494	0.052029	0.073287	0.072643	0.059660	0.058768	0.053714	0.070958	0.051236	0.068133	0.066796	0.017194	0.055250	0.073881	0.060106	0.060106	0.073881	0.055250	0.017194	0.066796	0.068133	0.051236	0.070958	0.053714	0.058768	0.059660	0.072643	0.073287	0.052029	0.083494	0.082850
