pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
-55	0.0832465	0.0635005	0.065631	0.055993	0.0593135	0.068629	0.0363215	0.0662755	0.0651605	0.0355035	0.069298	0.063649	0.05582	0.0677865	0.060106	0.083767	0.278827	0.209752	0.283336	0.286458
-54	0.082156	0.0598335	0.0655815	0.0561915	0.0646895	0.065854	0.0358505	0.06687	0.065879	0.0371885	0.0682825	0.0613695	0.055002	0.0658785	0.064937	0.084436	0.277786	0.207175	0.281899	0.283039
-53	0.081289	0.0619645	0.0667215	0.05582	0.0612455	0.0680095	0.0374115	0.0648135	0.065507	0.035875	0.0676625	0.0634505	0.0569595	0.0660025	0.0624105	0.084857	0.278925	0.208958	0.28118	0.283683
-52	0.081909	0.0619395	0.0663495	0.055572	0.061518	0.0679595	0.0343885	0.0677865	0.0666715	0.0369405	0.0679105	0.0617905	0.0560925	0.067093	0.0625585	0.083519	0.277093	0.207199	0.28284	0.286358
-51	0.0793565	0.059759	0.0653585	0.0578515	0.061345	0.068951	0.035454	0.0672415	0.0672415	0.034934	0.068827	0.062014	0.0574055	0.067217	0.063897	0.0831475	0.277761	0.208166	0.280783	0.286557
-50	0.0785395	0.060701	0.064714	0.0577025	0.058025	0.0677865	0.035875	0.06905	0.067886	0.035702	0.0689015	0.062113	0.0566375	0.0680095	0.06407	0.084287	0.277166	0.208265	0.280041	0.289133
-49	0.0783905	0.0611215	0.0664735	0.056563	0.061072	0.0667955	0.0379565	0.0691495	0.0683315	0.035256	0.066473	0.06407	0.05582	0.065656	0.0625585	0.084312	0.275085	0.206481	0.279668	0.285913
-48	0.080125	0.062014	0.066721	0.057579	0.060874	0.0679105	0.0348595	0.065705	0.0643425	0.0341165	0.0719735	0.0623355	0.056117	0.0690255	0.0616175	0.0846835	0.278504	0.20886	0.283162	0.287324
-47	0.078713	0.0608495	0.066449	0.055498	0.0630545	0.065309	0.0336455	0.0675885	0.06521	0.036668	0.070041	0.063649	0.0590905	0.0683315	0.0629305	0.082974	0.276276	0.205663	0.280413	0.284203
-46	0.080868	0.0619645	0.0666965	0.056836	0.0577775	0.0704375	0.0352805	0.067638	0.06516	0.0359995	0.0681335	0.063178	0.056018	0.066151	0.0631285	0.084733	0.278455	0.209851	0.280858	0.28896
-45	0.0793815	0.0605025	0.065309	0.0551505	0.063426	0.066597	0.0378575	0.069521	0.0660275	0.0361475	0.066449	0.063104	0.055597	0.069818	0.0619395	0.0831725	0.273301	0.207051	0.277167	0.289108
-44	0.0797535	0.0615185	0.066622	0.055151	0.06023	0.0703385	0.0357515	0.0689015	0.0653335	0.0342405	0.067093	0.063699	0.0554485	0.0684555	0.063847	0.0836185	0.273971	0.207423	0.278802	0.291314
-43	0.0801	0.0601555	0.0652345	0.057257	0.0580495	0.071577	0.034587	0.067093	0.0680345	0.034612	0.0681085	0.063203	0.057133	0.0668945	0.0618155	0.086145	0.280635	0.208885	0.281477	0.29171
-42	0.081215	0.0609485	0.0664735	0.057802	0.0601555	0.06687	0.0361725	0.065309	0.0682325	0.0350825	0.0685795	0.0608985	0.056885	0.069174	0.0634015	0.0828005	0.278702	0.206705	0.2845	0.284154
-41	0.079555	0.061469	0.068109	0.0561915	0.062633	0.0664985	0.03699	0.068505	0.0673155	0.0356275	0.06962	0.063723	0.0563895	0.06355	0.061617	0.082206	0.274342	0.208736	0.2846	0.280759
-40	0.081141	0.06132	0.0664735	0.055597	0.0604035	0.0695705	0.0367425	0.0638475	0.06521	0.0365195	0.0706855	0.060899	0.056712	0.0682325	0.0623115	0.084337	0.277787	0.213518	0.28351	0.285987
-39	0.0792825	0.0612705	0.066746	0.0557455	0.064541	0.0679845	0.0368665	0.068604	0.0670185	0.035776	0.068381	0.061642	0.0543085	0.0673155	0.060973	0.083544	0.272881	0.209008	0.281428	0.287448
-38	0.080422	0.062286	0.0677125	0.0542835	0.0623605	0.0687525	0.0357515	0.066151	0.06573	0.036049	0.068728	0.0623115	0.0563895	0.068629	0.0602795	0.0841635	0.275258	0.209281	0.282593	0.287696
-37	0.080447	0.0618405	0.065854	0.0575045	0.061865	0.0681335	0.0353055	0.0677125	0.0639465	0.035925	0.0686045	0.061667	0.056662	0.0675885	0.0634755	0.0834695	0.278083	0.207969	0.278852	0.286904
-36	0.079877	0.0615925	0.065854	0.0580005	0.059908	0.069199	0.034042	0.065656	0.068332	0.036222	0.066424	0.0622615	0.056043	0.069199	0.0622615	0.0851295	0.27905	0.205887	0.280487	0.289184
-35	0.0806205	0.0598085	0.0673655	0.055473	0.064987	0.0649125	0.0370895	0.0686535	0.0682325	0.034785	0.0671675	0.061072	0.056241	0.066771	0.06132	0.085501	0.277836	0.203954	0.283386	0.285838
-34	0.081463	0.0597345	0.067068	0.0588425	0.0589415	0.067762	0.036916	0.0682575	0.066969	0.034562	0.070933	0.062881	0.0543085	0.0689015	0.0608245	0.081636	0.27625	0.210173	0.286433	0.286557
-33	0.078638	0.0618155	0.066424	0.0552995	0.062187	0.066622	0.0358505	0.0667705	0.06635	0.038353	0.069818	0.0616175	0.0563405	0.068827	0.061667	0.08342	0.273698	0.210643	0.28123	0.285639
-32	0.0787375	0.0604285	0.068282	0.056018	0.062881	0.06848	0.0348845	0.0657055	0.0661015	0.035256	0.070239	0.0623355	0.05691	0.0661765	0.062955	0.0846095	0.276275	0.20886	0.28336	0.284972
-31	0.0800505	0.058793	0.0688275	0.0566125	0.060948	0.066523	0.0357265	0.066721	0.0676875	0.038402	0.0696945	0.0627325	0.055275	0.06848	0.0611965	0.08233	0.274268	0.210346	0.28626	0.284054
-30	0.0849065	0.0617905	0.0659535	0.0552005	0.060478	0.0685795	0.0372875	0.0685545	0.06469	0.036148	0.066845	0.0620885	0.055572	0.0663745	0.062311	0.0832215	0.2789	0.20886	0.282395	0.28673
-29	0.08285	0.0608495	0.065433	0.0576035	0.0606265	0.0690005	0.035355	0.0672665	0.067861	0.035702	0.0667955	0.0610475	0.0567365	0.0691245	0.061444	0.082305	0.279495	0.206853	0.28294	0.287697
-28	0.0799515	0.064541	0.067415	0.0575785	0.061295	0.067043	0.0356775	0.069298	0.0680095	0.0351565	0.0685295	0.060775	0.0567865	0.067167	0.0613695	0.0794065	0.273723	0.206406	0.283906	0.282915
-27	0.082652	0.061097	0.065953	0.0546055	0.0624105	0.069967	0.0346115	0.0673155	0.0690005	0.035033	0.068505	0.0614195	0.0575045	0.067167	0.0611715	0.081587	0.276349	0.208116	0.28611	0.286037
-26	0.082652	0.060428	0.066647	0.0574055	0.0618405	0.066449	0.036792	0.0671425	0.065829	0.0357765	0.068307	0.062113	0.054804	0.0674145	0.0629305	0.08347	0.278332	0.207325	0.283435	0.284476
-25	0.0792085	0.061667	0.070041	0.0578015	0.06189	0.068307	0.034661	0.064863	0.0667955	0.0363705	0.0704375	0.060874	0.0563645	0.066895	0.060775	0.083048	0.276423	0.209776	0.286482	0.283113
-24	0.0818345	0.058867	0.0690005	0.0555225	0.062014	0.0704375	0.036148	0.0664985	0.0694715	0.036148	0.069372	0.0606015	0.0560675	0.0672415	0.06023	0.0805465	0.273971	0.212106	0.289679	0.284724
-23	0.0823795	0.0602545	0.0681085	0.0575045	0.0596105	0.069397	0.036544	0.0653585	0.0668945	0.036495	0.070636	0.0621625	0.0555225	0.068926	0.061444	0.078762	0.274169	0.213072	0.288019	0.282444
-22	0.081661	0.0579505	0.065879	0.057926	0.0615925	0.0689755	0.0364945	0.0671675	0.0655075	0.037436	0.0706855	0.062757	0.057232	0.067564	0.061692	0.0794805	0.276299	0.213591	0.283733	0.283188
-21	0.0827015	0.0590405	0.0700905	0.0575295	0.0606015	0.069273	0.0348595	0.066647	0.065755	0.0352065	0.0684555	0.063203	0.056935	0.0663	0.061221	0.0821815	0.279348	0.207794	0.287002	0.284401
-20	0.080571	0.063079	0.06682	0.055547	0.061023	0.067514	0.0370645	0.063872	0.0710075	0.034141	0.0687035	0.06184	0.0564145	0.066845	0.0624845	0.0830735	0.275606	0.207423	0.287102	0.281304
-19	0.081661	0.063451	0.064566	0.0562655	0.0612705	0.066944	0.036792	0.069496	0.067192	0.0348345	0.0701155	0.0610975	0.055225	0.066176	0.0630795	0.081834	0.274985	0.208686	0.283535	0.28445
-18	0.082082	0.0596845	0.0666715	0.057802	0.059784	0.070487	0.03533	0.0667955	0.0697685	0.035578	0.068208	0.0608245	0.0550515	0.067836	0.061444	0.082652	0.277587	0.209603	0.28673	0.28777
-17	0.084312	0.060453	0.0683565	0.055696	0.060849	0.0684805	0.0363955	0.0669195	0.067068	0.036569	0.0680345	0.060081	0.0552995	0.067068	0.062212	0.082206	0.277513	0.209479	0.287771	0.284674
-16	0.0838165	0.061221	0.0665975	0.058768	0.062212	0.07076	0.0342155	0.0654325	0.06796	0.036594	0.068827	0.0609235	0.055919	0.0654325	0.0600315	0.0812895	0.279793	0.210397	0.287201	0.282915
-15	0.084089	0.0606015	0.066077	0.052574	0.0630545	0.069496	0.037114	0.066845	0.0669935	0.0348845	0.0698925	0.0619395	0.0556715	0.0686535	0.061989	0.0801245	0.272459	0.211387	0.287052	0.285119
-14	0.0801495	0.060403	0.069298	0.057257	0.0617165	0.067539	0.0364695	0.0691	0.0656805	0.038105	0.069174	0.061122	0.053565	0.0681085	0.06189	0.0804225	0.271394	0.211288	0.284302	0.28517
-13	0.080422	0.0630545	0.067762	0.055795	0.059338	0.066102	0.0356525	0.06682	0.0686785	0.0355535	0.0679845	0.062113	0.0577025	0.068802	0.0615925	0.0826275	0.276547	0.205292	0.284847	0.284351
-12	0.082776	0.059561	0.066102	0.0560925	0.0609735	0.0686535	0.035553	0.0675385	0.0680095	0.036222	0.0684805	0.060874	0.0569845	0.06573	0.0621875	0.084262	0.280115	0.208909	0.285368	0.286184
-11	0.0817105	0.0643675	0.067192	0.056464	0.060874	0.0684555	0.0355035	0.068034	0.0649375	0.034265	0.0711065	0.0609485	0.0578515	0.0671425	0.059313	0.0818345	0.277861	0.20933	0.284946	0.285466
-10	0.083544	0.06023	0.066672	0.054556	0.0634755	0.0672165	0.035033	0.0670185	0.0675635	0.036098	0.068109	0.0612705	0.057034	0.0679105	0.060081	0.0841885	0.279323	0.206456	0.285888	0.286334
-9	0.081463	0.060106	0.0698925	0.0560925	0.0617165	0.068753	0.0365195	0.066399	0.0655565	0.0372875	0.0678115	0.0624345	0.0543085	0.06687	0.060775	0.0840145	0.275879	0.210371	0.284724	0.286036
-8	0.080893	0.062039	0.0654325	0.056761	0.0609485	0.0670925	0.0379565	0.067663	0.066919	0.0372875	0.069645	0.0613445	0.055027	0.067043	0.0614935	0.0824535	0.275135	0.211981	0.28289	0.284252
-7	0.082256	0.0606755	0.0680345	0.056662	0.0590155	0.069124	0.03538	0.066151	0.06853	0.0355285	0.066771	0.060775	0.0581735	0.068703	0.0624105	0.0818095	0.278901	0.206804	0.285591	0.285787
-6	0.08233	0.061766	0.066944	0.055423	0.060899	0.06744	0.0364945	0.069843	0.067415	0.0352315	0.067935	0.0597095	0.0584215	0.0665975	0.060998	0.082553	0.278728	0.207101	0.284624	0.286434
-5	0.081141	0.0622615	0.067737	0.0580745	0.0642435	0.0680835	0.0342895	0.0667955	0.0631535	0.0357765	0.0695205	0.062534	0.0554235	0.068034	0.059858	0.0830735	0.277713	0.20767	0.281552	0.285987
-4	0.08399	0.0609235	0.067811	0.0552005	0.060502	0.0676135	0.0345625	0.0702145	0.0667955	0.0324315	0.069595	0.0615925	0.0566375	0.0680095	0.0625835	0.081537	0.277365	0.204203	0.288191	0.287374
-3	0.0807195	0.06184	0.06687	0.055919	0.0604285	0.068901	0.0355285	0.065631	0.0665975	0.0365195	0.068307	0.0633265	0.0611215	0.0660275	0.059462	0.0828005	0.28056	0.209256	0.282494	0.28336
-2	0.0821315	0.0600315	0.066944	0.057207	0.06023	0.0698675	0.0358505	0.0688765	0.0663745	0.03595	0.0674895	0.0612705	0.0572815	0.066845	0.0614685	0.082181	0.278801	0.209157	0.28294	0.28777
-1	0.083916	0.0595115	0.0689755	0.0566375	0.0610475	0.069521	0.033893	0.0663495	0.0661265	0.037114	0.0675385	0.062212	0.0553735	0.068084	0.062906	0.080794	0.276721	0.208067	0.286556	0.284749
0	0.080992	0.062311	0.0657055	0.055795	0.063079	0.068629	0.035454	0.068034	0.068034	0.035454	0.068629	0.063079	0.055795	0.0657055	0.062311	0.080992	0.273574	0.208166	0.28336	0.28336
1	0.080794	0.062906	0.068084	0.0553735	0.062212	0.0675385	0.037114	0.0661265	0.0663495	0.033893	0.069521	0.0610475	0.0566375	0.0689755	0.0595115	0.083916	0.276721	0.208067	0.284749	0.286556
2	0.082181	0.0614685	0.066845	0.0572815	0.0612705	0.0674895	0.03595	0.0663745	0.0688765	0.0358505	0.0698675	0.06023	0.057207	0.066944	0.0600315	0.0821315	0.278801	0.209157	0.28777	0.28294
3	0.0828005	0.059462	0.0660275	0.0611215	0.0633265	0.068307	0.0365195	0.0665975	0.065631	0.0355285	0.068901	0.0604285	0.055919	0.06687	0.06184	0.0807195	0.28056	0.209256	0.28336	0.282494
4	0.081537	0.0625835	0.0680095	0.0566375	0.0615925	0.069595	0.0324315	0.0667955	0.0702145	0.0345625	0.0676135	0.060502	0.0552005	0.067811	0.0609235	0.08399	0.277365	0.204203	0.287374	0.288191
5	0.0830735	0.059858	0.068034	0.0554235	0.062534	0.0695205	0.0357765	0.0631535	0.0667955	0.0342895	0.0680835	0.0642435	0.0580745	0.067737	0.0622615	0.081141	0.277712	0.20767	0.285987	0.281552
6	0.082553	0.060998	0.0665975	0.0584215	0.0597095	0.067935	0.0352315	0.067415	0.069843	0.0364945	0.06744	0.060899	0.055423	0.066944	0.061766	0.08233	0.278728	0.207101	0.286434	0.284624
7	0.0818095	0.0624105	0.068703	0.0581735	0.060775	0.066771	0.0355285	0.06853	0.066151	0.03538	0.069124	0.0590155	0.056662	0.0680345	0.0606755	0.082256	0.278901	0.206803	0.285788	0.285591
8	0.0824535	0.0614935	0.067043	0.055027	0.0613445	0.069645	0.0372875	0.066919	0.067663	0.0379565	0.0670925	0.0609485	0.056761	0.0654325	0.062039	0.080893	0.275135	0.211981	0.284252	0.28289
9	0.0840145	0.060775	0.06687	0.0543085	0.0624345	0.0678115	0.0372875	0.0655565	0.066399	0.0365195	0.068753	0.0617165	0.0560925	0.0698925	0.060106	0.081463	0.275879	0.210371	0.286037	0.284723
10	0.0841885	0.060081	0.0679105	0.057034	0.0612705	0.068109	0.036098	0.0675635	0.0670185	0.035033	0.0672165	0.0634755	0.054556	0.066672	0.06023	0.083544	0.279322	0.206456	0.286334	0.285888
11	0.0818345	0.059313	0.0671425	0.0578515	0.0609485	0.0711065	0.034265	0.0649375	0.068034	0.0355035	0.0684555	0.060874	0.056464	0.067192	0.0643675	0.0817105	0.277861	0.209331	0.285467	0.284946
12	0.084262	0.0621875	0.06573	0.0569845	0.060874	0.0684805	0.036222	0.0680095	0.0675385	0.035553	0.0686535	0.0609735	0.0560925	0.066102	0.059561	0.082776	0.280115	0.208909	0.286184	0.285368
13	0.0826275	0.0615925	0.068802	0.0577025	0.062113	0.0679845	0.0355535	0.0686785	0.06682	0.0356525	0.066102	0.059338	0.055795	0.067762	0.0630545	0.080422	0.276547	0.205292	0.284351	0.284847
14	0.0804225	0.06189	0.0681085	0.053565	0.061122	0.069174	0.038105	0.0656805	0.0691	0.0364695	0.067539	0.0617165	0.057257	0.069298	0.060403	0.0801495	0.271394	0.211288	0.28517	0.284302
15	0.0801245	0.061989	0.0686535	0.0556715	0.0619395	0.0698925	0.0348845	0.0669935	0.066845	0.037114	0.069496	0.0630545	0.052574	0.066077	0.0606015	0.084089	0.272459	0.211387	0.285119	0.287052
16	0.0812895	0.0600315	0.0654325	0.055919	0.0609235	0.068827	0.036594	0.06796	0.0654325	0.0342155	0.07076	0.062212	0.058768	0.0665975	0.061221	0.0838165	0.279793	0.210396	0.282915	0.287201
17	0.082206	0.062212	0.067068	0.0552995	0.060081	0.0680345	0.036569	0.067068	0.0669195	0.0363955	0.0684805	0.060849	0.055696	0.0683565	0.060453	0.084312	0.277513	0.209479	0.284674	0.287771
18	0.082652	0.061444	0.067836	0.0550515	0.0608245	0.068208	0.035578	0.0697685	0.0667955	0.03533	0.070487	0.059784	0.057802	0.0666715	0.0596845	0.082082	0.277587	0.209603	0.287771	0.28673
19	0.081834	0.0630795	0.066176	0.055225	0.0610975	0.0701155	0.0348345	0.067192	0.069496	0.036792	0.066944	0.0612705	0.0562655	0.064566	0.063451	0.081661	0.274985	0.208686	0.28445	0.283534
20	0.0830735	0.0624845	0.066845	0.0564145	0.06184	0.0687035	0.034141	0.0710075	0.063872	0.0370645	0.067514	0.061023	0.055547	0.06682	0.063079	0.080571	0.275606	0.207423	0.281305	0.287102
21	0.0821815	0.061221	0.0663	0.056935	0.063203	0.0684555	0.0352065	0.065755	0.066647	0.0348595	0.069273	0.0606015	0.0575295	0.0700905	0.0590405	0.0827015	0.279347	0.207795	0.284401	0.287002
22	0.0794805	0.061692	0.067564	0.057232	0.062757	0.0706855	0.037436	0.0655075	0.0671675	0.0364945	0.0689755	0.0615925	0.057926	0.065879	0.0579505	0.081661	0.276299	0.213591	0.283188	0.283733
23	0.078762	0.061444	0.068926	0.0555225	0.0621625	0.070636	0.036495	0.0668945	0.0653585	0.036544	0.069397	0.0596105	0.0575045	0.0681085	0.0602545	0.0823795	0.274168	0.213072	0.282443	0.288019
24	0.0805465	0.06023	0.0672415	0.0560675	0.0606015	0.069372	0.036148	0.0694715	0.0664985	0.036148	0.0704375	0.062014	0.0555225	0.0690005	0.058867	0.0818345	0.273971	0.212106	0.284724	0.289679
25	0.083048	0.060775	0.066895	0.0563645	0.060874	0.0704375	0.0363705	0.0667955	0.064863	0.034661	0.068307	0.06189	0.0578015	0.070041	0.061667	0.0792085	0.276423	0.209776	0.283113	0.286483
26	0.08347	0.0629305	0.0674145	0.054804	0.062113	0.068307	0.0357765	0.065829	0.0671425	0.036792	0.066449	0.0618405	0.0574055	0.066647	0.060428	0.082652	0.278332	0.207325	0.284476	0.283435
27	0.081587	0.0611715	0.067167	0.0575045	0.0614195	0.068505	0.035033	0.0690005	0.0673155	0.0346115	0.069967	0.0624105	0.0546055	0.065953	0.061097	0.082652	0.276349	0.208116	0.286037	0.28611
28	0.0794065	0.0613695	0.067167	0.0567865	0.060775	0.0685295	0.0351565	0.0680095	0.069298	0.0356775	0.067043	0.061295	0.0575785	0.067415	0.064541	0.0799515	0.273723	0.206406	0.282915	0.283905
29	0.082305	0.061444	0.0691245	0.0567365	0.0610475	0.0667955	0.035702	0.067861	0.0672665	0.035355	0.0690005	0.0606265	0.0576035	0.065433	0.0608495	0.08285	0.279495	0.206853	0.287697	0.28294
30	0.0832215	0.062311	0.0663745	0.055572	0.0620885	0.066845	0.036148	0.06469	0.0685545	0.0372875	0.0685795	0.060478	0.0552005	0.0659535	0.0617905	0.0849065	0.2789	0.20886	0.28673	0.282395
31	0.08233	0.0611965	0.06848	0.055275	0.0627325	0.0696945	0.038402	0.0676875	0.066721	0.0357265	0.066523	0.060948	0.0566125	0.0688275	0.058793	0.0800505	0.274268	0.210346	0.284054	0.28626
32	0.0846095	0.062955	0.0661765	0.05691	0.0623355	0.070239	0.035256	0.0661015	0.0657055	0.0348845	0.06848	0.062881	0.056018	0.068282	0.0604285	0.0787375	0.276275	0.208859	0.284971	0.28336
33	0.08342	0.061667	0.068827	0.0563405	0.0616175	0.069818	0.038353	0.06635	0.0667705	0.0358505	0.066622	0.062187	0.0552995	0.066424	0.0618155	0.078638	0.273698	0.210643	0.285639	0.28123
34	0.081636	0.0608245	0.0689015	0.0543085	0.062881	0.070933	0.034562	0.066969	0.0682575	0.036916	0.067762	0.0589415	0.0588425	0.067068	0.0597345	0.081463	0.27625	0.210173	0.286557	0.286433
35	0.085501	0.06132	0.066771	0.056241	0.061072	0.0671675	0.034785	0.0682325	0.0686535	0.0370895	0.0649125	0.064987	0.055473	0.0673655	0.0598085	0.0806205	0.277835	0.203954	0.285838	0.283386
36	0.0851295	0.0622615	0.069199	0.056043	0.0622615	0.066424	0.036222	0.068332	0.065656	0.034042	0.069199	0.059908	0.0580005	0.065854	0.0615925	0.079877	0.27905	0.205887	0.289183	0.280487
37	0.0834695	0.0634755	0.0675885	0.056662	0.061667	0.0686045	0.035925	0.0639465	0.0677125	0.0353055	0.0681335	0.061865	0.0575045	0.065854	0.0618405	0.080447	0.278083	0.207969	0.286904	0.278852
38	0.0841635	0.0602795	0.068629	0.0563895	0.0623115	0.068728	0.036049	0.06573	0.066151	0.0357515	0.0687525	0.0623605	0.0542835	0.0677125	0.062286	0.080422	0.275259	0.209281	0.287696	0.282592
39	0.083544	0.060973	0.0673155	0.0543085	0.061642	0.068381	0.035776	0.0670185	0.068604	0.0368665	0.0679845	0.064541	0.0557455	0.066746	0.0612705	0.0792825	0.27288	0.209008	0.287448	0.281428
40	0.084337	0.0623115	0.0682325	0.056712	0.060899	0.0706855	0.0365195	0.06521	0.0638475	0.0367425	0.0695705	0.0604035	0.055597	0.0664735	0.06132	0.081141	0.277787	0.213518	0.285988	0.28351
41	0.082206	0.061617	0.06355	0.0563895	0.063723	0.06962	0.0356275	0.0673155	0.068505	0.03699	0.0664985	0.062633	0.0561915	0.068109	0.061469	0.079555	0.274342	0.208736	0.280759	0.2846
42	0.0828005	0.0634015	0.069174	0.056885	0.0608985	0.0685795	0.0350825	0.0682325	0.065309	0.0361725	0.06687	0.0601555	0.057802	0.0664735	0.0609485	0.081215	0.278702	0.206705	0.284154	0.2845
43	0.086145	0.0618155	0.0668945	0.057133	0.063203	0.0681085	0.034612	0.0680345	0.067093	0.034587	0.071577	0.0580495	0.057257	0.0652345	0.0601555	0.0801	0.280635	0.208885	0.29171	0.281478
44	0.0836185	0.063847	0.0684555	0.0554485	0.063699	0.067093	0.0342405	0.0653335	0.0689015	0.0357515	0.0703385	0.06023	0.055151	0.066622	0.0615185	0.0797535	0.273972	0.207423	0.291314	0.278802
45	0.0831725	0.0619395	0.069818	0.055597	0.063104	0.066449	0.0361475	0.0660275	0.069521	0.0378575	0.066597	0.063426	0.0551505	0.065309	0.0605025	0.0793815	0.273301	0.207051	0.289108	0.277167
46	0.084733	0.0631285	0.066151	0.056018	0.063178	0.0681335	0.0359995	0.06516	0.067638	0.0352805	0.0704375	0.0577775	0.056836	0.0666965	0.0619645	0.080868	0.278455	0.209851	0.28896	0.280858
47	0.082974	0.0629305	0.0683315	0.0590905	0.063649	0.070041	0.036668	0.06521	0.0675885	0.0336455	0.065309	0.0630545	0.055498	0.066449	0.0608495	0.078713	0.276276	0.205663	0.284203	0.280413
48	0.0846835	0.0616175	0.0690255	0.056117	0.0623355	0.0719735	0.0341165	0.0643425	0.065705	0.0348595	0.0679105	0.060874	0.057579	0.066721	0.062014	0.080125	0.278504	0.20886	0.287324	0.283162
49	0.084312	0.0625585	0.065656	0.05582	0.06407	0.066473	0.035256	0.0683315	0.0691495	0.0379565	0.0667955	0.061072	0.056563	0.0664735	0.0611215	0.0783905	0.275085	0.206481	0.285913	0.279668
50	0.084287	0.06407	0.0680095	0.0566375	0.062113	0.0689015	0.035702	0.067886	0.06905	0.035875	0.0677865	0.058025	0.0577025	0.064714	0.060701	0.0785395	0.277166	0.208265	0.289133	0.280041
51	0.0831475	0.063897	0.067217	0.0574055	0.062014	0.068827	0.034934	0.0672415	0.0672415	0.035454	0.068951	0.061345	0.0578515	0.0653585	0.059759	0.0793565	0.277761	0.208166	0.286557	0.280783
