pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
35	0.078140	0.046953	0.076064	0.055306	0.067958	0.063708	0.022587	0.070677	0.061731	0.059210	0.079178	0.051698	0.051154	0.056047	0.074433	0.085158	0.085158	0.074433	0.056047	0.051154	0.051698	0.079178	0.059210	0.061731	0.070677	0.022587	0.063708	0.067958	0.055306	0.076064	0.046953	0.078140
36	0.081451	0.048238	0.074878	0.054416	0.066327	0.063461	0.022785	0.073346	0.062077	0.057036	0.080117	0.053032	0.046113	0.059507	0.071220	0.085998	0.085998	0.071220	0.059507	0.046113	0.053032	0.080117	0.057036	0.062077	0.073346	0.022785	0.063461	0.066327	0.054416	0.074878	0.048238	0.081451
37	0.080364	0.049572	0.073543	0.052489	0.070726	0.065487	0.023674	0.068354	0.059161	0.057727	0.079573	0.052538	0.050660	0.058469	0.074482	0.083181	0.083181	0.074482	0.058469	0.050660	0.052538	0.079573	0.057727	0.059161	0.068354	0.023674	0.065487	0.070726	0.052489	0.073543	0.049572	0.080364
38	0.080611	0.051253	0.073494	0.055553	0.069886	0.067167	0.023279	0.070924	0.059260	0.059803	0.078535	0.053675	0.048979	0.058172	0.071517	0.077893	0.077893	0.071517	0.058172	0.048979	0.053675	0.078535	0.059803	0.059260	0.070924	0.023279	0.067167	0.069886	0.055553	0.073494	0.051253	0.080611
39	0.077398	0.047002	0.077151	0.057184	0.071616	0.065734	0.022389	0.076657	0.060050	0.058667	0.076953	0.051154	0.048979	0.058667	0.071764	0.078634	0.078634	0.071764	0.058667	0.048979	0.051154	0.076953	0.058667	0.060050	0.076657	0.022389	0.065734	0.071616	0.057184	0.077151	0.047002	0.077398
40	0.082440	0.045569	0.074285	0.055751	0.067019	0.066228	0.024514	0.072308	0.060693	0.060050	0.076163	0.051352	0.051451	0.059507	0.070380	0.082291	0.082291	0.070380	0.059507	0.051451	0.051352	0.076163	0.060050	0.060693	0.072308	0.024514	0.066228	0.067019	0.055751	0.074285	0.045569	0.082440
41	0.083082	0.048436	0.073098	0.056986	0.068453	0.065734	0.023625	0.073543	0.058716	0.056937	0.079178	0.050512	0.049671	0.057678	0.072406	0.081945	0.081945	0.072406	0.057678	0.049671	0.050512	0.079178	0.056937	0.058716	0.073543	0.023625	0.065734	0.068453	0.056986	0.073098	0.048436	0.083082
42	0.079128	0.050363	0.073444	0.056986	0.068304	0.066080	0.022587	0.071813	0.059507	0.057727	0.076805	0.054268	0.050660	0.056245	0.075817	0.080265	0.080265	0.075817	0.056245	0.050660	0.054268	0.076805	0.057727	0.059507	0.071813	0.022587	0.066080	0.068304	0.056986	0.073444	0.050363	0.079128
43	0.079622	0.049424	0.073346	0.055207	0.071912	0.066574	0.020659	0.071270	0.061632	0.057876	0.076904	0.052241	0.049820	0.058617	0.075273	0.079622	0.079622	0.075273	0.058617	0.049820	0.052241	0.076904	0.057876	0.061632	0.071270	0.020659	0.066574	0.071912	0.055207	0.073346	0.049424	0.079622
44	0.081204	0.049474	0.077151	0.055157	0.069738	0.069095	0.022241	0.071418	0.058123	0.059754	0.078782	0.049523	0.049918	0.055256	0.070775	0.082390	0.082390	0.070775	0.055256	0.049918	0.049523	0.078782	0.059754	0.058123	0.071418	0.022241	0.069095	0.069738	0.055157	0.077151	0.049474	0.081204
45	0.079820	0.051055	0.072703	0.055405	0.070034	0.069243	0.023526	0.070775	0.058765	0.059754	0.078436	0.051994	0.050561	0.058568	0.070924	0.078436	0.078436	0.070924	0.058568	0.050561	0.051994	0.078436	0.059754	0.058765	0.070775	0.023526	0.069243	0.070034	0.055405	0.072703	0.051055	0.079820
46	0.080018	0.047497	0.078041	0.053625	0.072060	0.067365	0.025799	0.073395	0.062769	0.054169	0.076262	0.052390	0.048040	0.056245	0.069886	0.082440	0.082440	0.069886	0.056245	0.048040	0.052390	0.076262	0.054169	0.062769	0.073395	0.025799	0.067365	0.072060	0.053625	0.078041	0.047497	0.080018
47	0.080166	0.048683	0.078337	0.055701	0.069144	0.066080	0.021648	0.068403	0.062027	0.058123	0.078782	0.051055	0.050462	0.062077	0.071220	0.078090	0.078090	0.071220	0.062077	0.050462	0.051055	0.078782	0.058123	0.062027	0.068403	0.021648	0.066080	0.069144	0.055701	0.078337	0.048683	0.080166
48	0.077942	0.050660	0.076311	0.056887	0.071072	0.068749	0.023229	0.071912	0.060001	0.058914	0.080561	0.050512	0.050956	0.056096	0.068156	0.078041	0.078041	0.068156	0.056096	0.050956	0.050512	0.080561	0.058914	0.060001	0.071912	0.023229	0.068749	0.071072	0.056887	0.076311	0.050660	0.077942
49	0.078090	0.050413	0.074680	0.056788	0.072357	0.067859	0.024613	0.069589	0.064251	0.058123	0.079128	0.046755	0.050413	0.057382	0.070775	0.078782	0.078782	0.070775	0.057382	0.050413	0.046755	0.079128	0.058123	0.064251	0.069589	0.024613	0.067859	0.072357	0.056788	0.074680	0.050413	0.078090
50	0.079968	0.051698	0.076410	0.057036	0.068255	0.067316	0.024613	0.073593	0.061434	0.053180	0.079968	0.054614	0.047596	0.054861	0.069194	0.080265	0.080265	0.069194	0.054861	0.047596	0.054614	0.079968	0.053180	0.061434	0.073593	0.024613	0.067316	0.068255	0.057036	0.076410	0.051698	0.079968
51	0.076311	0.049029	0.076706	0.055207	0.066970	0.068551	0.022389	0.069144	0.061583	0.058815	0.079672	0.050116	0.050314	0.061731	0.073395	0.080067	0.080067	0.073395	0.061731	0.050314	0.050116	0.079672	0.058815	0.061583	0.069144	0.022389	0.068551	0.066970	0.055207	0.076706	0.049029	0.076311
52	0.077497	0.046805	0.076113	0.054762	0.070578	0.069046	0.022834	0.075668	0.064597	0.056640	0.078535	0.052390	0.048090	0.058864	0.071715	0.075866	0.075866	0.071715	0.058864	0.048090	0.052390	0.078535	0.056640	0.064597	0.075668	0.022834	0.069046	0.070578	0.054762	0.076113	0.046805	0.077497
53	0.074334	0.048485	0.078436	0.059507	0.071912	0.067761	0.022093	0.069589	0.063263	0.057134	0.079029	0.049770	0.052439	0.060199	0.070281	0.075767	0.075767	0.070281	0.060199	0.052439	0.049770	0.079029	0.057134	0.063263	0.069589	0.022093	0.067761	0.071912	0.059507	0.078436	0.048485	0.074334
54	0.078634	0.049572	0.076657	0.057085	0.070133	0.068700	0.022537	0.072209	0.061929	0.055108	0.081352	0.051451	0.050610	0.057480	0.072555	0.073988	0.073988	0.072555	0.057480	0.050610	0.051451	0.081352	0.055108	0.061929	0.072209	0.022537	0.068700	0.070133	0.057085	0.076657	0.049572	0.078634
55	0.078832	0.049721	0.076410	0.056344	0.069342	0.065932	0.024218	0.071369	0.062620	0.058815	0.082538	0.049128	0.049671	0.061088	0.070281	0.073691	0.073691	0.070281	0.061088	0.049671	0.049128	0.082538	0.058815	0.062620	0.071369	0.024218	0.065932	0.069342	0.056344	0.076410	0.049721	0.078832
56	0.078881	0.048238	0.077596	0.055751	0.070281	0.070528	0.024514	0.070232	0.062670	0.057036	0.084861	0.048881	0.047843	0.055157	0.073444	0.074087	0.074087	0.073444	0.055157	0.047843	0.048881	0.084861	0.057036	0.062670	0.070232	0.024514	0.070528	0.070281	0.055751	0.077596	0.048238	0.078881
57	0.079425	0.048979	0.077497	0.053774	0.071962	0.069243	0.020758	0.068996	0.065932	0.062225	0.080809	0.051451	0.048386	0.056838	0.069639	0.074087	0.074087	0.069639	0.056838	0.048386	0.051451	0.080809	0.062225	0.065932	0.068996	0.020758	0.069243	0.071962	0.053774	0.077497	0.048979	0.079425
58	0.079573	0.048238	0.078980	0.058914	0.071813	0.071369	0.023081	0.071023	0.063214	0.055849	0.080314	0.049325	0.048979	0.058123	0.067761	0.073444	0.073444	0.067761	0.058123	0.048979	0.049325	0.080314	0.055849	0.063214	0.071023	0.023081	0.071369	0.071813	0.058914	0.078980	0.048238	0.079573
59	0.080512	0.049918	0.077299	0.055849	0.073395	0.069985	0.023180	0.067019	0.062225	0.055553	0.084614	0.047744	0.045371	0.058271	0.075718	0.073346	0.073346	0.075718	0.058271	0.045371	0.047744	0.084614	0.055553	0.062225	0.067019	0.023180	0.069985	0.073395	0.055849	0.077299	0.049918	0.080512
60	0.078832	0.048881	0.077645	0.056146	0.071072	0.067612	0.022933	0.072110	0.064795	0.061632	0.083428	0.050956	0.045717	0.054910	0.072752	0.070578	0.070578	0.072752	0.054910	0.045717	0.050956	0.083428	0.061632	0.064795	0.072110	0.022933	0.067612	0.071072	0.056146	0.077645	0.048881	0.078832
61	0.079524	0.049820	0.079029	0.052044	0.071616	0.070232	0.022785	0.068403	0.063757	0.059111	0.079375	0.054515	0.048090	0.058222	0.072110	0.071369	0.071369	0.072110	0.058222	0.048090	0.054515	0.079375	0.059111	0.063757	0.068403	0.022785	0.070232	0.071616	0.052044	0.079029	0.049820	0.079524
62	0.079326	0.051797	0.079029	0.052834	0.067612	0.073889	0.026244	0.069639	0.062275	0.054910	0.084664	0.051451	0.046805	0.057579	0.071171	0.070775	0.070775	0.071171	0.057579	0.046805	0.051451	0.084664	0.054910	0.062275	0.069639	0.026244	0.073889	0.067612	0.052834	0.079029	0.051797	0.079326
63	0.076360	0.049375	0.077102	0.053180	0.072505	0.070726	0.023229	0.071715	0.064400	0.059161	0.085405	0.052143	0.043988	0.055602	0.074878	0.070232	0.070232	0.074878	0.055602	0.043988	0.052143	0.085405	0.059161	0.064400	0.071715	0.023229	0.070726	0.072505	0.053180	0.077102	0.049375	0.076360
64	0.075322	0.047744	0.079968	0.054218	0.068502	0.069589	0.024218	0.072555	0.063263	0.059952	0.085356	0.052044	0.045470	0.059408	0.069342	0.073049	0.073049	0.069342	0.059408	0.045470	0.052044	0.085356	0.059952	0.063263	0.072555	0.024218	0.069589	0.068502	0.054218	0.079968	0.047744	0.075322
65	0.077942	0.048535	0.074186	0.051895	0.071912	0.068601	0.023575	0.072604	0.062670	0.060693	0.083972	0.051549	0.049523	0.056838	0.073988	0.071517	0.071517	0.073988	0.056838	0.049523	0.051549	0.083972	0.060693	0.062670	0.072604	0.023575	0.068601	0.071912	0.051895	0.074186	0.048535	0.077942
66	0.076904	0.050462	0.078337	0.056344	0.069836	0.069144	0.023526	0.072159	0.062769	0.057975	0.084318	0.050660	0.046162	0.057134	0.072159	0.072110	0.072110	0.072159	0.057134	0.046162	0.050660	0.084318	0.057975	0.062769	0.072159	0.023526	0.069144	0.069836	0.056344	0.078337	0.050462	0.076904
67	0.076360	0.050363	0.075668	0.053279	0.072851	0.070084	0.023032	0.068749	0.063362	0.058963	0.084515	0.051500	0.049523	0.057431	0.071764	0.072555	0.072555	0.071764	0.057431	0.049523	0.051500	0.084515	0.058963	0.063362	0.068749	0.023032	0.070084	0.072851	0.053279	0.075668	0.050363	0.076360
68	0.080265	0.049820	0.077596	0.054416	0.068205	0.070281	0.026738	0.071616	0.062472	0.058518	0.081550	0.052439	0.044432	0.060347	0.070874	0.070429	0.070429	0.070874	0.060347	0.044432	0.052439	0.081550	0.058518	0.062472	0.071616	0.026738	0.070281	0.068205	0.054416	0.077596	0.049820	0.080265
69	0.075026	0.049128	0.074828	0.056393	0.072159	0.071270	0.024712	0.070825	0.062373	0.058123	0.085405	0.050858	0.043345	0.059358	0.074235	0.071962	0.071962	0.074235	0.059358	0.043345	0.050858	0.085405	0.058123	0.062373	0.070825	0.024712	0.071270	0.072159	0.056393	0.074828	0.049128	0.075026
70	0.074482	0.048881	0.076212	0.053329	0.071023	0.073395	0.022686	0.070775	0.063955	0.060644	0.083922	0.050660	0.043197	0.060644	0.072802	0.073395	0.073395	0.072802	0.060644	0.043197	0.050660	0.083922	0.060644	0.063955	0.070775	0.022686	0.073395	0.071023	0.053329	0.076212	0.048881	0.074482
71	0.076410	0.048584	0.074631	0.053032	0.071566	0.076558	0.024218	0.071220	0.061286	0.059507	0.084812	0.050017	0.045124	0.059606	0.071319	0.072110	0.072110	0.071319	0.059606	0.045124	0.050017	0.084812	0.059507	0.061286	0.071220	0.024218	0.076558	0.071566	0.053032	0.074631	0.048584	0.076410
72	0.075174	0.049820	0.075916	0.053477	0.070034	0.076113	0.025107	0.073000	0.063461	0.059408	0.081846	0.050264	0.044877	0.057332	0.071715	0.072456	0.072456	0.071715	0.057332	0.044877	0.050264	0.081846	0.059408	0.063461	0.073000	0.025107	0.076113	0.070034	0.053477	0.075916	0.049820	0.075174
73	0.077497	0.049968	0.073148	0.052933	0.071863	0.076953	0.023476	0.070380	0.059803	0.059952	0.082835	0.051994	0.042307	0.061385	0.073049	0.072456	0.072456	0.073049	0.061385	0.042307	0.051994	0.082835	0.059952	0.059803	0.070380	0.023476	0.076953	0.071863	0.052933	0.073148	0.049968	0.077497
74	0.073247	0.049424	0.079029	0.049770	0.073494	0.077349	0.025898	0.071517	0.059457	0.061385	0.082143	0.049523	0.041714	0.060298	0.073049	0.072703	0.072703	0.073049	0.060298	0.041714	0.049523	0.082143	0.061385	0.059457	0.071517	0.025898	0.077349	0.073494	0.049770	0.079029	0.049424	0.073247
75	0.075174	0.047843	0.074334	0.050561	0.073148	0.075619	0.025552	0.074136	0.064795	0.061681	0.082588	0.051055	0.042505	0.060742	0.070182	0.070084	0.070084	0.070182	0.060742	0.042505	0.051055	0.082588	0.061681	0.064795	0.074136	0.025552	0.075619	0.073148	0.050561	0.074334	0.047843	0.075174
76	0.074087	0.051401	0.077893	0.052241	0.071912	0.077547	0.025305	0.071121	0.062176	0.060891	0.081204	0.048386	0.040627	0.058370	0.076509	0.070331	0.070331	0.076509	0.058370	0.040627	0.048386	0.081204	0.060891	0.062176	0.071121	0.025305	0.077547	0.071912	0.052241	0.077893	0.051401	0.074087
77	0.074285	0.047941	0.073543	0.053032	0.073889	0.076855	0.026541	0.070924	0.062917	0.061237	0.086048	0.050709	0.042307	0.056986	0.069985	0.072802	0.072802	0.069985	0.056986	0.042307	0.050709	0.086048	0.061237	0.062917	0.070924	0.026541	0.076855	0.073889	0.053032	0.073543	0.047941	0.074285
78	0.075372	0.049078	0.073543	0.055405	0.071467	0.073939	0.025256	0.072357	0.063856	0.060199	0.080660	0.051401	0.042999	0.058914	0.073691	0.071863	0.071863	0.073691	0.058914	0.042999	0.051401	0.080660	0.060199	0.063856	0.072357	0.025256	0.073939	0.071467	0.055405	0.073543	0.049078	0.075372
79	0.076163	0.048930	0.075026	0.053576	0.068749	0.076509	0.025701	0.071171	0.061237	0.061385	0.081797	0.048732	0.041220	0.058765	0.075174	0.075866	0.075866	0.075174	0.058765	0.041220	0.048732	0.081797	0.061385	0.061237	0.071171	0.025701	0.076509	0.068749	0.053576	0.075026	0.048930	0.076163
80	0.073741	0.049721	0.071319	0.052587	0.072752	0.075125	0.026936	0.070775	0.061088	0.062719	0.084515	0.049375	0.042406	0.058222	0.075322	0.073395	0.073395	0.075322	0.058222	0.042406	0.049375	0.084515	0.062719	0.061088	0.070775	0.026936	0.075125	0.072752	0.052587	0.071319	0.049721	0.073741
81	0.075767	0.048683	0.074136	0.051401	0.070084	0.077151	0.024218	0.074334	0.060545	0.065635	0.082786	0.049128	0.042357	0.061385	0.071023	0.071369	0.071369	0.071023	0.061385	0.042357	0.049128	0.082786	0.065635	0.060545	0.074334	0.024218	0.077151	0.070084	0.051401	0.074136	0.048683	0.075767
82	0.072258	0.050610	0.072752	0.053131	0.074037	0.079079	0.025602	0.074136	0.059704	0.063065	0.078881	0.050512	0.041417	0.059952	0.074334	0.070528	0.070528	0.074334	0.059952	0.041417	0.050512	0.078881	0.063065	0.059704	0.074136	0.025602	0.079079	0.074037	0.053131	0.072752	0.050610	0.072258
83	0.072604	0.047991	0.076558	0.050264	0.075520	0.076212	0.024860	0.076113	0.061533	0.061681	0.080512	0.047843	0.041467	0.062126	0.072802	0.071912	0.071912	0.072802	0.062126	0.041467	0.047843	0.080512	0.061681	0.061533	0.076113	0.024860	0.076212	0.075520	0.050264	0.076558	0.047991	0.072604
84	0.072752	0.051895	0.073840	0.052637	0.073395	0.076706	0.025948	0.071962	0.061681	0.061978	0.081649	0.049424	0.040627	0.062176	0.071418	0.071912	0.071912	0.071418	0.062176	0.040627	0.049424	0.081649	0.061978	0.061681	0.071962	0.025948	0.076706	0.073395	0.052637	0.073840	0.051895	0.072752
85	0.072110	0.050264	0.073098	0.052983	0.071715	0.078832	0.027381	0.074828	0.059210	0.062373	0.078782	0.052489	0.043048	0.059803	0.073444	0.069639	0.069639	0.073444	0.059803	0.043048	0.052489	0.078782	0.062373	0.059210	0.074828	0.027381	0.078832	0.071715	0.052983	0.073098	0.050264	0.072110
86	0.069095	0.051500	0.073840	0.051648	0.075372	0.077893	0.027035	0.070973	0.062769	0.060298	0.081105	0.048535	0.041319	0.060940	0.075570	0.072110	0.072110	0.075570	0.060940	0.041319	0.048535	0.081105	0.060298	0.062769	0.070973	0.027035	0.077893	0.075372	0.051648	0.073840	0.051500	0.069095
87	0.070429	0.050264	0.076212	0.051648	0.074037	0.075817	0.025602	0.075174	0.062423	0.064943	0.078832	0.051352	0.040132	0.062966	0.070182	0.069985	0.069985	0.070182	0.062966	0.040132	0.051352	0.078832	0.064943	0.062423	0.075174	0.025602	0.075817	0.074037	0.051648	0.076212	0.050264	0.070429
88	0.073197	0.050660	0.073840	0.049325	0.072308	0.082637	0.027529	0.071517	0.062423	0.062027	0.077201	0.049177	0.043098	0.061978	0.072209	0.070874	0.070874	0.072209	0.061978	0.043098	0.049177	0.077201	0.062027	0.062423	0.071517	0.027529	0.082637	0.072308	0.049325	0.073840	0.050660	0.073197
89	0.071319	0.051500	0.075916	0.052291	0.078387	0.077448	0.027084	0.074383	0.058815	0.061039	0.081550	0.049375	0.039441	0.059556	0.073098	0.068798	0.068798	0.073098	0.059556	0.039441	0.049375	0.081550	0.061039	0.058815	0.074383	0.027084	0.077448	0.078387	0.052291	0.075916	0.051500	0.071319
90	0.069639	0.050314	0.077497	0.050512	0.073889	0.079227	0.023378	0.073049	0.061039	0.062373	0.082242	0.051994	0.040182	0.061088	0.070973	0.072604	0.072604	0.070973	0.061088	0.040182	0.051994	0.082242	0.062373	0.061039	0.073049	0.023378	0.079227	0.073889	0.050512	0.077497	0.050314	0.069639
91	0.072159	0.047843	0.075520	0.049227	0.076608	0.076904	0.029309	0.070182	0.063263	0.063115	0.079622	0.048090	0.038304	0.059655	0.080067	0.070133	0.070133	0.080067	0.059655	0.038304	0.048090	0.079622	0.063115	0.063263	0.070182	0.029309	0.076904	0.076608	0.049227	0.075520	0.047843	0.072159
92	0.071467	0.050017	0.077398	0.051451	0.073988	0.076014	0.026047	0.071467	0.064004	0.064202	0.084614	0.051698	0.037711	0.056739	0.070726	0.072456	0.072456	0.070726	0.056739	0.037711	0.051698	0.084614	0.064202	0.064004	0.071467	0.026047	0.076014	0.073988	0.051451	0.077398	0.050017	0.071467
93	0.071764	0.051599	0.073098	0.050709	0.070825	0.077547	0.026047	0.072555	0.064795	0.065734	0.077250	0.051006	0.041516	0.062275	0.074729	0.068551	0.068551	0.074729	0.062275	0.041516	0.051006	0.077250	0.065734	0.064795	0.072555	0.026047	0.077547	0.070825	0.050709	0.073098	0.051599	0.071764
94	0.074087	0.048485	0.074482	0.051846	0.071715	0.079326	0.026047	0.080067	0.060495	0.060594	0.080710	0.049325	0.041813	0.060891	0.072950	0.067167	0.067167	0.072950	0.060891	0.041813	0.049325	0.080710	0.060594	0.060495	0.080067	0.026047	0.079326	0.071715	0.051846	0.074482	0.048485	0.074087
95	0.070182	0.049968	0.076855	0.051105	0.070825	0.077843	0.025602	0.075026	0.061978	0.061879	0.080957	0.049375	0.042851	0.060545	0.074729	0.070281	0.070281	0.074729	0.060545	0.042851	0.049375	0.080957	0.061879	0.061978	0.075026	0.025602	0.077843	0.070825	0.051105	0.076855	0.049968	0.070182
96	0.069738	0.048584	0.073494	0.054021	0.071813	0.078288	0.025997	0.074136	0.060495	0.064400	0.081006	0.052241	0.039737	0.062225	0.073840	0.069985	0.069985	0.073840	0.062225	0.039737	0.052241	0.081006	0.064400	0.060495	0.074136	0.025997	0.078288	0.071813	0.054021	0.073494	0.048584	0.069738
97	0.072654	0.050017	0.070182	0.048930	0.074977	0.078782	0.026541	0.073197	0.062571	0.062769	0.077596	0.051401	0.039786	0.063461	0.076360	0.070775	0.070775	0.076360	0.063461	0.039786	0.051401	0.077596	0.062769	0.062571	0.073197	0.026541	0.078782	0.074977	0.048930	0.070182	0.050017	0.072654
98	0.072209	0.050166	0.074828	0.052785	0.071023	0.081155	0.026096	0.076756	0.057085	0.062917	0.080759	0.049918	0.039144	0.058864	0.075520	0.070775	0.070775	0.075520	0.058864	0.039144	0.049918	0.080759	0.062917	0.057085	0.076756	0.026096	0.081155	0.071023	0.052785	0.074828	0.050166	0.072209
99	0.066920	0.048881	0.073889	0.049770	0.074927	0.077744	0.025849	0.074581	0.062423	0.062324	0.080660	0.051797	0.040182	0.064597	0.075174	0.070281	0.070281	0.075174	0.064597	0.040182	0.051797	0.080660	0.062324	0.062423	0.074581	0.025849	0.077744	0.074927	0.049770	0.073889	0.048881	0.066920
100	0.070627	0.050759	0.074037	0.049029	0.072604	0.080957	0.025948	0.074037	0.061780	0.062917	0.083774	0.047101	0.041269	0.061583	0.073000	0.070578	0.070578	0.073000	0.061583	0.041269	0.047101	0.083774	0.062917	0.061780	0.074037	0.025948	0.080957	0.072604	0.049029	0.074037	0.050759	0.070627
101	0.073148	0.047101	0.074285	0.051747	0.074037	0.083774	0.025453	0.072950	0.061484	0.064054	0.079326	0.051895	0.041022	0.060742	0.073494	0.065487	0.065487	0.073494	0.060742	0.041022	0.051895	0.079326	0.064054	0.061484	0.072950	0.025453	0.083774	0.074037	0.051747	0.074285	0.047101	0.073148
102	0.074136	0.048436	0.075718	0.051401	0.076163	0.079721	0.026442	0.073346	0.062324	0.062868	0.078486	0.048881	0.040874	0.059309	0.071715	0.070182	0.070182	0.071715	0.059309	0.040874	0.048881	0.078486	0.062868	0.062324	0.073346	0.026442	0.079721	0.076163	0.051401	0.075718	0.048436	0.074136
103	0.073543	0.053329	0.075372	0.051253	0.073346	0.078486	0.025799	0.072703	0.059210	0.061237	0.079029	0.052884	0.038847	0.061039	0.073098	0.070825	0.070825	0.073098	0.061039	0.038847	0.052884	0.079029	0.061237	0.059210	0.072703	0.025799	0.078486	0.073346	0.051253	0.075372	0.053329	0.073543
104	0.068947	0.051698	0.072703	0.051599	0.073000	0.079672	0.025256	0.076163	0.061286	0.061929	0.081748	0.048337	0.040478	0.064894	0.072357	0.069935	0.069935	0.072357	0.064894	0.040478	0.048337	0.081748	0.061929	0.061286	0.076163	0.025256	0.079672	0.073000	0.051599	0.072703	0.051698	0.068947
105	0.071863	0.048831	0.072851	0.050166	0.077448	0.079128	0.026837	0.074779	0.059507	0.064795	0.078090	0.049671	0.041269	0.060100	0.074433	0.070232	0.070232	0.074433	0.060100	0.041269	0.049671	0.078090	0.064795	0.059507	0.074779	0.026837	0.079128	0.077448	0.050166	0.072851	0.048831	0.071863
106	0.072308	0.051253	0.075224	0.051302	0.074383	0.076756	0.027529	0.074186	0.061978	0.061929	0.076855	0.051451	0.037612	0.062275	0.074779	0.070182	0.070182	0.074779	0.062275	0.037612	0.051451	0.076855	0.061929	0.061978	0.074186	0.027529	0.076756	0.074383	0.051302	0.075224	0.051253	0.072308
107	0.069787	0.050363	0.074383	0.051747	0.071220	0.079573	0.025701	0.075718	0.060891	0.063757	0.081105	0.048633	0.041566	0.062818	0.073148	0.069589	0.069589	0.073148	0.062818	0.041566	0.048633	0.081105	0.063757	0.060891	0.075718	0.025701	0.079573	0.071220	0.051747	0.074383	0.050363	0.069787
108	0.069441	0.050017	0.073148	0.050858	0.076113	0.083033	0.025157	0.072209	0.063807	0.062769	0.078387	0.049375	0.039935	0.060940	0.075817	0.068996	0.068996	0.075817	0.060940	0.039935	0.049375	0.078387	0.062769	0.063807	0.072209	0.025157	0.083033	0.076113	0.050858	0.073148	0.050017	0.069441
