pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-52	0.079556	0.059449	0.068510	0.052340	0.060396	0.068617	0.041319	0.063988	0.068667	0.040215	0.079606	0.061360	0.296339	0.229756	0.053123	0.064499	0.060174	0.078181	0.263201	0.275285
-51	0.078807	0.059878	0.069111	0.052653	0.059886	0.068823	0.040841	0.064161	0.068650	0.040190	0.080438	0.060849	0.297007	0.230292	0.053114	0.064960	0.060075	0.077563	0.262138	0.275507
-50	0.078008	0.060133	0.068716	0.053304	0.060001	0.068889	0.040833	0.064062	0.069531	0.040660	0.080709	0.060083	0.296965	0.231091	0.053411	0.064746	0.060182	0.076731	0.261454	0.274428
-49	0.078362	0.062077	0.068988	0.053180	0.059507	0.068502	0.041253	0.064894	0.069301	0.039976	0.080561	0.060545	0.297212	0.230292	0.052604	0.063329	0.060083	0.076838	0.260984	0.273563
-48	0.078411	0.061607	0.068741	0.052752	0.059424	0.067810	0.041269	0.063988	0.070108	0.040091	0.080182	0.060462	0.297443	0.229353	0.053107	0.063947	0.060874	0.077225	0.261496	0.272970
-47	0.078593	0.060907	0.069342	0.052406	0.058831	0.068090	0.040750	0.064375	0.069943	0.039786	0.080578	0.061863	0.298456	0.229205	0.052621	0.063922	0.060825	0.077168	0.260787	0.273555
-46	0.077802	0.059021	0.069968	0.052711	0.059565	0.068387	0.040009	0.063658	0.070364	0.040338	0.081196	0.060915	0.299330	0.229930	0.053576	0.064985	0.060940	0.076566	0.260655	0.273596
-45	0.078321	0.059219	0.070289	0.053230	0.059770	0.068461	0.039852	0.064680	0.070265	0.039885	0.081855	0.061245	0.300730	0.230053	0.052950	0.063930	0.060915	0.075133	0.259633	0.272204
-44	0.079178	0.059128	0.070026	0.052843	0.059721	0.067909	0.039935	0.064375	0.070174	0.039984	0.082728	0.060059	0.302105	0.230555	0.052958	0.065232	0.061426	0.074326	0.259304	0.271841
-43	0.079252	0.059630	0.069087	0.052233	0.059235	0.068041	0.040618	0.064803	0.069894	0.039819	0.083321	0.060570	0.301553	0.231799	0.052365	0.064712	0.062390	0.074029	0.257879	0.271586
-42	0.078972	0.059466	0.069210	0.051640	0.059466	0.068461	0.041030	0.064235	0.069984	0.040750	0.082736	0.061336	0.300903	0.232977	0.052134	0.064655	0.061656	0.074268	0.257014	0.271619
-41	0.078494	0.060569	0.069861	0.052118	0.059902	0.069284	0.041104	0.064037	0.070001	0.040767	0.082159	0.061937	0.300516	0.233315	0.052142	0.063312	0.060396	0.073914	0.256668	0.270548
-40	0.078898	0.060725	0.070092	0.051945	0.061014	0.069573	0.041063	0.063436	0.070314	0.040610	0.082860	0.060800	0.302163	0.234106	0.051640	0.063551	0.060363	0.073115	0.255597	0.269675
-39	0.078576	0.061286	0.070001	0.052019	0.061072	0.069202	0.041401	0.063395	0.070677	0.040618	0.083856	0.060759	0.303110	0.235078	0.050759	0.063732	0.060734	0.071912	0.253266	0.268242
-38	0.078222	0.061006	0.070479	0.050808	0.061047	0.069037	0.041673	0.063082	0.070676	0.041022	0.083757	0.060932	0.303135	0.235490	0.050956	0.063930	0.061871	0.071501	0.251487	0.267550
-37	0.077670	0.061031	0.070923	0.050520	0.059713	0.070503	0.042200	0.063073	0.071105	0.041014	0.082547	0.061953	0.302246	0.236264	0.051014	0.063666	0.061294	0.071772	0.250976	0.269015
-36	0.077061	0.060520	0.070479	0.050198	0.060297	0.071270	0.042150	0.063469	0.070569	0.040610	0.082777	0.061574	0.300886	0.236807	0.050775	0.064136	0.061904	0.072209	0.250243	0.271083
-35	0.076031	0.059614	0.069845	0.050091	0.059293	0.072283	0.042241	0.064630	0.070677	0.040874	0.083799	0.062209	0.300351	0.239196	0.049992	0.064605	0.061220	0.072596	0.248710	0.274114
-34	0.075166	0.059227	0.069260	0.049309	0.059836	0.070948	0.041607	0.065808	0.069869	0.042208	0.084820	0.062357	0.299115	0.239584	0.049976	0.065363	0.061904	0.072341	0.246792	0.274461
-33	0.075240	0.059820	0.070380	0.049375	0.059259	0.071006	0.042323	0.066311	0.069696	0.041846	0.084161	0.062703	0.299478	0.239337	0.049506	0.064919	0.061113	0.072341	0.246462	0.274576
-32	0.076295	0.060751	0.069630	0.048988	0.060198	0.071064	0.042488	0.065116	0.069219	0.041904	0.083585	0.061846	0.298728	0.239040	0.050429	0.065182	0.061673	0.071632	0.247344	0.272994
-31	0.077530	0.060965	0.069836	0.049639	0.059894	0.072332	0.042917	0.064688	0.068453	0.041137	0.082835	0.062431	0.298654	0.239222	0.050264	0.065174	0.060487	0.071418	0.248851	0.273612
-30	0.077250	0.060775	0.068873	0.049292	0.060569	0.072769	0.042192	0.064845	0.068090	0.041615	0.083362	0.061912	0.297575	0.239938	0.050487	0.065915	0.060742	0.071311	0.248340	0.274839
-29	0.076525	0.061344	0.069285	0.049408	0.060125	0.072884	0.041821	0.065355	0.068510	0.041945	0.082901	0.062275	0.297221	0.239551	0.048996	0.065849	0.061220	0.071558	0.246487	0.275647
-28	0.076113	0.060965	0.068889	0.048658	0.061055	0.072975	0.041936	0.065347	0.069169	0.042579	0.083189	0.062003	0.297361	0.240680	0.048485	0.065668	0.061426	0.071542	0.244798	0.275532
-27	0.076352	0.060784	0.069532	0.048172	0.060067	0.073939	0.042834	0.065215	0.069268	0.042851	0.081953	0.061978	0.297105	0.241577	0.048880	0.065421	0.061558	0.071196	0.244600	0.275771
-26	0.076435	0.060100	0.068535	0.047900	0.060718	0.074977	0.043378	0.065561	0.068716	0.042678	0.081607	0.062456	0.295293	0.242640	0.048880	0.065882	0.061245	0.070932	0.244147	0.277352
-25	0.075520	0.060816	0.069021	0.047463	0.060693	0.075982	0.043831	0.066146	0.067752	0.043197	0.081187	0.061401	0.293481	0.244196	0.047727	0.066121	0.061755	0.071385	0.242096	0.279634
-24	0.075215	0.061055	0.067884	0.046920	0.061492	0.076155	0.043683	0.066344	0.068139	0.043411	0.081327	0.061673	0.292566	0.244576	0.047241	0.067266	0.061179	0.071014	0.240391	0.280779
-23	0.074046	0.061945	0.068642	0.047118	0.061426	0.075908	0.043493	0.066690	0.068576	0.043477	0.081665	0.060660	0.292929	0.244543	0.046928	0.066871	0.061830	0.070726	0.238818	0.280194
-22	0.073667	0.061755	0.067522	0.047241	0.061838	0.075628	0.043740	0.066508	0.069614	0.043213	0.082547	0.061245	0.293349	0.245128	0.047101	0.066006	0.061303	0.071072	0.239082	0.279214
-21	0.073337	0.061681	0.067933	0.048419	0.061648	0.075974	0.043221	0.066261	0.068930	0.043362	0.083033	0.060635	0.293234	0.245589	0.046862	0.065166	0.061846	0.071690	0.240309	0.279091
-20	0.074482	0.061360	0.067521	0.048485	0.061368	0.076245	0.044062	0.066195	0.068609	0.043123	0.082382	0.060215	0.292995	0.245811	0.046352	0.065314	0.061541	0.072744	0.242064	0.280499
-19	0.074639	0.062167	0.066714	0.048452	0.061129	0.076558	0.043444	0.065948	0.068321	0.043337	0.081731	0.060297	0.291405	0.245070	0.046953	0.065833	0.062233	0.072242	0.242286	0.280582
-18	0.074919	0.062423	0.066484	0.047258	0.060644	0.076962	0.043732	0.066080	0.068247	0.043905	0.081599	0.060281	0.291248	0.246198	0.046772	0.066039	0.062035	0.072621	0.241569	0.281701
-17	0.073395	0.062761	0.066121	0.046829	0.061286	0.077242	0.042950	0.066385	0.067884	0.044729	0.081649	0.060767	0.289049	0.246569	0.047702	0.065660	0.062126	0.072514	0.240441	0.281800
-16	0.072884	0.061574	0.067760	0.046936	0.061854	0.077201	0.043015	0.067744	0.067472	0.044737	0.080866	0.060726	0.288983	0.245819	0.047093	0.065907	0.061805	0.072423	0.239336	0.283274
-15	0.071723	0.062044	0.067876	0.047068	0.062587	0.077464	0.043312	0.067736	0.067579	0.044267	0.080273	0.060792	0.287451	0.245317	0.047406	0.066393	0.061895	0.071583	0.237779	0.283176
-14	0.071657	0.061343	0.067538	0.047357	0.061854	0.078321	0.044062	0.068115	0.067464	0.044144	0.080372	0.061830	0.287031	0.246899	0.047464	0.067036	0.061245	0.070199	0.236675	0.283670
-13	0.070578	0.062538	0.067003	0.046813	0.061509	0.078939	0.044820	0.067274	0.067596	0.043848	0.080998	0.061558	0.286174	0.248604	0.047562	0.067225	0.061648	0.070092	0.235045	0.283530
-12	0.070009	0.062274	0.067052	0.046220	0.061368	0.078741	0.044894	0.067678	0.067761	0.044688	0.080710	0.062299	0.285532	0.249032	0.047126	0.067480	0.061475	0.070224	0.233579	0.284123
-11	0.069935	0.062868	0.067629	0.045083	0.061665	0.079070	0.045058	0.067505	0.067868	0.044457	0.080562	0.061904	0.285993	0.249147	0.046673	0.067497	0.061549	0.070677	0.232368	0.284749
-10	0.070339	0.062653	0.068230	0.045586	0.061928	0.079301	0.044951	0.067678	0.067670	0.044482	0.080092	0.061863	0.286331	0.248826	0.046302	0.067686	0.061212	0.070026	0.232253	0.284692
-9	0.070487	0.062703	0.068881	0.045207	0.062340	0.079276	0.044408	0.067604	0.067398	0.043971	0.080059	0.062044	0.286825	0.247714	0.046105	0.067563	0.061319	0.070635	0.232434	0.285079
-8	0.070520	0.062003	0.069021	0.045413	0.063106	0.078272	0.045042	0.066665	0.067967	0.044432	0.079812	0.062085	0.287319	0.247557	0.045190	0.067126	0.062431	0.070915	0.232039	0.282978
-7	0.070602	0.061624	0.069614	0.045091	0.062324	0.078140	0.044564	0.066245	0.068906	0.044885	0.080339	0.062769	0.289461	0.247928	0.044877	0.066377	0.062258	0.071385	0.231957	0.282146
-6	0.071064	0.061558	0.068675	0.045330	0.062052	0.078222	0.044894	0.065701	0.069284	0.045157	0.079795	0.062431	0.288818	0.248069	0.045091	0.066599	0.063230	0.070916	0.232401	0.281438
-5	0.071377	0.061212	0.068370	0.045701	0.061105	0.078692	0.044029	0.067818	0.068584	0.044671	0.080075	0.062423	0.288406	0.247468	0.045882	0.067283	0.061978	0.070800	0.233760	0.284593
-4	0.070421	0.061393	0.067587	0.045734	0.061171	0.078593	0.044309	0.068444	0.067711	0.044317	0.080150	0.062209	0.285870	0.247369	0.046763	0.068181	0.061879	0.071138	0.234056	0.286356
-3	0.070042	0.060874	0.067744	0.046689	0.060372	0.079507	0.044581	0.069136	0.067217	0.044119	0.081187	0.062291	0.286191	0.249395	0.046096	0.067950	0.061302	0.070891	0.233719	0.287484
-2	0.069820	0.061706	0.067909	0.046088	0.061401	0.079779	0.044572	0.068008	0.067769	0.044383	0.080339	0.062431	0.285837	0.249074	0.045487	0.068074	0.061945	0.070289	0.231684	0.286150
-1	0.071039	0.062077	0.067258	0.046055	0.061105	0.080570	0.044465	0.067563	0.067587	0.044663	0.079869	0.062019	0.285754	0.249568	0.045042	0.067884	0.062588	0.070215	0.232351	0.286232
0	0.070602	0.062686	0.067637	0.045099	0.062340	0.079449	0.044416	0.067769	0.067769	0.044416	0.079449	0.062340	0.285457	0.247731	0.045099	0.067637	0.062686	0.070602	0.231404	0.285458
1	0.070215	0.062588	0.067884	0.045042	0.062019	0.079869	0.044663	0.067587	0.067563	0.044465	0.080570	0.061105	0.286232	0.249568	0.046055	0.067258	0.062077	0.071039	0.232351	0.285754
2	0.070289	0.061945	0.068074	0.045487	0.062431	0.080339	0.044383	0.067769	0.068008	0.044572	0.079779	0.061401	0.286149	0.249073	0.046088	0.067909	0.061706	0.069820	0.231684	0.285837
3	0.070891	0.061302	0.067950	0.046096	0.062291	0.081187	0.044119	0.067217	0.069136	0.044581	0.079507	0.060372	0.287484	0.249395	0.046689	0.067744	0.060874	0.070042	0.233719	0.286191
4	0.071138	0.061879	0.068181	0.046763	0.062209	0.080150	0.044317	0.067711	0.068444	0.044309	0.078593	0.061171	0.286356	0.247368	0.045734	0.067587	0.061393	0.070421	0.234056	0.285870
5	0.070800	0.061978	0.067283	0.045882	0.062423	0.080075	0.044671	0.068584	0.067818	0.044029	0.078692	0.061105	0.284593	0.247467	0.045701	0.068370	0.061212	0.071377	0.233760	0.288406
6	0.070916	0.063230	0.066599	0.045091	0.062431	0.079795	0.045157	0.069284	0.065701	0.044894	0.078222	0.062052	0.281438	0.248068	0.045330	0.068675	0.061558	0.071064	0.232401	0.288818
7	0.071385	0.062258	0.066377	0.044877	0.062769	0.080339	0.044885	0.068906	0.066245	0.044564	0.078140	0.062324	0.282146	0.247929	0.045091	0.069614	0.061624	0.070602	0.231956	0.289461
8	0.070915	0.062431	0.067126	0.045190	0.062085	0.079812	0.044432	0.067967	0.066665	0.045042	0.078272	0.063106	0.282978	0.247558	0.045413	0.069021	0.062003	0.070520	0.232039	0.287319
9	0.070635	0.061319	0.067563	0.046105	0.062044	0.080059	0.043971	0.067398	0.067604	0.044408	0.079276	0.062340	0.285079	0.247715	0.045207	0.068881	0.062703	0.070487	0.232434	0.286825
10	0.070026	0.061212	0.067686	0.046302	0.061863	0.080092	0.044482	0.067670	0.067678	0.044951	0.079301	0.061928	0.284692	0.248826	0.045586	0.068230	0.062653	0.070339	0.232253	0.286331
11	0.070677	0.061549	0.067497	0.046673	0.061904	0.080562	0.044457	0.067868	0.067505	0.045058	0.079070	0.061665	0.284749	0.249147	0.045083	0.067629	0.062868	0.069935	0.232368	0.285993
12	0.070224	0.061475	0.067480	0.047126	0.062299	0.080710	0.044688	0.067761	0.067678	0.044894	0.078741	0.061368	0.284123	0.249032	0.046220	0.067052	0.062274	0.070009	0.233579	0.285532
13	0.070092	0.061648	0.067225	0.047562	0.061558	0.080998	0.043848	0.067596	0.067274	0.044820	0.078939	0.061509	0.283530	0.248604	0.046813	0.067003	0.062538	0.070578	0.235045	0.286174
14	0.070199	0.061245	0.067036	0.047464	0.061830	0.080372	0.044144	0.067464	0.068115	0.044062	0.078321	0.061854	0.283670	0.246899	0.047357	0.067538	0.061343	0.071657	0.236676	0.287031
15	0.071583	0.061895	0.066393	0.047406	0.060792	0.080273	0.044267	0.067579	0.067736	0.043312	0.077464	0.062587	0.283176	0.245317	0.047068	0.067876	0.062044	0.071723	0.237780	0.287451
16	0.072423	0.061805	0.065907	0.047093	0.060726	0.080866	0.044737	0.067472	0.067744	0.043015	0.077201	0.061854	0.283274	0.245819	0.046936	0.067760	0.061574	0.072884	0.239336	0.288983
17	0.072514	0.062126	0.065660	0.047702	0.060767	0.081649	0.044729	0.067884	0.066385	0.042950	0.077242	0.061286	0.281800	0.246569	0.046829	0.066121	0.062761	0.073395	0.240440	0.289049
18	0.072621	0.062035	0.066039	0.046772	0.060281	0.081599	0.043905	0.068247	0.066080	0.043732	0.076962	0.060644	0.281701	0.246198	0.047258	0.066484	0.062423	0.074919	0.241569	0.291248
19	0.072242	0.062233	0.065833	0.046953	0.060297	0.081731	0.043337	0.068321	0.065948	0.043444	0.076558	0.061129	0.280581	0.245070	0.048452	0.066714	0.062167	0.074639	0.242286	0.291404
20	0.072744	0.061541	0.065314	0.046352	0.060215	0.082382	0.043123	0.068609	0.066195	0.044062	0.076245	0.061368	0.280499	0.245811	0.048485	0.067521	0.061360	0.074482	0.242064	0.292994
21	0.071690	0.061846	0.065166	0.046862	0.060635	0.083033	0.043362	0.068930	0.066261	0.043221	0.075974	0.061648	0.279091	0.245589	0.048419	0.067933	0.061681	0.073337	0.240309	0.293234
22	0.071072	0.061303	0.066006	0.047101	0.061245	0.082547	0.043213	0.069614	0.066508	0.043740	0.075628	0.061838	0.279214	0.245128	0.047241	0.067522	0.061755	0.073667	0.239082	0.293349
23	0.070726	0.061830	0.066871	0.046928	0.060660	0.081665	0.043477	0.068576	0.066690	0.043493	0.075908	0.061426	0.280195	0.244543	0.047118	0.068642	0.061945	0.074046	0.238818	0.292929
24	0.071014	0.061179	0.067266	0.047241	0.061673	0.081327	0.043411	0.068139	0.066344	0.043683	0.076155	0.061492	0.280779	0.244576	0.046920	0.067884	0.061055	0.075215	0.240391	0.292566
25	0.071385	0.061755	0.066121	0.047727	0.061401	0.081187	0.043197	0.067752	0.066146	0.043831	0.075982	0.060693	0.279634	0.244197	0.047463	0.069021	0.060816	0.075520	0.242096	0.293481
26	0.070932	0.061245	0.065882	0.048880	0.062456	0.081607	0.042678	0.068716	0.065561	0.043378	0.074977	0.060718	0.277352	0.242640	0.047900	0.068535	0.060100	0.076435	0.244147	0.295293
27	0.071196	0.061558	0.065421	0.048880	0.061978	0.081953	0.042851	0.069268	0.065215	0.042834	0.073939	0.060067	0.275771	0.241577	0.048172	0.069532	0.060784	0.076352	0.244601	0.297105
28	0.071542	0.061426	0.065668	0.048485	0.062003	0.083189	0.042579	0.069169	0.065347	0.041936	0.072975	0.061055	0.275532	0.240680	0.048658	0.068889	0.060965	0.076113	0.244798	0.297361
29	0.071558	0.061220	0.065849	0.048996	0.062275	0.082901	0.041945	0.068510	0.065355	0.041821	0.072884	0.060125	0.275647	0.239551	0.049408	0.069285	0.061344	0.076525	0.246487	0.297221
30	0.071311	0.060742	0.065915	0.050487	0.061912	0.083362	0.041615	0.068090	0.064845	0.042192	0.072769	0.060569	0.274840	0.239938	0.049292	0.068873	0.060775	0.077250	0.248340	0.297575
31	0.071418	0.060487	0.065174	0.050264	0.062431	0.082835	0.041137	0.068453	0.064688	0.042917	0.072332	0.059894	0.273612	0.239222	0.049639	0.069836	0.060965	0.077530	0.248851	0.298654
32	0.071632	0.061673	0.065182	0.050429	0.061846	0.083585	0.041904	0.069219	0.065116	0.042488	0.071064	0.060198	0.272994	0.239041	0.048988	0.069630	0.060751	0.076295	0.247344	0.298728
33	0.072341	0.061113	0.064919	0.049506	0.062703	0.084161	0.041846	0.069696	0.066311	0.042323	0.071006	0.059259	0.274576	0.239337	0.049375	0.070380	0.059820	0.075240	0.246462	0.299478
34	0.072341	0.061904	0.065363	0.049976	0.062357	0.084820	0.042208	0.069869	0.065808	0.041607	0.070948	0.059836	0.274461	0.239584	0.049309	0.069260	0.059227	0.075166	0.246792	0.299116
35	0.072596	0.061220	0.064605	0.049992	0.062209	0.083799	0.040874	0.070677	0.064630	0.042241	0.072283	0.059293	0.274115	0.239196	0.050091	0.069845	0.059614	0.076031	0.248711	0.300351
36	0.072209	0.061904	0.064136	0.050775	0.061574	0.082777	0.040610	0.070569	0.063469	0.042150	0.071270	0.060297	0.271083	0.236807	0.050198	0.070479	0.060520	0.077061	0.250243	0.300887
37	0.071772	0.061294	0.063666	0.051014	0.061953	0.082547	0.041014	0.071105	0.063073	0.042200	0.070503	0.059713	0.269016	0.236264	0.050520	0.070923	0.061031	0.077670	0.250976	0.302246
38	0.071501	0.061871	0.063930	0.050956	0.060932	0.083757	0.041022	0.070676	0.063082	0.041673	0.069037	0.061047	0.267550	0.235490	0.050808	0.070479	0.061006	0.078222	0.251487	0.303135
39	0.071912	0.060734	0.063732	0.050759	0.060759	0.083856	0.040618	0.070677	0.063395	0.041401	0.069202	0.061072	0.268242	0.235078	0.052019	0.070001	0.061286	0.078576	0.253266	0.303110
40	0.073115	0.060363	0.063551	0.051640	0.060800	0.082860	0.040610	0.070314	0.063436	0.041063	0.069573	0.061014	0.269675	0.234106	0.051945	0.070092	0.060725	0.078898	0.255597	0.302163
41	0.073914	0.060396	0.063312	0.052142	0.061937	0.082159	0.040767	0.070001	0.064037	0.041104	0.069284	0.059902	0.270548	0.233315	0.052118	0.069861	0.060569	0.078494	0.256668	0.300516
42	0.074268	0.061656	0.064655	0.052134	0.061336	0.082736	0.040750	0.069984	0.064235	0.041030	0.068461	0.059466	0.271619	0.232977	0.051640	0.069210	0.059466	0.078972	0.257014	0.300903
43	0.074029	0.062390	0.064712	0.052365	0.060570	0.083321	0.039819	0.069894	0.064803	0.040618	0.068041	0.059235	0.271586	0.231799	0.052233	0.069087	0.059630	0.079252	0.257879	0.301553
44	0.074326	0.061426	0.065232	0.052958	0.060059	0.082728	0.039984	0.070174	0.064375	0.039935	0.067909	0.059721	0.271841	0.230555	0.052843	0.070026	0.059128	0.079178	0.259304	0.302105
45	0.075133	0.060915	0.063930	0.052950	0.061245	0.081855	0.039885	0.070265	0.064680	0.039852	0.068461	0.059770	0.272204	0.230053	0.053230	0.070289	0.059219	0.078321	0.259634	0.300730
46	0.076566	0.060940	0.064985	0.053576	0.060915	0.081196	0.040338	0.070364	0.063658	0.040009	0.068387	0.059565	0.273596	0.229930	0.052711	0.069968	0.059021	0.077802	0.260656	0.299330
47	0.077168	0.060825	0.063922	0.052621	0.061863	0.080578	0.039786	0.069943	0.064375	0.040750	0.068090	0.058831	0.273555	0.229205	0.052406	0.069342	0.060907	0.078593	0.260787	0.298456
48	0.077225	0.060874	0.063947	0.053107	0.060462	0.080182	0.040091	0.070108	0.063988	0.041269	0.067810	0.059424	0.272970	0.229353	0.052752	0.068741	0.061607	0.078411	0.261496	0.297443
49	0.076838	0.060083	0.063329	0.052604	0.060545	0.080561	0.039976	0.069301	0.064894	0.041253	0.068502	0.059507	0.273563	0.230292	0.053180	0.068988	0.062077	0.078362	0.260984	0.297212
50	0.076731	0.060182	0.064746	0.053411	0.060083	0.080709	0.040660	0.069531	0.064062	0.040833	0.068889	0.060001	0.274428	0.231091	0.053304	0.068716	0.060133	0.078008	0.261454	0.296965
51	0.077563	0.060075	0.064960	0.053114	0.060849	0.080438	0.040190	0.068650	0.064161	0.040841	0.068823	0.059886	0.275507	0.230292	0.052653	0.069111	0.059878	0.078807	0.262137	0.297007
52	0.078181	0.060174	0.064499	0.053123	0.061360	0.079606	0.040215	0.068667	0.063988	0.041319	0.068617	0.060396	0.275284	0.229757	0.052340	0.068510	0.059449	0.079556	0.263200	0.296339
53	0.079359	0.060660	0.063213	0.052925	0.061475	0.079071	0.040379	0.067876	0.064070	0.041047	0.068617	0.060017	0.275260	0.229114	0.052447	0.068535	0.059762	0.080545	0.265276	0.296026
54	0.079112	0.061426	0.063749	0.053601	0.062003	0.078700	0.040577	0.067909	0.063930	0.039943	0.067975	0.059960	0.274765	0.227195	0.053106	0.068057	0.059655	0.080298	0.266116	0.294963
55	0.079219	0.062637	0.064540	0.053625	0.062390	0.078370	0.040470	0.067299	0.064367	0.039301	0.066920	0.059202	0.275045	0.225061	0.053666	0.068115	0.059927	0.079952	0.266462	0.293736
56	0.079433	0.062324	0.065125	0.054070	0.062340	0.078552	0.040124	0.067159	0.065083	0.039581	0.066970	0.059235	0.276611	0.225226	0.053494	0.067291	0.059696	0.079523	0.266520	0.292525
57	0.080817	0.060965	0.064812	0.054367	0.061912	0.077909	0.040503	0.067217	0.065322	0.040742	0.067447	0.058156	0.278398	0.226602	0.053041	0.067200	0.059391	0.080199	0.268423	0.292525
58	0.081369	0.059984	0.065075	0.053889	0.061426	0.077769	0.040445	0.066863	0.065767	0.040519	0.067991	0.059087	0.280203	0.226725	0.053032	0.067530	0.058914	0.080339	0.268629	0.292501
59	0.081319	0.059943	0.065685	0.052966	0.061640	0.077423	0.040767	0.066714	0.065784	0.040536	0.068139	0.059219	0.280927	0.226865	0.052744	0.067365	0.059770	0.079985	0.267014	0.291488
60	0.081797	0.061418	0.065734	0.052208	0.061517	0.078156	0.040783	0.065924	0.065652	0.040075	0.068321	0.059993	0.281504	0.227335	0.052283	0.066797	0.059729	0.079614	0.265902	0.290491
61	0.083090	0.061813	0.065429	0.052242	0.061871	0.078428	0.040651	0.066525	0.065018	0.040882	0.067777	0.058840	0.281314	0.227739	0.051525	0.066607	0.059498	0.079804	0.266660	0.291364
62	0.084243	0.062423	0.064721	0.052621	0.061953	0.078560	0.040602	0.067612	0.064713	0.040404	0.066871	0.058568	0.280549	0.226437	0.052077	0.067283	0.058205	0.079145	0.268086	0.292600
63	0.084161	0.063123	0.064235	0.052859	0.062184	0.077654	0.040346	0.067983	0.065158	0.040421	0.066006	0.058378	0.279560	0.224428	0.052818	0.067950	0.057340	0.079383	0.269222	0.292971
64	0.084293	0.063074	0.065075	0.052785	0.062464	0.076138	0.040791	0.068172	0.064606	0.039655	0.066163	0.058461	0.280137	0.222747	0.053518	0.068255	0.057538	0.079013	0.269609	0.291579
65	0.084062	0.063362	0.065635	0.052143	0.062620	0.075520	0.040692	0.067744	0.065372	0.040520	0.066426	0.058213	0.281496	0.223159	0.053420	0.067472	0.057925	0.078873	0.268497	0.289610
66	0.083239	0.062835	0.066377	0.052250	0.063213	0.076262	0.040569	0.067719	0.065438	0.040099	0.067415	0.057900	0.282468	0.224345	0.053502	0.067934	0.058074	0.077176	0.266166	0.289091
