pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
35	0.085696	0.053529	0.073503	0.064929	0.072363	0.059923	0.015266	0.073553	0.060369	0.049316	0.061757	0.053430	0.055165	0.060369	0.071719	0.089116	0.089116	0.071719	0.060369	0.055165	0.053430	0.061757	0.049316	0.060369	0.073553	0.015266	0.059923	0.072363	0.064929	0.073503	0.053529	0.085696
36	0.086390	0.050654	0.071471	0.065077	0.069984	0.062054	0.013580	0.077518	0.060815	0.045946	0.063442	0.052042	0.055958	0.059080	0.076427	0.089562	0.089562	0.076427	0.059080	0.055958	0.052042	0.063442	0.045946	0.060815	0.077518	0.013580	0.062054	0.069984	0.065077	0.071471	0.050654	0.086390
37	0.089512	0.048077	0.069687	0.065870	0.069588	0.059526	0.015464	0.073156	0.061757	0.047978	0.061955	0.053232	0.055958	0.065920	0.073255	0.089066	0.089066	0.073255	0.065920	0.055958	0.053232	0.061955	0.047978	0.061757	0.073156	0.015464	0.059526	0.069588	0.065870	0.069687	0.048077	0.089512
38	0.087728	0.051992	0.072165	0.064929	0.073206	0.060071	0.013729	0.074494	0.059972	0.048820	0.062996	0.048573	0.059179	0.058535	0.076180	0.087431	0.087431	0.076180	0.058535	0.059179	0.048573	0.062996	0.048820	0.059972	0.074494	0.013729	0.060071	0.073206	0.064929	0.072165	0.051992	0.087728
39	0.084804	0.051695	0.074990	0.068596	0.069489	0.060170	0.014572	0.075188	0.062450	0.045351	0.062698	0.054570	0.054520	0.059873	0.072264	0.088769	0.088769	0.072264	0.059873	0.054520	0.054570	0.062698	0.045351	0.062450	0.075188	0.014572	0.060170	0.069489	0.068596	0.074990	0.051695	0.084804
40	0.085398	0.050902	0.071322	0.063640	0.071322	0.058832	0.013729	0.073206	0.062847	0.047928	0.063095	0.050654	0.058535	0.060220	0.075486	0.092883	0.092883	0.075486	0.060220	0.058535	0.050654	0.063095	0.047928	0.062847	0.073206	0.013729	0.058832	0.071322	0.063640	0.071322	0.050902	0.085398
41	0.088273	0.050952	0.071868	0.067010	0.073008	0.059229	0.014274	0.071372	0.061261	0.049167	0.063144	0.050059	0.056998	0.059377	0.073107	0.090900	0.090900	0.073107	0.059377	0.056998	0.050059	0.063144	0.049167	0.061261	0.071372	0.014274	0.059229	0.073008	0.067010	0.071868	0.050952	0.088273
42	0.083218	0.050753	0.076279	0.069290	0.072215	0.061410	0.014770	0.070331	0.061856	0.047284	0.061112	0.052141	0.053232	0.062153	0.074792	0.089165	0.089165	0.074792	0.062153	0.053232	0.052141	0.061112	0.047284	0.061856	0.070331	0.014770	0.061410	0.072215	0.069290	0.076279	0.050753	0.083218
43	0.085002	0.052439	0.068993	0.064086	0.070926	0.060319	0.015266	0.075089	0.062103	0.051596	0.061806	0.051447	0.056007	0.062302	0.073503	0.089116	0.089116	0.073503	0.062302	0.056007	0.051447	0.061806	0.051596	0.062103	0.075089	0.015266	0.060319	0.070926	0.064086	0.068993	0.052439	0.085002
44	0.084556	0.050307	0.074742	0.064433	0.074395	0.062897	0.013333	0.076031	0.058386	0.049564	0.062054	0.049564	0.055660	0.063194	0.074197	0.086687	0.086687	0.074197	0.063194	0.055660	0.049564	0.062054	0.049564	0.058386	0.076031	0.013333	0.062897	0.074395	0.064433	0.074742	0.050307	0.084556
45	0.086687	0.047730	0.071868	0.066713	0.072958	0.064036	0.014324	0.074643	0.060567	0.048820	0.063789	0.051150	0.053380	0.059328	0.073454	0.090553	0.090553	0.073454	0.059328	0.053380	0.051150	0.063789	0.048820	0.060567	0.074643	0.014324	0.064036	0.072958	0.066713	0.071868	0.047730	0.086687
46	0.083713	0.047978	0.075833	0.066069	0.071075	0.062004	0.014473	0.072363	0.058882	0.048523	0.063392	0.052637	0.057791	0.060468	0.077667	0.087133	0.087133	0.077667	0.060468	0.057791	0.052637	0.063392	0.048523	0.058882	0.072363	0.014473	0.062004	0.071075	0.066069	0.075833	0.047978	0.083713
47	0.085845	0.049613	0.073404	0.062599	0.071421	0.060815	0.012936	0.073801	0.061211	0.050605	0.066366	0.053182	0.057444	0.060617	0.073553	0.086588	0.086588	0.073553	0.060617	0.057444	0.053182	0.066366	0.050605	0.061211	0.073801	0.012936	0.060815	0.071421	0.062599	0.073404	0.049613	0.085845
48	0.085696	0.049960	0.075040	0.065226	0.070827	0.064185	0.013729	0.072908	0.059576	0.049861	0.062054	0.054768	0.052736	0.062897	0.073949	0.086588	0.086588	0.073949	0.062897	0.052736	0.054768	0.062054	0.049861	0.059576	0.072908	0.013729	0.064185	0.070827	0.065226	0.075040	0.049960	0.085696
49	0.085597	0.048275	0.070777	0.064185	0.073454	0.062302	0.015960	0.075188	0.060617	0.052439	0.061608	0.050109	0.058089	0.060666	0.073850	0.086885	0.086885	0.073850	0.060666	0.058089	0.050109	0.061608	0.052439	0.060617	0.075188	0.015960	0.062302	0.073454	0.064185	0.070777	0.048275	0.085597
50	0.085944	0.051893	0.072215	0.067704	0.072363	0.063987	0.014671	0.072661	0.058089	0.047135	0.062599	0.054372	0.053331	0.059377	0.073206	0.090454	0.090454	0.073206	0.059377	0.053331	0.054372	0.062599	0.047135	0.058089	0.072661	0.014671	0.063987	0.072363	0.067704	0.072215	0.051893	0.085944
51	0.085052	0.048325	0.073701	0.062649	0.073652	0.059130	0.016158	0.073454	0.061162	0.048523	0.063442	0.049564	0.056701	0.061013	0.078509	0.088967	0.088967	0.078509	0.061013	0.056701	0.049564	0.063442	0.048523	0.061162	0.073454	0.016158	0.059130	0.073652	0.062649	0.073701	0.048325	0.085052
52	0.086737	0.051100	0.072661	0.066069	0.069984	0.060418	0.013680	0.072908	0.059526	0.049415	0.066911	0.055958	0.054223	0.059278	0.072512	0.088620	0.088620	0.072512	0.059278	0.054223	0.055958	0.066911	0.049415	0.059526	0.072908	0.013680	0.060418	0.069984	0.066069	0.072661	0.051100	0.086737
53	0.084060	0.047185	0.074247	0.064978	0.069241	0.061707	0.013283	0.075981	0.058188	0.053182	0.063045	0.051348	0.054867	0.060765	0.077220	0.090702	0.090702	0.077220	0.060765	0.054867	0.051348	0.063045	0.053182	0.058188	0.075981	0.013283	0.061707	0.069241	0.064978	0.074247	0.047185	0.084060
54	0.083416	0.047978	0.071421	0.063541	0.070182	0.062649	0.015513	0.074494	0.059526	0.050753	0.065523	0.051992	0.056949	0.062946	0.071570	0.091544	0.091544	0.071570	0.062946	0.056949	0.051992	0.065523	0.050753	0.059526	0.074494	0.015513	0.062649	0.070182	0.063541	0.071421	0.047978	0.083416
55	0.089512	0.048126	0.068002	0.064433	0.069687	0.064483	0.015018	0.075139	0.057444	0.051150	0.063343	0.052092	0.054768	0.058039	0.076675	0.092090	0.092090	0.076675	0.058039	0.054768	0.052092	0.063343	0.051150	0.057444	0.075139	0.015018	0.064483	0.069687	0.064433	0.068002	0.048126	0.089512
56	0.083862	0.046640	0.075089	0.065821	0.068596	0.061310	0.014919	0.076973	0.057742	0.049613	0.062550	0.053132	0.057147	0.061211	0.076229	0.089165	0.089165	0.076229	0.061211	0.057147	0.053132	0.062550	0.049613	0.057742	0.076973	0.014919	0.061310	0.068596	0.065821	0.075089	0.046640	0.083862
57	0.082722	0.047532	0.069389	0.067704	0.069736	0.060022	0.014076	0.074941	0.061608	0.049713	0.066069	0.051398	0.057791	0.064383	0.073404	0.089512	0.089512	0.073404	0.064383	0.057791	0.051398	0.066069	0.049713	0.061608	0.074941	0.014076	0.060022	0.069736	0.067704	0.069389	0.047532	0.082722
58	0.082177	0.050208	0.075684	0.063789	0.069835	0.062004	0.014869	0.074941	0.060418	0.047829	0.065077	0.049613	0.057246	0.064929	0.073454	0.087926	0.087926	0.073454	0.064929	0.057246	0.049613	0.065077	0.047829	0.060418	0.074941	0.014869	0.062004	0.069835	0.063789	0.075684	0.050208	0.082177
59	0.084754	0.049118	0.073305	0.062500	0.070827	0.066168	0.012738	0.075238	0.061063	0.048126	0.066316	0.053579	0.057692	0.057593	0.075337	0.085646	0.085646	0.075337	0.057593	0.057692	0.053579	0.066316	0.048126	0.061063	0.075238	0.012738	0.066168	0.070827	0.062500	0.073305	0.049118	0.084754
60	0.085993	0.050753	0.074296	0.063293	0.070381	0.064235	0.015117	0.071273	0.060319	0.049415	0.064730	0.053232	0.052339	0.060864	0.075684	0.088075	0.088075	0.075684	0.060864	0.052339	0.053232	0.064730	0.049415	0.060319	0.071273	0.015117	0.064235	0.070381	0.063293	0.074296	0.050753	0.085993
61	0.083317	0.049812	0.069786	0.066118	0.072462	0.064086	0.015067	0.073652	0.055908	0.053331	0.065821	0.054768	0.055511	0.055214	0.073701	0.091445	0.091445	0.073701	0.055214	0.055511	0.054768	0.065821	0.053331	0.055908	0.073652	0.015067	0.064086	0.072462	0.066118	0.069786	0.049812	0.083317
62	0.082326	0.048374	0.071620	0.064879	0.074197	0.062946	0.013828	0.071471	0.060468	0.049316	0.064136	0.050456	0.058684	0.061707	0.074941	0.090652	0.090652	0.074941	0.061707	0.058684	0.050456	0.064136	0.049316	0.060468	0.071471	0.013828	0.062946	0.074197	0.064879	0.071620	0.048374	0.082326
63	0.084605	0.050803	0.076923	0.063343	0.070876	0.065226	0.014820	0.071421	0.059576	0.048920	0.064433	0.051596	0.054619	0.061013	0.071669	0.090157	0.090157	0.071669	0.061013	0.054619	0.051596	0.064433	0.048920	0.059576	0.071421	0.014820	0.065226	0.070876	0.063343	0.076923	0.050803	0.084605
64	0.080640	0.050506	0.075287	0.063243	0.072462	0.064334	0.014968	0.074197	0.057643	0.051249	0.065424	0.053529	0.055313	0.062450	0.074792	0.083961	0.083961	0.074792	0.062450	0.055313	0.053529	0.065424	0.051249	0.057643	0.074197	0.014968	0.064334	0.072462	0.063243	0.075287	0.050506	0.080640
65	0.081533	0.046491	0.073008	0.065028	0.074494	0.063987	0.014027	0.076031	0.062450	0.051100	0.064235	0.052686	0.057643	0.059427	0.070529	0.087331	0.087331	0.070529	0.059427	0.057643	0.052686	0.064235	0.051100	0.062450	0.076031	0.014027	0.063987	0.074494	0.065028	0.073008	0.046491	0.081533
66	0.085597	0.049861	0.075139	0.065523	0.074197	0.058287	0.014820	0.073701	0.060765	0.046293	0.062252	0.052488	0.057791	0.059972	0.074841	0.088471	0.088471	0.074841	0.059972	0.057791	0.052488	0.062252	0.046293	0.060765	0.073701	0.014820	0.058287	0.074197	0.065523	0.075139	0.049861	0.085597
67	0.083019	0.051992	0.075932	0.067407	0.071521	0.058783	0.014324	0.069786	0.057692	0.049812	0.064631	0.054917	0.054917	0.062103	0.076774	0.086390	0.086390	0.076774	0.062103	0.054917	0.054917	0.064631	0.049812	0.057692	0.069786	0.014324	0.058783	0.071521	0.067407	0.075932	0.051992	0.083019
68	0.083664	0.047482	0.071174	0.064830	0.072462	0.063194	0.013630	0.073404	0.062153	0.049217	0.066267	0.054025	0.058188	0.060170	0.072215	0.087926	0.087926	0.072215	0.060170	0.058188	0.054025	0.066267	0.049217	0.062153	0.073404	0.013630	0.063194	0.072462	0.064830	0.071174	0.047482	0.083664
69	0.091594	0.048771	0.073454	0.062649	0.069340	0.063491	0.015266	0.071967	0.060319	0.047086	0.065573	0.050307	0.056205	0.062847	0.071620	0.089512	0.089512	0.071620	0.062847	0.056205	0.050307	0.065573	0.047086	0.060319	0.071967	0.015266	0.063491	0.069340	0.062649	0.073454	0.048771	0.091594
70	0.088125	0.052092	0.075188	0.062054	0.069489	0.061310	0.015860	0.075535	0.059080	0.050753	0.065623	0.050456	0.054025	0.061509	0.069637	0.089264	0.089264	0.069637	0.061509	0.054025	0.050456	0.065623	0.050753	0.059080	0.075535	0.015860	0.061310	0.069489	0.062054	0.075188	0.052092	0.088125
71	0.087480	0.050456	0.070331	0.062450	0.074594	0.065523	0.014621	0.070926	0.061063	0.049812	0.064879	0.050555	0.055561	0.060270	0.071174	0.090305	0.090305	0.071174	0.060270	0.055561	0.050555	0.064879	0.049812	0.061063	0.070926	0.014621	0.065523	0.074594	0.062450	0.070331	0.050456	0.087480
72	0.086241	0.051199	0.075387	0.065870	0.073107	0.065226	0.015513	0.072215	0.059824	0.050159	0.060567	0.050456	0.055313	0.060964	0.071421	0.086538	0.086538	0.071421	0.060964	0.055313	0.050456	0.060567	0.050159	0.059824	0.072215	0.015513	0.065226	0.073107	0.065870	0.075387	0.051199	0.086241
73	0.084407	0.050605	0.074792	0.064681	0.075188	0.061360	0.016554	0.074445	0.058634	0.048672	0.063937	0.051646	0.055759	0.063144	0.069885	0.086291	0.086291	0.069885	0.063144	0.055759	0.051646	0.063937	0.048672	0.058634	0.074445	0.016554	0.061360	0.075188	0.064681	0.074792	0.050605	0.084407
74	0.085200	0.049564	0.074098	0.065127	0.073751	0.060666	0.014671	0.074693	0.058981	0.051695	0.062500	0.051992	0.055313	0.061459	0.072215	0.088075	0.088075	0.072215	0.061459	0.055313	0.051992	0.062500	0.051695	0.058981	0.074693	0.014671	0.060666	0.073751	0.065127	0.074098	0.049564	0.085200
75	0.084605	0.052538	0.069241	0.066862	0.072561	0.062847	0.015613	0.072363	0.062054	0.050059	0.061806	0.049564	0.056156	0.062401	0.073255	0.088075	0.088075	0.073255	0.062401	0.056156	0.049564	0.061806	0.050059	0.062054	0.072363	0.015613	0.062847	0.072561	0.066862	0.069241	0.052538	0.084605
76	0.088521	0.049812	0.074048	0.062996	0.074941	0.065077	0.013927	0.073900	0.059675	0.050753	0.058238	0.051249	0.056751	0.059130	0.074445	0.086538	0.086538	0.074445	0.059130	0.056751	0.051249	0.058238	0.050753	0.059675	0.073900	0.013927	0.065077	0.074941	0.062996	0.074048	0.049812	0.088521
77	0.083168	0.053430	0.076923	0.066366	0.073701	0.062649	0.014671	0.073751	0.058485	0.047680	0.063789	0.050704	0.054768	0.058287	0.075089	0.086538	0.086538	0.075089	0.058287	0.054768	0.050704	0.063789	0.047680	0.058485	0.073751	0.014671	0.062649	0.073701	0.066366	0.076923	0.053430	0.083168
78	0.082078	0.053232	0.073008	0.061806	0.069637	0.065325	0.013927	0.073156	0.061459	0.049911	0.065573	0.053529	0.057742	0.059278	0.075188	0.085151	0.085151	0.075188	0.059278	0.057742	0.053529	0.065573	0.049911	0.061459	0.073156	0.013927	0.065325	0.069637	0.061806	0.073008	0.053232	0.082078
79	0.084754	0.048870	0.073801	0.063491	0.072215	0.063590	0.014968	0.076973	0.060765	0.049415	0.065474	0.052042	0.051844	0.056205	0.076180	0.089413	0.089413	0.076180	0.056205	0.051844	0.052042	0.065474	0.049415	0.060765	0.076973	0.014968	0.063590	0.072215	0.063491	0.073801	0.048870	0.084754
80	0.083218	0.051497	0.072809	0.062054	0.069935	0.062401	0.014572	0.071174	0.060914	0.049960	0.067258	0.052290	0.055165	0.062748	0.076031	0.087976	0.087976	0.076031	0.062748	0.055165	0.052290	0.067258	0.049960	0.060914	0.071174	0.014572	0.062401	0.069935	0.062054	0.072809	0.051497	0.083218
81	0.086687	0.048424	0.070430	0.063690	0.076130	0.061757	0.015266	0.073454	0.060914	0.050456	0.066118	0.053182	0.054520	0.059625	0.072859	0.086489	0.086489	0.072859	0.059625	0.054520	0.053182	0.066118	0.050456	0.060914	0.073454	0.015266	0.061757	0.076130	0.063690	0.070430	0.048424	0.086687
82	0.083862	0.052191	0.076328	0.065870	0.072611	0.062599	0.014423	0.070628	0.060765	0.048275	0.062401	0.053232	0.055214	0.060517	0.076031	0.085052	0.085052	0.076031	0.060517	0.055214	0.053232	0.062401	0.048275	0.060765	0.070628	0.014423	0.062599	0.072611	0.065870	0.076328	0.052191	0.083862
83	0.085052	0.046937	0.075535	0.064929	0.069241	0.064780	0.014423	0.075139	0.059675	0.046540	0.070034	0.052934	0.055511	0.060864	0.073255	0.085151	0.085151	0.073255	0.060864	0.055511	0.052934	0.070034	0.046540	0.059675	0.075139	0.014423	0.064780	0.069241	0.064929	0.075535	0.046937	0.085052
84	0.082326	0.049316	0.073008	0.064830	0.071174	0.060170	0.014374	0.073404	0.063144	0.051943	0.065771	0.052389	0.055511	0.058584	0.072710	0.091346	0.091346	0.072710	0.058584	0.055511	0.052389	0.065771	0.051943	0.063144	0.073404	0.014374	0.060170	0.071174	0.064830	0.073008	0.049316	0.082326
85	0.084506	0.050952	0.069984	0.066713	0.072958	0.060022	0.015712	0.071322	0.059377	0.051943	0.063590	0.050952	0.056205	0.063045	0.077171	0.085547	0.085547	0.077171	0.063045	0.056205	0.050952	0.063590	0.051943	0.059377	0.071322	0.015712	0.060022	0.072958	0.066713	0.069984	0.050952	0.084506
86	0.086241	0.050010	0.073454	0.063343	0.073305	0.065573	0.014076	0.073008	0.060517	0.048176	0.064036	0.053727	0.055511	0.060022	0.072958	0.086043	0.086043	0.072958	0.060022	0.055511	0.053727	0.064036	0.048176	0.060517	0.073008	0.014076	0.065573	0.073305	0.063343	0.073454	0.050010	0.086241
87	0.085944	0.054272	0.072413	0.062946	0.072264	0.064929	0.014572	0.072016	0.063343	0.050506	0.061707	0.048969	0.053975	0.057395	0.076328	0.088422	0.088422	0.076328	0.057395	0.053975	0.048969	0.061707	0.050506	0.063343	0.072016	0.014572	0.064929	0.072264	0.062946	0.072413	0.054272	0.085944
88	0.084804	0.051199	0.073454	0.066069	0.072809	0.067159	0.014225	0.072908	0.061162	0.049167	0.064929	0.049762	0.054917	0.058535	0.070232	0.088670	0.088670	0.070232	0.058535	0.054917	0.049762	0.064929	0.049167	0.061162	0.072908	0.014225	0.067159	0.072809	0.066069	0.073454	0.051199	0.084804
89	0.086489	0.049613	0.072512	0.065077	0.075486	0.064730	0.013382	0.072462	0.057296	0.051646	0.064582	0.049316	0.053083	0.058684	0.077171	0.088471	0.088471	0.077171	0.058684	0.053083	0.049316	0.064582	0.051646	0.057296	0.072462	0.013382	0.064730	0.075486	0.065077	0.072512	0.049613	0.086489
90	0.086291	0.049861	0.071223	0.064978	0.071570	0.060418	0.014473	0.078212	0.060964	0.046887	0.067308	0.052488	0.053132	0.060617	0.076080	0.085498	0.085498	0.076080	0.060617	0.053132	0.052488	0.067308	0.046887	0.060964	0.078212	0.014473	0.060418	0.071570	0.064978	0.071223	0.049861	0.086291
91	0.084259	0.053727	0.069191	0.064780	0.069588	0.064185	0.012738	0.071273	0.061509	0.053132	0.063194	0.051249	0.057544	0.062401	0.073602	0.087629	0.087629	0.073602	0.062401	0.057544	0.051249	0.063194	0.053132	0.061509	0.071273	0.012738	0.064185	0.069588	0.064780	0.069191	0.053727	0.084259
92	0.084159	0.051001	0.073553	0.064185	0.071223	0.066316	0.015414	0.080492	0.054917	0.049713	0.064483	0.049613	0.056255	0.059972	0.070728	0.087976	0.087976	0.070728	0.059972	0.056255	0.049613	0.064483	0.049713	0.054917	0.080492	0.015414	0.066316	0.071223	0.064185	0.073553	0.051001	0.084159
93	0.083317	0.049564	0.071174	0.062500	0.073949	0.066663	0.013828	0.072561	0.061211	0.049564	0.061608	0.051794	0.056354	0.059923	0.079946	0.086043	0.086043	0.079946	0.059923	0.056354	0.051794	0.061608	0.049564	0.061211	0.072561	0.013828	0.066663	0.073949	0.062500	0.071174	0.049564	0.083317
94	0.085547	0.051893	0.071521	0.065870	0.071967	0.064532	0.015613	0.073602	0.058733	0.050307	0.063243	0.054272	0.055710	0.058882	0.072760	0.085547	0.085547	0.072760	0.058882	0.055710	0.054272	0.063243	0.050307	0.058733	0.073602	0.015613	0.064532	0.071967	0.065870	0.071521	0.051893	0.085547
95	0.086241	0.049167	0.073949	0.062599	0.071273	0.066316	0.014572	0.073454	0.060319	0.048771	0.063442	0.050605	0.056007	0.060964	0.073652	0.088670	0.088670	0.073652	0.060964	0.056007	0.050605	0.063442	0.048771	0.060319	0.073454	0.014572	0.066316	0.071273	0.062599	0.073949	0.049167	0.086241
96	0.082623	0.052092	0.075238	0.063888	0.069439	0.064136	0.014473	0.077171	0.060418	0.049861	0.063789	0.051546	0.053579	0.060864	0.075486	0.085398	0.085398	0.075486	0.060864	0.053579	0.051546	0.063789	0.049861	0.060418	0.077171	0.014473	0.064136	0.069439	0.063888	0.075238	0.052092	0.082623
97	0.082078	0.051051	0.069588	0.063343	0.072809	0.064879	0.015365	0.073900	0.059972	0.052141	0.066316	0.050555	0.055809	0.061112	0.074048	0.087034	0.087034	0.074048	0.061112	0.055809	0.050555	0.066316	0.052141	0.059972	0.073900	0.015365	0.064879	0.072809	0.063343	0.069588	0.051051	0.082078
98	0.081929	0.050109	0.073553	0.065077	0.071719	0.065771	0.015513	0.076180	0.057296	0.053529	0.064681	0.049812	0.052984	0.058882	0.073454	0.089512	0.089512	0.073454	0.058882	0.052984	0.049812	0.064681	0.053529	0.057296	0.076180	0.015513	0.065771	0.071719	0.065077	0.073553	0.050109	0.081929
99	0.080046	0.046887	0.073503	0.063491	0.070331	0.066961	0.015613	0.075387	0.057296	0.051695	0.065771	0.052439	0.055264	0.061509	0.073900	0.089909	0.089909	0.073900	0.061509	0.055264	0.052439	0.065771	0.051695	0.057296	0.075387	0.015613	0.066961	0.070331	0.063491	0.073503	0.046887	0.080046
100	0.081334	0.048424	0.071768	0.061410	0.071174	0.065573	0.015662	0.074643	0.061608	0.051893	0.064631	0.050654	0.056899	0.061608	0.074742	0.087976	0.087976	0.074742	0.061608	0.056899	0.050654	0.064631	0.051893	0.061608	0.074643	0.015662	0.065573	0.071174	0.061410	0.071768	0.048424	0.081334
101	0.085349	0.045995	0.076130	0.063541	0.075634	0.065722	0.016356	0.069786	0.059824	0.050109	0.063789	0.053083	0.054520	0.059675	0.070628	0.089859	0.089859	0.070628	0.059675	0.054520	0.053083	0.063789	0.050109	0.059824	0.069786	0.016356	0.065722	0.075634	0.063541	0.076130	0.045995	0.085349
102	0.085448	0.049762	0.074742	0.065375	0.070331	0.066316	0.013680	0.071174	0.061410	0.051893	0.065672	0.047928	0.052587	0.062649	0.071967	0.089066	0.089066	0.071967	0.062649	0.052587	0.047928	0.065672	0.051893	0.061410	0.071174	0.013680	0.066316	0.070331	0.065375	0.074742	0.049762	0.085448
103	0.084605	0.047978	0.071768	0.065424	0.072413	0.065821	0.015513	0.076874	0.058684	0.050109	0.065870	0.051398	0.053975	0.058832	0.073801	0.086935	0.086935	0.073801	0.058832	0.053975	0.051398	0.065870	0.050109	0.058684	0.076874	0.015513	0.065821	0.072413	0.065424	0.071768	0.047978	0.084605
104	0.085448	0.048523	0.072908	0.062797	0.070232	0.061063	0.014968	0.076477	0.059824	0.051398	0.065176	0.050555	0.053281	0.063293	0.071322	0.092734	0.092734	0.071322	0.063293	0.053281	0.050555	0.065176	0.051398	0.059824	0.076477	0.014968	0.061063	0.070232	0.062797	0.072908	0.048523	0.085448
105	0.080095	0.048573	0.075882	0.064235	0.072413	0.063541	0.014473	0.073850	0.058535	0.050456	0.063293	0.052092	0.055065	0.063838	0.076378	0.087282	0.087282	0.076378	0.063838	0.055065	0.052092	0.063293	0.050456	0.058535	0.073850	0.014473	0.063541	0.072413	0.064235	0.075882	0.048573	0.080095
106	0.079699	0.050406	0.071967	0.064036	0.073602	0.064185	0.014720	0.073900	0.059824	0.048672	0.066663	0.054867	0.056007	0.058188	0.074544	0.088719	0.088719	0.074544	0.058188	0.056007	0.054867	0.066663	0.048672	0.059824	0.073900	0.014720	0.064185	0.073602	0.064036	0.071967	0.050406	0.079699
107	0.083713	0.050902	0.071372	0.063144	0.071471	0.062203	0.014374	0.073404	0.059923	0.052191	0.062698	0.053083	0.054669	0.063045	0.077220	0.086588	0.086588	0.077220	0.063045	0.054669	0.053083	0.062698	0.052191	0.059923	0.073404	0.014374	0.062203	0.071471	0.063144	0.071372	0.050902	0.083713
108	0.084705	0.048573	0.071669	0.064830	0.071521	0.065920	0.016951	0.073949	0.060071	0.050803	0.065821	0.048969	0.051150	0.061360	0.075684	0.088025	0.088025	0.075684	0.061360	0.051150	0.048969	0.065821	0.050803	0.060071	0.073949	0.016951	0.065920	0.071521	0.064830	0.071669	0.048573	0.084705
