pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
-62	0.0811895	0.065328	0.0677325	0.0572495	0.0609915	0.0673605	0.0332095	0.067757	0.067633	0.0338785	0.067906	0.063197	0.0552165	0.068104	0.064064	0.079182	0.272838	0.202354	0.284461	0.282404
-61	0.079579	0.065155	0.0677325	0.0544985	0.063296	0.0673605	0.031896	0.06684	0.068476	0.0343745	0.0688725	0.061958	0.0562085	0.067113	0.0638165	0.0828255	0.273111	0.202504	0.28466	0.284139
-60	0.0801985	0.0601485	0.068699	0.0555885	0.063792	0.068798	0.033383	0.0718215	0.0684515	0.033581	0.066369	0.0628995	0.055068	0.067088	0.061685	0.082429	0.273284	0.202131	0.283718	0.290137
-59	0.0797275	0.0614375	0.07145	0.055118	0.0628995	0.069244	0.031772	0.0696155	0.06746	0.0342995	0.0662205	0.061462	0.056729	0.0696405	0.06057	0.0823545	0.273929	0.201536	0.284858	0.290855
-58	0.079058	0.0643865	0.0672615	0.0563325	0.0632715	0.0649565	0.0335065	0.070285	0.067683	0.031871	0.066394	0.062478	0.05658	0.068426	0.0644365	0.083073	0.275043	0.196728	0.280396	0.286741
-57	0.079133	0.060496	0.0683025	0.057125	0.0622055	0.065353	0.032144	0.0684015	0.0691695	0.0321685	0.065254	0.063767	0.0575465	0.072317	0.064511	0.0821065	0.275911	0.194919	0.281859	0.288178
-56	0.0815365	0.0631475	0.0673355	0.0575465	0.064114	0.0689965	0.0325895	0.0677075	0.0656505	0.033928	0.0668895	0.063668	0.05601	0.0684015	0.0606695	0.081809	0.276902	0.202404	0.281412	0.286915
-55	0.0800245	0.065774	0.068302	0.057348	0.065824	0.068302	0.03316	0.0694175	0.068352	0.032466	0.063544	0.062057	0.056332	0.0658485	0.063197	0.0800495	0.273754	0.197472	0.280222	0.283617
-54	0.0817595	0.064114	0.068253	0.0546965	0.0642375	0.0653035	0.0327135	0.0672615	0.0679305	0.0344485	0.065849	0.063197	0.0555145	0.068848	0.0631475	0.082726	0.274697	0.198315	0.283792	0.284139
-53	0.0822305	0.061859	0.068575	0.0536805	0.0618585	0.0666665	0.031698	0.069368	0.0689465	0.032119	0.0682035	0.063519	0.0554155	0.069988	0.0639405	0.081933	0.273259	0.198687	0.287955	0.287956
-52	0.0811895	0.06057	0.068575	0.0570755	0.0619085	0.067336	0.035118	0.067038	0.0667655	0.0334075	0.0665675	0.064089	0.05715	0.0694675	0.061165	0.0825775	0.277992	0.202429	0.283098	0.286419
-51	0.079504	0.0635195	0.066989	0.056357	0.0633705	0.0684015	0.0323915	0.068897	0.0665675	0.034077	0.0664685	0.063172	0.055291	0.069467	0.0654525	0.0800745	0.271227	0.201338	0.279529	0.28684
-50	0.0775465	0.062627	0.0685255	0.056208	0.063395	0.066468	0.0330605	0.0716725	0.067063	0.033358	0.0661215	0.065056	0.0568275	0.0690455	0.061066	0.081958	0.27254	0.199008	0.279257	0.289144
-49	0.0783145	0.0617595	0.07031	0.055762	0.0642875	0.066419	0.031896	0.0680795	0.0665425	0.033804	0.06518	0.0623295	0.0587855	0.067708	0.0659725	0.08285	0.275712	0.197299	0.280347	0.285056
-48	0.080198	0.061735	0.0664935	0.057348	0.0643615	0.066419	0.0338785	0.0672365	0.0696655	0.034498	0.067782	0.063544	0.0550435	0.0677325	0.0617845	0.08228	0.274869	0.202578	0.284139	0.283668
-47	0.080099	0.0656505	0.068253	0.057447	0.0609415	0.065799	0.034622	0.0684015	0.0679555	0.032813	0.0678565	0.0611645	0.0561335	0.067286	0.063668	0.0819085	0.275588	0.201091	0.284164	0.283395
-46	0.0815865	0.063668	0.0665675	0.056357	0.061066	0.0650805	0.033135	0.068823	0.0684015	0.0342255	0.0672115	0.064015	0.057497	0.0671875	0.06285	0.0823295	0.27777	0.199653	0.283767	0.283421
-45	0.079752	0.0631475	0.066964	0.055911	0.0633955	0.0647335	0.033234	0.070682	0.0668405	0.033606	0.0658735	0.063296	0.056233	0.0691945	0.065998	0.08114	0.273036	0.197447	0.27943	0.28575
-44	0.0822305	0.0649565	0.0669395	0.055341	0.0617845	0.066741	0.032367	0.070533	0.068228	0.0319455	0.0655515	0.062082	0.0552665	0.069145	0.0648575	0.082032	0.27487	0.196605	0.282949	0.288451
-43	0.082057	0.0615115	0.0691945	0.0540025	0.0656505	0.065279	0.032813	0.072664	0.06969	0.032491	0.0645105	0.0622055	0.057001	0.068674	0.062057	0.0801985	0.273259	0.195094	0.285452	0.286816
-42	0.082701	0.0656505	0.069715	0.056927	0.0621065	0.0670385	0.032342	0.0667905	0.068228	0.033953	0.065799	0.0615615	0.055415	0.0690455	0.0622805	0.0804465	0.275489	0.199132	0.286443	0.283321
-41	0.082057	0.062057	0.069368	0.0552165	0.0645105	0.0688975	0.033432	0.0665675	0.066221	0.0321435	0.0664935	0.066394	0.056555	0.068649	0.061512	0.0799255	0.273754	0.200966	0.284139	0.28404
-40	0.080917	0.0628005	0.065031	0.053061	0.0616605	0.0674845	0.032912	0.0687235	0.0693185	0.0334325	0.065601	0.0652295	0.0564065	0.0693925	0.065824	0.0822055	0.27259	0.19943	0.280868	0.287806
-39	0.080917	0.06171	0.067088	0.0579925	0.061908	0.066468	0.0342995	0.071623	0.0674845	0.0314	0.066518	0.0646345	0.0543	0.068724	0.063767	0.0811645	0.274374	0.198685	0.282007	0.28798
-38	0.078488	0.064114	0.067931	0.057447	0.0630485	0.068451	0.033011	0.066196	0.0676335	0.033011	0.0667655	0.0628005	0.0572735	0.0683515	0.063742	0.081735	0.274944	0.201239	0.280818	0.284734
-37	0.079083	0.063519	0.069492	0.055911	0.062726	0.065502	0.033879	0.069393	0.068302	0.0342505	0.0655265	0.0627015	0.0575465	0.066543	0.065031	0.0805945	0.273135	0.199158	0.282404	0.282033
-36	0.080793	0.0640395	0.068352	0.0552915	0.060099	0.0666915	0.0344735	0.0673855	0.069814	0.033928	0.0652785	0.0632715	0.0571995	0.0680295	0.0644115	0.0809415	0.274226	0.200372	0.284238	0.283048
-35	0.083197	0.060867	0.0690705	0.0562575	0.062478	0.066394	0.031499	0.069195	0.0686	0.033061	0.0670385	0.0628745	0.0561095	0.068699	0.063197	0.0814625	0.277026	0.197992	0.287906	0.285751
-34	0.0816855	0.060074	0.0666915	0.056902	0.0630975	0.06399	0.0323915	0.0693435	0.068228	0.0336305	0.068253	0.0651545	0.056332	0.070285	0.064808	0.0791325	0.274052	0.198265	0.284858	0.282751
-33	0.0812145	0.061338	0.0697645	0.0562825	0.058984	0.0658485	0.033408	0.070384	0.067063	0.034969	0.068451	0.063643	0.055167	0.0696405	0.0618835	0.0819575	0.274621	0.202676	0.286493	0.28783
-32	0.0777945	0.0620815	0.068129	0.058662	0.0634945	0.067014	0.0325405	0.066989	0.067732	0.033036	0.067286	0.0632465	0.05829	0.066716	0.0640395	0.082949	0.277695	0.199877	0.280942	0.283668
-31	0.0798265	0.062751	0.068947	0.057472	0.065279	0.065006	0.0325155	0.0679305	0.0676085	0.0334075	0.0666915	0.0639155	0.0562825	0.0685995	0.063841	0.0799255	0.273506	0.19762	0.283074	0.281461
-30	0.0831475	0.0625525	0.069839	0.054845	0.061537	0.0671125	0.0341265	0.0692685	0.0694175	0.0344235	0.066518	0.0607185	0.057373	0.0685005	0.0614125	0.079207	0.274572	0.20218	0.288922	0.284088
-29	0.0839405	0.0645105	0.067856	0.0557865	0.0623295	0.066939	0.0325405	0.0703345	0.0667905	0.0334325	0.065824	0.0602975	0.0561585	0.069294	0.062652	0.0813135	0.277199	0.198736	0.284411	0.287881
-28	0.083123	0.063643	0.0673355	0.0585625	0.0653035	0.0672615	0.0318465	0.070607	0.068104	0.032788	0.063668	0.0613135	0.0568525	0.0674595	0.061363	0.0807685	0.279307	0.195564	0.28223	0.286096
-27	0.0819085	0.0637175	0.066171	0.058513	0.060818	0.068228	0.0328625	0.0680545	0.0699135	0.031648	0.0653035	0.0623295	0.057249	0.06855	0.0619085	0.0828255	0.280496	0.198042	0.283297	0.287658
-26	0.0817595	0.0621805	0.0665675	0.0555635	0.063668	0.065725	0.033903	0.069492	0.067906	0.032416	0.0649315	0.062875	0.057596	0.069393	0.0631475	0.0828745	0.277794	0.196975	0.281164	0.287485
-25	0.080991	0.064089	0.06969	0.0581415	0.063073	0.065824	0.0311775	0.067881	0.068129	0.032639	0.06746	0.0623795	0.0595045	0.0677325	0.061239	0.0800495	0.278687	0.197101	0.28627	0.281487
-24	0.085056	0.0607185	0.0696905	0.0567535	0.063693	0.066146	0.0327885	0.066642	0.0655265	0.033903	0.067311	0.0635935	0.0543245	0.066617	0.0651055	0.082131	0.278265	0.200149	0.287584	0.281536
-23	0.0828745	0.063866	0.068005	0.0541515	0.0624285	0.065601	0.032441	0.0682035	0.0692445	0.035093	0.0659725	0.0634445	0.0558615	0.070632	0.0612885	0.0808925	0.27378	0.199107	0.286096	0.285329
-22	0.080892	0.062454	0.066642	0.0572985	0.064585	0.0673855	0.03601	0.070161	0.0679305	0.0343	0.064585	0.060694	0.054994	0.067534	0.0624035	0.0821315	0.275316	0.202281	0.28005	0.287212
-21	0.079529	0.063767	0.0695165	0.0576705	0.0649315	0.069269	0.0322925	0.068476	0.0658485	0.0337545	0.065229	0.0626025	0.055613	0.0691945	0.0625525	0.079752	0.272564	0.200545	0.280123	0.286691
-20	0.083147	0.062875	0.0694175	0.0540765	0.06627	0.066295	0.0315735	0.065923	0.068724	0.03197	0.0656255	0.0639655	0.056456	0.0684015	0.0622305	0.0830485	0.276728	0.195464	0.286914	0.283668
-19	0.0810905	0.061958	0.068327	0.057621	0.06109	0.0656755	0.0343495	0.0666915	0.068897	0.0333335	0.065799	0.063594	0.0568775	0.0694175	0.0643865	0.080892	0.276481	0.199157	0.284113	0.282676
-18	0.0803965	0.061512	0.066072	0.0573235	0.0643865	0.065973	0.034275	0.0690955	0.0671125	0.0343495	0.0692445	0.0636925	0.054721	0.067187	0.0639655	0.080694	0.273135	0.203842	0.282826	0.28295
-17	0.083569	0.065229	0.067856	0.0563565	0.0623545	0.0657	0.034325	0.066691	0.0674845	0.0344735	0.067113	0.061834	0.0534325	0.068575	0.0632465	0.0817595	0.275118	0.201611	0.286023	0.282725
-16	0.083916	0.063296	0.066716	0.0566295	0.063767	0.0659975	0.032342	0.0671125	0.068947	0.033482	0.0650555	0.0640145	0.0569515	0.0683515	0.0634695	0.0799505	0.277447	0.196877	0.284634	0.281412
-15	0.080297	0.0616855	0.0688475	0.057794	0.064783	0.064783	0.034201	0.0669145	0.0686495	0.033061	0.0648825	0.062875	0.056902	0.068476	0.0640145	0.081834	0.276827	0.196927	0.282676	0.282008
-14	0.082627	0.063544	0.06855	0.0550185	0.0622305	0.064114	0.0338045	0.0701365	0.067757	0.033556	0.065973	0.063742	0.0554895	0.0688475	0.06119	0.08342	0.276555	0.197447	0.284907	0.286518
-13	0.08228	0.0614125	0.068104	0.0568275	0.0633955	0.0664685	0.032788	0.069393	0.068476	0.032912	0.064585	0.061239	0.058637	0.0678315	0.065105	0.0805455	0.27829	0.196753	0.283445	0.284239
-12	0.084362	0.0649315	0.066741	0.0567285	0.061958	0.0641885	0.033408	0.068129	0.068575	0.0337545	0.06627	0.064213	0.0564065	0.0669145	0.0650555	0.078364	0.275861	0.197621	0.285948	0.277596
-11	0.0812885	0.063544	0.0715985	0.0553905	0.0604215	0.065031	0.032565	0.0665925	0.068674	0.0322675	0.07083	0.0660225	0.0562575	0.0677075	0.0620815	0.0797275	0.272664	0.200693	0.292391	0.279058
-10	0.0819335	0.0616355	0.0684015	0.0539525	0.062404	0.0657	0.036952	0.0690455	0.0694425	0.033631	0.0674845	0.065229	0.0559605	0.0673855	0.062528	0.078315	0.270161	0.203767	0.287262	0.280446
-9	0.0801735	0.063197	0.071078	0.0579925	0.0645355	0.06741	0.032788	0.067212	0.0687485	0.0337795	0.064783	0.062627	0.0568775	0.068104	0.0631475	0.0775465	0.27259	0.198761	0.284783	0.280272
-8	0.084511	0.0628005	0.068129	0.056233	0.061958	0.065105	0.032986	0.0683025	0.067187	0.033581	0.0653285	0.0636185	0.0563075	0.0705825	0.064808	0.078563	0.275614	0.197001	0.285156	0.282553
-7	0.0820815	0.063098	0.067237	0.05482	0.0624785	0.0676825	0.0330605	0.07031	0.0680545	0.032466	0.068649	0.063197	0.05658	0.068798	0.0618835	0.0796035	0.273085	0.201858	0.286022	0.286394
-6	0.0807435	0.0617595	0.068426	0.0562825	0.0620325	0.0675345	0.0331105	0.068674	0.0696655	0.0338785	0.069591	0.0620325	0.0560345	0.068203	0.061636	0.0803965	0.273457	0.204114	0.288426	0.284808
-5	0.0805205	0.062875	0.068154	0.057026	0.06228	0.0646595	0.0323915	0.0679305	0.0658985	0.03487	0.069839	0.064015	0.057794	0.0669145	0.064684	0.0801485	0.275489	0.20176	0.284412	0.279653
-4	0.081859	0.061908	0.0690705	0.0544735	0.063866	0.065923	0.0337545	0.068327	0.07031	0.032912	0.0649815	0.0646345	0.0577945	0.0656755	0.0628995	0.081611	0.275738	0.197571	0.286221	0.281536
-3	0.0822555	0.062751	0.0684015	0.058191	0.061363	0.067088	0.0344485	0.0691945	0.069269	0.0342255	0.066518	0.059058	0.054994	0.0684265	0.0622305	0.081586	0.277027	0.20228	0.286444	0.286295
-2	0.081908	0.0634695	0.06803	0.0535565	0.0617595	0.0683515	0.0351425	0.0671625	0.0679555	0.0333085	0.0649075	0.0623295	0.0568775	0.07031	0.0633705	0.0815615	0.273903	0.20171	0.282801	0.287386
-1	0.0829	0.0632465	0.066146	0.0581905	0.062404	0.0665925	0.033482	0.0712515	0.0686495	0.034027	0.0655515	0.0631475	0.0545725	0.0666915	0.061834	0.0813135	0.276977	0.199653	0.283247	0.285849
0	0.0815615	0.066245	0.0663445	0.0578685	0.05943	0.066617	0.0334325	0.0685005	0.0685005	0.0334325	0.066617	0.05943	0.0578685	0.0663445	0.066245	0.0815615	0.27886	0.200099	0.283023	0.283023
1	0.0813135	0.061834	0.0666915	0.0545725	0.0631475	0.0655515	0.034027	0.0686495	0.0712515	0.033482	0.0665925	0.062404	0.0581905	0.066146	0.0632465	0.0829	0.276977	0.199653	0.285849	0.283247
2	0.0815615	0.0633705	0.07031	0.0568775	0.0623295	0.0649075	0.0333085	0.0679555	0.0671625	0.0351425	0.0683515	0.0617595	0.0535565	0.06803	0.0634695	0.081908	0.273903	0.20171	0.287386	0.282801
3	0.081586	0.0622305	0.0684265	0.054994	0.059058	0.066518	0.0342255	0.069269	0.0691945	0.0344485	0.067088	0.061363	0.058191	0.0684015	0.062751	0.0822555	0.277027	0.20228	0.286295	0.286444
4	0.081611	0.0628995	0.0656755	0.0577945	0.0646345	0.0649815	0.032912	0.07031	0.068327	0.0337545	0.065923	0.063866	0.0544735	0.0690705	0.061908	0.081859	0.275738	0.197571	0.281536	0.286221
5	0.0801485	0.064684	0.0669145	0.057794	0.064015	0.069839	0.03487	0.0658985	0.0679305	0.0323915	0.0646595	0.06228	0.057026	0.068154	0.062875	0.0805205	0.275489	0.20176	0.279653	0.284412
6	0.0803965	0.061636	0.068203	0.0560345	0.0620325	0.069591	0.0338785	0.0696655	0.068674	0.0331105	0.0675345	0.0620325	0.0562825	0.068426	0.0617595	0.0807435	0.273457	0.204114	0.284808	0.288426
7	0.0796035	0.0618835	0.068798	0.05658	0.063197	0.068649	0.032466	0.0680545	0.07031	0.0330605	0.0676825	0.0624785	0.05482	0.067237	0.063098	0.0820815	0.273085	0.201858	0.286394	0.286022
8	0.078563	0.064808	0.0705825	0.0563075	0.0636185	0.0653285	0.033581	0.067187	0.0683025	0.032986	0.065105	0.061958	0.056233	0.068129	0.0628005	0.084511	0.275614	0.197	0.282553	0.285156
9	0.0775465	0.0631475	0.068104	0.0568775	0.062627	0.064783	0.0337795	0.0687485	0.067212	0.032788	0.06741	0.0645355	0.0579925	0.071078	0.063197	0.0801735	0.27259	0.19876	0.280273	0.284783
10	0.078315	0.062528	0.0673855	0.0559605	0.065229	0.0674845	0.033631	0.0694425	0.0690455	0.036952	0.0657	0.062404	0.0539525	0.0684015	0.0616355	0.0819335	0.270161	0.203767	0.280446	0.287262
11	0.0797275	0.0620815	0.0677075	0.0562575	0.0660225	0.07083	0.0322675	0.068674	0.0665925	0.032565	0.065031	0.0604215	0.0553905	0.0715985	0.063544	0.0812885	0.272664	0.200694	0.279058	0.292391
12	0.078364	0.0650555	0.0669145	0.0564065	0.064213	0.06627	0.0337545	0.068575	0.068129	0.033408	0.0641885	0.061958	0.0567285	0.066741	0.0649315	0.084362	0.275861	0.197621	0.277596	0.285948
13	0.0805455	0.065105	0.0678315	0.058637	0.061239	0.064585	0.032912	0.068476	0.069393	0.032788	0.0664685	0.0633955	0.0568275	0.068104	0.0614125	0.08228	0.27829	0.196753	0.284239	0.283445
14	0.08342	0.06119	0.0688475	0.0554895	0.063742	0.065973	0.033556	0.067757	0.0701365	0.0338045	0.064114	0.0622305	0.0550185	0.06855	0.063544	0.082627	0.276555	0.197447	0.286518	0.284907
15	0.081834	0.0640145	0.068476	0.056902	0.062875	0.0648825	0.033061	0.0686495	0.0669145	0.034201	0.064783	0.064783	0.057794	0.0688475	0.0616855	0.080297	0.276827	0.196927	0.282007	0.282676
16	0.0799505	0.0634695	0.0683515	0.0569515	0.0640145	0.0650555	0.033482	0.068947	0.0671125	0.032342	0.0659975	0.063767	0.0566295	0.066716	0.063296	0.083916	0.277448	0.196877	0.281412	0.284635
17	0.0817595	0.0632465	0.068575	0.0534325	0.061834	0.067113	0.0344735	0.0674845	0.066691	0.034325	0.0657	0.0623545	0.0563565	0.067856	0.065229	0.083569	0.275118	0.201611	0.282725	0.286023
18	0.080694	0.0639655	0.067187	0.054721	0.0636925	0.0692445	0.0343495	0.0671125	0.0690955	0.034275	0.065973	0.0643865	0.0573235	0.066072	0.061512	0.0803965	0.273135	0.203842	0.282949	0.282826
19	0.080892	0.0643865	0.0694175	0.0568775	0.063594	0.065799	0.0333335	0.068897	0.0666915	0.0343495	0.0656755	0.06109	0.057621	0.068327	0.061958	0.0810905	0.276481	0.199157	0.282676	0.284113
20	0.0830485	0.0622305	0.0684015	0.056456	0.0639655	0.0656255	0.03197	0.068724	0.065923	0.0315735	0.066295	0.06627	0.0540765	0.0694175	0.062875	0.083147	0.276728	0.195464	0.283668	0.286914
21	0.079752	0.0625525	0.0691945	0.055613	0.0626025	0.065229	0.0337545	0.0658485	0.068476	0.0322925	0.069269	0.0649315	0.0576705	0.0695165	0.063767	0.079529	0.272565	0.200545	0.286691	0.280123
22	0.0821315	0.0624035	0.067534	0.054994	0.060694	0.064585	0.0343	0.0679305	0.070161	0.03601	0.0673855	0.064585	0.0572985	0.066642	0.062454	0.080892	0.275316	0.20228	0.287212	0.28005
23	0.0808925	0.0612885	0.070632	0.0558615	0.0634445	0.0659725	0.035093	0.0692445	0.0682035	0.032441	0.065601	0.0624285	0.0541515	0.068005	0.063866	0.0828745	0.27378	0.199107	0.285329	0.286097
24	0.082131	0.0651055	0.066617	0.0543245	0.0635935	0.067311	0.033903	0.0655265	0.066642	0.0327885	0.066146	0.063693	0.0567535	0.0696905	0.0607185	0.085056	0.278265	0.200149	0.281536	0.287584
25	0.0800495	0.061239	0.0677325	0.0595045	0.0623795	0.06746	0.032639	0.068129	0.067881	0.0311775	0.065824	0.063073	0.0581415	0.06969	0.064089	0.080991	0.278687	0.197101	0.281487	0.28627
26	0.0828745	0.0631475	0.069393	0.057596	0.062875	0.0649315	0.032416	0.067906	0.069492	0.033903	0.065725	0.063668	0.0555635	0.0665675	0.0621805	0.0817595	0.277793	0.196975	0.287485	0.281164
27	0.0828255	0.0619085	0.06855	0.057249	0.0623295	0.0653035	0.031648	0.0699135	0.0680545	0.0328625	0.068228	0.060818	0.058513	0.066171	0.0637175	0.0819085	0.280496	0.198042	0.287658	0.283297
28	0.0807685	0.061363	0.0674595	0.0568525	0.0613135	0.063668	0.032788	0.068104	0.070607	0.0318465	0.0672615	0.0653035	0.0585625	0.0673355	0.063643	0.083123	0.279307	0.195564	0.286096	0.28223
29	0.0813135	0.062652	0.069294	0.0561585	0.0602975	0.065824	0.0334325	0.0667905	0.0703345	0.0325405	0.066939	0.0623295	0.0557865	0.067856	0.0645105	0.0839405	0.277199	0.198736	0.287881	0.284411
30	0.079207	0.0614125	0.0685005	0.057373	0.0607185	0.066518	0.0344235	0.0694175	0.0692685	0.0341265	0.0671125	0.061537	0.054845	0.069839	0.0625525	0.0831475	0.274572	0.20218	0.284089	0.288922
31	0.0799255	0.063841	0.0685995	0.0562825	0.0639155	0.0666915	0.0334075	0.0676085	0.0679305	0.0325155	0.065006	0.065279	0.057472	0.068947	0.062751	0.0798265	0.273506	0.19762	0.281461	0.283073
32	0.082949	0.0640395	0.066716	0.05829	0.0632465	0.067286	0.033036	0.067732	0.066989	0.0325405	0.067014	0.0634945	0.058662	0.068129	0.0620815	0.0777945	0.277695	0.199877	0.283668	0.280942
33	0.0819575	0.0618835	0.0696405	0.055167	0.063643	0.068451	0.034969	0.067063	0.070384	0.033408	0.0658485	0.058984	0.0562825	0.0697645	0.061338	0.0812145	0.274621	0.202677	0.28783	0.286493
34	0.0791325	0.064808	0.070285	0.056332	0.0651545	0.068253	0.0336305	0.068228	0.0693435	0.0323915	0.06399	0.0630975	0.056902	0.0666915	0.060074	0.0816855	0.274052	0.198265	0.282751	0.284858
35	0.0814625	0.063197	0.068699	0.0561095	0.0628745	0.0670385	0.033061	0.0686	0.069195	0.031499	0.066394	0.062478	0.0562575	0.0690705	0.060867	0.083197	0.277026	0.197993	0.285751	0.287906
36	0.0809415	0.0644115	0.0680295	0.0571995	0.0632715	0.0652785	0.033928	0.069814	0.0673855	0.0344735	0.0666915	0.060099	0.0552915	0.068352	0.0640395	0.080793	0.274226	0.200371	0.283048	0.284238
37	0.0805945	0.065031	0.066543	0.0575465	0.0627015	0.0655265	0.0342505	0.068302	0.069393	0.033879	0.065502	0.062726	0.055911	0.069492	0.063519	0.079083	0.273135	0.199158	0.282033	0.282404
38	0.081735	0.063742	0.0683515	0.0572735	0.0628005	0.0667655	0.033011	0.0676335	0.066196	0.033011	0.068451	0.0630485	0.057447	0.067931	0.064114	0.078488	0.274944	0.201238	0.284734	0.280818
39	0.0811645	0.063767	0.068724	0.0543	0.0646345	0.066518	0.0314	0.0674845	0.071623	0.0342995	0.066468	0.061908	0.0579925	0.067088	0.06171	0.080917	0.274374	0.198685	0.287979	0.282008
40	0.0822055	0.065824	0.0693925	0.0564065	0.0652295	0.065601	0.0334325	0.0693185	0.0687235	0.032912	0.0674845	0.0616605	0.053061	0.065031	0.0628005	0.080917	0.27259	0.19943	0.287806	0.280868
41	0.0799255	0.061512	0.068649	0.056555	0.066394	0.0664935	0.0321435	0.066221	0.0665675	0.033432	0.0688975	0.0645105	0.0552165	0.069368	0.062057	0.082057	0.273754	0.200966	0.28404	0.284139
42	0.0804465	0.0622805	0.0690455	0.055415	0.0615615	0.065799	0.033953	0.068228	0.0667905	0.032342	0.0670385	0.0621065	0.056927	0.069715	0.0656505	0.082701	0.275489	0.199132	0.283321	0.286443
43	0.0801985	0.062057	0.068674	0.057001	0.0622055	0.0645105	0.032491	0.06969	0.072664	0.032813	0.065279	0.0656505	0.0540025	0.0691945	0.0615115	0.082057	0.273259	0.195094	0.286816	0.285452
44	0.082032	0.0648575	0.069145	0.0552665	0.062082	0.0655515	0.0319455	0.068228	0.070533	0.032367	0.066741	0.0617845	0.055341	0.0669395	0.0649565	0.0822305	0.27487	0.196605	0.288451	0.282949
45	0.08114	0.065998	0.0691945	0.056233	0.063296	0.0658735	0.033606	0.0668405	0.070682	0.033234	0.0647335	0.0633955	0.055911	0.066964	0.0631475	0.079752	0.273036	0.197447	0.28575	0.27943
46	0.0823295	0.06285	0.0671875	0.057497	0.064015	0.0672115	0.0342255	0.0684015	0.068823	0.033135	0.0650805	0.061066	0.056357	0.0665675	0.063668	0.0815865	0.27777	0.199653	0.283421	0.283767
47	0.0819085	0.063668	0.067286	0.0561335	0.0611645	0.0678565	0.032813	0.0679555	0.0684015	0.034622	0.065799	0.0609415	0.057447	0.068253	0.0656505	0.080099	0.275588	0.201091	0.283395	0.284164
48	0.08228	0.0617845	0.0677325	0.0550435	0.063544	0.067782	0.034498	0.0696655	0.0672365	0.0338785	0.066419	0.0643615	0.057348	0.0664935	0.061735	0.080198	0.27487	0.202577	0.283668	0.284139
49	0.08285	0.0659725	0.067708	0.0587855	0.0623295	0.06518	0.033804	0.0665425	0.0680795	0.031896	0.066419	0.0642875	0.055762	0.07031	0.0617595	0.0783145	0.275712	0.197299	0.285056	0.280347
50	0.081958	0.061066	0.0690455	0.0568275	0.065056	0.0661215	0.033358	0.067063	0.0716725	0.0330605	0.066468	0.063395	0.056208	0.0685255	0.062627	0.0775465	0.27254	0.199008	0.289144	0.279257
51	0.0800745	0.0654525	0.069467	0.055291	0.063172	0.0664685	0.034077	0.0665675	0.068897	0.0323915	0.0684015	0.0633705	0.056357	0.066989	0.0635195	0.079504	0.271226	0.201339	0.28684	0.279529
