pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-50	0.078455	0.062635	0.068608	0.056109	0.063684	0.067096	0.032449	0.069550	0.066724	0.033746	0.065923	0.063519	0.279711	0.199215	0.056968	0.068740	0.064164	0.081627	0.273160	0.287013
-49	0.078686	0.062040	0.068443	0.056439	0.064015	0.066435	0.032945	0.068996	0.067757	0.033887	0.066361	0.063643	0.281248	0.199628	0.056886	0.068162	0.062941	0.082363	0.274374	0.285956
-48	0.079537	0.063048	0.068352	0.056852	0.063197	0.066212	0.033465	0.067906	0.068054	0.033705	0.066939	0.062346	0.282883	0.200323	0.056654	0.067575	0.063808	0.082346	0.275390	0.284040
-47	0.080628	0.063684	0.067105	0.057051	0.062123	0.065766	0.033878	0.068154	0.068674	0.033845	0.067617	0.062908	0.284023	0.201107	0.056225	0.067402	0.062767	0.082173	0.276076	0.283495
-46	0.080479	0.064155	0.067261	0.056572	0.061801	0.065204	0.033664	0.069302	0.067732	0.033548	0.066980	0.062825	0.282454	0.199397	0.056621	0.067889	0.064172	0.081793	0.275465	0.284189
-45	0.081190	0.063924	0.066824	0.055870	0.062082	0.065518	0.032912	0.070013	0.067823	0.033259	0.066212	0.063131	0.282049	0.197902	0.056332	0.068509	0.064568	0.081834	0.275225	0.285874
-44	0.081346	0.063205	0.067699	0.055085	0.063610	0.065584	0.032805	0.071293	0.068253	0.032681	0.065312	0.062528	0.282610	0.196382	0.056167	0.069004	0.064304	0.081123	0.273722	0.287006
-43	0.082329	0.064039	0.068616	0.055424	0.063180	0.066353	0.032507	0.069996	0.068715	0.032796	0.065287	0.061950	0.284948	0.196944	0.055894	0.068955	0.063065	0.080892	0.274539	0.286196
-42	0.082272	0.063073	0.069426	0.055382	0.064089	0.067072	0.032862	0.068674	0.068046	0.032862	0.065601	0.063387	0.285345	0.198397	0.056324	0.068789	0.061950	0.080190	0.274167	0.284726
-41	0.081892	0.063503	0.068038	0.055068	0.062759	0.067807	0.032895	0.067360	0.067922	0.033176	0.065964	0.064395	0.283817	0.199843	0.056126	0.069029	0.063205	0.080859	0.273944	0.285056
-40	0.081297	0.062189	0.067162	0.055423	0.062693	0.067617	0.033548	0.068971	0.067675	0.032325	0.066204	0.065419	0.282338	0.199694	0.055754	0.068922	0.063701	0.081098	0.273573	0.286609
-39	0.080107	0.062875	0.066683	0.056167	0.062206	0.067468	0.033407	0.068847	0.068145	0.032614	0.066295	0.064221	0.281231	0.199785	0.055993	0.068823	0.064444	0.081702	0.273969	0.286840
-38	0.079496	0.063114	0.068170	0.057117	0.062561	0.066807	0.033730	0.069071	0.067807	0.032887	0.066270	0.063379	0.281743	0.199694	0.056373	0.067873	0.064180	0.081165	0.274151	0.284916
-37	0.079455	0.063891	0.068592	0.056217	0.061958	0.066881	0.033788	0.067658	0.068583	0.033730	0.065857	0.062924	0.282487	0.200256	0.057340	0.067641	0.064395	0.081090	0.274102	0.283272
-36	0.081024	0.062808	0.068971	0.055820	0.061768	0.066196	0.033284	0.068658	0.068905	0.033746	0.065948	0.062949	0.284849	0.199174	0.056952	0.067757	0.064213	0.080999	0.274796	0.283611
-35	0.081892	0.061660	0.068038	0.056150	0.061891	0.065692	0.032788	0.068641	0.068881	0.033540	0.066857	0.063767	0.285667	0.198876	0.056547	0.069004	0.064139	0.080512	0.275101	0.283850
-34	0.082032	0.060760	0.068509	0.056481	0.061520	0.065411	0.032433	0.069641	0.067964	0.033887	0.067914	0.063891	0.286419	0.199644	0.055870	0.069541	0.063296	0.080851	0.275233	0.285444
-33	0.080231	0.061164	0.068195	0.057282	0.061859	0.065617	0.032780	0.068905	0.067674	0.033878	0.067997	0.064015	0.284098	0.200273	0.056596	0.068880	0.063577	0.081346	0.275456	0.284750
-32	0.079612	0.062057	0.068947	0.057472	0.062586	0.065956	0.032821	0.068434	0.067468	0.033804	0.067476	0.063602	0.283503	0.200058	0.056580	0.068319	0.063255	0.081611	0.275274	0.284320
-31	0.080256	0.062462	0.068972	0.056993	0.063437	0.066377	0.033061	0.068063	0.068253	0.033622	0.066832	0.062627	0.284313	0.199892	0.057315	0.067939	0.063098	0.080694	0.275258	0.283072
-30	0.082305	0.063271	0.068881	0.056035	0.063048	0.066352	0.033061	0.069178	0.067939	0.033754	0.066344	0.061644	0.285469	0.199512	0.056605	0.068798	0.062635	0.080149	0.275092	0.284477
-29	0.083404	0.063569	0.068343	0.056398	0.063057	0.067104	0.032838	0.070070	0.068104	0.033548	0.065337	0.060776	0.285188	0.198827	0.056795	0.068418	0.061809	0.080430	0.277026	0.286022
-28	0.082991	0.063957	0.067121	0.057621	0.062817	0.067476	0.032416	0.069665	0.068269	0.032623	0.064932	0.061313	0.283313	0.197447	0.056753	0.068434	0.061974	0.081636	0.279001	0.287212
-27	0.082264	0.063180	0.066691	0.057546	0.063263	0.067071	0.032871	0.069384	0.068641	0.032284	0.064634	0.062173	0.282230	0.196860	0.057233	0.068467	0.062140	0.082156	0.279199	0.287080
-26	0.081553	0.063329	0.067476	0.057406	0.062520	0.066592	0.032648	0.068476	0.068649	0.032234	0.065898	0.062528	0.283577	0.197373	0.058117	0.068558	0.062098	0.081916	0.278992	0.285543
-25	0.082602	0.062329	0.068649	0.056820	0.063478	0.065898	0.032623	0.068005	0.067187	0.032986	0.066567	0.062949	0.285006	0.198075	0.057142	0.067914	0.063164	0.081685	0.278249	0.283503
-24	0.082974	0.062891	0.069128	0.056349	0.063065	0.065857	0.032136	0.067575	0.067633	0.033878	0.066914	0.063139	0.286650	0.198786	0.056564	0.068327	0.062544	0.081024	0.276911	0.282784
-23	0.082941	0.062346	0.068112	0.056068	0.063569	0.066377	0.033746	0.068335	0.067567	0.034432	0.065956	0.062577	0.284577	0.200512	0.055060	0.068261	0.062932	0.081718	0.275787	0.284692
-22	0.081098	0.063362	0.068054	0.056374	0.063982	0.067418	0.033581	0.068947	0.067674	0.034382	0.065262	0.062247	0.282090	0.200644	0.055490	0.069120	0.062081	0.080925	0.273887	0.286411
-21	0.081189	0.063032	0.068525	0.056349	0.065262	0.067650	0.033292	0.068187	0.067501	0.033341	0.065146	0.062421	0.282362	0.199430	0.055688	0.068377	0.062395	0.081644	0.274869	0.285857
-20	0.081255	0.062867	0.069087	0.056456	0.064097	0.067080	0.032738	0.067030	0.067823	0.033019	0.065551	0.063387	0.283717	0.198389	0.056316	0.069004	0.063056	0.081231	0.275258	0.284345
-19	0.081545	0.062115	0.067939	0.056340	0.063915	0.065981	0.033399	0.067237	0.068244	0.033218	0.066890	0.063751	0.284618	0.199488	0.056018	0.068335	0.063527	0.081545	0.275448	0.283098
-18	0.081685	0.062900	0.067418	0.057100	0.062610	0.065783	0.034316	0.067493	0.067831	0.034052	0.067385	0.063040	0.284321	0.201537	0.055010	0.068393	0.063866	0.081115	0.274911	0.282784
-17	0.082627	0.063346	0.066881	0.056770	0.063503	0.065890	0.033647	0.067633	0.067848	0.034102	0.067138	0.063180	0.284494	0.200777	0.055035	0.068038	0.063560	0.080801	0.275233	0.282362
-16	0.082594	0.063403	0.067806	0.056927	0.063635	0.065493	0.033623	0.066906	0.068360	0.033672	0.065684	0.062908	0.284444	0.198472	0.055762	0.068467	0.063577	0.081181	0.276464	0.282048
-15	0.082280	0.062842	0.068038	0.056481	0.063593	0.064965	0.033449	0.068054	0.068451	0.033366	0.065304	0.063544	0.284072	0.197084	0.056448	0.068558	0.062891	0.081735	0.276943	0.283313
-14	0.081735	0.062214	0.068500	0.056547	0.063470	0.065122	0.033598	0.068815	0.068294	0.033176	0.065147	0.062619	0.283676	0.197042	0.057010	0.068385	0.063436	0.081933	0.277224	0.284255
-13	0.083090	0.063296	0.067798	0.056192	0.062528	0.064924	0.033333	0.069219	0.068269	0.033407	0.065609	0.063065	0.284767	0.197274	0.056844	0.067864	0.063783	0.080776	0.276902	0.282784
-12	0.082643	0.063296	0.068814	0.056316	0.061925	0.065229	0.032920	0.068038	0.068575	0.032978	0.067228	0.063825	0.287261	0.198356	0.057100	0.067484	0.064081	0.079546	0.275605	0.280298
-11	0.082528	0.063370	0.068914	0.055357	0.061594	0.064973	0.034308	0.067922	0.068897	0.033218	0.068195	0.065155	0.288534	0.200694	0.056208	0.067336	0.063222	0.078802	0.272895	0.279033
-10	0.081132	0.062792	0.070359	0.055779	0.062454	0.066047	0.034102	0.067617	0.068955	0.033226	0.067699	0.064626	0.288145	0.201074	0.056365	0.067732	0.062586	0.078530	0.271805	0.279925
-9	0.082206	0.062544	0.069203	0.056059	0.062966	0.066072	0.034242	0.068187	0.068459	0.033664	0.065865	0.063825	0.285734	0.199843	0.056382	0.068691	0.063494	0.078142	0.272788	0.281090
-8	0.082255	0.063032	0.068815	0.056349	0.062991	0.066732	0.032945	0.068608	0.067997	0.033275	0.066253	0.063147	0.285320	0.199207	0.056588	0.069161	0.063280	0.078571	0.273763	0.283073
-7	0.082445	0.062553	0.067931	0.055779	0.062156	0.066774	0.033052	0.069095	0.068302	0.033308	0.067856	0.062949	0.286535	0.200991	0.056307	0.069194	0.062776	0.079521	0.274052	0.284585
-6	0.081115	0.062577	0.067939	0.056043	0.062264	0.066625	0.032854	0.068971	0.067873	0.033738	0.069360	0.063081	0.286287	0.202577	0.056803	0.067972	0.062734	0.080049	0.274010	0.283618
-5	0.081041	0.062181	0.068550	0.055927	0.062726	0.066039	0.033085	0.068310	0.068625	0.033887	0.068137	0.063561	0.286353	0.201148	0.057208	0.066931	0.063073	0.080719	0.274895	0.281999
-4	0.081545	0.062511	0.068542	0.056564	0.062503	0.065890	0.033531	0.068484	0.068492	0.034002	0.067113	0.062569	0.285692	0.200537	0.056861	0.067005	0.063271	0.081115	0.276085	0.282495
-3	0.082007	0.062709	0.068501	0.055407	0.062329	0.067121	0.034448	0.068228	0.069178	0.033482	0.065469	0.062007	0.285155	0.200520	0.056555	0.068137	0.062833	0.081586	0.275556	0.285072
-2	0.082354	0.063156	0.067526	0.056646	0.061842	0.067344	0.034358	0.069203	0.068625	0.033854	0.065659	0.061512	0.284164	0.201214	0.055481	0.068476	0.062478	0.081487	0.275969	0.286510
-1	0.082123	0.064320	0.066840	0.056539	0.061198	0.067187	0.034019	0.068971	0.068368	0.033589	0.065692	0.061636	0.283024	0.200487	0.056440	0.067782	0.063816	0.081479	0.276580	0.285419
0	0.081925	0.063775	0.066394	0.056877	0.061660	0.066254	0.033647	0.069467	0.069467	0.033647	0.066254	0.061660	0.284040	0.199802	0.056877	0.066394	0.063775	0.081925	0.277605	0.284040
1	0.081479	0.063816	0.067782	0.056440	0.061636	0.065692	0.033589	0.068368	0.068971	0.034019	0.067187	0.061198	0.285419	0.200487	0.056539	0.066840	0.064320	0.082123	0.276580	0.283024
2	0.081487	0.062478	0.068476	0.055481	0.061512	0.065659	0.033854	0.068625	0.069203	0.034358	0.067344	0.061842	0.286510	0.201214	0.056646	0.067526	0.063156	0.082354	0.275969	0.284164
3	0.081586	0.062833	0.068137	0.056555	0.062007	0.065469	0.033482	0.069178	0.068228	0.034448	0.067121	0.062329	0.285072	0.200520	0.055407	0.068501	0.062709	0.082007	0.275556	0.285155
4	0.081115	0.063271	0.067005	0.056861	0.062569	0.067113	0.034002	0.068492	0.068484	0.033531	0.065890	0.062503	0.282495	0.200537	0.056564	0.068542	0.062511	0.081545	0.276085	0.285692
5	0.080719	0.063073	0.066931	0.057208	0.063561	0.068137	0.033887	0.068625	0.068310	0.033085	0.066039	0.062726	0.281999	0.201148	0.055927	0.068550	0.062181	0.081041	0.274895	0.286353
6	0.080049	0.062734	0.067972	0.056803	0.063081	0.069360	0.033738	0.067873	0.068971	0.032854	0.066625	0.062264	0.283618	0.202577	0.056043	0.067939	0.062577	0.081115	0.274010	0.286287
7	0.079521	0.062776	0.069194	0.056307	0.062949	0.067856	0.033308	0.068302	0.069095	0.033052	0.066774	0.062156	0.284585	0.200991	0.055779	0.067931	0.062553	0.082445	0.274052	0.286535
8	0.078571	0.063280	0.069161	0.056588	0.063147	0.066253	0.033275	0.067997	0.068608	0.032945	0.066732	0.062991	0.283073	0.199206	0.056349	0.068815	0.063032	0.082255	0.273763	0.285320
9	0.078142	0.063494	0.068691	0.056382	0.063825	0.065865	0.033664	0.068459	0.068187	0.034242	0.066072	0.062966	0.281091	0.199842	0.056059	0.069203	0.062544	0.082206	0.272788	0.285734
10	0.078530	0.062586	0.067732	0.056365	0.064626	0.067699	0.033226	0.068955	0.067617	0.034102	0.066047	0.062454	0.279926	0.201074	0.055779	0.070359	0.062792	0.081132	0.271805	0.288145
11	0.078802	0.063222	0.067336	0.056208	0.065155	0.068195	0.033218	0.068897	0.067922	0.034308	0.064973	0.061594	0.279033	0.200694	0.055357	0.068914	0.063370	0.082528	0.272895	0.288534
12	0.079546	0.064081	0.067484	0.057100	0.063825	0.067228	0.032978	0.068575	0.068038	0.032920	0.065229	0.061925	0.280298	0.198356	0.056316	0.068814	0.063296	0.082643	0.275605	0.287261
13	0.080776	0.063783	0.067864	0.056844	0.063065	0.065609	0.033407	0.068269	0.069219	0.033333	0.064924	0.062528	0.282784	0.197274	0.056192	0.067798	0.063296	0.083090	0.276902	0.284767
14	0.081933	0.063436	0.068385	0.057010	0.062619	0.065147	0.033176	0.068294	0.068815	0.033598	0.065122	0.063470	0.284255	0.197042	0.056547	0.068500	0.062214	0.081735	0.277224	0.283676
15	0.081735	0.062891	0.068558	0.056448	0.063544	0.065304	0.033366	0.068451	0.068054	0.033449	0.064965	0.063593	0.283312	0.197084	0.056481	0.068038	0.062842	0.082280	0.276943	0.284073
16	0.081181	0.063577	0.068467	0.055762	0.062908	0.065684	0.033672	0.068360	0.066906	0.033623	0.065493	0.063635	0.282048	0.198472	0.056927	0.067806	0.063403	0.082594	0.276464	0.284445
17	0.080801	0.063560	0.068038	0.055035	0.063180	0.067138	0.034102	0.067848	0.067633	0.033647	0.065890	0.063503	0.282362	0.200777	0.056770	0.066881	0.063346	0.082627	0.275234	0.284495
18	0.081115	0.063866	0.068393	0.055010	0.063040	0.067385	0.034052	0.067831	0.067493	0.034316	0.065783	0.062610	0.282783	0.201537	0.057100	0.067418	0.062900	0.081685	0.274911	0.284321
19	0.081545	0.063527	0.068335	0.056018	0.063751	0.066890	0.033218	0.068244	0.067237	0.033399	0.065981	0.063915	0.283098	0.199488	0.056340	0.067939	0.062115	0.081545	0.275448	0.284618
20	0.081231	0.063056	0.069004	0.056316	0.063387	0.065551	0.033019	0.067823	0.067030	0.032738	0.067080	0.064097	0.284345	0.198389	0.056456	0.069087	0.062867	0.081255	0.275258	0.283717
21	0.081644	0.062395	0.068377	0.055688	0.062421	0.065146	0.033341	0.067501	0.068187	0.033292	0.067650	0.065262	0.285857	0.199430	0.056349	0.068525	0.063032	0.081189	0.274870	0.282362
22	0.080925	0.062081	0.069120	0.055490	0.062247	0.065262	0.034382	0.067674	0.068947	0.033581	0.067418	0.063982	0.286411	0.200644	0.056374	0.068054	0.063362	0.081098	0.273887	0.282090
23	0.081718	0.062932	0.068261	0.055060	0.062577	0.065956	0.034432	0.067567	0.068335	0.033746	0.066377	0.063569	0.284692	0.200512	0.056068	0.068112	0.062346	0.082941	0.275787	0.284577
24	0.081024	0.062544	0.068327	0.056564	0.063139	0.066914	0.033878	0.067633	0.067575	0.032136	0.065857	0.063065	0.282784	0.198786	0.056349	0.069128	0.062891	0.082974	0.276911	0.286650
25	0.081685	0.063164	0.067914	0.057142	0.062949	0.066567	0.032986	0.067187	0.068005	0.032623	0.065898	0.063478	0.283503	0.198075	0.056820	0.068649	0.062329	0.082602	0.278248	0.285006
26	0.081916	0.062098	0.068558	0.058117	0.062528	0.065898	0.032234	0.068649	0.068476	0.032648	0.066592	0.062520	0.285543	0.197373	0.057406	0.067476	0.063329	0.081553	0.278992	0.283577
27	0.082156	0.062140	0.068467	0.057233	0.062173	0.064634	0.032284	0.068641	0.069384	0.032871	0.067071	0.063263	0.287080	0.196860	0.057546	0.066691	0.063180	0.082264	0.279199	0.282230
28	0.081636	0.061974	0.068434	0.056753	0.061313	0.064932	0.032623	0.068269	0.069665	0.032416	0.067476	0.062817	0.287212	0.197447	0.057621	0.067121	0.063957	0.082991	0.279001	0.283313
29	0.080430	0.061809	0.068418	0.056795	0.060776	0.065337	0.033548	0.068104	0.070070	0.032838	0.067104	0.063057	0.286022	0.198827	0.056398	0.068343	0.063569	0.083404	0.277026	0.285188
30	0.080149	0.062635	0.068798	0.056605	0.061644	0.066344	0.033754	0.067939	0.069178	0.033061	0.066352	0.063048	0.284477	0.199512	0.056035	0.068881	0.063271	0.082305	0.275092	0.285469
31	0.080694	0.063098	0.067939	0.057315	0.062627	0.066832	0.033622	0.068253	0.068063	0.033061	0.066377	0.063437	0.283073	0.199892	0.056993	0.068972	0.062462	0.080256	0.275258	0.284312
32	0.081611	0.063255	0.068319	0.056580	0.063602	0.067476	0.033804	0.067468	0.068434	0.032821	0.065956	0.062586	0.284320	0.200058	0.057472	0.068947	0.062057	0.079612	0.275274	0.283503
33	0.081346	0.063577	0.068880	0.056596	0.064015	0.067997	0.033878	0.067674	0.068905	0.032780	0.065617	0.061859	0.284750	0.200273	0.057282	0.068195	0.061164	0.080231	0.275456	0.284098
34	0.080851	0.063296	0.069541	0.055870	0.063891	0.067914	0.033887	0.067964	0.069641	0.032433	0.065411	0.061520	0.285444	0.199645	0.056481	0.068509	0.060760	0.082032	0.275233	0.286419
35	0.080512	0.064139	0.069004	0.056547	0.063767	0.066857	0.033540	0.068881	0.068641	0.032788	0.065692	0.061891	0.283850	0.198876	0.056150	0.068038	0.061660	0.081892	0.275101	0.285667
36	0.080999	0.064213	0.067757	0.056952	0.062949	0.065948	0.033746	0.068905	0.068658	0.033284	0.066196	0.061768	0.283611	0.199174	0.055820	0.068971	0.062808	0.081024	0.274796	0.284849
37	0.081090	0.064395	0.067641	0.057340	0.062924	0.065857	0.033730	0.068583	0.067658	0.033788	0.066881	0.061958	0.283272	0.200256	0.056217	0.068592	0.063891	0.079455	0.274102	0.282487
38	0.081165	0.064180	0.067873	0.056373	0.063379	0.066270	0.032887	0.067807	0.069071	0.033730	0.066807	0.062561	0.284915	0.199694	0.057117	0.068170	0.063114	0.079496	0.274151	0.281743
39	0.081702	0.064444	0.068823	0.055993	0.064221	0.066295	0.032614	0.068145	0.068847	0.033407	0.067468	0.062206	0.286840	0.199784	0.056167	0.066683	0.062875	0.080107	0.273969	0.281231
40	0.081098	0.063701	0.068922	0.055754	0.065419	0.066204	0.032325	0.067675	0.068971	0.033548	0.067617	0.062693	0.286608	0.199694	0.055423	0.067162	0.062189	0.081297	0.273573	0.282338
41	0.080859	0.063205	0.069029	0.056126	0.064395	0.065964	0.033176	0.067922	0.067360	0.032895	0.067807	0.062759	0.285056	0.199843	0.055068	0.068038	0.063503	0.081892	0.273944	0.283817
42	0.080190	0.061950	0.068789	0.056324	0.063387	0.065601	0.032862	0.068046	0.068674	0.032862	0.067072	0.064089	0.284726	0.198397	0.055382	0.069426	0.063073	0.082272	0.274167	0.285345
43	0.080892	0.063065	0.068955	0.055894	0.061950	0.065287	0.032796	0.068715	0.069996	0.032507	0.066353	0.063180	0.286196	0.196944	0.055424	0.068616	0.064039	0.082329	0.274539	0.284948
44	0.081123	0.064304	0.069004	0.056167	0.062528	0.065312	0.032681	0.068253	0.071293	0.032805	0.065584	0.063610	0.287006	0.196382	0.055085	0.067699	0.063205	0.081346	0.273722	0.282610
45	0.081834	0.064568	0.068509	0.056332	0.063131	0.066212	0.033259	0.067823	0.070013	0.032912	0.065518	0.062082	0.285874	0.197902	0.055870	0.066824	0.063924	0.081190	0.275225	0.282049
46	0.081793	0.064172	0.067889	0.056621	0.062825	0.066980	0.033548	0.067732	0.069302	0.033664	0.065204	0.061801	0.284189	0.199397	0.056572	0.067261	0.064155	0.080479	0.275465	0.282454
47	0.082173	0.062767	0.067402	0.056225	0.062908	0.067617	0.033845	0.068674	0.068154	0.033878	0.065766	0.062123	0.283495	0.201107	0.057051	0.067105	0.063684	0.080628	0.276076	0.284023
48	0.082346	0.063808	0.067575	0.056654	0.062346	0.066939	0.033705	0.068054	0.067906	0.033465	0.066212	0.063197	0.284040	0.200322	0.056852	0.068352	0.063048	0.079537	0.275390	0.282883
49	0.082363	0.062941	0.068162	0.056886	0.063643	0.066361	0.033887	0.067757	0.068996	0.032945	0.066435	0.064015	0.285956	0.199628	0.056439	0.068443	0.062040	0.078686	0.274374	0.281248
50	0.081627	0.064164	0.068740	0.056968	0.063519	0.065923	0.033746	0.066724	0.069550	0.032449	0.067096	0.063684	0.287013	0.199215	0.056109	0.068608	0.062635	0.078455	0.273159	0.279711
51	0.081537	0.062561	0.069327	0.056423	0.064106	0.066386	0.033614	0.066799	0.069202	0.033523	0.067402	0.062891	0.287468	0.200925	0.056547	0.068030	0.062239	0.079413	0.273919	0.280628
52	0.081528	0.063519	0.069641	0.055952	0.063593	0.067080	0.033201	0.067426	0.068434	0.033069	0.067468	0.062379	0.287072	0.200818	0.055704	0.068046	0.061983	0.080975	0.274159	0.283527
53	0.082412	0.062751	0.069434	0.056027	0.063602	0.066873	0.033325	0.067881	0.067889	0.033176	0.066435	0.062668	0.286171	0.199810	0.055151	0.068468	0.062181	0.081726	0.275316	0.284948
54	0.081569	0.063428	0.068228	0.055754	0.062924	0.065865	0.033011	0.068410	0.068682	0.032524	0.066757	0.063973	0.285237	0.198158	0.055242	0.068377	0.063916	0.081338	0.273903	0.283990
55	0.081528	0.062338	0.067699	0.055952	0.062974	0.065427	0.033614	0.067311	0.068129	0.032821	0.067534	0.064725	0.284890	0.199397	0.056530	0.067963	0.064345	0.081107	0.275118	0.281809
56	0.081322	0.062792	0.068856	0.056630	0.063164	0.065229	0.032854	0.067724	0.068509	0.032631	0.067550	0.064048	0.286237	0.198265	0.057340	0.067980	0.063139	0.080231	0.275522	0.281165
57	0.082329	0.063206	0.069715	0.056712	0.063304	0.066179	0.032656	0.067501	0.068798	0.032747	0.066435	0.063197	0.287278	0.198017	0.057001	0.067633	0.062677	0.079909	0.275952	0.281222
58	0.082511	0.063172	0.070128	0.056952	0.062569	0.065956	0.032780	0.068104	0.069434	0.032474	0.066518	0.062792	0.288591	0.197728	0.056192	0.069005	0.062107	0.079306	0.274961	0.282371
59	0.082619	0.062230	0.068385	0.056126	0.062280	0.066328	0.033250	0.067865	0.070574	0.032887	0.067666	0.063321	0.289244	0.200132	0.055680	0.069137	0.061991	0.079661	0.274085	0.282991
60	0.082536	0.062024	0.067947	0.056002	0.062106	0.067154	0.034085	0.068129	0.069426	0.032350	0.068467	0.063329	0.288377	0.202057	0.055068	0.069294	0.062247	0.079835	0.273442	0.284412
61	0.081479	0.063188	0.067435	0.055498	0.062685	0.067716	0.033945	0.068187	0.068806	0.032829	0.067840	0.062693	0.285560	0.202330	0.055779	0.068055	0.063544	0.080322	0.273078	0.284280
62	0.081190	0.063436	0.067666	0.056076	0.063222	0.067319	0.034399	0.068104	0.068327	0.032780	0.066311	0.062693	0.283494	0.200810	0.056134	0.068046	0.064254	0.080041	0.273441	0.283511
63	0.081016	0.063734	0.068971	0.056786	0.063461	0.065865	0.034151	0.067592	0.068707	0.033441	0.065816	0.061908	0.284510	0.199273	0.056605	0.068087	0.063238	0.080619	0.275027	0.282164
64	0.082198	0.064213	0.068980	0.056968	0.063147	0.065353	0.033507	0.067864	0.069252	0.034035	0.065716	0.062255	0.286146	0.198612	0.056076	0.067013	0.062437	0.080983	0.276225	0.281214
65	0.081884	0.064601	0.069351	0.056307	0.063750	0.065700	0.032829	0.067550	0.069252	0.034101	0.065378	0.062065	0.285865	0.198009	0.056142	0.066617	0.062858	0.081611	0.275944	0.281479
66	0.081181	0.064849	0.067897	0.055779	0.064337	0.066245	0.032656	0.068302	0.070037	0.033969	0.064940	0.062338	0.284056	0.197811	0.056068	0.067369	0.063156	0.080876	0.273903	0.282793
