pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
35	0.079653	0.049963	0.079504	0.061363	0.074746	0.063841	0.013928	0.074845	0.063197	0.054424	0.062850	0.052639	0.052193	0.060768	0.076382	0.079703	0.079703	0.076382	0.060768	0.052193	0.052639	0.062850	0.054424	0.063197	0.074845	0.013928	0.063841	0.074746	0.061363	0.079504	0.049963	0.079653
36	0.079455	0.053333	0.075242	0.061760	0.072912	0.066419	0.014275	0.075390	0.062404	0.052788	0.067113	0.050359	0.051846	0.060917	0.076629	0.079157	0.079157	0.076629	0.060917	0.051846	0.050359	0.067113	0.052788	0.062404	0.075390	0.014275	0.066419	0.072912	0.061760	0.075242	0.053333	0.079455
37	0.076035	0.053928	0.074895	0.061760	0.075291	0.069888	0.014325	0.073953	0.061760	0.054523	0.067014	0.049963	0.048823	0.060025	0.075836	0.081983	0.081983	0.075836	0.060025	0.048823	0.049963	0.067014	0.054523	0.061760	0.073953	0.014325	0.069888	0.075291	0.061760	0.074895	0.053928	0.076035
38	0.077869	0.051053	0.072962	0.060025	0.075886	0.069046	0.013482	0.079950	0.062454	0.051053	0.066815	0.051747	0.051499	0.062751	0.072912	0.080496	0.080496	0.072912	0.062751	0.051499	0.051747	0.066815	0.051053	0.062454	0.079950	0.013482	0.069046	0.075886	0.060025	0.072962	0.051053	0.077869
39	0.079455	0.049765	0.080496	0.057993	0.074944	0.067955	0.013432	0.077571	0.060620	0.051945	0.063346	0.050260	0.051252	0.062354	0.072218	0.086394	0.086394	0.072218	0.062354	0.051252	0.050260	0.063346	0.051945	0.060620	0.077571	0.013432	0.067955	0.074944	0.057993	0.080496	0.049765	0.079455
40	0.078612	0.051450	0.072615	0.063594	0.074895	0.064684	0.014919	0.077522	0.063098	0.048773	0.065774	0.051846	0.048823	0.061214	0.077175	0.085006	0.085006	0.077175	0.061214	0.048823	0.051846	0.065774	0.048773	0.063098	0.077522	0.014919	0.064684	0.074895	0.063594	0.072615	0.051450	0.078612
41	0.078216	0.051450	0.075985	0.059777	0.073110	0.062800	0.014077	0.076134	0.062007	0.049715	0.066716	0.052045	0.054969	0.064684	0.076283	0.082032	0.082032	0.076283	0.064684	0.054969	0.052045	0.066716	0.049715	0.062007	0.076134	0.014077	0.062800	0.073110	0.059777	0.075985	0.051450	0.078216
42	0.083470	0.053383	0.071722	0.059727	0.074399	0.068501	0.012986	0.072763	0.061066	0.053333	0.066617	0.052045	0.051004	0.063643	0.073408	0.081933	0.081933	0.073408	0.063643	0.051004	0.052045	0.066617	0.053333	0.061066	0.072763	0.012986	0.068501	0.074399	0.059727	0.071722	0.053383	0.083470
43	0.077918	0.050805	0.076183	0.065031	0.079108	0.067608	0.014969	0.077175	0.061016	0.049269	0.063346	0.051103	0.052193	0.058934	0.074696	0.080644	0.080644	0.074696	0.058934	0.052193	0.051103	0.063346	0.049269	0.061016	0.077175	0.014969	0.067608	0.079108	0.065031	0.076183	0.050805	0.077918
44	0.079901	0.053333	0.076035	0.060967	0.075836	0.062156	0.014374	0.074250	0.059182	0.052937	0.065130	0.051945	0.051004	0.062454	0.076283	0.084213	0.084213	0.076283	0.062454	0.051004	0.051945	0.065130	0.052937	0.059182	0.074250	0.014374	0.062156	0.075836	0.060967	0.076035	0.053333	0.079901
45	0.080942	0.049765	0.076481	0.058736	0.074845	0.063990	0.013879	0.078166	0.063494	0.050260	0.065279	0.052788	0.050211	0.064833	0.075539	0.080793	0.080793	0.075539	0.064833	0.050211	0.052788	0.065279	0.050260	0.063494	0.078166	0.013879	0.063990	0.074845	0.058736	0.076481	0.049765	0.080942
46	0.082230	0.050260	0.075043	0.061958	0.074102	0.066766	0.014077	0.073903	0.061115	0.051499	0.067955	0.050607	0.049814	0.064734	0.072020	0.083916	0.083916	0.072020	0.064734	0.049814	0.050607	0.067955	0.051499	0.061115	0.073903	0.014077	0.066766	0.074102	0.061958	0.075043	0.050260	0.082230
47	0.079603	0.052392	0.074647	0.060620	0.074548	0.069641	0.013779	0.075291	0.059182	0.053135	0.065031	0.051747	0.050805	0.061809	0.078662	0.079108	0.079108	0.078662	0.061809	0.050805	0.051747	0.065031	0.053135	0.059182	0.075291	0.013779	0.069641	0.074548	0.060620	0.074647	0.052392	0.079603
48	0.077869	0.049864	0.075291	0.061115	0.076778	0.064981	0.014126	0.081090	0.060867	0.051450	0.064833	0.054969	0.048674	0.063841	0.071822	0.082429	0.082429	0.071822	0.063841	0.048674	0.054969	0.064833	0.051450	0.060867	0.081090	0.014126	0.064981	0.076778	0.061115	0.075291	0.049864	0.077869
49	0.076183	0.051103	0.077968	0.058934	0.079455	0.063941	0.012094	0.074647	0.059975	0.050805	0.064932	0.050359	0.054572	0.061314	0.080644	0.083073	0.083073	0.080644	0.061314	0.054572	0.050359	0.064932	0.050805	0.059975	0.074647	0.012094	0.063941	0.079455	0.058934	0.077968	0.051103	0.076183
50	0.080446	0.050310	0.075341	0.064089	0.076431	0.066518	0.012788	0.071425	0.064535	0.052342	0.066865	0.051896	0.049021	0.060372	0.075242	0.082379	0.082379	0.075242	0.060372	0.049021	0.051896	0.066865	0.052342	0.064535	0.071425	0.012788	0.066518	0.076431	0.064089	0.075341	0.050310	0.080446
51	0.080743	0.050706	0.075936	0.063048	0.073209	0.066270	0.014176	0.075886	0.063098	0.050112	0.066320	0.050706	0.051846	0.059380	0.077026	0.081537	0.081537	0.077026	0.059380	0.051846	0.050706	0.066320	0.050112	0.063098	0.075886	0.014176	0.066270	0.073209	0.063048	0.075936	0.050706	0.080743
52	0.080496	0.052788	0.073061	0.062553	0.072169	0.063296	0.014424	0.076580	0.061908	0.053631	0.067261	0.050657	0.050062	0.060620	0.075440	0.085056	0.085056	0.075440	0.060620	0.050062	0.050657	0.067261	0.053631	0.061908	0.076580	0.014424	0.063296	0.072169	0.062553	0.073061	0.052788	0.080496
53	0.078860	0.052887	0.072862	0.060025	0.073160	0.064783	0.014622	0.077770	0.060273	0.052689	0.064634	0.052590	0.052689	0.061264	0.077770	0.083123	0.083123	0.077770	0.061264	0.052689	0.052590	0.064634	0.052689	0.060273	0.077770	0.014622	0.064783	0.073160	0.060025	0.072862	0.052887	0.078860
54	0.081884	0.051152	0.071921	0.060025	0.072714	0.066617	0.015118	0.077175	0.063346	0.049566	0.066419	0.050558	0.050161	0.064486	0.076927	0.081933	0.081933	0.076927	0.064486	0.050161	0.050558	0.066419	0.049566	0.063346	0.077175	0.015118	0.066617	0.072714	0.060025	0.071921	0.051152	0.081884
55	0.084907	0.050012	0.076382	0.056803	0.074944	0.063445	0.013879	0.079554	0.061561	0.050558	0.065378	0.052887	0.053432	0.060669	0.075787	0.079802	0.079802	0.075787	0.060669	0.053432	0.052887	0.065378	0.050558	0.061561	0.079554	0.013879	0.063445	0.074944	0.056803	0.076382	0.050012	0.084907
56	0.082230	0.053730	0.077621	0.061264	0.072119	0.063891	0.015217	0.073457	0.064833	0.052342	0.064089	0.050161	0.052292	0.060421	0.075936	0.080397	0.080397	0.075936	0.060421	0.052292	0.050161	0.064089	0.052342	0.064833	0.073457	0.015217	0.063891	0.072119	0.061264	0.077621	0.053730	0.082230
57	0.081784	0.049715	0.077968	0.062007	0.073705	0.068600	0.013432	0.074647	0.058786	0.050359	0.068253	0.055465	0.049269	0.062949	0.074300	0.078761	0.078761	0.074300	0.062949	0.049269	0.055465	0.068253	0.050359	0.058786	0.074647	0.013432	0.068600	0.073705	0.062007	0.077968	0.049715	0.081784
58	0.081338	0.051152	0.072416	0.058637	0.074102	0.066568	0.013928	0.077026	0.062999	0.051648	0.065428	0.053879	0.052243	0.060421	0.077323	0.080892	0.080892	0.077323	0.060421	0.052243	0.053879	0.065428	0.051648	0.062999	0.077026	0.013928	0.066568	0.074102	0.058637	0.072416	0.051152	0.081338
59	0.082924	0.049566	0.073209	0.064981	0.073556	0.064188	0.014820	0.077224	0.062404	0.049566	0.065576	0.051549	0.050260	0.063346	0.076530	0.080297	0.080297	0.076530	0.063346	0.050260	0.051549	0.065576	0.049566	0.062404	0.077224	0.014820	0.064188	0.073556	0.064981	0.073209	0.049566	0.082924
60	0.079504	0.052838	0.075589	0.061214	0.073011	0.065675	0.014126	0.073854	0.061066	0.049665	0.066121	0.053284	0.054572	0.060867	0.076084	0.082528	0.082528	0.076084	0.060867	0.054572	0.053284	0.066121	0.049665	0.061066	0.073854	0.014126	0.065675	0.073011	0.061214	0.075589	0.052838	0.079504
61	0.081090	0.050260	0.077472	0.059331	0.075192	0.061413	0.015713	0.076729	0.059380	0.053383	0.066914	0.052243	0.052838	0.059827	0.077472	0.080743	0.080743	0.077472	0.059827	0.052838	0.052243	0.066914	0.053383	0.059380	0.076729	0.015713	0.061413	0.075192	0.059331	0.077472	0.050260	0.081090
62	0.079802	0.051152	0.075589	0.061958	0.070632	0.065923	0.015663	0.072664	0.065725	0.052342	0.066914	0.052590	0.051797	0.062007	0.077224	0.078017	0.078017	0.077224	0.062007	0.051797	0.052590	0.066914	0.052342	0.065725	0.072664	0.015663	0.065923	0.070632	0.061958	0.075589	0.051152	0.079802
63	0.082577	0.048971	0.076431	0.059975	0.076976	0.065527	0.014473	0.074449	0.062652	0.052045	0.067807	0.052887	0.050112	0.059083	0.075886	0.080149	0.080149	0.075886	0.059083	0.050112	0.052887	0.067807	0.052045	0.062652	0.074449	0.014473	0.065527	0.076976	0.059975	0.076431	0.048971	0.082577
64	0.080397	0.052887	0.075886	0.063147	0.075043	0.062057	0.014325	0.074201	0.062751	0.050954	0.069740	0.051152	0.049665	0.062354	0.076580	0.078860	0.078860	0.076580	0.062354	0.049665	0.051152	0.069740	0.050954	0.062751	0.074201	0.014325	0.062057	0.075043	0.063147	0.075886	0.052887	0.080397
65	0.081487	0.049566	0.076580	0.060223	0.070483	0.065328	0.013730	0.078711	0.063544	0.054275	0.068550	0.050161	0.050954	0.062404	0.072218	0.081784	0.081784	0.072218	0.062404	0.050954	0.050161	0.068550	0.054275	0.063544	0.078711	0.013730	0.065328	0.070483	0.060223	0.076580	0.049566	0.081487
66	0.075787	0.052887	0.074102	0.063693	0.075936	0.066568	0.013879	0.075192	0.061462	0.051004	0.067410	0.051202	0.052094	0.058240	0.076877	0.083668	0.083668	0.076877	0.058240	0.052094	0.051202	0.067410	0.051004	0.061462	0.075192	0.013879	0.066568	0.075936	0.063693	0.074102	0.052887	0.075787
67	0.079950	0.049269	0.075688	0.060372	0.076679	0.065328	0.013581	0.073110	0.061611	0.051896	0.065973	0.052788	0.052887	0.064535	0.077224	0.079108	0.079108	0.077224	0.064535	0.052887	0.052788	0.065973	0.051896	0.061611	0.073110	0.013581	0.065328	0.076679	0.060372	0.075688	0.049269	0.079950
68	0.083916	0.051400	0.076778	0.059033	0.073309	0.065328	0.014721	0.077670	0.061264	0.053779	0.069095	0.048327	0.051747	0.061908	0.072218	0.079504	0.079504	0.072218	0.061908	0.051747	0.048327	0.069095	0.053779	0.061264	0.077670	0.014721	0.065328	0.073309	0.059033	0.076778	0.051400	0.083916
69	0.082924	0.053680	0.073903	0.059727	0.075043	0.064882	0.013185	0.079306	0.061462	0.053482	0.066419	0.051450	0.049368	0.063247	0.074548	0.077373	0.077373	0.074548	0.063247	0.049368	0.051450	0.066419	0.053482	0.061462	0.079306	0.013185	0.064882	0.075043	0.059727	0.073903	0.053680	0.082924
70	0.082330	0.051648	0.074944	0.059876	0.076431	0.066617	0.015019	0.077224	0.061859	0.050706	0.065576	0.049913	0.052193	0.061462	0.073011	0.081190	0.081190	0.073011	0.061462	0.052193	0.049913	0.065576	0.050706	0.061859	0.077224	0.015019	0.066617	0.076431	0.059876	0.074944	0.051648	0.082330
71	0.079802	0.052590	0.074647	0.065774	0.071128	0.067063	0.015068	0.077175	0.061165	0.048228	0.065675	0.053482	0.051152	0.061660	0.073408	0.081983	0.081983	0.073408	0.061660	0.051152	0.053482	0.065675	0.048228	0.061165	0.077175	0.015068	0.067063	0.071128	0.065774	0.074647	0.052590	0.079802
72	0.080595	0.051499	0.072565	0.058587	0.076134	0.063941	0.014027	0.075440	0.061314	0.050458	0.065229	0.051797	0.056010	0.064040	0.075440	0.082924	0.082924	0.075440	0.064040	0.056010	0.051797	0.065229	0.050458	0.061314	0.075440	0.014027	0.063941	0.076134	0.058587	0.072565	0.051499	0.080595
73	0.080297	0.049665	0.080644	0.063445	0.077918	0.064981	0.012392	0.074647	0.060967	0.051152	0.065378	0.049765	0.055316	0.058736	0.073259	0.081437	0.081437	0.073259	0.058736	0.055316	0.049765	0.065378	0.051152	0.060967	0.074647	0.012392	0.064981	0.077918	0.063445	0.080644	0.049665	0.080297
74	0.083024	0.052342	0.077175	0.061958	0.074102	0.064783	0.013532	0.072119	0.059430	0.052292	0.067261	0.052689	0.048872	0.059380	0.077869	0.083172	0.083172	0.077869	0.059380	0.048872	0.052689	0.067261	0.052292	0.059430	0.072119	0.013532	0.064783	0.074102	0.061958	0.077175	0.052342	0.083024
75	0.082230	0.053432	0.072912	0.056853	0.074845	0.064436	0.012590	0.076927	0.061413	0.054473	0.067311	0.052639	0.052392	0.064040	0.073606	0.079901	0.079901	0.073606	0.064040	0.052392	0.052639	0.067311	0.054473	0.061413	0.076927	0.012590	0.064436	0.074845	0.056853	0.072912	0.053432	0.082230
76	0.079752	0.054226	0.074052	0.062850	0.075192	0.067906	0.015663	0.077621	0.060818	0.052342	0.063544	0.049715	0.048674	0.060322	0.074349	0.082974	0.082974	0.074349	0.060322	0.048674	0.049715	0.063544	0.052342	0.060818	0.077621	0.015663	0.067906	0.075192	0.062850	0.074052	0.054226	0.079752
77	0.078315	0.048971	0.076332	0.060818	0.077670	0.069145	0.014027	0.073953	0.059182	0.052540	0.064089	0.051797	0.052986	0.061413	0.076134	0.082627	0.082627	0.076134	0.061413	0.052986	0.051797	0.064089	0.052540	0.059182	0.073953	0.014027	0.069145	0.077670	0.060818	0.076332	0.048971	0.078315
78	0.080743	0.050905	0.076084	0.060421	0.078414	0.064535	0.014622	0.074498	0.062305	0.049219	0.065229	0.053829	0.051202	0.059281	0.074498	0.084213	0.084213	0.074498	0.059281	0.051202	0.053829	0.065229	0.049219	0.062305	0.074498	0.014622	0.064535	0.078414	0.060421	0.076084	0.050905	0.080743
79	0.081735	0.052739	0.074845	0.063346	0.071722	0.065626	0.014672	0.071921	0.061363	0.052392	0.065774	0.050905	0.050211	0.061958	0.080446	0.080347	0.080347	0.080446	0.061958	0.050211	0.050905	0.065774	0.052392	0.061363	0.071921	0.014672	0.065626	0.071722	0.063346	0.074845	0.052739	0.081735
80	0.080694	0.047336	0.074102	0.062900	0.075341	0.065626	0.013482	0.078265	0.060223	0.053333	0.071475	0.050706	0.051648	0.060074	0.075242	0.079554	0.079554	0.075242	0.060074	0.051648	0.050706	0.071475	0.053333	0.060223	0.078265	0.013482	0.065626	0.075341	0.062900	0.074102	0.047336	0.080694
81	0.082528	0.052639	0.072317	0.060421	0.073408	0.064634	0.015118	0.073209	0.062107	0.053284	0.069195	0.049715	0.050062	0.062652	0.075390	0.083321	0.083321	0.075390	0.062652	0.050062	0.049715	0.069195	0.053284	0.062107	0.073209	0.015118	0.064634	0.073408	0.060421	0.072317	0.052639	0.082528
82	0.083371	0.050508	0.071772	0.062454	0.075043	0.067410	0.012937	0.077819	0.059133	0.052838	0.067757	0.052292	0.051499	0.059727	0.075192	0.080248	0.080248	0.075192	0.059727	0.051499	0.052292	0.067757	0.052838	0.059133	0.077819	0.012937	0.067410	0.075043	0.062454	0.071772	0.050508	0.083371
83	0.082478	0.050409	0.075489	0.060669	0.075093	0.066121	0.015118	0.074151	0.060372	0.052392	0.066221	0.048674	0.050310	0.061859	0.076084	0.084560	0.084560	0.076084	0.061859	0.050310	0.048674	0.066221	0.052392	0.060372	0.074151	0.015118	0.066121	0.075093	0.060669	0.075489	0.050409	0.082478
84	0.083717	0.050508	0.075737	0.058290	0.073110	0.063990	0.014325	0.079356	0.060471	0.054572	0.065428	0.052441	0.050706	0.060173	0.072268	0.084907	0.084907	0.072268	0.060173	0.050706	0.052441	0.065428	0.054572	0.060471	0.079356	0.014325	0.063990	0.073110	0.058290	0.075737	0.050508	0.083717
85	0.082726	0.048525	0.074399	0.062354	0.075192	0.064585	0.015266	0.074201	0.062404	0.051797	0.064783	0.048773	0.054027	0.062553	0.077571	0.080843	0.080843	0.077571	0.062553	0.054027	0.048773	0.064783	0.051797	0.062404	0.074201	0.015266	0.064585	0.075192	0.062354	0.074399	0.048525	0.082726
86	0.084511	0.053680	0.073457	0.062701	0.076035	0.062057	0.015713	0.073656	0.061264	0.052441	0.067509	0.050805	0.051549	0.056555	0.079603	0.078463	0.078463	0.079603	0.056555	0.051549	0.050805	0.067509	0.052441	0.061264	0.073656	0.015713	0.062057	0.076035	0.062701	0.073457	0.053680	0.084511
87	0.078265	0.052838	0.081586	0.060669	0.072268	0.065328	0.013730	0.073408	0.061908	0.050706	0.071871	0.051797	0.049665	0.060322	0.073358	0.082280	0.082280	0.073358	0.060322	0.049665	0.051797	0.071871	0.050706	0.061908	0.073408	0.013730	0.065328	0.072268	0.060669	0.081586	0.052838	0.078265
88	0.081190	0.052193	0.073804	0.054919	0.072169	0.065576	0.015713	0.075737	0.064139	0.053631	0.067807	0.054969	0.051698	0.060818	0.074102	0.081537	0.081537	0.074102	0.060818	0.051698	0.054969	0.067807	0.053631	0.064139	0.075737	0.015713	0.065576	0.072169	0.054919	0.073804	0.052193	0.081190
89	0.079752	0.049219	0.076679	0.063544	0.076035	0.066072	0.015316	0.074796	0.062999	0.051698	0.064932	0.051797	0.052144	0.058984	0.075638	0.080397	0.080397	0.075638	0.058984	0.052144	0.051797	0.064932	0.051698	0.062999	0.074796	0.015316	0.066072	0.076035	0.063544	0.076679	0.049219	0.079752
90	0.081884	0.053432	0.074300	0.061314	0.071673	0.063494	0.014820	0.075985	0.059380	0.053581	0.067361	0.052243	0.051301	0.061958	0.077571	0.079703	0.079703	0.077571	0.061958	0.051301	0.052243	0.067361	0.053581	0.059380	0.075985	0.014820	0.063494	0.071673	0.061314	0.074300	0.053432	0.081884
91	0.079058	0.051252	0.073408	0.060520	0.074449	0.066270	0.014572	0.077175	0.060917	0.051301	0.072416	0.049418	0.051549	0.064535	0.074399	0.078761	0.078761	0.074399	0.064535	0.051549	0.049418	0.072416	0.051301	0.060917	0.077175	0.014572	0.066270	0.074449	0.060520	0.073408	0.051252	0.079058
92	0.081041	0.048575	0.075985	0.060372	0.071921	0.067014	0.014969	0.079455	0.062107	0.052342	0.069690	0.050657	0.051648	0.060223	0.074201	0.079802	0.079802	0.074201	0.060223	0.051648	0.050657	0.069690	0.052342	0.062107	0.079455	0.014969	0.067014	0.071921	0.060372	0.075985	0.048575	0.081041
93	0.078315	0.049418	0.074548	0.064436	0.073705	0.065527	0.014721	0.074201	0.058736	0.054374	0.069591	0.052144	0.053779	0.059975	0.075737	0.080793	0.080793	0.075737	0.059975	0.053779	0.052144	0.069591	0.054374	0.058736	0.074201	0.014721	0.065527	0.073705	0.064436	0.074548	0.049418	0.078315
94	0.082875	0.047980	0.073804	0.059876	0.075291	0.063891	0.014572	0.075539	0.065428	0.052838	0.065626	0.050706	0.053631	0.061760	0.073011	0.083172	0.083172	0.073011	0.061760	0.053631	0.050706	0.065626	0.052838	0.065428	0.075539	0.014572	0.063891	0.075291	0.059876	0.073804	0.047980	0.082875
95	0.082528	0.052441	0.078563	0.063693	0.071921	0.063990	0.013631	0.076927	0.061462	0.053036	0.065130	0.047385	0.049765	0.061066	0.074796	0.083668	0.083668	0.074796	0.061066	0.049765	0.047385	0.065130	0.053036	0.061462	0.076927	0.013631	0.063990	0.071921	0.063693	0.078563	0.052441	0.082528
96	0.082230	0.049021	0.074994	0.059430	0.074647	0.066468	0.016406	0.073011	0.062900	0.051152	0.066221	0.051846	0.051252	0.066518	0.074151	0.079752	0.079752	0.074151	0.066518	0.051252	0.051846	0.066221	0.051152	0.062900	0.073011	0.016406	0.066468	0.074647	0.059430	0.074994	0.049021	0.082230
97	0.083817	0.050260	0.073457	0.063494	0.074647	0.064684	0.014870	0.078959	0.060124	0.051846	0.067658	0.052144	0.050211	0.060025	0.073160	0.080644	0.080644	0.073160	0.060025	0.050211	0.052144	0.067658	0.051846	0.060124	0.078959	0.014870	0.064684	0.074647	0.063494	0.073457	0.050260	0.083817
98	0.080397	0.052639	0.072664	0.063098	0.070384	0.066121	0.014672	0.075638	0.061363	0.052193	0.067113	0.048476	0.052639	0.060025	0.079851	0.082726	0.082726	0.079851	0.060025	0.052639	0.048476	0.067113	0.052193	0.061363	0.075638	0.014672	0.066121	0.070384	0.063098	0.072664	0.052639	0.080397
99	0.081983	0.050508	0.073358	0.058934	0.074151	0.063445	0.016208	0.077175	0.063544	0.052094	0.068501	0.050161	0.052887	0.058835	0.076233	0.081983	0.081983	0.076233	0.058835	0.052887	0.050161	0.068501	0.052094	0.063544	0.077175	0.016208	0.063445	0.074151	0.058934	0.073358	0.050508	0.081983
100	0.083371	0.052590	0.074102	0.062503	0.072813	0.063594	0.015465	0.073011	0.061314	0.053879	0.070235	0.048872	0.047683	0.061066	0.077918	0.081586	0.081586	0.077918	0.061066	0.047683	0.048872	0.070235	0.053879	0.061314	0.073011	0.015465	0.063594	0.072813	0.062503	0.074102	0.052590	0.083371
101	0.079504	0.049665	0.075787	0.060223	0.070731	0.067906	0.015415	0.077076	0.061462	0.055266	0.070186	0.050805	0.052689	0.058240	0.073061	0.081983	0.081983	0.073061	0.058240	0.052689	0.050805	0.070186	0.055266	0.061462	0.077076	0.015415	0.067906	0.070731	0.060223	0.075787	0.049665	0.079504
102	0.080050	0.052788	0.069591	0.061958	0.078563	0.064337	0.012986	0.075192	0.061115	0.052937	0.067955	0.052441	0.049071	0.064337	0.075836	0.080843	0.080843	0.075836	0.064337	0.049071	0.052441	0.067955	0.052937	0.061115	0.075192	0.012986	0.064337	0.078563	0.061958	0.069591	0.052788	0.080050
103	0.079504	0.053631	0.073854	0.061809	0.075886	0.070087	0.015366	0.073061	0.061660	0.050062	0.063792	0.050855	0.049616	0.061760	0.076332	0.082726	0.082726	0.076332	0.061760	0.049616	0.050855	0.063792	0.050062	0.061660	0.073061	0.015366	0.070087	0.075886	0.061809	0.073854	0.053631	0.079504
104	0.080991	0.049071	0.076183	0.060421	0.073408	0.069492	0.015415	0.077224	0.057893	0.051252	0.068055	0.052144	0.052193	0.060867	0.074944	0.080446	0.080446	0.074944	0.060867	0.052193	0.052144	0.068055	0.051252	0.057893	0.077224	0.015415	0.069492	0.073408	0.060421	0.076183	0.049071	0.080991
105	0.080446	0.049368	0.073061	0.061611	0.076976	0.064882	0.013631	0.075192	0.063445	0.051549	0.069095	0.050508	0.049120	0.061066	0.074944	0.085105	0.085105	0.074944	0.061066	0.049120	0.050508	0.069095	0.051549	0.063445	0.075192	0.013631	0.064882	0.076976	0.061611	0.073061	0.049368	0.080446
106	0.077423	0.052045	0.079207	0.061314	0.074994	0.063296	0.013581	0.074994	0.060620	0.051152	0.066716	0.052243	0.051152	0.061958	0.072169	0.087138	0.087138	0.072169	0.061958	0.051152	0.052243	0.066716	0.051152	0.060620	0.074994	0.013581	0.063296	0.074994	0.061314	0.079207	0.052045	0.077423
107	0.074696	0.050657	0.077224	0.061611	0.073457	0.064634	0.015861	0.074498	0.059628	0.050260	0.068748	0.053036	0.052441	0.065477	0.077175	0.080595	0.080595	0.077175	0.065477	0.052441	0.053036	0.068748	0.050260	0.059628	0.074498	0.015861	0.064634	0.073457	0.061611	0.077224	0.050657	0.074696
108	0.075093	0.050954	0.073953	0.060223	0.075489	0.067162	0.013631	0.074746	0.062354	0.058191	0.065824	0.052639	0.052986	0.062999	0.071078	0.082677	0.082677	0.071078	0.062999	0.052986	0.052639	0.065824	0.058191	0.062354	0.074746	0.013631	0.067162	0.075489	0.060223	0.073953	0.050954	0.075093
