pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
60	0.076821	0.047247	0.073909	0.056543	0.067831	0.068495	0.025181	0.075697	0.059761	0.060221	0.073705	0.051895	0.046787	0.060885	0.072479	0.082542	0.082542	0.072479	0.060885	0.046787	0.051895	0.073705	0.060221	0.059761	0.075697	0.025181	0.068495	0.067831	0.056543	0.073909	0.047247	0.076821
61	0.074829	0.046992	0.072684	0.056696	0.069415	0.069261	0.024722	0.073450	0.057003	0.058280	0.075799	0.054193	0.048013	0.063285	0.073705	0.081673	0.081673	0.073705	0.063285	0.048013	0.054193	0.075799	0.058280	0.057003	0.073450	0.024722	0.069261	0.069415	0.056696	0.072684	0.046992	0.074829
62	0.075748	0.048268	0.071100	0.054142	0.069977	0.073194	0.025437	0.069210	0.059148	0.058739	0.076974	0.052048	0.047196	0.062979	0.074063	0.081775	0.081775	0.074063	0.062979	0.047196	0.052048	0.076974	0.058739	0.059148	0.069210	0.025437	0.073194	0.069977	0.054142	0.071100	0.048268	0.075748
63	0.077025	0.047656	0.070794	0.056594	0.072326	0.071713	0.024211	0.074931	0.062519	0.060987	0.075953	0.048115	0.047349	0.060323	0.072530	0.076923	0.076923	0.072530	0.060323	0.047349	0.048115	0.075953	0.060987	0.062519	0.074931	0.024211	0.071713	0.072326	0.056594	0.070794	0.047656	0.077025
64	0.077230	0.049290	0.075902	0.056798	0.070028	0.071202	0.024773	0.074676	0.058535	0.058126	0.074676	0.052150	0.050158	0.060578	0.067116	0.078711	0.078711	0.067116	0.060578	0.050158	0.052150	0.074676	0.058126	0.058535	0.074676	0.024773	0.071202	0.070028	0.056798	0.075902	0.049290	0.077230
65	0.077740	0.047758	0.070130	0.060323	0.066708	0.073909	0.023291	0.075289	0.058331	0.058535	0.075186	0.050414	0.045970	0.058433	0.076310	0.081622	0.081622	0.076310	0.058433	0.045970	0.050414	0.075186	0.058535	0.058331	0.075289	0.023291	0.073909	0.066708	0.060323	0.070130	0.047758	0.077740
66	0.076208	0.047400	0.070079	0.055062	0.067167	0.076208	0.025896	0.069364	0.061651	0.057820	0.074982	0.050465	0.048881	0.063234	0.073909	0.081622	0.081622	0.073909	0.063234	0.048881	0.050465	0.074982	0.057820	0.061651	0.069364	0.025896	0.076208	0.067167	0.055062	0.070079	0.047400	0.076208
67	0.075953	0.048881	0.070130	0.058944	0.067576	0.074420	0.025181	0.077485	0.058382	0.059250	0.076004	0.051231	0.048320	0.059965	0.070794	0.077434	0.077434	0.070794	0.059965	0.048320	0.051231	0.076004	0.059250	0.058382	0.077485	0.025181	0.074420	0.067576	0.058944	0.070130	0.048881	0.075953
68	0.077945	0.047400	0.070947	0.053938	0.070487	0.075850	0.024773	0.071407	0.061293	0.058178	0.073961	0.048677	0.050312	0.060834	0.073450	0.080499	0.080499	0.073450	0.060834	0.050312	0.048677	0.073961	0.058178	0.061293	0.071407	0.024773	0.075850	0.070487	0.053938	0.070947	0.047400	0.077945
69	0.079222	0.050976	0.075289	0.054551	0.068087	0.078353	0.027020	0.068802	0.057667	0.057616	0.076566	0.051282	0.048473	0.058739	0.070538	0.076770	0.076770	0.070538	0.058739	0.048473	0.051282	0.076566	0.057616	0.057667	0.068802	0.027020	0.078353	0.068087	0.054551	0.075289	0.050976	0.079222
70	0.075493	0.049903	0.070130	0.057922	0.072581	0.073705	0.025488	0.073909	0.061447	0.062468	0.076566	0.048932	0.044489	0.061804	0.069261	0.075850	0.075850	0.069261	0.061804	0.044489	0.048932	0.076566	0.062468	0.061447	0.073909	0.025488	0.073705	0.072581	0.057922	0.070130	0.049903	0.075493
71	0.077842	0.048524	0.072020	0.055624	0.070181	0.075391	0.027940	0.074369	0.060067	0.059812	0.072786	0.048779	0.049239	0.059403	0.069108	0.078864	0.078864	0.069108	0.059403	0.049239	0.048779	0.072786	0.059812	0.060067	0.074369	0.027940	0.075391	0.070181	0.055624	0.072020	0.048524	0.077842
72	0.078813	0.048932	0.073961	0.055624	0.071917	0.072020	0.026203	0.072990	0.060221	0.058790	0.074676	0.048166	0.044335	0.061549	0.070743	0.081009	0.081009	0.070743	0.061549	0.044335	0.048166	0.074676	0.058790	0.060221	0.072990	0.026203	0.072020	0.071917	0.055624	0.073961	0.048932	0.078813
73	0.077383	0.050720	0.072224	0.054960	0.069670	0.073961	0.026816	0.070845	0.059608	0.060221	0.077127	0.048626	0.048677	0.059506	0.070998	0.078609	0.078609	0.070998	0.059506	0.048677	0.048626	0.077127	0.060221	0.059608	0.070845	0.026816	0.073961	0.069670	0.054960	0.072224	0.050720	0.077383
74	0.077178	0.048166	0.073194	0.056798	0.070794	0.076514	0.025590	0.071509	0.059199	0.061038	0.076668	0.050260	0.047604	0.056696	0.072581	0.076157	0.076157	0.072581	0.056696	0.047604	0.050260	0.076668	0.061038	0.059199	0.071509	0.025590	0.076514	0.070794	0.056798	0.073194	0.048166	0.077178
75	0.078660	0.047043	0.069108	0.059965	0.071509	0.072479	0.026254	0.072173	0.061140	0.058484	0.077536	0.050873	0.046532	0.061855	0.069466	0.076872	0.076872	0.069466	0.061855	0.046532	0.050873	0.077536	0.058484	0.061140	0.072173	0.026254	0.072479	0.071509	0.059965	0.069108	0.047043	0.078660
76	0.076412	0.050363	0.074063	0.057003	0.068087	0.075340	0.027071	0.069364	0.060170	0.056850	0.071100	0.054245	0.051895	0.059046	0.070385	0.078558	0.078558	0.070385	0.059046	0.051895	0.054245	0.071100	0.056850	0.060170	0.069364	0.027071	0.075340	0.068087	0.057003	0.074063	0.050363	0.076412
77	0.077894	0.050976	0.073603	0.054091	0.068342	0.075799	0.024211	0.073245	0.058280	0.060629	0.078200	0.045510	0.048064	0.062723	0.072735	0.075646	0.075646	0.072735	0.062723	0.048064	0.045510	0.078200	0.060629	0.058280	0.073245	0.024211	0.075799	0.068342	0.054091	0.073603	0.050976	0.077894
78	0.076668	0.051640	0.069619	0.054653	0.071560	0.079273	0.026816	0.072479	0.060834	0.061242	0.077587	0.049086	0.044438	0.058995	0.069568	0.075493	0.075493	0.069568	0.058995	0.044438	0.049086	0.077587	0.061242	0.060834	0.072479	0.026816	0.079273	0.071560	0.054653	0.069619	0.051640	0.076668
79	0.075391	0.048371	0.071407	0.058331	0.075442	0.073654	0.026969	0.075084	0.059761	0.058535	0.073858	0.051435	0.046634	0.056390	0.071151	0.077536	0.077536	0.071151	0.056390	0.046634	0.051435	0.073858	0.058535	0.059761	0.075084	0.026969	0.073654	0.075442	0.058331	0.071407	0.048371	0.075391
80	0.077894	0.050260	0.072990	0.056083	0.067933	0.071253	0.025232	0.072530	0.059301	0.057054	0.076055	0.050976	0.047451	0.062315	0.073654	0.078966	0.078966	0.073654	0.062315	0.047451	0.050976	0.076055	0.057054	0.059301	0.072530	0.025232	0.071253	0.067933	0.056083	0.072990	0.050260	0.077894
81	0.074676	0.049035	0.071049	0.057820	0.069466	0.073501	0.027888	0.070028	0.061395	0.059557	0.079630	0.047349	0.046685	0.059914	0.071509	0.080447	0.080447	0.071509	0.059914	0.046685	0.047349	0.079630	0.059557	0.061395	0.070028	0.027888	0.073501	0.069466	0.057820	0.071049	0.049035	0.074676
82	0.073297	0.046889	0.073858	0.058178	0.068751	0.074522	0.026816	0.071917	0.059301	0.061906	0.080039	0.048830	0.048013	0.059965	0.070794	0.076872	0.076872	0.070794	0.059965	0.048013	0.048830	0.080039	0.061906	0.059301	0.071917	0.026816	0.074522	0.068751	0.058178	0.073858	0.046889	0.073297
83	0.075186	0.048830	0.069517	0.055828	0.067167	0.075493	0.026612	0.074012	0.062162	0.062162	0.077945	0.049239	0.049188	0.058331	0.068240	0.080039	0.080039	0.068240	0.058331	0.049188	0.049239	0.077945	0.062162	0.062162	0.074012	0.026612	0.075493	0.067167	0.055828	0.069517	0.048830	0.075186
84	0.075289	0.050516	0.071815	0.056083	0.070947	0.073807	0.027122	0.072939	0.059761	0.059914	0.075391	0.047247	0.046685	0.057871	0.073348	0.081214	0.081214	0.073348	0.057871	0.046685	0.047247	0.075391	0.059914	0.059761	0.072939	0.027122	0.073807	0.070947	0.056083	0.071815	0.050516	0.075289
85	0.073858	0.050516	0.072735	0.055573	0.071356	0.069568	0.026765	0.074420	0.062264	0.061804	0.074063	0.049545	0.049852	0.058893	0.071151	0.077587	0.077587	0.071151	0.058893	0.049852	0.049545	0.074063	0.061804	0.062264	0.074420	0.026765	0.069568	0.071356	0.055573	0.072735	0.050516	0.073858
86	0.076719	0.053019	0.070385	0.057207	0.070130	0.072275	0.025845	0.072530	0.059403	0.059352	0.075902	0.050056	0.048984	0.060987	0.072071	0.075084	0.075084	0.072071	0.060987	0.048984	0.050056	0.075902	0.059352	0.059403	0.072530	0.025845	0.072275	0.070130	0.057207	0.070385	0.053019	0.076719
87	0.077842	0.049801	0.071305	0.056288	0.072122	0.071305	0.026663	0.075544	0.061395	0.060629	0.075493	0.046685	0.044795	0.061140	0.072020	0.076923	0.076923	0.072020	0.061140	0.044795	0.046685	0.075493	0.060629	0.061395	0.075544	0.026663	0.071305	0.072122	0.056288	0.071305	0.049801	0.077842
88	0.075238	0.054653	0.070130	0.056134	0.071407	0.073654	0.025590	0.072224	0.058280	0.061651	0.076106	0.049443	0.047656	0.060885	0.067320	0.079579	0.079579	0.067320	0.060885	0.047656	0.049443	0.076106	0.061651	0.058280	0.072224	0.025590	0.073654	0.071407	0.056134	0.070130	0.054653	0.075238
89	0.072275	0.047911	0.073654	0.058739	0.074114	0.076668	0.024926	0.075135	0.059812	0.057565	0.073194	0.048575	0.046940	0.060987	0.071458	0.077996	0.077996	0.071458	0.060987	0.046940	0.048575	0.073194	0.057565	0.059812	0.075135	0.024926	0.076668	0.074114	0.058739	0.073654	0.047911	0.072275
90	0.073245	0.051129	0.073909	0.054857	0.069874	0.073348	0.028655	0.071253	0.060680	0.058842	0.075595	0.048115	0.047298	0.063694	0.069772	0.079681	0.079681	0.069772	0.063694	0.047298	0.048115	0.075595	0.058842	0.060680	0.071253	0.028655	0.073348	0.069874	0.054857	0.073909	0.051129	0.073245
91	0.073858	0.052712	0.068904	0.055624	0.071611	0.074625	0.024619	0.076157	0.060578	0.059812	0.076923	0.050618	0.048064	0.057871	0.071253	0.076719	0.076719	0.071253	0.057871	0.048064	0.050618	0.076923	0.059812	0.060578	0.076157	0.024619	0.074625	0.071611	0.055624	0.068904	0.052712	0.073858
92	0.075850	0.049494	0.073705	0.055062	0.072020	0.074880	0.023853	0.074267	0.058790	0.058739	0.076719	0.047451	0.048626	0.060731	0.071407	0.078353	0.078353	0.071407	0.060731	0.048626	0.047451	0.076719	0.058739	0.058790	0.074267	0.023853	0.074880	0.072020	0.055062	0.073705	0.049494	0.075850
93	0.075748	0.049137	0.072275	0.058126	0.070692	0.076055	0.025845	0.071253	0.059352	0.059761	0.076055	0.050516	0.046940	0.058280	0.070845	0.079068	0.079068	0.070845	0.058280	0.046940	0.050516	0.076055	0.059761	0.059352	0.071253	0.025845	0.076055	0.070692	0.058126	0.072275	0.049137	0.075748
94	0.074216	0.045612	0.076872	0.056032	0.068393	0.075442	0.024517	0.074880	0.060016	0.059046	0.076770	0.049188	0.047247	0.060476	0.075238	0.076004	0.076004	0.075238	0.060476	0.047247	0.049188	0.076770	0.059046	0.060016	0.074880	0.024517	0.075442	0.068393	0.056032	0.076872	0.045612	0.074216
95	0.073858	0.048575	0.073450	0.053989	0.070181	0.074267	0.024160	0.071969	0.063694	0.062468	0.077332	0.049903	0.051895	0.060834	0.069210	0.074165	0.074165	0.069210	0.060834	0.051895	0.049903	0.077332	0.062468	0.063694	0.071969	0.024160	0.074267	0.070181	0.053989	0.073450	0.048575	0.073858
96	0.080039	0.048677	0.073450	0.057462	0.071151	0.077536	0.024262	0.073194	0.060476	0.058995	0.076412	0.048268	0.049596	0.058229	0.067576	0.074625	0.074625	0.067576	0.058229	0.049596	0.048268	0.076412	0.058995	0.060476	0.073194	0.024262	0.077536	0.071151	0.057462	0.073450	0.048677	0.080039
97	0.076923	0.053121	0.075902	0.055317	0.070589	0.077791	0.023904	0.071151	0.059557	0.059454	0.074012	0.048677	0.045153	0.059352	0.072633	0.076412	0.076412	0.072633	0.059352	0.045153	0.048677	0.074012	0.059454	0.059557	0.071151	0.023904	0.077791	0.070589	0.055317	0.075902	0.053121	0.076923
98	0.075289	0.046481	0.072684	0.057769	0.071202	0.079528	0.024619	0.074369	0.061191	0.057156	0.074625	0.053478	0.047094	0.058637	0.069517	0.076310	0.076310	0.069517	0.058637	0.047094	0.053478	0.074625	0.057156	0.061191	0.074369	0.024619	0.079528	0.071202	0.057769	0.072684	0.046481	0.075289
99	0.074982	0.049699	0.074318	0.055777	0.066401	0.075748	0.025028	0.074625	0.057718	0.061498	0.074267	0.047962	0.048830	0.064613	0.069874	0.078609	0.078609	0.069874	0.064613	0.048830	0.047962	0.074267	0.061498	0.057718	0.074625	0.025028	0.075748	0.066401	0.055777	0.074318	0.049699	0.074982
100	0.074931	0.049954	0.068955	0.054091	0.073909	0.075953	0.028144	0.073552	0.059557	0.060527	0.075493	0.047911	0.049750	0.061242	0.071917	0.074063	0.074063	0.071917	0.061242	0.049750	0.047911	0.075493	0.060527	0.059557	0.073552	0.028144	0.075953	0.073909	0.054091	0.068955	0.049954	0.074931
101	0.073909	0.046328	0.075748	0.062162	0.074267	0.073092	0.024619	0.075697	0.059710	0.061140	0.074880	0.048779	0.047656	0.062621	0.065533	0.073807	0.073807	0.065533	0.062621	0.047656	0.048779	0.074880	0.061140	0.059710	0.075697	0.024619	0.073092	0.074267	0.062162	0.075748	0.046328	0.073909
102	0.076923	0.049699	0.073807	0.055113	0.069874	0.074165	0.026765	0.072377	0.057871	0.061140	0.074727	0.047043	0.047758	0.058842	0.072428	0.081418	0.081418	0.072428	0.058842	0.047758	0.047043	0.074727	0.061140	0.057871	0.072377	0.026765	0.074165	0.069874	0.055113	0.073807	0.049699	0.076923
103	0.075748	0.048064	0.073603	0.055011	0.069977	0.076923	0.026560	0.070385	0.059914	0.061038	0.075442	0.051333	0.047451	0.059454	0.071202	0.077842	0.077842	0.071202	0.059454	0.047451	0.051333	0.075442	0.061038	0.059914	0.070385	0.026560	0.076923	0.069977	0.055011	0.073603	0.048064	0.075748
104	0.075135	0.047962	0.072377	0.057616	0.068648	0.075799	0.027786	0.073245	0.057820	0.064409	0.073245	0.051333	0.047553	0.060527	0.069721	0.076770	0.076770	0.069721	0.060527	0.047553	0.051333	0.073245	0.064409	0.057820	0.073245	0.027786	0.075799	0.068648	0.057616	0.072377	0.047962	0.075135
105	0.073245	0.048064	0.071917	0.055930	0.072224	0.076106	0.026969	0.073399	0.058790	0.057973	0.075902	0.050465	0.049392	0.060578	0.072837	0.076157	0.076157	0.072837	0.060578	0.049392	0.050465	0.075902	0.057973	0.058790	0.073399	0.026969	0.076106	0.072224	0.055930	0.071917	0.048064	0.073245
106	0.075850	0.051078	0.074012	0.052712	0.069874	0.075289	0.028450	0.069108	0.057514	0.059608	0.078047	0.052457	0.048677	0.061395	0.070283	0.075595	0.075595	0.070283	0.061395	0.048677	0.052457	0.078047	0.059608	0.057514	0.069108	0.028450	0.075289	0.069874	0.052712	0.074012	0.051078	0.075850
107	0.078506	0.049750	0.069312	0.054347	0.072428	0.075953	0.027837	0.071151	0.062008	0.062979	0.074267	0.051537	0.044233	0.060578	0.068955	0.076106	0.076106	0.068955	0.060578	0.044233	0.051537	0.074267	0.062979	0.062008	0.071151	0.027837	0.075953	0.072428	0.054347	0.069312	0.049750	0.078506
108	0.075289	0.047553	0.075289	0.059046	0.070487	0.076259	0.027940	0.074574	0.058739	0.058586	0.073143	0.049903	0.043876	0.063439	0.067729	0.078098	0.078098	0.067729	0.063439	0.043876	0.049903	0.073143	0.058586	0.058739	0.074574	0.027940	0.076259	0.070487	0.059046	0.075289	0.047553	0.075289
