pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-50	0.074548	0.057854	0.065558	0.052210	0.056960	0.074361	0.043195	0.067235	0.065677	0.042156	0.074105	0.063123	0.279889	0.233817	0.053274	0.067074	0.060697	0.081946	0.261978	0.290615
-49	0.074761	0.058297	0.065771	0.051512	0.057905	0.073663	0.044429	0.065958	0.065635	0.042011	0.073620	0.062800	0.279787	0.233724	0.053368	0.067150	0.060817	0.082278	0.261919	0.289049
-48	0.075604	0.058706	0.065533	0.052568	0.058331	0.072539	0.044021	0.066546	0.065183	0.043024	0.074080	0.062179	0.280400	0.233664	0.052670	0.066648	0.060587	0.081758	0.262600	0.287492
-47	0.076259	0.058944	0.065584	0.052432	0.058450	0.072190	0.043774	0.066708	0.064622	0.042974	0.074250	0.061336	0.280715	0.233187	0.052346	0.066673	0.061225	0.082209	0.263246	0.287781
-46	0.076259	0.058842	0.064724	0.052900	0.058075	0.072454	0.042931	0.068035	0.064443	0.043518	0.074071	0.060476	0.279497	0.232974	0.052602	0.066946	0.061659	0.082039	0.263800	0.289475
-45	0.076395	0.058961	0.064315	0.052500	0.058084	0.073211	0.042939	0.068640	0.064511	0.042684	0.073467	0.060868	0.278689	0.232302	0.052883	0.067525	0.061106	0.081886	0.263664	0.291262
-44	0.076659	0.058867	0.064801	0.052100	0.058339	0.073424	0.043050	0.067814	0.064843	0.042897	0.072769	0.061191	0.279072	0.232140	0.053325	0.067763	0.060655	0.081477	0.263562	0.290479
-43	0.076625	0.058841	0.065609	0.052287	0.058152	0.073765	0.042999	0.066895	0.065677	0.043084	0.073067	0.060961	0.280979	0.232914	0.053436	0.067329	0.060161	0.081086	0.263434	0.289074
-42	0.076634	0.058893	0.066273	0.052108	0.059208	0.073594	0.043059	0.066784	0.065780	0.043382	0.073203	0.060893	0.281890	0.233238	0.052227	0.066273	0.060212	0.081452	0.262421	0.288104
-41	0.076387	0.058773	0.066171	0.052108	0.059003	0.073705	0.042880	0.066963	0.065703	0.042727	0.073876	0.060221	0.282137	0.233187	0.052610	0.066554	0.060416	0.081877	0.262982	0.289100
-40	0.077094	0.058416	0.066273	0.051486	0.058407	0.074505	0.042454	0.066954	0.065073	0.042139	0.074131	0.061361	0.282571	0.233229	0.052738	0.066103	0.060391	0.082448	0.263765	0.290011
-39	0.076855	0.058476	0.066316	0.051623	0.058050	0.073416	0.042573	0.066605	0.065064	0.042582	0.074701	0.061225	0.282936	0.233272	0.053061	0.066716	0.060382	0.082329	0.263868	0.289066
-38	0.076029	0.058621	0.066333	0.052057	0.059318	0.072011	0.042786	0.067227	0.064945	0.043101	0.074982	0.061787	0.282289	0.232881	0.052338	0.066793	0.060535	0.081111	0.261535	0.287142
-37	0.075391	0.059310	0.065890	0.051869	0.060297	0.071364	0.043340	0.065992	0.065235	0.043714	0.075501	0.061199	0.282017	0.233919	0.051274	0.068027	0.060859	0.080711	0.259245	0.286095
-36	0.075978	0.059378	0.065660	0.051793	0.060587	0.072632	0.042948	0.066273	0.065728	0.043510	0.075808	0.060450	0.283175	0.234898	0.051095	0.067108	0.061268	0.079749	0.258614	0.285763
-35	0.076872	0.059914	0.066469	0.051537	0.059957	0.073016	0.042463	0.066401	0.066324	0.043475	0.075136	0.059803	0.284801	0.234089	0.052108	0.066903	0.060391	0.079187	0.259704	0.285507
-34	0.076761	0.059191	0.065814	0.053496	0.060016	0.073262	0.042037	0.067763	0.066392	0.043050	0.074923	0.059667	0.283890	0.233272	0.052184	0.065805	0.060782	0.078804	0.261246	0.285635
-33	0.075919	0.059140	0.065626	0.053249	0.059054	0.074437	0.042684	0.066171	0.065831	0.042335	0.074625	0.060672	0.282000	0.234080	0.053019	0.067073	0.060884	0.079230	0.261416	0.286912
-32	0.075340	0.058782	0.064213	0.053504	0.058893	0.075399	0.043126	0.067125	0.065814	0.042207	0.075016	0.060995	0.280382	0.235749	0.052048	0.067175	0.061276	0.079034	0.259926	0.288734
-31	0.076064	0.059922	0.065116	0.051487	0.058493	0.075876	0.043212	0.065993	0.066222	0.042173	0.074344	0.061183	0.281745	0.235605	0.051989	0.067729	0.061004	0.079145	0.258684	0.288743
-30	0.077596	0.059735	0.065243	0.051444	0.058952	0.075697	0.043152	0.066495	0.066265	0.042471	0.075076	0.060595	0.284180	0.236397	0.051580	0.066443	0.060910	0.078294	0.258914	0.286929
-29	0.078073	0.060118	0.065056	0.051257	0.059054	0.075016	0.043118	0.065414	0.066324	0.043161	0.076455	0.060118	0.285908	0.237751	0.051121	0.067065	0.060425	0.078175	0.258624	0.285669
-28	0.077791	0.059616	0.065192	0.051674	0.059276	0.074446	0.043842	0.066605	0.065992	0.043084	0.076940	0.059744	0.285917	0.238312	0.051623	0.066494	0.059761	0.077868	0.258956	0.285413
-27	0.077119	0.059931	0.065592	0.051861	0.059820	0.073671	0.043893	0.066826	0.065941	0.042769	0.076234	0.059940	0.284886	0.236567	0.051248	0.067210	0.059191	0.078702	0.258929	0.286410
-26	0.077170	0.060570	0.066614	0.051682	0.059931	0.073790	0.043527	0.066418	0.066060	0.042480	0.075255	0.060110	0.285099	0.235051	0.051869	0.066061	0.059803	0.078609	0.259330	0.284878
-25	0.077732	0.060348	0.066384	0.052270	0.060170	0.074361	0.043135	0.065405	0.066265	0.043076	0.076123	0.060084	0.286504	0.236694	0.051665	0.065184	0.060246	0.077502	0.259168	0.282452
-24	0.078804	0.059753	0.065992	0.052993	0.059940	0.074369	0.042599	0.065584	0.066214	0.043425	0.077085	0.059769	0.288095	0.237477	0.051776	0.065167	0.060365	0.076115	0.259688	0.281234
-23	0.078983	0.058978	0.065609	0.052806	0.060425	0.074156	0.042897	0.065090	0.066316	0.042863	0.076421	0.060867	0.287329	0.236337	0.052448	0.065788	0.060272	0.076029	0.260266	0.281064
-22	0.078319	0.059421	0.066231	0.052338	0.060050	0.073978	0.042812	0.065550	0.065780	0.042659	0.076497	0.060178	0.286827	0.235945	0.052065	0.067329	0.060289	0.076455	0.259177	0.283311
-21	0.076787	0.060893	0.065822	0.050993	0.060280	0.074803	0.042999	0.065626	0.066384	0.042922	0.076353	0.060646	0.285346	0.237078	0.051767	0.066937	0.060263	0.076472	0.256019	0.283839
-20	0.076285	0.060502	0.065601	0.051529	0.060714	0.074965	0.043799	0.066597	0.066359	0.043007	0.076676	0.059625	0.284921	0.238448	0.050525	0.066341	0.060561	0.076864	0.255202	0.284767
-19	0.076072	0.060212	0.065175	0.052065	0.060901	0.074744	0.043646	0.066835	0.066512	0.042616	0.076208	0.060323	0.283967	0.237213	0.050542	0.066188	0.060629	0.077281	0.255959	0.285048
-18	0.076183	0.059957	0.065490	0.052900	0.059931	0.074207	0.044029	0.065950	0.066656	0.042190	0.076251	0.060169	0.284580	0.236677	0.050541	0.066707	0.060834	0.077953	0.257576	0.284818
-17	0.076728	0.059727	0.066077	0.052985	0.058901	0.074403	0.043603	0.064843	0.066282	0.042752	0.077247	0.060093	0.286333	0.238005	0.051095	0.066767	0.060774	0.077672	0.258479	0.283686
-16	0.076268	0.059659	0.065413	0.052210	0.058671	0.074812	0.044438	0.065065	0.067482	0.043237	0.077221	0.060153	0.286384	0.239708	0.051972	0.065754	0.059719	0.077877	0.258326	0.283507
-15	0.075612	0.059182	0.065677	0.052312	0.059216	0.075425	0.044114	0.065941	0.066767	0.043671	0.076728	0.059199	0.284784	0.239938	0.052219	0.065379	0.060238	0.078268	0.258411	0.285014
-14	0.074718	0.060570	0.065550	0.051861	0.059591	0.074122	0.043731	0.066639	0.067823	0.043774	0.075783	0.059684	0.283873	0.237409	0.052057	0.065831	0.059770	0.078447	0.257083	0.285039
-13	0.075357	0.061600	0.066086	0.052380	0.060110	0.072650	0.043297	0.066307	0.067210	0.043178	0.076157	0.059497	0.284810	0.235281	0.051606	0.066376	0.060706	0.077434	0.256776	0.282766
-12	0.076421	0.062000	0.065967	0.052525	0.060587	0.071330	0.043952	0.066324	0.068393	0.043254	0.075808	0.059582	0.286589	0.234345	0.050856	0.066044	0.060263	0.076642	0.256444	0.280340
-11	0.077076	0.061625	0.066248	0.051793	0.060749	0.072326	0.043654	0.066180	0.067448	0.043501	0.076149	0.059054	0.286921	0.235631	0.051427	0.066546	0.059693	0.076480	0.256776	0.281532
-10	0.076234	0.060433	0.066622	0.051478	0.061498	0.073739	0.043748	0.066784	0.066929	0.043697	0.075161	0.059429	0.284946	0.236346	0.050942	0.066299	0.059531	0.077425	0.256078	0.284248
-9	0.075093	0.060110	0.067184	0.051086	0.061549	0.074855	0.043391	0.066145	0.065601	0.043714	0.075399	0.059820	0.283277	0.237359	0.051333	0.067363	0.059488	0.077817	0.255329	0.286180
-8	0.074539	0.060638	0.066503	0.051920	0.061676	0.075476	0.043127	0.066809	0.065788	0.043246	0.075510	0.060306	0.282340	0.237359	0.050882	0.066299	0.060229	0.077000	0.254341	0.285584
-7	0.075246	0.061029	0.066503	0.051861	0.061293	0.075008	0.043186	0.065967	0.065967	0.043433	0.076072	0.059488	0.283787	0.237699	0.051708	0.066767	0.059923	0.076497	0.255312	0.284239
-6	0.076038	0.060850	0.065907	0.052201	0.061242	0.075025	0.042956	0.066367	0.065958	0.043271	0.076421	0.059906	0.284323	0.237673	0.052031	0.065796	0.059599	0.076378	0.256648	0.283566
-5	0.076974	0.059599	0.066946	0.051997	0.060136	0.074965	0.043467	0.066001	0.065694	0.043109	0.076072	0.059276	0.285686	0.237613	0.051759	0.066546	0.060536	0.076872	0.257602	0.284384
-4	0.076148	0.058748	0.067252	0.051835	0.059403	0.075136	0.042973	0.065933	0.066920	0.043203	0.075723	0.060621	0.286043	0.237035	0.053061	0.067125	0.059897	0.075970	0.257015	0.284163
-3	0.076234	0.058790	0.067746	0.052108	0.058910	0.075391	0.042624	0.066197	0.067635	0.043339	0.075621	0.060901	0.287236	0.236975	0.053351	0.066341	0.059668	0.075093	0.256785	0.283022
-2	0.076217	0.059616	0.068546	0.052167	0.059429	0.075706	0.042582	0.065550	0.067933	0.043118	0.075425	0.060237	0.288121	0.236830	0.053112	0.066239	0.059233	0.074837	0.256334	0.282332
-1	0.076872	0.059931	0.067755	0.052704	0.060382	0.076540	0.041994	0.066197	0.067295	0.042233	0.076046	0.060322	0.287968	0.236813	0.051580	0.065362	0.059310	0.075425	0.256581	0.283524
0	0.076421	0.060221	0.067584	0.051657	0.059718	0.075995	0.041943	0.066435	0.066435	0.041943	0.075995	0.059718	0.286436	0.235877	0.051657	0.067584	0.060221	0.076421	0.256155	0.286436
1	0.075425	0.059310	0.065362	0.051580	0.060322	0.076046	0.042233	0.067295	0.066197	0.041994	0.076540	0.060382	0.283524	0.236813	0.052704	0.067755	0.059931	0.076872	0.256580	0.287969
2	0.074837	0.059233	0.066239	0.053112	0.060237	0.075425	0.043118	0.067933	0.065550	0.042582	0.075706	0.059429	0.282332	0.236830	0.052167	0.068546	0.059616	0.076217	0.256333	0.288121
3	0.075093	0.059668	0.066341	0.053351	0.060901	0.075621	0.043339	0.067635	0.066197	0.042624	0.075391	0.058910	0.283022	0.236975	0.052108	0.067746	0.058790	0.076234	0.256785	0.287236
4	0.075970	0.059897	0.067125	0.053061	0.060621	0.075723	0.043203	0.066920	0.065933	0.042973	0.075136	0.059403	0.284163	0.237035	0.051835	0.067252	0.058748	0.076148	0.257015	0.286043
5	0.076872	0.060536	0.066546	0.051759	0.059276	0.076072	0.043109	0.065694	0.066001	0.043467	0.074965	0.060136	0.284384	0.237613	0.051997	0.066946	0.059599	0.076974	0.257602	0.285686
6	0.076378	0.059599	0.065796	0.052031	0.059906	0.076421	0.043271	0.065958	0.066367	0.042956	0.075025	0.061242	0.283566	0.237673	0.052201	0.065907	0.060850	0.076038	0.256648	0.284323
7	0.076497	0.059923	0.066767	0.051708	0.059488	0.076072	0.043433	0.065967	0.065967	0.043186	0.075008	0.061293	0.284239	0.237699	0.051861	0.066503	0.061029	0.075246	0.255312	0.283787
8	0.077000	0.060229	0.066299	0.050882	0.060306	0.075510	0.043246	0.065788	0.066809	0.043127	0.075476	0.061676	0.285584	0.237359	0.051920	0.066503	0.060638	0.074539	0.254341	0.282340
9	0.077817	0.059488	0.067363	0.051333	0.059820	0.075399	0.043714	0.065601	0.066145	0.043391	0.074855	0.061549	0.286180	0.237359	0.051086	0.067184	0.060110	0.075093	0.255329	0.283277
10	0.077425	0.059531	0.066299	0.050942	0.059429	0.075161	0.043697	0.066929	0.066784	0.043748	0.073739	0.061498	0.284248	0.236345	0.051478	0.066622	0.060433	0.076234	0.256078	0.284946
11	0.076480	0.059693	0.066546	0.051427	0.059054	0.076149	0.043501	0.067448	0.066180	0.043654	0.072326	0.060749	0.281532	0.235630	0.051793	0.066248	0.061625	0.077076	0.256776	0.286921
12	0.076642	0.060263	0.066044	0.050856	0.059582	0.075808	0.043254	0.068393	0.066324	0.043952	0.071330	0.060587	0.280340	0.234345	0.052525	0.065967	0.062000	0.076421	0.256444	0.286589
13	0.077434	0.060706	0.066376	0.051606	0.059497	0.076157	0.043178	0.067210	0.066307	0.043297	0.072650	0.060110	0.282766	0.235281	0.052380	0.066086	0.061600	0.075357	0.256776	0.284810
14	0.078447	0.059770	0.065831	0.052057	0.059684	0.075783	0.043774	0.067823	0.066639	0.043731	0.074122	0.059591	0.285039	0.237409	0.051861	0.065550	0.060570	0.074718	0.257083	0.283873
15	0.078268	0.060238	0.065379	0.052219	0.059199	0.076728	0.043671	0.066767	0.065941	0.044114	0.075425	0.059216	0.285014	0.239938	0.052312	0.065677	0.059182	0.075612	0.258411	0.284784
16	0.077877	0.059719	0.065754	0.051972	0.060153	0.077221	0.043237	0.067482	0.065065	0.044438	0.074812	0.058671	0.283507	0.239708	0.052210	0.065413	0.059659	0.076268	0.258326	0.286384
17	0.077672	0.060774	0.066767	0.051095	0.060093	0.077247	0.042752	0.066282	0.064843	0.043603	0.074403	0.058901	0.283685	0.238005	0.052985	0.066077	0.059727	0.076728	0.258479	0.286333
18	0.077953	0.060834	0.066707	0.050541	0.060169	0.076251	0.042190	0.066656	0.065950	0.044029	0.074207	0.059931	0.284818	0.236677	0.052900	0.065490	0.059957	0.076183	0.257576	0.284580
19	0.077281	0.060629	0.066188	0.050542	0.060323	0.076208	0.042616	0.066512	0.066835	0.043646	0.074744	0.060901	0.285048	0.237214	0.052065	0.065175	0.060212	0.076072	0.255959	0.283967
20	0.076864	0.060561	0.066341	0.050525	0.059625	0.076676	0.043007	0.066359	0.066597	0.043799	0.074965	0.060714	0.284767	0.238448	0.051529	0.065601	0.060502	0.076285	0.255202	0.284921
21	0.076472	0.060263	0.066937	0.051767	0.060646	0.076353	0.042922	0.066384	0.065626	0.042999	0.074803	0.060280	0.283839	0.237078	0.050993	0.065822	0.060893	0.076787	0.256019	0.285346
22	0.076455	0.060289	0.067329	0.052065	0.060178	0.076497	0.042659	0.065780	0.065550	0.042812	0.073978	0.060050	0.283312	0.235945	0.052338	0.066231	0.059421	0.078319	0.259177	0.286827
23	0.076029	0.060272	0.065788	0.052448	0.060867	0.076421	0.042863	0.066316	0.065090	0.042897	0.074156	0.060425	0.281064	0.236337	0.052806	0.065609	0.058978	0.078983	0.260266	0.287329
24	0.076115	0.060365	0.065167	0.051776	0.059769	0.077085	0.043425	0.066214	0.065584	0.042599	0.074369	0.059940	0.281234	0.237477	0.052993	0.065992	0.059753	0.078804	0.259688	0.288095
25	0.077502	0.060246	0.065184	0.051665	0.060084	0.076123	0.043076	0.066265	0.065405	0.043135	0.074361	0.060170	0.282452	0.236694	0.052270	0.066384	0.060348	0.077732	0.259168	0.286504
26	0.078609	0.059803	0.066061	0.051869	0.060110	0.075255	0.042480	0.066060	0.066418	0.043527	0.073790	0.059931	0.284878	0.235051	0.051682	0.066614	0.060570	0.077170	0.259330	0.285099
27	0.078702	0.059191	0.067210	0.051248	0.059940	0.076234	0.042769	0.065941	0.066826	0.043893	0.073671	0.059820	0.286410	0.236567	0.051861	0.065592	0.059931	0.077119	0.258930	0.284886
28	0.077868	0.059761	0.066494	0.051623	0.059744	0.076940	0.043084	0.065992	0.066605	0.043842	0.074446	0.059276	0.285413	0.238313	0.051674	0.065192	0.059616	0.077791	0.258956	0.285917
29	0.078175	0.060425	0.067065	0.051121	0.060118	0.076455	0.043161	0.066324	0.065414	0.043118	0.075016	0.059054	0.285669	0.237751	0.051257	0.065056	0.060118	0.078073	0.258624	0.285908
30	0.078294	0.060910	0.066443	0.051580	0.060595	0.075076	0.042471	0.066265	0.066495	0.043152	0.075697	0.058952	0.286929	0.236397	0.051444	0.065243	0.059735	0.077596	0.258914	0.284180
31	0.079145	0.061004	0.067729	0.051989	0.061183	0.074344	0.042173	0.066222	0.065993	0.043212	0.075876	0.058493	0.288743	0.235605	0.051487	0.065116	0.059922	0.076064	0.258684	0.281745
32	0.079034	0.061276	0.067175	0.052048	0.060995	0.075016	0.042207	0.065814	0.067125	0.043126	0.075399	0.058893	0.288734	0.235749	0.053504	0.064213	0.058782	0.075340	0.259926	0.280383
33	0.079230	0.060884	0.067073	0.053019	0.060672	0.074625	0.042335	0.065831	0.066171	0.042684	0.074437	0.059054	0.286912	0.234080	0.053249	0.065626	0.059140	0.075919	0.261416	0.282001
34	0.078804	0.060782	0.065805	0.052184	0.059667	0.074923	0.043050	0.066392	0.067763	0.042037	0.073262	0.060016	0.285635	0.233272	0.053496	0.065814	0.059191	0.076761	0.261246	0.283890
35	0.079187	0.060391	0.066903	0.052108	0.059803	0.075136	0.043475	0.066324	0.066401	0.042463	0.073016	0.059957	0.285507	0.234089	0.051537	0.066469	0.059914	0.076872	0.259704	0.284801
36	0.079749	0.061268	0.067108	0.051095	0.060450	0.075808	0.043510	0.065728	0.066273	0.042948	0.072632	0.060587	0.285762	0.234898	0.051793	0.065660	0.059378	0.075978	0.258614	0.283175
37	0.080711	0.060859	0.068027	0.051274	0.061199	0.075501	0.043714	0.065235	0.065992	0.043340	0.071364	0.060297	0.286095	0.233919	0.051869	0.065890	0.059310	0.075391	0.259245	0.282017
38	0.081111	0.060535	0.066793	0.052338	0.061787	0.074982	0.043101	0.064945	0.067227	0.042786	0.072011	0.059318	0.287142	0.232881	0.052057	0.066333	0.058621	0.076029	0.261535	0.282289
39	0.082329	0.060382	0.066716	0.053061	0.061225	0.074701	0.042582	0.065064	0.066605	0.042573	0.073416	0.058050	0.289066	0.233272	0.051623	0.066316	0.058476	0.076855	0.263868	0.282936
40	0.082448	0.060391	0.066103	0.052738	0.061361	0.074131	0.042139	0.065073	0.066954	0.042454	0.074505	0.058407	0.290011	0.233229	0.051486	0.066273	0.058416	0.077094	0.263765	0.282571
41	0.081877	0.060416	0.066554	0.052610	0.060221	0.073876	0.042727	0.065703	0.066963	0.042880	0.073705	0.059003	0.289099	0.233187	0.052108	0.066171	0.058773	0.076387	0.262982	0.282137
42	0.081452	0.060212	0.066273	0.052227	0.060893	0.073203	0.043382	0.065780	0.066784	0.043059	0.073594	0.059208	0.288103	0.233238	0.052108	0.066273	0.058893	0.076634	0.262421	0.281890
43	0.081086	0.060161	0.067329	0.053436	0.060961	0.073067	0.043084	0.065677	0.066895	0.042999	0.073765	0.058152	0.289074	0.232914	0.052287	0.065609	0.058841	0.076625	0.263434	0.280979
44	0.081477	0.060655	0.067763	0.053325	0.061191	0.072769	0.042897	0.064843	0.067814	0.043050	0.073424	0.058339	0.290479	0.232139	0.052100	0.064801	0.058867	0.076659	0.263561	0.279072
45	0.081886	0.061106	0.067525	0.052883	0.060868	0.073467	0.042684	0.064511	0.068640	0.042939	0.073211	0.058084	0.291262	0.232301	0.052500	0.064315	0.058961	0.076395	0.263663	0.278689
46	0.082039	0.061659	0.066946	0.052602	0.060476	0.074071	0.043518	0.064443	0.068035	0.042931	0.072454	0.058075	0.289475	0.232974	0.052900	0.064724	0.058842	0.076259	0.263800	0.279497
47	0.082209	0.061225	0.066673	0.052346	0.061336	0.074250	0.042974	0.064622	0.066708	0.043774	0.072190	0.058450	0.287781	0.233187	0.052432	0.065584	0.058944	0.076259	0.263246	0.280715
48	0.081758	0.060587	0.066648	0.052670	0.062179	0.074080	0.043024	0.065183	0.066546	0.044021	0.072539	0.058331	0.287491	0.233664	0.052568	0.065533	0.058706	0.075604	0.262600	0.280399
49	0.082278	0.060817	0.067150	0.053368	0.062800	0.073620	0.042011	0.065635	0.065958	0.044429	0.073663	0.057905	0.289049	0.233723	0.051512	0.065771	0.058297	0.074761	0.261919	0.279787
50	0.081946	0.060697	0.067074	0.053274	0.063123	0.074105	0.042156	0.065677	0.067235	0.043195	0.074361	0.056960	0.290615	0.233817	0.052210	0.065558	0.057854	0.074548	0.261978	0.279889
51	0.081026	0.061285	0.067355	0.054440	0.061625	0.074352	0.041952	0.065737	0.066631	0.042378	0.074599	0.056977	0.289611	0.233281	0.051801	0.066231	0.058076	0.075510	0.262778	0.281830
52	0.080481	0.060323	0.065439	0.053512	0.061225	0.074744	0.042471	0.065669	0.066750	0.042548	0.074369	0.057514	0.287040	0.234132	0.053189	0.066163	0.058689	0.076889	0.264072	0.283465
53	0.079996	0.060340	0.065661	0.054091	0.060834	0.074438	0.042148	0.065958	0.065992	0.042803	0.074029	0.058425	0.285678	0.233417	0.053189	0.065745	0.059208	0.077119	0.264395	0.283260
54	0.080107	0.060808	0.066605	0.052985	0.061106	0.073288	0.042122	0.065950	0.066478	0.043331	0.073135	0.058322	0.286325	0.231876	0.053019	0.065448	0.059582	0.077689	0.263799	0.282375
55	0.080192	0.061208	0.067286	0.053070	0.061472	0.072633	0.042224	0.066035	0.066580	0.042811	0.073510	0.058859	0.287568	0.231178	0.052619	0.065575	0.058705	0.077196	0.263076	0.281439
56	0.080847	0.061421	0.066997	0.052159	0.061634	0.072812	0.042633	0.065295	0.066920	0.042616	0.073544	0.059063	0.288309	0.231604	0.051784	0.066044	0.058714	0.077494	0.262284	0.281643
57	0.080558	0.061276	0.067236	0.052389	0.061600	0.072999	0.042505	0.065175	0.067508	0.042514	0.073671	0.059293	0.288973	0.231689	0.051597	0.066324	0.058799	0.076532	0.261075	0.281030
58	0.080379	0.060978	0.067959	0.051997	0.061251	0.073178	0.042658	0.065235	0.068487	0.042880	0.072675	0.058365	0.289500	0.231391	0.051350	0.065550	0.059991	0.077042	0.260769	0.281004
59	0.079911	0.061387	0.068274	0.052142	0.061183	0.072718	0.042531	0.066018	0.068401	0.042803	0.072845	0.057590	0.289432	0.230897	0.051538	0.065345	0.059906	0.077383	0.260973	0.281464
60	0.080150	0.061336	0.067848	0.052031	0.061974	0.073126	0.042667	0.065490	0.068189	0.042990	0.072445	0.057752	0.288632	0.231229	0.052023	0.064375	0.059429	0.078149	0.262352	0.281140
61	0.080115	0.062919	0.067533	0.052414	0.062102	0.073322	0.042309	0.064954	0.067627	0.042633	0.072522	0.058961	0.287798	0.230786	0.051393	0.064290	0.058697	0.078183	0.262105	0.280748
62	0.080090	0.062025	0.067193	0.052661	0.062792	0.073186	0.041875	0.064937	0.066767	0.043016	0.072675	0.058612	0.286725	0.230752	0.052721	0.064469	0.058944	0.078013	0.263484	0.280604
63	0.080464	0.061600	0.066903	0.053521	0.061821	0.073186	0.042352	0.065490	0.066137	0.043561	0.071892	0.058433	0.285397	0.230990	0.052789	0.064962	0.059165	0.077698	0.264472	0.281337
64	0.081001	0.060323	0.066401	0.052338	0.062749	0.072922	0.042284	0.065328	0.066622	0.043731	0.071935	0.057420	0.285959	0.230872	0.053598	0.065694	0.058995	0.078634	0.265570	0.282580
65	0.081988	0.061327	0.067133	0.052576	0.062264	0.072667	0.042794	0.065226	0.066869	0.043944	0.071186	0.057914	0.287177	0.230590	0.052040	0.064630	0.058867	0.078549	0.265153	0.281073
66	0.082363	0.061370	0.067593	0.051725	0.062434	0.072292	0.042054	0.065132	0.067465	0.043714	0.072403	0.058586	0.289824	0.230463	0.052253	0.064119	0.058620	0.077851	0.264191	0.279396
