pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
-53	0.0777405	0.0595315	0.0662735	0.054423	0.0580755	0.0732965	0.04454	0.0654305	0.066273	0.04311	0.074063	0.060936	0.0524055	0.0634645	0.059225	0.081188	0.265757	0.23501	0.28435	0.283379
-52	0.077536	0.058893	0.06635	0.052431	0.0568495	0.07654	0.0412965	0.0647155	0.0661715	0.042088	0.0751355	0.059378	0.055726	0.0658395	0.061319	0.079707	0.2654	0.23506	0.285193	0.286802
-51	0.075391	0.0576415	0.065865	0.052712	0.057616	0.073271	0.0418075	0.070104	0.064562	0.042216	0.075033	0.063362	0.0524055	0.067014	0.060425	0.0805495	0.261058	0.232328	0.280851	0.290938
-50	0.073603	0.0576925	0.0664775	0.0502605	0.0564665	0.073986	0.044029	0.065073	0.0664775	0.041552	0.072888	0.062136	0.0551895	0.0692105	0.0621105	0.0828225	0.261876	0.232455	0.279446	0.291092
-49	0.0746505	0.058229	0.0643325	0.0536575	0.0567985	0.075825	0.0437485	0.066529	0.065992	0.0427005	0.0743945	0.0638725	0.052227	0.0649965	0.059557	0.082465	0.263	0.236669	0.279369	0.289816
-48	0.0760295	0.058969	0.0665035	0.0506185	0.0604505	0.071177	0.04551	0.0662735	0.0644345	0.041782	0.0735775	0.0623915	0.052687	0.067244	0.0607825	0.0815455	0.26088	0.232047	0.280545	0.28624
-47	0.076131	0.0589185	0.0657625	0.0534275	0.0577435	0.070615	0.0428035	0.0668355	0.065124	0.044591	0.074267	0.060272	0.0530955	0.0677035	0.061421	0.0812645	0.263919	0.232276	0.281285	0.286419
-46	0.0766165	0.0589435	0.0644855	0.0532485	0.057156	0.074778	0.0430075	0.067014	0.064307	0.042548	0.074906	0.0613445	0.0512565	0.065073	0.061472	0.0838185	0.26494	0.235239	0.280315	0.290684
-45	0.0760295	0.0586625	0.063924	0.052023	0.0593265	0.0719685	0.042982	0.070257	0.063898	0.043416	0.073041	0.059812	0.053453	0.0680615	0.062085	0.081035	0.262541	0.231408	0.276892	0.291322
-44	0.07654	0.0592755	0.0645365	0.052227	0.057769	0.0728875	0.0428285	0.0686485	0.0653285	0.042088	0.072454	0.0614465	0.053938	0.06944	0.059761	0.080805	0.26351	0.230258	0.278859	0.291781
-43	0.0774085	0.0586625	0.0659415	0.0520485	0.057922	0.075416	0.0433395	0.064537	0.065303	0.043186	0.0728115	0.062315	0.0525845	0.065788	0.0601185	0.0825925	0.264634	0.234753	0.281465	0.288334
-42	0.075927	0.058586	0.06635	0.0525845	0.058765	0.07299	0.042829	0.067499	0.066401	0.043978	0.073935	0.0591225	0.053785	0.0667585	0.0606035	0.07986	0.262157	0.233732	0.282613	0.287108
-41	0.076566	0.059429	0.066529	0.0516905	0.0609355	0.072377	0.0430075	0.0683165	0.065635	0.042982	0.0728625	0.0612425	0.0503115	0.066273	0.059914	0.081903	0.260471	0.231229	0.281593	0.28887
-40	0.0766675	0.058305	0.065635	0.052048	0.057309	0.075748	0.042803	0.065073	0.065073	0.04122	0.074829	0.060297	0.053734	0.066631	0.0607315	0.0838695	0.266319	0.2346	0.282204	0.291322
-39	0.078047	0.057514	0.0666565	0.05072	0.056977	0.075391	0.0415515	0.067474	0.064511	0.042216	0.074701	0.0625445	0.054168	0.065405	0.060527	0.081571	0.264506	0.233859	0.283915	0.289841
-38	0.0758505	0.059608	0.066656	0.0520995	0.059863	0.069108	0.043365	0.0672695	0.0656095	0.04431	0.0745735	0.0608335	0.051282	0.0681125	0.0598885	0.081546	0.260778	0.231357	0.28269	0.286036
-37	0.0741905	0.0587395	0.065686	0.0533505	0.0611145	0.071534	0.043442	0.0669375	0.0647155	0.042778	0.0756715	0.0619825	0.051563	0.0668605	0.061191	0.0802175	0.259321	0.233426	0.280263	0.28555
-36	0.076131	0.059582	0.0653285	0.050158	0.0599145	0.0734495	0.043212	0.0637705	0.0653795	0.0440545	0.076259	0.0607825	0.0509755	0.0691085	0.0614975	0.0803705	0.257635	0.236975	0.283098	0.286699
-35	0.0776125	0.0598125	0.065967	0.0518695	0.0607315	0.0729135	0.0421905	0.068112	0.0670905	0.043697	0.075493	0.058586	0.0507455	0.065354	0.0611145	0.0786595	0.258887	0.234294	0.286163	0.285039
-34	0.076872	0.0603485	0.0681125	0.0525845	0.059225	0.0726835	0.041986	0.0673205	0.066503	0.042675	0.0736545	0.0600415	0.054602	0.0662475	0.0585605	0.078532	0.262591	0.230999	0.285142	0.284784
-33	0.075799	0.0574115	0.063362	0.0560325	0.060093	0.07419	0.0419345	0.067857	0.065584	0.0427775	0.0756205	0.060374	0.0512055	0.0658135	0.0626725	0.0792215	0.262259	0.234523	0.280365	0.287082
-32	0.0750845	0.0596585	0.065405	0.051129	0.0578455	0.076438	0.044131	0.0633365	0.065405	0.0415515	0.074599	0.0616	0.0532485	0.069159	0.0614205	0.0799365	0.259398	0.236719	0.280493	0.28887
-31	0.0751355	0.0592755	0.063873	0.053351	0.0587395	0.0755695	0.043314	0.070181	0.066452	0.0422925	0.074829	0.0610125	0.051691	0.066554	0.0597355	0.0779445	0.258122	0.236005	0.280289	0.290249
-30	0.0779705	0.0608335	0.066069	0.0499795	0.0588925	0.0756205	0.0421905	0.0644605	0.0668095	0.0426755	0.073603	0.0609355	0.051027	0.067474	0.061855	0.079554	0.258531	0.23409	0.284452	0.287109
-29	0.0796815	0.059097	0.0657885	0.051001	0.059225	0.0759015	0.0439525	0.0648435	0.065533	0.042446	0.0767955	0.0598375	0.052023	0.0653025	0.06114	0.077383	0.260089	0.239096	0.287799	0.28343
-28	0.0765655	0.060425	0.063311	0.052789	0.0590455	0.0735265	0.043212	0.066937	0.066631	0.044361	0.0789665	0.059582	0.0503115	0.0684185	0.0582795	0.077587	0.257253	0.240066	0.285474	0.286469
-27	0.077127	0.059327	0.066478	0.051231	0.0595565	0.0739095	0.0443615	0.0680355	0.0658135	0.0424455	0.075059	0.059812	0.0525335	0.0657625	0.059863	0.078634	0.259525	0.235775	0.284477	0.286341
-26	0.0776635	0.0600415	0.0669885	0.051563	0.060859	0.0735775	0.0441055	0.065507	0.0653795	0.0415005	0.074676	0.060425	0.0508985	0.0674485	0.059429	0.0798855	0.26001	0.233859	0.284708	0.286419
-25	0.076719	0.0623405	0.0663755	0.0522525	0.059378	0.073884	0.0421135	0.0657115	0.0669885	0.043493	0.076029	0.060093	0.052176	0.064971	0.0601185	0.0773065	0.258454	0.235519	0.286112	0.281873
-24	0.0788125	0.0586625	0.065788	0.052993	0.060272	0.0756205	0.0431865	0.0649965	0.0664265	0.0442335	0.077664	0.059735	0.0519205	0.063132	0.061191	0.075314	0.25904	0.240704	0.288691	0.279063
-23	0.0808815	0.0582545	0.0658135	0.0537335	0.0601695	0.073603	0.0424965	0.0660435	0.065226	0.042548	0.0775615	0.05948	0.051231	0.067397	0.0597865	0.075723	0.261569	0.236209	0.289482	0.282766
-22	0.077255	0.0600165	0.0652265	0.051691	0.060834	0.0732455	0.0430075	0.0642305	0.067295	0.0418075	0.074037	0.0633875	0.0541935	0.0668355	0.0598375	0.077051	0.26019	0.232098	0.283813	0.281362
-21	0.076821	0.059991	0.0676525	0.0515885	0.059148	0.075084	0.042931	0.0663755	0.064818	0.0436205	0.0778935	0.0576665	0.050771	0.0677545	0.0612425	0.076591	0.255772	0.239529	0.287185	0.285805
-20	0.076285	0.0626725	0.064588	0.0496985	0.060859	0.0760805	0.0430585	0.066273	0.0670395	0.0433395	0.0771275	0.060885	0.0503375	0.0662225	0.05971	0.075774	0.252095	0.239606	0.28504	0.28435
-19	0.0757485	0.0588415	0.0645625	0.0532995	0.062136	0.0737305	0.045408	0.0671415	0.0672185	0.0420625	0.0750075	0.0603225	0.050465	0.0650475	0.0607315	0.0782255	0.257738	0.236209	0.282537	0.284145
-18	0.0761825	0.059122	0.0663755	0.0531975	0.0597095	0.07442	0.042471	0.0670905	0.065277	0.0424455	0.076489	0.059761	0.050822	0.067295	0.0614465	0.0778425	0.258045	0.235825	0.284324	0.286648
-17	0.076617	0.0619065	0.0655325	0.0522015	0.057948	0.0744715	0.0442075	0.0636175	0.0674735	0.0420625	0.077255	0.060425	0.050337	0.06778	0.060323	0.077791	0.256946	0.237996	0.286878	0.28366
-16	0.077383	0.058152	0.066324	0.053555	0.059046	0.074318	0.0441315	0.0638215	0.0660945	0.043748	0.077996	0.060093	0.052125	0.065226	0.060553	0.077383	0.260446	0.240194	0.287797	0.280749
-15	0.074803	0.058918	0.0643835	0.0508735	0.05902	0.075646	0.044974	0.067755	0.0688785	0.0439015	0.0764125	0.05994	0.053453	0.064256	0.05828	0.0784555	0.257585	0.240934	0.284477	0.286112
-14	0.0746505	0.060476	0.0663245	0.0525075	0.059582	0.07631	0.043237	0.066248	0.0653285	0.043365	0.075774	0.0575645	0.0510775	0.0666565	0.061881	0.0789665	0.257202	0.238686	0.282077	0.288181
-13	0.074701	0.062315	0.0659415	0.0522015	0.06017	0.0704105	0.042982	0.0659155	0.0692615	0.0440545	0.075161	0.0615485	0.0516395	0.06658	0.059148	0.077919	0.256461	0.232608	0.285065	0.280825
-12	0.076719	0.0620085	0.0659925	0.0524315	0.0605785	0.071228	0.0436715	0.0667585	0.0670395	0.0421135	0.077536	0.059378	0.0520995	0.0658905	0.061089	0.075416	0.256666	0.234549	0.287287	0.279293
-11	0.077842	0.0616765	0.065967	0.052942	0.0610125	0.072352	0.045204	0.066299	0.068878	0.0435945	0.074727	0.05782	0.04883	0.0656605	0.060553	0.076591	0.256205	0.235878	0.287414	0.280902
-10	0.076668	0.061191	0.0667845	0.050005	0.060655	0.0733985	0.042088	0.0654815	0.066427	0.0447955	0.0761825	0.059965	0.053351	0.068087	0.0574365	0.077434	0.257458	0.236465	0.286062	0.284401
-9	0.0741905	0.058433	0.067116	0.051486	0.0628255	0.0754675	0.0439525	0.0685715	0.0654815	0.042701	0.0745735	0.0605015	0.0506435	0.0651495	0.060604	0.078251	0.254571	0.236695	0.281361	0.28744
-8	0.07442	0.060706	0.067652	0.051767	0.0611655	0.0756975	0.0441315	0.0643835	0.064894	0.043646	0.075442	0.0589945	0.050005	0.068853	0.060425	0.0777655	0.253958	0.238917	0.282408	0.286699
-7	0.0750075	0.0627745	0.064741	0.052508	0.061038	0.0752635	0.041296	0.0674735	0.0669885	0.0433905	0.0765145	0.061421	0.051997	0.064894	0.0596585	0.074982	0.254495	0.236464	0.283251	0.282613
-6	0.07631	0.0596075	0.067116	0.0513075	0.0616765	0.0740625	0.044131	0.0660435	0.0660175	0.0432625	0.076259	0.0580495	0.053121	0.066554	0.0596845	0.076744	0.257483	0.237715	0.285702	0.283404
-5	0.076795	0.0601695	0.0658645	0.0527885	0.0610125	0.0757485	0.0434415	0.0655835	0.0648685	0.0431605	0.076489	0.0602465	0.0509755	0.0659415	0.0594545	0.077408	0.257967	0.238839	0.284017	0.284682
-4	0.077817	0.05902	0.067857	0.051895	0.057718	0.0750845	0.0428285	0.0663755	0.0661965	0.0429055	0.0754675	0.059531	0.05118	0.0671415	0.0624685	0.0764635	0.257356	0.236286	0.287338	0.285065
-3	0.0738325	0.057054	0.0680355	0.0508225	0.05948	0.0745735	0.04265	0.0658395	0.0696955	0.0435435	0.075212	0.062085	0.0570285	0.068291	0.057769	0.074037	0.255721	0.235979	0.286775	0.282741
-2	0.077051	0.060297	0.067346	0.053606	0.059531	0.0765145	0.0423945	0.0663755	0.067014	0.0435695	0.0761825	0.0610885	0.0518435	0.063592	0.058765	0.074778	0.257279	0.238661	0.287594	0.28126
-1	0.077766	0.0614975	0.0702575	0.0520735	0.0592755	0.076029	0.042701	0.0644345	0.067091	0.042241	0.07488	0.057539	0.050465	0.066835	0.061166	0.075697	0.256001	0.235851	0.289994	0.282996
0	0.0757995	0.057999	0.0656605	0.0524315	0.06234	0.0770765	0.0408875	0.06778	0.06778	0.0408875	0.0770765	0.06234	0.0524315	0.0656605	0.057999	0.0757995	0.256462	0.235928	0.286317	0.286317
1	0.075697	0.061166	0.066835	0.050465	0.057539	0.07488	0.042241	0.067091	0.0644345	0.042701	0.076029	0.0592755	0.0520735	0.0702575	0.0614975	0.077766	0.256001	0.235851	0.282996	0.289995
2	0.074778	0.058765	0.063592	0.0518435	0.0610885	0.0761825	0.0435695	0.067014	0.0663755	0.0423945	0.0765145	0.059531	0.053606	0.067346	0.060297	0.077051	0.257278	0.238661	0.28126	0.287594
3	0.074037	0.057769	0.068291	0.0570285	0.062085	0.075212	0.0435435	0.0696955	0.0658395	0.04265	0.0745735	0.05948	0.0508225	0.0680355	0.057054	0.0738325	0.255721	0.235979	0.282741	0.286775
4	0.0764635	0.0624685	0.0671415	0.05118	0.059531	0.0754675	0.0429055	0.0661965	0.0663755	0.0428285	0.0750845	0.057718	0.051895	0.067857	0.05902	0.077817	0.257356	0.236286	0.285065	0.287338
5	0.077408	0.0594545	0.0659415	0.0509755	0.0602465	0.076489	0.0431605	0.0648685	0.0655835	0.0434415	0.0757485	0.0610125	0.0527885	0.0658645	0.0601695	0.076795	0.257967	0.238839	0.284682	0.284017
6	0.076744	0.0596845	0.066554	0.053121	0.0580495	0.076259	0.0432625	0.0660175	0.0660435	0.044131	0.0740625	0.0616765	0.0513075	0.067116	0.0596075	0.07631	0.257483	0.237715	0.283404	0.285702
7	0.074982	0.0596585	0.064894	0.051997	0.061421	0.0765145	0.0433905	0.0669885	0.0674735	0.041296	0.0752635	0.061038	0.052508	0.064741	0.0627745	0.0750075	0.254495	0.236464	0.282613	0.283251
8	0.0777655	0.060425	0.068853	0.050005	0.0589945	0.075442	0.043646	0.064894	0.0643835	0.0441315	0.0756975	0.0611655	0.051767	0.067652	0.060706	0.07442	0.253958	0.238917	0.286699	0.282408
9	0.078251	0.060604	0.0651495	0.0506435	0.0605015	0.0745735	0.042701	0.0654815	0.0685715	0.0439525	0.0754675	0.0628255	0.051486	0.067116	0.058433	0.0741905	0.254571	0.236695	0.28744	0.281361
10	0.077434	0.0574365	0.068087	0.053351	0.059965	0.0761825	0.0447955	0.066427	0.0654815	0.042088	0.0733985	0.060655	0.050005	0.0667845	0.061191	0.076668	0.257458	0.236464	0.284401	0.286062
11	0.076591	0.060553	0.0656605	0.04883	0.05782	0.074727	0.0435945	0.068878	0.066299	0.045204	0.072352	0.0610125	0.052942	0.065967	0.0616765	0.077842	0.256205	0.235877	0.280902	0.287414
12	0.075416	0.061089	0.0658905	0.0520995	0.059378	0.077536	0.0421135	0.0670395	0.0667585	0.0436715	0.071228	0.0605785	0.0524315	0.0659925	0.0620085	0.076719	0.256666	0.234549	0.279293	0.287287
13	0.077919	0.059148	0.06658	0.0516395	0.0615485	0.075161	0.0440545	0.0692615	0.0659155	0.042982	0.0704105	0.06017	0.0522015	0.0659415	0.062315	0.074701	0.256461	0.232608	0.280825	0.285065
14	0.0789665	0.061881	0.0666565	0.0510775	0.0575645	0.075774	0.043365	0.0653285	0.066248	0.043237	0.07631	0.059582	0.0525075	0.0663245	0.060476	0.0746505	0.257202	0.238686	0.288181	0.282077
15	0.0784555	0.05828	0.064256	0.053453	0.05994	0.0764125	0.0439015	0.0688785	0.067755	0.044974	0.075646	0.05902	0.0508735	0.0643835	0.058918	0.074803	0.257585	0.240934	0.286112	0.284477
16	0.077383	0.060553	0.065226	0.052125	0.060093	0.077996	0.043748	0.0660945	0.0638215	0.0441315	0.074318	0.059046	0.053555	0.066324	0.058152	0.077383	0.260446	0.240193	0.280748	0.287797
17	0.077791	0.060323	0.06778	0.050337	0.060425	0.077255	0.0420625	0.0674735	0.0636175	0.0442075	0.0744715	0.057948	0.0522015	0.0655325	0.0619065	0.076617	0.256946	0.237996	0.28366	0.286878
18	0.0778425	0.0614465	0.067295	0.050822	0.059761	0.076489	0.0424455	0.065277	0.0670905	0.042471	0.07442	0.0597095	0.0531975	0.0663755	0.059122	0.0761825	0.258045	0.235826	0.286648	0.284324
19	0.0782255	0.0607315	0.0650475	0.050465	0.0603225	0.0750075	0.0420625	0.0672185	0.0671415	0.045408	0.0737305	0.062136	0.0532995	0.0645625	0.0588415	0.0757485	0.257738	0.236209	0.284145	0.282537
20	0.075774	0.05971	0.0662225	0.0503375	0.060885	0.0771275	0.0433395	0.0670395	0.066273	0.0430585	0.0760805	0.060859	0.0496985	0.064588	0.0626725	0.076285	0.252095	0.239606	0.28435	0.28504
21	0.076591	0.0612425	0.0677545	0.050771	0.0576665	0.0778935	0.0436205	0.064818	0.0663755	0.042931	0.075084	0.059148	0.0515885	0.0676525	0.059991	0.076821	0.255772	0.239529	0.285805	0.287185
22	0.077051	0.0598375	0.0668355	0.0541935	0.0633875	0.074037	0.0418075	0.067295	0.0642305	0.0430075	0.0732455	0.060834	0.051691	0.0652265	0.0600165	0.077255	0.26019	0.232098	0.281363	0.283814
23	0.075723	0.0597865	0.067397	0.051231	0.05948	0.0775615	0.042548	0.065226	0.0660435	0.0424965	0.073603	0.0601695	0.0537335	0.0658135	0.0582545	0.0808815	0.261569	0.236209	0.282767	0.289482
24	0.075314	0.061191	0.063132	0.0519205	0.059735	0.077664	0.0442335	0.0664265	0.0649965	0.0431865	0.0756205	0.060272	0.052993	0.065788	0.0586625	0.0788125	0.25904	0.240704	0.279063	0.288691
25	0.0773065	0.0601185	0.064971	0.052176	0.060093	0.076029	0.043493	0.0669885	0.0657115	0.0421135	0.073884	0.059378	0.0522525	0.0663755	0.0623405	0.076719	0.258454	0.235519	0.281873	0.286112
26	0.0798855	0.059429	0.0674485	0.0508985	0.060425	0.074676	0.0415005	0.0653795	0.065507	0.0441055	0.0735775	0.060859	0.051563	0.0669885	0.0600415	0.0776635	0.260011	0.233859	0.286419	0.284708
27	0.078634	0.059863	0.0657625	0.0525335	0.059812	0.075059	0.0424455	0.0658135	0.0680355	0.0443615	0.0739095	0.0595565	0.051231	0.066478	0.059327	0.077127	0.259525	0.235776	0.286341	0.284477
28	0.077587	0.0582795	0.0684185	0.0503115	0.059582	0.0789665	0.044361	0.066631	0.066937	0.043212	0.0735265	0.0590455	0.052789	0.063311	0.060425	0.0765655	0.257253	0.240066	0.286469	0.285474
29	0.077383	0.06114	0.0653025	0.052023	0.0598375	0.0767955	0.042446	0.065533	0.0648435	0.0439525	0.0759015	0.059225	0.051001	0.0657885	0.059097	0.0796815	0.260089	0.239096	0.28343	0.287799
30	0.079554	0.061855	0.067474	0.051027	0.0609355	0.073603	0.0426755	0.0668095	0.0644605	0.0421905	0.0756205	0.0588925	0.0499795	0.066069	0.0608335	0.0779705	0.258531	0.23409	0.287109	0.284452
31	0.0779445	0.0597355	0.066554	0.051691	0.0610125	0.074829	0.0422925	0.066452	0.070181	0.043314	0.0755695	0.0587395	0.053351	0.063873	0.0592755	0.0751355	0.258122	0.236005	0.290249	0.280289
32	0.0799365	0.0614205	0.069159	0.0532485	0.0616	0.074599	0.0415515	0.065405	0.0633365	0.044131	0.076438	0.0578455	0.051129	0.065405	0.0596585	0.0750845	0.259398	0.236719	0.28887	0.280494
33	0.0792215	0.0626725	0.0658135	0.0512055	0.060374	0.0756205	0.0427775	0.065584	0.067857	0.0419345	0.07419	0.060093	0.0560325	0.063362	0.0574115	0.075799	0.262259	0.234522	0.287082	0.280366
34	0.078532	0.0585605	0.0662475	0.054602	0.0600415	0.0736545	0.042675	0.066503	0.0673205	0.041986	0.0726835	0.059225	0.0525845	0.0681125	0.0603485	0.076872	0.262591	0.230999	0.284784	0.285142
35	0.0786595	0.0611145	0.065354	0.0507455	0.058586	0.075493	0.043697	0.0670905	0.068112	0.0421905	0.0729135	0.0607315	0.0518695	0.065967	0.0598125	0.0776125	0.258887	0.234294	0.285039	0.286163
36	0.0803705	0.0614975	0.0691085	0.0509755	0.0607825	0.076259	0.0440545	0.0653795	0.0637705	0.043212	0.0734495	0.0599145	0.050158	0.0653285	0.059582	0.076131	0.257635	0.236975	0.286699	0.283098
37	0.0802175	0.061191	0.0668605	0.051563	0.0619825	0.0756715	0.042778	0.0647155	0.0669375	0.043442	0.071534	0.0611145	0.0533505	0.065686	0.0587395	0.0741905	0.259321	0.233426	0.285549	0.280263
38	0.081546	0.0598885	0.0681125	0.051282	0.0608335	0.0745735	0.04431	0.0656095	0.0672695	0.043365	0.069108	0.059863	0.0520995	0.066656	0.059608	0.0758505	0.260778	0.231357	0.286036	0.282689
39	0.081571	0.060527	0.065405	0.054168	0.0625445	0.074701	0.042216	0.064511	0.067474	0.0415515	0.075391	0.056977	0.05072	0.0666565	0.057514	0.078047	0.264506	0.233859	0.289841	0.283915
40	0.0838695	0.0607315	0.066631	0.053734	0.060297	0.074829	0.04122	0.065073	0.065073	0.042803	0.075748	0.057309	0.052048	0.065635	0.058305	0.0766675	0.266319	0.2346	0.291321	0.282205
41	0.081903	0.059914	0.066273	0.0503115	0.0612425	0.0728625	0.042982	0.065635	0.0683165	0.0430075	0.072377	0.0609355	0.0516905	0.066529	0.059429	0.076566	0.260471	0.231229	0.28887	0.281593
42	0.07986	0.0606035	0.0667585	0.053785	0.0591225	0.073935	0.043978	0.066401	0.067499	0.042829	0.07299	0.058765	0.0525845	0.06635	0.058586	0.075927	0.262157	0.233732	0.287107	0.282613
43	0.0825925	0.0601185	0.065788	0.0525845	0.062315	0.0728115	0.043186	0.065303	0.064537	0.0433395	0.075416	0.057922	0.0520485	0.0659415	0.0586625	0.0774085	0.264634	0.234753	0.288333	0.281465
44	0.080805	0.059761	0.06944	0.053938	0.0614465	0.072454	0.042088	0.0653285	0.0686485	0.0428285	0.0728875	0.057769	0.052227	0.0645365	0.0592755	0.07654	0.26351	0.230258	0.291781	0.278859
45	0.081035	0.062085	0.0680615	0.053453	0.059812	0.073041	0.043416	0.063898	0.070257	0.042982	0.0719685	0.0593265	0.052023	0.063924	0.0586625	0.0760295	0.26254	0.231407	0.291322	0.276892
46	0.0838185	0.061472	0.065073	0.0512565	0.0613445	0.074906	0.042548	0.064307	0.067014	0.0430075	0.074778	0.057156	0.0532485	0.0644855	0.0589435	0.0766165	0.26494	0.235239	0.290684	0.280315
47	0.0812645	0.061421	0.0677035	0.0530955	0.060272	0.074267	0.044591	0.065124	0.0668355	0.0428035	0.070615	0.0577435	0.0534275	0.0657625	0.0589185	0.076131	0.263919	0.232276	0.286418	0.281284
48	0.0815455	0.0607825	0.067244	0.052687	0.0623915	0.0735775	0.041782	0.0644345	0.0662735	0.04551	0.071177	0.0604505	0.0506185	0.0665035	0.058969	0.0760295	0.26088	0.232046	0.28624	0.280545
49	0.082465	0.059557	0.0649965	0.052227	0.0638725	0.0743945	0.0427005	0.065992	0.066529	0.0437485	0.075825	0.0567985	0.0536575	0.0643325	0.058229	0.0746505	0.263	0.236669	0.289816	0.279369
50	0.0828225	0.0621105	0.0692105	0.0551895	0.062136	0.072888	0.041552	0.0664775	0.065073	0.044029	0.073986	0.0564665	0.0502605	0.0664775	0.0576925	0.073603	0.261876	0.232455	0.291092	0.279446
51	0.0805495	0.060425	0.067014	0.0524055	0.063362	0.075033	0.042216	0.064562	0.070104	0.0418075	0.073271	0.057616	0.052712	0.065865	0.0576415	0.075391	0.261058	0.232327	0.290938	0.280851
